invoice_id,customer_id,invoice_date,due_date,amount_due,tax_amount,total_amount,status
INV6D55814C08,CUST100094540,2026-04-19,2026-05-10,327.13,26.17,353.3,Paid
INV3DA78E0421,CUST100014438,2026-06-05,2026-06-26,103.7,8.3,112.0,Paid
INV3DFA1FE79E,CUST100055677,2026-02-13,2026-03-06,283.22,22.66,305.88,Paid
INVCFD8FCF305,CUST100086085,2026-06-09,2026-06-30,233.6,18.69,252.29,Paid
INV61BE3BCFB6,CUST100062339,2026-03-02,2026-03-23,249.07,19.93,269.0,Unpaid
INV6586C3223D,CUST100046038,2026-06-09,2026-06-30,384.29,30.74,415.03,Paid
INV27EDA72308,CUST100054528,2026-07-12,2026-08-02,382.43,30.59,413.02,Paid
INV42C1D9A99E,CUST100032186,2026-04-28,2026-05-19,225.69,18.06,243.75,Unpaid
INV1A954CB4ED,CUST100022461,2026-07-14,2026-08-04,249.17,19.93,269.1,Paid
INV0BA97ACF2A,CUST100028603,2025-12-15,2026-01-05,353.58,28.29,381.87,Paid
INV3F7913FEAA,CUST100036490,2026-02-08,2026-03-01,341.62,27.33,368.95,Paid
INVAC6AC24446,CUST100081375,2026-05-24,2026-06-14,140.28,11.22,151.5,Paid
INVEE565006E1,CUST100080999,2026-06-20,2026-07-11,197.26,15.78,213.04,Paid
INV0C69401087,CUST100052485,2025-09-14,2025-10-05,55.79,4.46,60.25,Paid
INVDD6C7DC86A,CUST100003294,2025-12-04,2025-12-25,118.87,9.51,128.38,Paid
INV0271BC9D8B,CUST100067329,2025-10-09,2025-10-30,292.65,23.41,316.06,Partially Paid
INVD8E99FE6FE,CUST100085822,2026-07-12,2026-08-02,214.04,17.12,231.16,Paid
INV32CFAC651B,CUST100026877,2026-01-21,2026-02-11,48.43,3.87,52.3,Paid
INV5184EFDB4C,CUST100072795,2025-10-07,2025-10-28,336.75,26.94,363.69,Paid
INVEEC57076CE,CUST100020630,2025-11-24,2025-12-15,350.1,28.01,378.11,Overdue
INV752808CF76,CUST100088920,2025-09-18,2025-10-09,111.64,8.93,120.57,Paid
INVF79F28450E,CUST100094204,2026-05-10,2026-05-31,70.46,5.64,76.1,Paid
INVB2EB5D54D9,CUST100072837,2025-09-04,2025-09-25,177.52,14.2,191.72,Paid
INV934435B14E,CUST100021978,2026-04-26,2026-05-17,278.44,22.28,300.72,Partially Paid
INVD334730891,CUST100017172,2026-06-06,2026-06-27,173.46,13.88,187.34,Paid
INV54600B4B08,CUST100035489,2026-02-08,2026-03-01,346.44,27.72,374.16,Overdue
INV2721C89D52,CUST100047712,2026-05-06,2026-05-27,321.57,25.73,347.3,Overdue
INVAC7E00E91A,CUST100009771,2026-01-11,2026-02-01,398.38,31.87,430.25,Paid
INVF14CDD3AD3,CUST100071046,2025-08-28,2025-09-18,30.41,2.43,32.84,Paid
INV0E6739D5EE,CUST100027451,2026-06-02,2026-06-23,46.81,3.74,50.55,Partially Paid
INVCC49473023,CUST100078241,2026-04-12,2026-05-03,122.01,9.76,131.77,Paid
INVDA1A8D3D7E,CUST100022134,2026-05-04,2026-05-25,262.43,20.99,283.42,Paid
INV4D4F3EE031,CUST100083503,2026-06-20,2026-07-11,64.78,5.18,69.96,Unpaid
INV319F28A8C6,CUST100058936,2026-04-12,2026-05-03,153.13,12.25,165.38,Paid
INV5E8E87FFD7,CUST100078473,2026-05-06,2026-05-27,376.52,30.12,406.64,Paid
INV0EAD6993B9,CUST100033911,2025-12-06,2025-12-27,342.36,27.39,369.75,Paid
INV26FDC2CDA3,CUST100052364,2025-08-09,2025-08-30,305.37,24.43,329.8,Overdue
INV76E31F863B,CUST100079109,2025-08-15,2025-09-05,256.02,20.48,276.5,Paid
INV5C67A84827,CUST100097518,2026-05-15,2026-06-05,101.39,8.11,109.5,Partially Paid
INVF45A1C0C1D,CUST100023222,2025-08-26,2025-09-16,215.16,17.21,232.37,Paid
INVB8DE3C2E54,CUST100090705,2026-01-17,2026-02-07,340.78,27.26,368.04,Paid
INVE63807F673,CUST100087644,2026-04-08,2026-04-29,57.0,4.56,61.56,Paid
INV9024775216,CUST100043782,2026-04-02,2026-04-23,281.38,22.51,303.89,Overdue
INVC28C17E38C,CUST100003102,2025-10-17,2025-11-07,282.19,22.58,304.77,Paid
INV4930154B07,CUST100028626,2025-12-18,2026-01-08,119.71,9.58,129.29,Partially Paid
INV0AE7187784,CUST100059653,2025-11-23,2025-12-14,198.85,15.91,214.76,Paid
INVA97F5FF556,CUST100045430,2026-04-12,2026-05-03,105.31,8.42,113.73,Unpaid
INV65B5659167,CUST100012339,2026-01-25,2026-02-15,58.19,4.66,62.85,Paid
INV618EBA622F,CUST100086880,2026-06-11,2026-07-02,197.44,15.8,213.24,Paid
INV51DE435D90,CUST100019134,2026-01-13,2026-02-03,132.04,10.56,142.6,Unpaid
INVCA608FE385,CUST100049752,2026-02-24,2026-03-17,334.0,26.72,360.72,Paid
INV622DE5A709,CUST100088493,2026-02-17,2026-03-10,189.19,15.14,204.33,Paid
INV224143741B,CUST100000377,2025-12-22,2026-01-12,270.97,21.68,292.65,Partially Paid
INVCE351C92D2,CUST100042381,2026-07-17,2026-08-07,318.77,25.5,344.27,Paid
INVA07C74E3D0,CUST100046635,2026-01-06,2026-01-27,105.05,8.4,113.45,Paid
INV7035A508F9,CUST100085573,2026-01-09,2026-01-30,252.47,20.2,272.67,Paid
INVB50538993E,CUST100026367,2025-09-19,2025-10-10,144.63,11.57,156.2,Paid
INVFA5ADB2997,CUST100086209,2025-08-31,2025-09-21,269.7,21.58,291.28,Paid
INV9AE20958F9,CUST100043743,2025-08-27,2025-09-17,117.9,9.43,127.33,Paid
INVD09C97ABDD,CUST100063153,2026-02-21,2026-03-14,160.13,12.81,172.94,Unpaid
INVF6A17EEA00,CUST100084984,2026-07-22,2026-08-12,321.94,25.76,347.7,Paid
INV33F8145018,CUST100022885,2025-08-29,2025-09-19,115.48,9.24,124.72,Partially Paid
INVDC6480C2FC,CUST100022589,2026-07-02,2026-07-23,165.83,13.27,179.1,Partially Paid
INV0317C61D83,CUST100001479,2025-10-10,2025-10-31,286.38,22.91,309.29,Paid
INVB7FCF70369,CUST100044294,2026-02-05,2026-02-26,120.09,9.61,129.7,Paid
INV2781C08850,CUST100005084,2026-07-14,2026-08-04,166.28,13.3,179.58,Paid
INVB99535A321,CUST100043558,2025-10-22,2025-11-12,361.0,28.88,389.88,Paid
INVA639451C00,CUST100012027,2025-08-16,2025-09-06,121.24,9.7,130.94,Paid
INVFB2C4EF095,CUST100012264,2025-09-26,2025-10-17,21.32,1.71,23.03,Unpaid
INVC0A5BC4D6E,CUST100023156,2026-07-07,2026-07-28,378.46,30.28,408.74,Overdue
INV9B60CC06C8,CUST100076758,2025-10-10,2025-10-31,311.11,24.89,336.0,Unpaid
INV4CA9E9DD31,CUST100096760,2026-05-02,2026-05-23,346.5,27.72,374.22,Paid
INV76039C9D3F,CUST100096743,2026-05-13,2026-06-03,121.67,9.73,131.4,Paid
INV63CCDB25A1,CUST100029637,2026-05-16,2026-06-06,133.41,10.67,144.08,Paid
INV9059407FCF,CUST100074348,2025-12-20,2026-01-10,213.16,17.05,230.21,Paid
INV54F7AAAF4D,CUST100029699,2026-07-21,2026-08-11,114.5,9.16,123.66,Paid
INV27531EB48A,CUST100051818,2026-04-15,2026-05-06,349.05,27.92,376.97,Paid
INVF12FE46457,CUST100021996,2025-11-06,2025-11-27,324.19,25.94,350.13,Partially Paid
INV81C8B4BD2A,CUST100073646,2025-08-31,2025-09-21,143.61,11.49,155.1,Paid
INV450AB76446,CUST100087093,2025-08-14,2025-09-04,151.24,12.1,163.34,Paid
INVF5DCB7F3A6,CUST100030171,2026-07-21,2026-08-11,243.1,19.45,262.55,Paid
INV7BB2841D1E,CUST100059991,2026-01-07,2026-01-28,167.76,13.42,181.18,Unpaid
INVAB36B45C96,CUST100006112,2025-09-29,2025-10-20,339.08,27.13,366.21,Partially Paid
INV664E0BACE2,CUST100052134,2026-04-12,2026-05-03,333.14,26.65,359.79,Partially Paid
INV3DE97DA724,CUST100045858,2025-08-22,2025-09-12,386.56,30.92,417.48,Paid
INV1BDE374C8F,CUST100098095,2026-03-02,2026-03-23,339.35,27.15,366.5,Paid
INV72A40896B8,CUST100050430,2026-04-01,2026-04-22,154.48,12.36,166.84,Paid
INV11F43EC92B,CUST100046400,2025-10-06,2025-10-27,216.03,17.28,233.31,Partially Paid
INV5C4934DA40,CUST100094900,2025-08-02,2025-08-23,218.76,17.5,236.26,Partially Paid
INV271A0643E2,CUST100087540,2026-02-05,2026-02-26,333.91,26.71,360.62,Paid
INVBA024B7BAA,CUST100039252,2025-12-22,2026-01-12,273.29,21.86,295.15,Paid
INV5CAA1992C3,CUST100000529,2026-07-08,2026-07-29,212.47,17.0,229.47,Overdue
INV585544DF9B,CUST100010266,2026-06-16,2026-07-07,374.69,29.98,404.67,Paid
INV471B04E660,CUST100098437,2026-01-30,2026-02-20,142.69,11.42,154.11,Paid
INVD6C8E61EBE,CUST100095904,2025-08-15,2025-09-05,182.81,14.62,197.43,Overdue
INV752A98B3BB,CUST100033155,2026-04-16,2026-05-07,239.51,19.16,258.67,Paid
INV2453727995,CUST100064530,2025-12-21,2026-01-11,63.27,5.06,68.33,Paid
INVB78B213EBE,CUST100074580,2026-02-13,2026-03-06,94.6,7.57,102.17,Paid
INV1208B1B139,CUST100034513,2026-06-13,2026-07-04,78.71,6.3,85.01,Paid
INVEA5D224F7D,CUST100046309,2026-05-29,2026-06-19,22.4,1.79,24.19,Paid
INVD99FA0F62D,CUST100097602,2025-11-27,2025-12-18,219.38,17.55,236.93,Paid
INVF9921E53BA,CUST100055068,2026-02-18,2026-03-11,347.15,27.77,374.92,Paid
INV041BB62D4A,CUST100005250,2026-02-22,2026-03-15,33.85,2.71,36.56,Paid
INVBA4A7F5E9E,CUST100068639,2026-01-07,2026-01-28,180.83,14.47,195.3,Unpaid
INVFCCD7F79BB,CUST100096178,2025-11-03,2025-11-24,281.85,22.55,304.4,Paid
INV773EC1B3CE,CUST100030898,2025-11-26,2025-12-17,76.2,6.1,82.3,Paid
INV4121836024,CUST100069380,2026-05-01,2026-05-22,22.54,1.8,24.34,Paid
INVCC2D1D4EF9,CUST100097272,2025-11-02,2025-11-23,144.36,11.55,155.91,Paid
INVD074227FE5,CUST100067400,2026-07-14,2026-08-04,183.86,14.71,198.57,Paid
INVC2148E20C1,CUST100098785,2026-07-14,2026-08-04,194.64,15.57,210.21,Paid
INVF4CA304CC5,CUST100068149,2026-04-14,2026-05-05,255.22,20.42,275.64,Unpaid
INVDAED1C0CC9,CUST100016157,2025-12-29,2026-01-19,183.12,14.65,197.77,Paid
INV8540BADAEF,CUST100062634,2025-10-16,2025-11-06,333.0,26.64,359.64,Paid
INVE51A2B29BC,CUST100091836,2026-05-26,2026-06-16,50.79,4.06,54.85,Paid
INV5D056FBB68,CUST100002830,2026-05-25,2026-06-15,206.45,16.52,222.97,Paid
INVF9B2E3EE54,CUST100098135,2025-10-23,2025-11-13,302.93,24.23,327.16,Paid
INV776FDD67E9,CUST100025718,2025-09-16,2025-10-07,142.56,11.4,153.96,Paid
INVF9E33B0A23,CUST100067520,2025-11-12,2025-12-03,82.13,6.57,88.7,Paid
INV3D3F260639,CUST100065285,2026-07-02,2026-07-23,23.79,1.9,25.69,Paid
INVEC2233E9AB,CUST100063997,2025-12-16,2026-01-06,389.32,31.15,420.47,Paid
INVA059467A09,CUST100005263,2026-05-13,2026-06-03,71.87,5.75,77.62,Paid
INV41F3A3FDA5,CUST100013537,2025-10-14,2025-11-04,31.93,2.55,34.48,Paid
INV9B776EC190,CUST100069635,2026-05-11,2026-06-01,393.94,31.52,425.46,Unpaid
INVECEBF06912,CUST100048883,2025-12-08,2025-12-29,107.27,8.58,115.85,Partially Paid
INV7ABCB40728,CUST100069768,2026-05-04,2026-05-25,240.15,19.21,259.36,Paid
INVAA43883D10,CUST100004105,2026-04-28,2026-05-19,153.22,12.26,165.48,Unpaid
INVAD13378E73,CUST100091885,2026-07-20,2026-08-10,267.63,21.41,289.04,Paid
INVF068A464B9,CUST100084692,2026-02-06,2026-02-27,331.95,26.56,358.51,Unpaid
INV415DA984F8,CUST100087759,2025-08-15,2025-09-05,104.23,8.34,112.57,Paid
INV7053679B45,CUST100009679,2025-12-02,2025-12-23,248.12,19.85,267.97,Paid
INV414DB9FF06,CUST100010337,2026-05-18,2026-06-08,235.18,18.81,253.99,Unpaid
INV000DB4F467,CUST100042689,2026-07-22,2026-08-12,219.42,17.55,236.97,Paid
INV62D662E8C9,CUST100015041,2026-07-08,2026-07-29,384.79,30.78,415.57,Paid
INVE343905041,CUST100019042,2025-12-09,2025-12-30,224.73,17.98,242.71,Paid
INV4C290E6674,CUST100024222,2025-09-13,2025-10-04,369.62,29.57,399.19,Paid
INV56A8A1F647,CUST100062230,2026-07-11,2026-08-01,327.22,26.18,353.4,Unpaid
INV9CE2590824,CUST100037433,2025-12-30,2026-01-20,162.78,13.02,175.8,Partially Paid
INVE2CFD89A88,CUST100026943,2026-03-09,2026-03-30,391.86,31.35,423.21,Paid
INVF261860019,CUST100094793,2026-07-11,2026-08-01,195.47,15.64,211.11,Paid
INVB9C3EA9640,CUST100070615,2025-10-01,2025-10-22,378.98,30.32,409.3,Paid
INV545536A297,CUST100082552,2026-01-09,2026-01-30,140.73,11.26,151.99,Unpaid
INVCF845FDA9E,CUST100000213,2025-08-22,2025-09-12,316.15,25.29,341.44,Paid
INV043E15F823,CUST100023205,2025-08-06,2025-08-27,27.37,2.19,29.56,Paid
INVF61BF67477,CUST100084806,2026-05-12,2026-06-02,126.68,10.13,136.81,Paid
INVFC1522491F,CUST100002297,2025-09-14,2025-10-05,147.66,11.81,159.47,Paid
INV2BDEC9BB6D,CUST100039268,2025-11-02,2025-11-23,51.64,4.13,55.77,Paid
INVA3BC06162B,CUST100053340,2026-01-17,2026-02-07,359.74,28.78,388.52,Paid
INVC433F5E078,CUST100035375,2026-04-01,2026-04-22,299.48,23.96,323.44,Paid
INVA7580AE6E0,CUST100021616,2025-10-19,2025-11-09,357.42,28.59,386.01,Paid
INV5CC57A5A25,CUST100059359,2026-06-09,2026-06-30,187.47,15.0,202.47,Paid
INV86E3FFED9E,CUST100035439,2025-12-26,2026-01-16,130.58,10.45,141.03,Paid
INV729D2614FF,CUST100018655,2026-01-29,2026-02-19,354.68,28.37,383.05,Partially Paid
INVEC53009905,CUST100015400,2026-01-25,2026-02-15,262.35,20.99,283.34,Unpaid
INV9350288B57,CUST100045204,2025-11-11,2025-12-02,152.35,12.19,164.54,Partially Paid
INVC8D86FAB95,CUST100076382,2025-11-22,2025-12-13,35.62,2.85,38.47,Paid
INV11C89D0161,CUST100075007,2025-08-06,2025-08-27,295.71,23.66,319.37,Paid
INV0DB09D6810,CUST100078182,2026-01-07,2026-01-28,58.75,4.7,63.45,Overdue
INVD44435EA5D,CUST100007101,2026-03-11,2026-04-01,182.98,14.64,197.62,Overdue
INV6643E1A627,CUST100030173,2026-07-23,2026-08-13,284.78,22.78,307.56,Overdue
INV469C9DFD94,CUST100037488,2025-10-23,2025-11-13,71.72,5.74,77.46,Paid
INVF951793603,CUST100086575,2026-04-08,2026-04-29,134.06,10.72,144.78,Paid
INV1DE768A6B4,CUST100029988,2026-07-11,2026-08-01,237.39,18.99,256.38,Paid
INVD1A6DAEB27,CUST100072550,2025-09-24,2025-10-15,188.61,15.09,203.7,Paid
INV59EFCFAE4B,CUST100089773,2026-06-09,2026-06-30,327.94,26.24,354.18,Overdue
INV566522740F,CUST100050091,2026-03-05,2026-03-26,146.15,11.69,157.84,Partially Paid
INVBF828AA096,CUST100068866,2026-04-07,2026-04-28,339.14,27.13,366.27,Paid
INV43BEA2C1D4,CUST100003836,2026-03-25,2026-04-15,181.21,14.5,195.71,Overdue
INV31463F0B88,CUST100038783,2025-10-02,2025-10-23,310.06,24.8,334.86,Unpaid
INVD6241B5719,CUST100068918,2025-12-27,2026-01-17,109.09,8.73,117.82,Paid
INV3F1E9DF504,CUST100046121,2025-08-30,2025-09-20,28.54,2.28,30.82,Paid
INVE85E5CA049,CUST100075910,2026-06-17,2026-07-08,327.93,26.23,354.16,Unpaid
INVDE0E670687,CUST100073513,2026-03-06,2026-03-27,189.92,15.19,205.11,Paid
INV919328FF78,CUST100035078,2025-11-24,2025-12-15,362.45,29.0,391.45,Partially Paid
INV51D8DCBAAB,CUST100019009,2026-05-03,2026-05-24,384.94,30.8,415.74,Paid
INV241D0E8D87,CUST100035133,2025-08-28,2025-09-18,64.81,5.18,69.99,Paid
INV5248AEF91D,CUST100073982,2025-09-27,2025-10-18,195.01,15.6,210.61,Paid
INV6104078CAA,CUST100087769,2025-11-19,2025-12-10,377.26,30.18,407.44,Paid
INV60163453F1,CUST100092557,2025-10-11,2025-11-01,358.38,28.67,387.05,Overdue
INV2211437C4D,CUST100072719,2026-06-17,2026-07-08,236.08,18.89,254.97,Paid
INV2C72C13173,CUST100065359,2026-05-18,2026-06-08,88.36,7.07,95.43,Overdue
INVF0EEB17506,CUST100054287,2025-10-09,2025-10-30,85.57,6.85,92.42,Paid
INVEA0F297916,CUST100069034,2025-09-29,2025-10-20,179.91,14.39,194.3,Paid
INVE28C80333F,CUST100000808,2026-05-03,2026-05-24,143.19,11.46,154.65,Unpaid
INV10E6EECE8F,CUST100003070,2025-10-29,2025-11-19,209.53,16.76,226.29,Partially Paid
INV993BDDEB6A,CUST100001970,2025-12-27,2026-01-17,251.22,20.1,271.32,Paid
INVCDF7CC1D67,CUST100074191,2026-03-23,2026-04-13,22.43,1.79,24.22,Paid
INV61E14DC871,CUST100087346,2026-05-30,2026-06-20,42.28,3.38,45.66,Paid
INVE17155320B,CUST100067199,2025-11-29,2025-12-20,249.76,19.98,269.74,Paid
INVAE96350067,CUST100070329,2026-05-26,2026-06-16,197.65,15.81,213.46,Paid
INVB13B73FFFC,CUST100008595,2026-02-08,2026-03-01,65.54,5.24,70.78,Paid
INV7387A99B26,CUST100021274,2025-08-31,2025-09-21,169.96,13.6,183.56,Overdue
INV157B7713D0,CUST100003484,2025-08-31,2025-09-21,196.15,15.69,211.84,Paid
INV80FEF7DC27,CUST100073203,2026-02-13,2026-03-06,315.05,25.2,340.25,Paid
INVA212D70DD1,CUST100007559,2026-06-17,2026-07-08,197.42,15.79,213.21,Partially Paid
INV1BA1935A5A,CUST100004712,2025-11-22,2025-12-13,337.51,27.0,364.51,Partially Paid
INV3B7477D7D7,CUST100077589,2025-11-12,2025-12-03,59.9,4.79,64.69,Overdue
INVF8FDB30ED4,CUST100013635,2026-04-17,2026-05-08,302.05,24.16,326.21,Paid
INVA6C70B0494,CUST100023284,2026-03-07,2026-03-28,351.36,28.11,379.47,Unpaid
INV85F839165B,CUST100058796,2025-09-22,2025-10-13,204.87,16.39,221.26,Unpaid
INV0274F79A09,CUST100015548,2026-04-26,2026-05-17,229.01,18.32,247.33,Paid
INVA7A93C67FB,CUST100087083,2026-01-29,2026-02-19,32.5,2.6,35.1,Paid
INVAED6E313B4,CUST100095209,2026-03-04,2026-03-25,334.14,26.73,360.87,Unpaid
INV7718F91BDA,CUST100099503,2026-02-02,2026-02-23,345.31,27.62,372.93,Paid
INV8B30C7D336,CUST100092737,2026-04-22,2026-05-13,137.84,11.03,148.87,Unpaid
INV0C6157A5D0,CUST100060697,2026-02-21,2026-03-14,256.79,20.54,277.33,Partially Paid
INVF20EDEEA24,CUST100025899,2026-03-05,2026-03-26,110.56,8.84,119.4,Paid
INV9E12196A25,CUST100018102,2026-05-24,2026-06-14,170.33,13.63,183.96,Paid
INVE66E7C505E,CUST100014913,2026-01-17,2026-02-07,151.97,12.16,164.13,Partially Paid
INV5323935572,CUST100042968,2026-01-11,2026-02-01,304.54,24.36,328.9,Partially Paid
INV8F0C8FD920,CUST100050437,2026-03-07,2026-03-28,134.55,10.76,145.31,Partially Paid
INV6E54C8559F,CUST100085937,2026-01-26,2026-02-16,204.71,16.38,221.09,Unpaid
INV90AED72F9E,CUST100067624,2026-04-01,2026-04-22,167.23,13.38,180.61,Overdue
INVC96E9DD362,CUST100001719,2026-05-24,2026-06-14,70.78,5.66,76.44,Paid
INV503A567B5C,CUST100068286,2026-05-10,2026-05-31,98.79,7.9,106.69,Partially Paid
INV959D5DA4CC,CUST100090696,2026-04-06,2026-04-27,121.51,9.72,131.23,Paid
INV75F179080E,CUST100050932,2025-08-01,2025-08-22,227.63,18.21,245.84,Overdue
INVF7616D68D1,CUST100024861,2025-09-09,2025-09-30,373.85,29.91,403.76,Paid
INV200CFA7862,CUST100051569,2026-05-07,2026-05-28,176.0,14.08,190.08,Unpaid
INV89CA729A2F,CUST100020673,2026-03-25,2026-04-15,97.57,7.81,105.38,Paid
INVA2D03D2147,CUST100046895,2026-06-21,2026-07-12,227.4,18.19,245.59,Paid
INVBE3F5B2A44,CUST100095737,2026-06-23,2026-07-14,80.97,6.48,87.45,Paid
INV056007DB24,CUST100067955,2026-02-03,2026-02-24,265.33,21.23,286.56,Paid
INVB708DAB65F,CUST100014451,2025-09-02,2025-09-23,292.4,23.39,315.79,Paid
INV1212B7C2D7,CUST100057483,2026-07-18,2026-08-08,99.28,7.94,107.22,Partially Paid
INV4B2662754E,CUST100004471,2025-08-05,2025-08-26,394.19,31.54,425.73,Paid
INV99F515637A,CUST100092656,2026-04-23,2026-05-14,326.74,26.14,352.88,Paid
INVE36809888C,CUST100072349,2026-03-23,2026-04-13,188.67,15.09,203.76,Paid
INV16B8B6D842,CUST100039173,2025-12-20,2026-01-10,207.05,16.56,223.61,Paid
INV2E5C1E1BBA,CUST100029437,2026-04-22,2026-05-13,66.87,5.35,72.22,Overdue
INVA2D88B01A4,CUST100029416,2026-03-19,2026-04-09,102.87,8.23,111.1,Paid
INV3119137D5A,CUST100057027,2025-11-04,2025-11-25,97.4,7.79,105.19,Paid
INV2535788C30,CUST100086724,2026-03-10,2026-03-31,364.0,29.12,393.12,Paid
INV73B3BC02E4,CUST100095368,2026-03-29,2026-04-19,74.28,5.94,80.22,Paid
INVC468106FE7,CUST100084866,2026-07-02,2026-07-23,208.57,16.69,225.26,Paid
INV1565D863D1,CUST100063489,2026-07-20,2026-08-10,341.02,27.28,368.3,Unpaid
INV1CC80D946E,CUST100085815,2025-12-11,2026-01-01,117.97,9.44,127.41,Overdue
INVC1F89C168A,CUST100043390,2026-06-05,2026-06-26,56.16,4.49,60.65,Paid
INVEFBC9142BA,CUST100042005,2025-09-18,2025-10-09,141.67,11.33,153.0,Paid
INV10CBFE15AC,CUST100052140,2026-07-06,2026-07-27,87.39,6.99,94.38,Overdue
INV5FAC1B9CAF,CUST100000238,2025-10-12,2025-11-02,261.48,20.92,282.4,Paid
INV207031359F,CUST100088903,2026-03-06,2026-03-27,203.59,16.29,219.88,Overdue
INVA8F4728B33,CUST100063936,2026-01-03,2026-01-24,53.5,4.28,57.78,Paid
INVE7A6337E6F,CUST100024689,2025-08-10,2025-08-31,50.19,4.02,54.21,Paid
INV5CB8D4AE22,CUST100041396,2025-12-05,2025-12-26,116.94,9.36,126.3,Paid
INV663B64027A,CUST100046034,2026-07-02,2026-07-23,155.78,12.46,168.24,Paid
INVB5BE24A483,CUST100059331,2025-11-29,2025-12-20,295.45,23.64,319.09,Paid
INVF06CC80B5F,CUST100034199,2025-11-01,2025-11-22,68.97,5.52,74.49,Paid
INVB2CEDAD675,CUST100030426,2025-11-15,2025-12-06,188.21,15.06,203.27,Unpaid
INVD443DDC34E,CUST100062629,2026-03-05,2026-03-26,219.04,17.52,236.56,Overdue
INVC6ACC5E040,CUST100098210,2025-11-23,2025-12-14,324.21,25.94,350.15,Overdue
INV498DB63C43,CUST100078670,2025-08-04,2025-08-25,90.84,7.27,98.11,Paid
INV9137845767,CUST100051638,2025-12-24,2026-01-14,220.73,17.66,238.39,Paid
INV2491A09FF0,CUST100035029,2026-05-18,2026-06-08,383.45,30.68,414.13,Paid
INVBA99AC4C6A,CUST100067297,2026-06-28,2026-07-19,390.21,31.22,421.43,Paid
INVC984E3478F,CUST100060590,2026-04-06,2026-04-27,67.23,5.38,72.61,Paid
INV3EBE7ADF38,CUST100081025,2026-06-09,2026-06-30,265.41,21.23,286.64,Unpaid
INV73E68D6CB2,CUST100034542,2026-01-02,2026-01-23,284.36,22.75,307.11,Paid
INV196D2B2429,CUST100044580,2025-08-09,2025-08-30,382.2,30.58,412.78,Partially Paid
INVCDF4D3C933,CUST100073566,2025-09-14,2025-10-05,142.61,11.41,154.02,Partially Paid
INVEF2AAB0CB5,CUST100014170,2025-12-05,2025-12-26,252.14,20.17,272.31,Paid
INVA9A06940AB,CUST100041539,2025-08-03,2025-08-24,284.37,22.75,307.12,Paid
INV071C52BB20,CUST100084287,2026-06-14,2026-07-05,41.81,3.34,45.15,Partially Paid
INVB1641380DE,CUST100030414,2025-10-10,2025-10-31,389.92,31.19,421.11,Paid
INV7DB4CF2BFB,CUST100085748,2026-04-23,2026-05-14,110.06,8.8,118.86,Paid
INV896D373393,CUST100031894,2025-11-28,2025-12-19,262.52,21.0,283.52,Paid
INV2614559ED9,CUST100085417,2026-02-06,2026-02-27,259.75,20.78,280.53,Paid
INVA42E0BB153,CUST100042680,2025-09-11,2025-10-02,191.79,15.34,207.13,Paid
INV95C209852A,CUST100059053,2025-11-26,2025-12-17,95.99,7.68,103.67,Paid
INVBC14441F3A,CUST100072741,2025-10-15,2025-11-05,372.24,29.78,402.02,Paid
INVF2A2CF34A9,CUST100071492,2025-11-27,2025-12-18,356.63,28.53,385.16,Unpaid
INV751F605961,CUST100013343,2026-05-09,2026-05-30,208.24,16.66,224.9,Paid
INV2E127DD0FC,CUST100055942,2026-01-03,2026-01-24,131.98,10.56,142.54,Paid
INV0B5B387A39,CUST100016882,2025-09-22,2025-10-13,84.45,6.76,91.21,Overdue
INV5E60E91CD6,CUST100096404,2025-12-10,2025-12-31,24.29,1.94,26.23,Partially Paid
INV6B52C9F661,CUST100093617,2026-02-02,2026-02-23,151.72,12.14,163.86,Paid
INV790C2E1CEF,CUST100005797,2026-03-25,2026-04-15,382.38,30.59,412.97,Paid
INV63ABB6B06D,CUST100046407,2025-11-10,2025-12-01,254.53,20.36,274.89,Overdue
INVAA6F6CEECC,CUST100002222,2026-05-24,2026-06-14,108.3,8.66,116.96,Paid
INV259886E169,CUST100034717,2026-06-19,2026-07-10,120.57,9.65,130.22,Paid
INV87B1E34D3D,CUST100005261,2026-04-06,2026-04-27,247.86,19.83,267.69,Overdue
INV2DBBD7A3D6,CUST100040835,2025-10-26,2025-11-16,103.77,8.3,112.07,Paid
INV2EA92DEB66,CUST100048386,2026-06-03,2026-06-24,174.3,13.94,188.24,Overdue
INVBC47D97770,CUST100068513,2025-11-18,2025-12-09,399.26,31.94,431.2,Paid
INV7D7C995B0B,CUST100015332,2025-11-10,2025-12-01,22.62,1.81,24.43,Paid
INV1B7B0F20CC,CUST100054020,2025-10-06,2025-10-27,350.56,28.04,378.6,Unpaid
INVF22F398094,CUST100041259,2026-04-03,2026-04-24,236.9,18.95,255.85,Unpaid
INV83A1C92AE9,CUST100023242,2026-06-13,2026-07-04,205.81,16.46,222.27,Overdue
INVFF36A28A46,CUST100025853,2026-07-11,2026-08-01,377.8,30.22,408.02,Paid
INV634624B2A2,CUST100071714,2026-06-29,2026-07-20,216.46,17.32,233.78,Paid
INVF300F3F144,CUST100012783,2026-03-17,2026-04-07,192.59,15.41,208.0,Unpaid
INV49A3558886,CUST100076440,2026-02-27,2026-03-20,270.38,21.63,292.01,Paid
INV40AD087269,CUST100024032,2026-03-14,2026-04-04,139.71,11.18,150.89,Paid
INV7EDF6266C8,CUST100021741,2025-10-04,2025-10-25,265.39,21.23,286.62,Unpaid
