customer_id,product_recommended,propensity_score,score_date
CUST100065454,Family Plan Upgrade,0.4021,2026-07-03
CUST100064543,5G Handset Upgrade,0.425,2026-07-04
CUST100079337,Device Insurance,0.886,2026-07-16
CUST100089180,Home Security Add-on,0.4492,2026-07-13
CUST100061667,Family Plan Upgrade,0.5416,2026-07-15
CUST100072555,Family Plan Upgrade,0.4142,2026-07-06
CUST100017026,Device Insurance,0.1358,2026-07-09
CUST100039656,5G Handset Upgrade,0.902,2026-07-17
CUST100005374,Streaming Bundle,0.5626,2026-07-17
CUST100073572,International Roaming Pack,0.5888,2026-07-20
CUST100094306,International Roaming Pack,0.9231,2026-07-09
CUST100029797,Streaming Bundle,0.8931,2026-07-20
CUST100067980,Streaming Bundle,0.4746,2026-07-22
CUST100055961,Family Plan Upgrade,0.1812,2026-07-02
CUST100058214,Streaming Bundle,0.2735,2026-07-15
CUST100039683,Streaming Bundle,0.5505,2026-07-01
CUST100070952,5G Handset Upgrade,0.4027,2026-07-04
CUST100015194,Device Insurance,0.6994,2026-07-10
CUST100081985,5G Handset Upgrade,0.8565,2026-07-23
CUST100036369,Home Security Add-on,0.7614,2026-07-18
CUST100050796,5G Handset Upgrade,0.1314,2026-07-18
CUST100004626,Streaming Bundle,0.3885,2026-07-03
CUST100065022,Streaming Bundle,0.8678,2026-07-14
CUST100067908,International Roaming Pack,0.7734,2026-07-22
CUST100050193,International Roaming Pack,0.4105,2026-07-11
CUST100069471,Home Security Add-on,0.1152,2026-07-01
CUST100001197,5G Handset Upgrade,0.7189,2026-07-09
CUST100003951,Home Security Add-on,0.5624,2026-07-13
CUST100017350,5G Handset Upgrade,0.3277,2026-07-22
CUST100074498,Streaming Bundle,0.0047,2026-07-19
CUST100073797,Family Plan Upgrade,0.9439,2026-07-23
CUST100093174,Home Security Add-on,0.7701,2026-07-18
CUST100067218,Family Plan Upgrade,0.1171,2026-07-07
CUST100032357,Family Plan Upgrade,0.5277,2026-07-21
CUST100057874,Home Security Add-on,0.7697,2026-07-17
CUST100096383,Family Plan Upgrade,0.6141,2026-07-20
CUST100084802,Streaming Bundle,0.7979,2026-07-12
CUST100056746,Streaming Bundle,0.6921,2026-07-09
CUST100095878,5G Handset Upgrade,0.1747,2026-07-13
CUST100068545,Home Security Add-on,0.2493,2026-07-16
CUST100095169,International Roaming Pack,0.0226,2026-07-06
CUST100078191,Device Insurance,0.7037,2026-07-02
CUST100000260,5G Handset Upgrade,0.6035,2026-07-23
CUST100054302,Streaming Bundle,0.075,2026-07-01
CUST100094406,International Roaming Pack,0.794,2026-07-15
CUST100032871,Streaming Bundle,0.6902,2026-07-14
CUST100010767,5G Handset Upgrade,0.7794,2026-07-18
CUST100009048,Streaming Bundle,0.5645,2026-07-19
CUST100031601,Home Security Add-on,0.3373,2026-07-20
CUST100083166,Family Plan Upgrade,0.4757,2026-07-22
CUST100024048,Family Plan Upgrade,0.1311,2026-07-09
CUST100039942,Home Security Add-on,0.1387,2026-07-09
CUST100046535,Family Plan Upgrade,0.6433,2026-07-18
CUST100091263,Streaming Bundle,0.824,2026-07-04
CUST100042512,Device Insurance,0.7915,2026-07-07
CUST100020156,Family Plan Upgrade,0.8189,2026-07-10
CUST100081354,Home Security Add-on,0.4005,2026-07-04
CUST100039237,Device Insurance,0.6352,2026-07-16
CUST100026141,Home Security Add-on,0.6247,2026-07-10
CUST100015777,Family Plan Upgrade,0.2482,2026-07-19
CUST100085338,Family Plan Upgrade,0.89,2026-07-11
CUST100093503,5G Handset Upgrade,0.5366,2026-07-08
CUST100034122,Device Insurance,0.9782,2026-07-20
CUST100050392,5G Handset Upgrade,0.7312,2026-07-10
CUST100002781,Home Security Add-on,0.3838,2026-07-22
CUST100021676,Device Insurance,0.7855,2026-07-13
CUST100047798,5G Handset Upgrade,0.7402,2026-07-04
CUST100095109,International Roaming Pack,0.5322,2026-07-18
CUST100002013,Family Plan Upgrade,0.0757,2026-07-21
CUST100065167,5G Handset Upgrade,0.6859,2026-07-03
CUST100001751,International Roaming Pack,0.4918,2026-07-05
CUST100026503,International Roaming Pack,0.6592,2026-07-21
CUST100095365,Device Insurance,0.3657,2026-07-15
CUST100054598,International Roaming Pack,0.2865,2026-07-15
CUST100047224,Device Insurance,0.1799,2026-07-07
CUST100088090,International Roaming Pack,0.671,2026-07-10
CUST100031644,Streaming Bundle,0.0642,2026-07-03
CUST100034268,Device Insurance,0.3197,2026-07-05
CUST100081527,International Roaming Pack,0.1576,2026-07-08
CUST100079421,Home Security Add-on,0.4606,2026-07-16
CUST100031325,5G Handset Upgrade,0.6477,2026-07-08
CUST100074737,Home Security Add-on,0.3279,2026-07-18
CUST100065751,Family Plan Upgrade,0.4542,2026-07-09
CUST100043983,International Roaming Pack,0.0023,2026-07-18
CUST100050462,Device Insurance,0.7533,2026-07-16
CUST100002096,International Roaming Pack,0.1519,2026-07-22
CUST100038137,Family Plan Upgrade,0.0577,2026-07-17
CUST100006972,Family Plan Upgrade,0.7117,2026-07-08
CUST100055182,Home Security Add-on,0.0212,2026-07-14
CUST100045097,Streaming Bundle,0.3641,2026-07-09
CUST100087362,Streaming Bundle,0.7393,2026-07-23
CUST100017666,International Roaming Pack,0.9659,2026-07-01
CUST100045670,Device Insurance,0.398,2026-07-01
CUST100061361,Device Insurance,0.561,2026-07-05
CUST100051818,Family Plan Upgrade,0.7946,2026-07-21
CUST100038277,Home Security Add-on,0.2523,2026-07-19
CUST100075730,International Roaming Pack,0.3858,2026-07-19
CUST100065953,5G Handset Upgrade,0.3258,2026-07-19
CUST100081258,International Roaming Pack,0.8503,2026-07-13
CUST100017303,International Roaming Pack,0.0902,2026-07-16
CUST100034445,Home Security Add-on,0.5264,2026-07-15
CUST100056857,Home Security Add-on,0.5573,2026-07-08
CUST100074318,5G Handset Upgrade,0.4448,2026-07-21
CUST100019956,International Roaming Pack,0.7751,2026-07-04
CUST100031872,Home Security Add-on,0.3108,2026-07-16
CUST100059434,Family Plan Upgrade,0.2012,2026-07-13
CUST100034601,5G Handset Upgrade,0.9539,2026-07-21
CUST100067065,International Roaming Pack,0.4166,2026-07-07
CUST100074973,International Roaming Pack,0.0136,2026-07-23
CUST100097281,Streaming Bundle,0.5917,2026-07-06
CUST100010816,Streaming Bundle,0.3651,2026-07-21
CUST100065242,International Roaming Pack,0.0438,2026-07-10
CUST100014050,Streaming Bundle,0.9899,2026-07-07
CUST100040552,Device Insurance,0.9034,2026-07-15
CUST100038105,Home Security Add-on,0.6805,2026-07-12
CUST100027125,International Roaming Pack,0.6371,2026-07-21
CUST100009404,International Roaming Pack,0.8491,2026-07-14
CUST100045597,5G Handset Upgrade,0.1047,2026-07-02
CUST100056198,International Roaming Pack,0.9,2026-07-17
CUST100097125,Family Plan Upgrade,0.9715,2026-07-08
CUST100043060,5G Handset Upgrade,0.8692,2026-07-11
CUST100086955,Streaming Bundle,0.3249,2026-07-02
CUST100079320,5G Handset Upgrade,0.1006,2026-07-22
CUST100087012,International Roaming Pack,0.8307,2026-07-21
CUST100073473,Streaming Bundle,0.7225,2026-07-13
CUST100055108,Home Security Add-on,0.5292,2026-07-09
CUST100058090,Streaming Bundle,0.465,2026-07-05
CUST100059850,Device Insurance,0.7342,2026-07-15
CUST100023868,International Roaming Pack,0.9952,2026-07-06
CUST100039270,Home Security Add-on,0.6887,2026-07-16
CUST100022998,5G Handset Upgrade,0.1983,2026-07-06
CUST100002278,International Roaming Pack,0.1051,2026-07-03
CUST100031026,Home Security Add-on,0.9804,2026-07-06
CUST100025412,5G Handset Upgrade,0.6737,2026-07-09
CUST100088936,Family Plan Upgrade,0.2228,2026-07-02
CUST100010363,Streaming Bundle,0.0252,2026-07-17
CUST100043211,Family Plan Upgrade,0.2921,2026-07-03
CUST100001831,International Roaming Pack,0.3538,2026-07-02
CUST100072305,Family Plan Upgrade,0.3563,2026-07-18
CUST100060839,Home Security Add-on,0.1425,2026-07-20
CUST100057628,Home Security Add-on,0.7832,2026-07-01
CUST100097729,International Roaming Pack,0.6343,2026-07-17
CUST100081899,Streaming Bundle,0.9316,2026-07-07
CUST100004669,Home Security Add-on,0.7672,2026-07-11
CUST100056425,International Roaming Pack,0.542,2026-07-10
CUST100046234,Family Plan Upgrade,0.4993,2026-07-22
CUST100028218,5G Handset Upgrade,0.3324,2026-07-17
CUST100005463,International Roaming Pack,0.4198,2026-07-02
CUST100084716,5G Handset Upgrade,0.0974,2026-07-09
CUST100078268,Family Plan Upgrade,0.8214,2026-07-02
CUST100017965,Family Plan Upgrade,0.0109,2026-07-02
CUST100042495,Home Security Add-on,0.7563,2026-07-04
CUST100064941,Device Insurance,0.5641,2026-07-20
CUST100057590,Streaming Bundle,0.404,2026-07-16
CUST100075796,International Roaming Pack,0.8769,2026-07-02
CUST100076277,5G Handset Upgrade,0.0135,2026-07-12
CUST100041144,5G Handset Upgrade,0.6873,2026-07-08
CUST100056621,International Roaming Pack,0.402,2026-07-21
CUST100092617,Streaming Bundle,0.5538,2026-07-05
CUST100095968,International Roaming Pack,0.2935,2026-07-21
CUST100028107,Streaming Bundle,0.2729,2026-07-01
CUST100024219,Family Plan Upgrade,0.9343,2026-07-04
CUST100009122,International Roaming Pack,0.9075,2026-07-14
CUST100069937,Streaming Bundle,0.5141,2026-07-23
CUST100044918,Streaming Bundle,0.3486,2026-07-07
CUST100085304,5G Handset Upgrade,0.7346,2026-07-21
CUST100012490,Streaming Bundle,0.8307,2026-07-20
CUST100079214,Home Security Add-on,0.6748,2026-07-14
CUST100062977,International Roaming Pack,0.8422,2026-07-07
CUST100097017,Streaming Bundle,0.1727,2026-07-20
CUST100033505,International Roaming Pack,0.5677,2026-07-22
CUST100001852,5G Handset Upgrade,0.5128,2026-07-03
CUST100091561,5G Handset Upgrade,0.3078,2026-07-10
CUST100080772,Streaming Bundle,0.5988,2026-07-11
CUST100057136,Device Insurance,0.5764,2026-07-05
CUST100014174,Streaming Bundle,0.7783,2026-07-18
CUST100025342,International Roaming Pack,0.6732,2026-07-02
CUST100065407,Streaming Bundle,0.0533,2026-07-23
CUST100097689,Streaming Bundle,0.5765,2026-07-01
CUST100082203,International Roaming Pack,0.8769,2026-07-15
CUST100065743,International Roaming Pack,0.3131,2026-07-07
CUST100014730,International Roaming Pack,0.882,2026-07-17
CUST100073090,Streaming Bundle,0.6124,2026-07-23
CUST100049082,Device Insurance,0.8036,2026-07-13
CUST100032249,Streaming Bundle,0.7197,2026-07-13
CUST100046826,Family Plan Upgrade,0.7905,2026-07-14
CUST100050051,5G Handset Upgrade,0.9863,2026-07-08
CUST100067418,Device Insurance,0.1214,2026-07-15
CUST100085317,Streaming Bundle,0.94,2026-07-15
CUST100066612,5G Handset Upgrade,0.1555,2026-07-01
CUST100055066,International Roaming Pack,0.8527,2026-07-23
CUST100015502,Streaming Bundle,0.4439,2026-07-01
CUST100056754,International Roaming Pack,0.2164,2026-07-23
CUST100064769,Streaming Bundle,0.1972,2026-07-12
CUST100026521,Streaming Bundle,0.2425,2026-07-16
CUST100063576,Home Security Add-on,0.1944,2026-07-02
CUST100011203,Streaming Bundle,0.8127,2026-07-10
CUST100094817,5G Handset Upgrade,0.6584,2026-07-02
CUST100098040,Streaming Bundle,0.0792,2026-07-06
CUST100089224,Device Insurance,0.4751,2026-07-10
CUST100015667,International Roaming Pack,0.0286,2026-07-19
CUST100082359,Family Plan Upgrade,0.9041,2026-07-13
CUST100077227,5G Handset Upgrade,0.9467,2026-07-01
CUST100089739,Streaming Bundle,0.5847,2026-07-19
CUST100048413,Streaming Bundle,0.9769,2026-07-20
CUST100007255,5G Handset Upgrade,0.973,2026-07-06
CUST100058373,Device Insurance,0.5346,2026-07-04
CUST100028971,Device Insurance,0.696,2026-07-07
CUST100080380,Home Security Add-on,0.9013,2026-07-14
CUST100040621,5G Handset Upgrade,0.2603,2026-07-10
CUST100075898,Home Security Add-on,0.7471,2026-07-23
CUST100056474,Family Plan Upgrade,0.4043,2026-07-11
CUST100032165,International Roaming Pack,0.1209,2026-07-03
CUST100085162,Home Security Add-on,0.1951,2026-07-14
CUST100016080,International Roaming Pack,0.7834,2026-07-14
CUST100051968,Home Security Add-on,0.602,2026-07-16
CUST100057381,5G Handset Upgrade,0.4545,2026-07-11
CUST100036339,Streaming Bundle,0.3194,2026-07-01
CUST100021006,Family Plan Upgrade,0.9158,2026-07-21
CUST100058747,Device Insurance,0.6502,2026-07-16
CUST100037731,Family Plan Upgrade,0.8556,2026-07-06
CUST100060368,Home Security Add-on,0.272,2026-07-11
CUST100096122,Home Security Add-on,0.1946,2026-07-05
CUST100062230,Device Insurance,0.8128,2026-07-04
CUST100068644,Family Plan Upgrade,0.2369,2026-07-08
CUST100028677,Home Security Add-on,0.8683,2026-07-13
CUST100067824,Device Insurance,0.8327,2026-07-14
CUST100034731,Streaming Bundle,0.7193,2026-07-17
CUST100041753,5G Handset Upgrade,0.4529,2026-07-22
CUST100065396,Streaming Bundle,0.7807,2026-07-13
CUST100026281,5G Handset Upgrade,0.9166,2026-07-03
CUST100011157,International Roaming Pack,0.9054,2026-07-17
CUST100058985,International Roaming Pack,0.5864,2026-07-06
CUST100041315,Home Security Add-on,0.4975,2026-07-21
CUST100002914,Home Security Add-on,0.6799,2026-07-18
CUST100050529,5G Handset Upgrade,0.8735,2026-07-19
CUST100091957,Family Plan Upgrade,0.4681,2026-07-13
CUST100001350,Device Insurance,0.8644,2026-07-04
CUST100048414,Device Insurance,0.6429,2026-07-12
CUST100014843,5G Handset Upgrade,0.6392,2026-07-09
CUST100087521,Home Security Add-on,0.2948,2026-07-01
CUST100082089,5G Handset Upgrade,0.1772,2026-07-02
CUST100024179,Device Insurance,0.8188,2026-07-11
CUST100044039,Device Insurance,0.307,2026-07-01
CUST100076937,Streaming Bundle,0.7908,2026-07-05
CUST100033058,Streaming Bundle,0.9236,2026-07-22
CUST100023747,Home Security Add-on,0.5003,2026-07-11
CUST100075632,International Roaming Pack,0.4828,2026-07-17
CUST100083999,Family Plan Upgrade,0.0322,2026-07-01
CUST100037437,5G Handset Upgrade,0.5633,2026-07-15
CUST100097145,Home Security Add-on,0.6726,2026-07-06
CUST100068802,Home Security Add-on,0.6671,2026-07-04
CUST100007199,5G Handset Upgrade,0.6693,2026-07-06
CUST100007202,Device Insurance,0.0076,2026-07-06
CUST100051843,5G Handset Upgrade,0.5226,2026-07-19
CUST100022524,Family Plan Upgrade,0.6874,2026-07-10
CUST100098753,Home Security Add-on,0.8382,2026-07-02
CUST100072341,5G Handset Upgrade,0.3629,2026-07-16
CUST100092492,International Roaming Pack,0.7842,2026-07-01
CUST100042824,International Roaming Pack,0.6735,2026-07-02
CUST100039608,Family Plan Upgrade,0.9716,2026-07-14
CUST100086024,Home Security Add-on,0.3411,2026-07-06
CUST100016600,5G Handset Upgrade,0.3474,2026-07-06
CUST100051741,International Roaming Pack,0.3628,2026-07-09
CUST100012459,Device Insurance,0.3805,2026-07-13
CUST100065769,Family Plan Upgrade,0.6114,2026-07-08
CUST100017496,International Roaming Pack,0.5196,2026-07-23
CUST100089219,5G Handset Upgrade,0.0925,2026-07-20
CUST100044448,Home Security Add-on,0.9531,2026-07-19
CUST100061123,Home Security Add-on,0.4568,2026-07-18
CUST100085357,5G Handset Upgrade,0.5776,2026-07-09
CUST100080360,International Roaming Pack,0.6741,2026-07-06
CUST100007923,Device Insurance,0.2499,2026-07-22
CUST100041910,Family Plan Upgrade,0.0525,2026-07-19
CUST100078957,Streaming Bundle,0.8273,2026-07-21
CUST100092526,Family Plan Upgrade,0.8984,2026-07-09
CUST100075575,Home Security Add-on,0.7046,2026-07-03
CUST100082083,Family Plan Upgrade,0.9723,2026-07-17
CUST100033275,Streaming Bundle,0.2552,2026-07-15
CUST100038554,5G Handset Upgrade,0.8343,2026-07-19
CUST100033526,Device Insurance,0.3541,2026-07-02
CUST100081001,Home Security Add-on,0.6157,2026-07-12
CUST100061312,International Roaming Pack,0.2439,2026-07-07
CUST100098115,Family Plan Upgrade,0.6338,2026-07-02
CUST100096213,Family Plan Upgrade,0.6845,2026-07-15
CUST100039153,5G Handset Upgrade,0.8944,2026-07-08
CUST100038768,Home Security Add-on,0.616,2026-07-05
CUST100082639,Home Security Add-on,0.9839,2026-07-16
CUST100074389,5G Handset Upgrade,0.4401,2026-07-14
CUST100068790,Device Insurance,0.1511,2026-07-10
CUST100083757,5G Handset Upgrade,0.9158,2026-07-13
CUST100067555,Device Insurance,0.5573,2026-07-03
CUST100091572,Streaming Bundle,0.506,2026-07-03
CUST100045041,5G Handset Upgrade,0.6398,2026-07-07
CUST100029917,Home Security Add-on,0.3946,2026-07-02
CUST100076806,5G Handset Upgrade,0.5181,2026-07-20
CUST100081891,5G Handset Upgrade,0.268,2026-07-13
CUST100041983,Streaming Bundle,0.5745,2026-07-13
CUST100067358,Device Insurance,0.1912,2026-07-12
CUST100034956,5G Handset Upgrade,0.1589,2026-07-13
CUST100067973,Device Insurance,0.0315,2026-07-03
CUST100014281,5G Handset Upgrade,0.6139,2026-07-06
CUST100072515,Streaming Bundle,0.5069,2026-07-06
CUST100051042,Streaming Bundle,0.6765,2026-07-11
CUST100038052,International Roaming Pack,0.647,2026-07-22
CUST100059102,Family Plan Upgrade,0.4994,2026-07-11
CUST100006104,Home Security Add-on,0.0549,2026-07-03
CUST100002214,International Roaming Pack,0.9901,2026-07-19
CUST100058252,Streaming Bundle,0.0118,2026-07-16
CUST100021038,Device Insurance,0.8625,2026-07-13
CUST100011182,Family Plan Upgrade,0.7569,2026-07-14
CUST100053298,5G Handset Upgrade,0.7937,2026-07-21
CUST100053341,Home Security Add-on,0.0433,2026-07-20
CUST100042025,Family Plan Upgrade,0.2417,2026-07-11
CUST100080019,Device Insurance,0.6299,2026-07-11
CUST100065388,Family Plan Upgrade,0.9782,2026-07-15
CUST100095323,International Roaming Pack,0.1199,2026-07-05
CUST100001877,5G Handset Upgrade,0.9173,2026-07-10
CUST100026048,Streaming Bundle,0.6474,2026-07-10
CUST100001705,Device Insurance,0.6863,2026-07-10
CUST100049621,Device Insurance,0.3772,2026-07-12
CUST100073396,Streaming Bundle,0.4006,2026-07-13
CUST100034376,Streaming Bundle,0.0306,2026-07-21
CUST100098814,Home Security Add-on,0.2492,2026-07-21
CUST100088896,5G Handset Upgrade,0.7812,2026-07-14
CUST100073025,Device Insurance,0.8344,2026-07-05
CUST100057692,5G Handset Upgrade,0.3536,2026-07-11
CUST100075091,Device Insurance,0.3333,2026-07-10
CUST100080700,International Roaming Pack,0.1694,2026-07-13
CUST100075524,International Roaming Pack,0.3716,2026-07-09
CUST100014097,Family Plan Upgrade,0.3114,2026-07-10
CUST100024711,International Roaming Pack,0.9648,2026-07-21
CUST100078749,International Roaming Pack,0.746,2026-07-01
CUST100040825,5G Handset Upgrade,0.7108,2026-07-14
CUST100090068,Family Plan Upgrade,0.5227,2026-07-01
CUST100054447,Family Plan Upgrade,0.9999,2026-07-09
CUST100032347,5G Handset Upgrade,0.5355,2026-07-18
CUST100046041,Family Plan Upgrade,0.3649,2026-07-22
CUST100065513,Streaming Bundle,0.8625,2026-07-02
CUST100063886,Family Plan Upgrade,0.2746,2026-07-22
CUST100087047,5G Handset Upgrade,0.4727,2026-07-11
CUST100063423,Streaming Bundle,0.7348,2026-07-04
CUST100043689,Home Security Add-on,0.4658,2026-07-23
CUST100082105,Home Security Add-on,0.8569,2026-07-05
CUST100057199,Streaming Bundle,0.7577,2026-07-16
CUST100086733,Device Insurance,0.6425,2026-07-02
CUST100080006,Streaming Bundle,0.3738,2026-07-04
CUST100034779,Streaming Bundle,0.698,2026-07-07
CUST100033528,Home Security Add-on,0.3127,2026-07-21
CUST100045003,Home Security Add-on,0.5739,2026-07-02
CUST100006447,Device Insurance,0.2394,2026-07-18
CUST100096849,Device Insurance,0.9212,2026-07-15
CUST100002590,Device Insurance,0.375,2026-07-14
CUST100092173,Home Security Add-on,0.2253,2026-07-23
CUST100026171,International Roaming Pack,0.7511,2026-07-13
CUST100030461,5G Handset Upgrade,0.6937,2026-07-23
CUST100001782,Streaming Bundle,0.7229,2026-07-04
CUST100091580,5G Handset Upgrade,0.2642,2026-07-17
CUST100011539,Device Insurance,0.6919,2026-07-04
CUST100025300,Device Insurance,0.4602,2026-07-17
CUST100099581,International Roaming Pack,0.4953,2026-07-17
CUST100092733,International Roaming Pack,0.4263,2026-07-02
CUST100038480,International Roaming Pack,0.9377,2026-07-05
CUST100099172,Device Insurance,0.454,2026-07-14
CUST100016740,International Roaming Pack,0.2672,2026-07-09
CUST100057706,5G Handset Upgrade,0.7986,2026-07-16
