account_id,customer_id,parent_account_id,account_type,hierarchy_level
ACC6E6E45B7DC,CUST100089800,,Individual,0
ACC96B184C3BF,CUST100086378,,Family Plan,1
ACCEDE5380CF1,CUST100055253,,Individual,0
ACC14E3460615,CUST100067166,,Individual,0
ACCE5F6671638,CUST100076713,,Business Master,1
ACC45F85A577F,CUST100062290,,Individual,0
ACCB44EA9AF56,CUST100000505,,Family Plan,0
ACC8F66337FE3,CUST100062176,,Individual,1
ACC013CD5FD36,CUST100009844,ACCC1B1F9EDF1,Family Plan,1
ACC34D88918C2,CUST100087050,ACCA06E61AD70,Individual,1
ACCB77DB20769,CUST100000313,ACC161D573ED0,Family Plan,0
ACC202465AC60,CUST100060752,,Individual,0
ACC5AC99813AE,CUST100036929,ACC67ACBF64CF,Business Sub-Account,2
ACCD0AA402F8E,CUST100070254,ACCC1970F9B77,Individual,0
ACCF06650B967,CUST100034255,,Individual,0
ACCE64F9671C7,CUST100049585,ACC2F75AFC13B,Individual,1
ACC38741847A5,CUST100039534,ACC235BA2829B,Individual,0
ACCFE4132D5CB,CUST100059618,,Family Plan,0
ACCF7BC0E7270,CUST100051222,,Individual,1
ACC105932CB05,CUST100022405,,Individual,1
ACC3FEDC305F8,CUST100033487,,Individual,1
ACC64CB6B00B7,CUST100054556,,Individual,0
ACCDAC33FBDEB,CUST100011502,,Family Plan,1
ACCB78BB7AC23,CUST100096468,ACCD25375A486,Family Plan,0
ACCBF232BCA77,CUST100058164,,Individual,0
ACC9095D91A13,CUST100026557,,Individual,0
ACC2A6BBB4C07,CUST100073793,,Individual,1
ACCE670F88A1C,CUST100083191,,Individual,0
ACC67AAB6901D,CUST100044178,,Individual,0
ACC7B73090A65,CUST100045509,,Family Plan,0
ACCC1D7210C6C,CUST100077151,,Individual,0
ACC1336420C9A,CUST100029010,,Business Sub-Account,0
ACCE8A71380D8,CUST100000591,,Individual,0
ACC21FC73181B,CUST100047795,,Individual,0
ACCD0B0C41C5F,CUST100000881,ACCF49E365194,Individual,0
ACC7B6A4FFA7C,CUST100057031,,Family Plan,0
ACCB42A328B23,CUST100031640,,Individual,0
ACC1066720C2F,CUST100078482,,Family Plan,2
ACC467DC50226,CUST100032731,ACCC228309533,Individual,1
ACC76D8352BAF,CUST100079223,,Individual,0
ACC358C453971,CUST100061429,,Family Plan,1
ACCB2B5BAA535,CUST100079850,ACC4658203B24,Individual,0
ACC178F202F56,CUST100092902,,Individual,0
ACCCF552DE374,CUST100022885,,Family Plan,0
ACC6F113B3341,CUST100081849,,Individual,1
ACC54C78B27EF,CUST100055439,ACC94C543EA34,Individual,2
ACCC4C03F5108,CUST100080136,,Family Plan,0
ACCF432B5B9E4,CUST100060520,,Business Sub-Account,1
ACC3A84042403,CUST100049586,ACC00C1D8433A,Business Master,0
ACC12E302D38B,CUST100049242,,Individual,2
ACCF57B575F9E,CUST100063976,,Individual,0
ACC67CCE48353,CUST100058491,,Individual,0
ACC42284D6C36,CUST100021467,,Individual,0
ACC71EF1A60E9,CUST100020394,,Individual,0
ACC45838A7EE3,CUST100034949,,Individual,0
ACCBCC960DE8E,CUST100059909,,Individual,0
ACCED79D350D2,CUST100060416,,Individual,0
ACC9A6E7B162D,CUST100079319,ACCCF4014ED58,Individual,2
ACCBCACD45CEE,CUST100048758,,Individual,0
ACC272C14A445,CUST100023652,ACC38368B5415,Family Plan,0
ACC0EA9EB2EA9,CUST100020675,,Family Plan,1
ACC8B3B61ABB4,CUST100039820,,Individual,1
ACC61D0B8103F,CUST100011619,ACC6C34C4D30B,Business Master,0
ACC016A68FB72,CUST100095023,,Individual,0
ACC3D8958ECF8,CUST100066854,,Individual,0
ACCBEE3707177,CUST100057414,ACC554E4B71E1,Family Plan,0
ACC3F0788C730,CUST100001788,,Individual,1
ACCB35B8AF9E4,CUST100017368,ACC3419558420,Individual,0
ACC37A5A71F9D,CUST100052539,,Individual,0
ACCC947DCBA1F,CUST100002035,,Individual,0
ACC37DF4188A7,CUST100053771,,Family Plan,0
ACC549A6BFB5F,CUST100024183,,Family Plan,0
ACCF73FEAA5F1,CUST100041896,,Individual,1
ACC9813E47984,CUST100058577,,Individual,2
ACC710053C135,CUST100002201,,Individual,0
ACC104B976D93,CUST100094038,,Business Master,2
ACC42088C6D26,CUST100007222,,Family Plan,0
ACC2BB3055540,CUST100084852,,Individual,1
ACC95B35D9F51,CUST100091536,,Individual,0
ACC0A913B6C0E,CUST100038247,,Business Sub-Account,1
ACCA20FD6D218,CUST100012256,,Individual,0
ACC8590FF20F0,CUST100029757,,Business Master,2
ACC01BF880520,CUST100035443,,Individual,1
ACCB99A59CF64,CUST100022129,ACC02D81EB7A1,Individual,0
ACC4F2E699883,CUST100024834,,Business Sub-Account,0
ACCDE39DC8BFB,CUST100054569,,Family Plan,0
ACC295CB8E58E,CUST100027914,,Business Master,0
ACCA0A37D6888,CUST100090054,,Business Master,2
ACC2FE8409096,CUST100079230,ACCF760B26385,Individual,0
ACC9CD076EC30,CUST100051565,,Individual,1
ACC755E7FC180,CUST100033534,ACC947417CAC8,Business Master,1
ACCF8062D9188,CUST100001777,,Family Plan,0
ACC451810594C,CUST100042441,ACCDECAED9585,Business Master,0
ACC9AE3D7C7BC,CUST100065565,,Individual,0
ACCA4F4BD168E,CUST100005771,,Individual,0
ACCD25EE2EFE4,CUST100015266,,Family Plan,0
ACC42C4E74482,CUST100027195,,Individual,0
ACC4F26D2F977,CUST100077618,,Individual,1
ACC7730A99C90,CUST100045157,,Individual,0
ACC3DBB89CA25,CUST100058820,,Individual,0
ACC03584AFCD4,CUST100081265,,Business Master,0
ACCD03C286EF1,CUST100064410,ACCD774073E68,Individual,0
ACC6725DB4630,CUST100012748,,Individual,0
ACC93C9EB1B95,CUST100034040,,Individual,2
ACC1DE743A6C1,CUST100005752,ACCDC36FC79FE,Family Plan,2
ACC82782533EA,CUST100048694,,Family Plan,2
ACCA2079F7A1E,CUST100047369,ACCD747C1C436,Individual,0
ACC506681EBDE,CUST100093932,,Individual,0
ACC2623E19DE1,CUST100007445,,Individual,0
ACCE6B27C90C1,CUST100089679,ACC882BDE7136,Individual,1
ACC910EE29598,CUST100072237,,Family Plan,1
ACC8B07E87FAD,CUST100088981,,Family Plan,0
ACC73832A26D6,CUST100042575,,Individual,0
ACC4FDBD68A55,CUST100077453,,Individual,0
ACCBEA1BD288E,CUST100071941,,Individual,1
ACC17B0229DF4,CUST100088610,,Family Plan,0
ACC06F5D82C89,CUST100045064,,Family Plan,0
ACC536833BC9E,CUST100023303,,Individual,0
ACCB1B2E76DBF,CUST100075566,,Individual,0
ACC9E07D53304,CUST100043229,ACCB188CCC3AF,Business Sub-Account,0
ACC02A23A98AC,CUST100045789,,Individual,1
ACC7AF5D27982,CUST100055922,ACCAECBE26226,Individual,1
ACCC640C82B6F,CUST100002342,,Business Sub-Account,1
ACC3E00285F42,CUST100090850,,Individual,1
ACCE2365DF81D,CUST100057377,,Individual,0
ACCA3262C0AEC,CUST100048957,ACC9BADCB3431,Individual,1
ACCCA79043746,CUST100040431,ACC46663A751F,Individual,0
ACC827F2AF604,CUST100067307,,Individual,1
ACC75D82D0934,CUST100083380,,Individual,0
ACCB28C225887,CUST100088747,ACC52DAFE41A3,Family Plan,0
ACC07BCA73CFE,CUST100075037,,Family Plan,0
ACC82E8A82D9A,CUST100023744,,Individual,0
ACCB0A3E3ADE0,CUST100008448,,Individual,1
ACC485840466E,CUST100046005,,Family Plan,0
ACCA47C36F7B2,CUST100085370,,Business Sub-Account,1
ACCA3543AE53D,CUST100008208,,Individual,0
ACCC2C8B4DFDC,CUST100075411,,Individual,1
ACCA6CCA08656,CUST100051803,,Family Plan,1
ACC6F869CB205,CUST100062753,,Individual,0
ACCBD54F25541,CUST100090438,,Individual,0
ACCA060EA0CAC,CUST100008521,,Individual,0
ACC8F4E8626A4,CUST100028913,,Individual,0
ACCF5315B3C0B,CUST100009212,ACC47F01FAEB0,Individual,0
ACCC88BF110A7,CUST100018386,,Family Plan,2
ACC2821477906,CUST100048932,,Individual,0
ACC737265AF2E,CUST100097629,,Family Plan,0
ACC5EDF3880C1,CUST100098651,,Individual,0
ACC01901CD6C4,CUST100098048,,Individual,0
ACCAED5FBE73C,CUST100068618,,Business Sub-Account,0
ACC60BF213D66,CUST100039267,ACC2BC8EEB697,Business Sub-Account,0
ACC48993C8E74,CUST100024608,,Individual,1
ACC550AB94F47,CUST100070740,,Individual,0
ACC77D103C666,CUST100072610,,Individual,2
ACCAB48935E8F,CUST100065941,,Individual,1
ACCAA5F09553C,CUST100006256,,Individual,0
ACCEF6E76648E,CUST100037547,,Individual,0
ACC6D51941CA0,CUST100077709,,Individual,0
ACC8656757238,CUST100058248,ACC8688947FF7,Individual,0
ACC54F88FDE01,CUST100017577,,Family Plan,1
ACC16AFB9A580,CUST100056960,,Business Master,1
ACC99FC28A751,CUST100025091,ACCC7D99E5880,Family Plan,1
ACC34F47571CB,CUST100036855,,Individual,0
ACC5A56FE4038,CUST100019777,,Individual,0
ACC6B7697B39A,CUST100008221,,Individual,0
ACC610A3FD4BC,CUST100099729,,Individual,0
ACCB188CCC3AF,CUST100024193,ACCAC2891C571,Individual,0
ACC161D041354,CUST100089070,,Business Sub-Account,0
ACC37287E08DC,CUST100087220,,Individual,0
ACC0B9F9E6487,CUST100047789,,Individual,0
ACC17B05DAD0B,CUST100092845,ACC0204685724,Family Plan,1
ACC4AE117A0E6,CUST100009612,,Family Plan,2
ACCF6AB38F12F,CUST100011202,ACCAA60B99551,Business Sub-Account,0
ACC840862CFBB,CUST100094519,,Individual,0
ACC29BB72DA02,CUST100076620,,Family Plan,0
ACCAC526EA5DA,CUST100056131,,Individual,0
ACC1E1EA22A53,CUST100082197,,Individual,1
ACCAFE9629940,CUST100076956,,Family Plan,0
ACC53CAAF9756,CUST100065455,,Individual,2
ACCDA4E684AF1,CUST100033974,,Individual,1
ACC4F77AD5123,CUST100021072,,Family Plan,1
ACCAC67A819E5,CUST100047330,,Individual,1
ACC48EB073B8A,CUST100066272,,Individual,1
ACC00789152A2,CUST100087582,,Individual,0
ACC35620D0F1E,CUST100097010,,Family Plan,0
ACC114C1EAE40,CUST100015122,ACCD99C6A7690,Individual,0
ACCFC25485154,CUST100039170,ACCE02DD15849,Business Sub-Account,0
ACC0C966DBEE3,CUST100064594,,Individual,0
ACCAAFCB996F5,CUST100062559,,Individual,1
ACC5634740836,CUST100037751,,Family Plan,0
ACCC7764A1451,CUST100052989,,Individual,0
ACCD5792B419D,CUST100064344,,Individual,1
ACCC916E82F46,CUST100028731,,Individual,0
ACC4228CBBD14,CUST100075758,,Business Sub-Account,0
ACC03389133AC,CUST100079498,,Individual,0
ACC51CE54EF78,CUST100024326,,Family Plan,0
ACCB75D27D657,CUST100071520,,Individual,1
ACC55BB4145D6,CUST100094922,,Individual,0
ACCFD20AFBAB3,CUST100028338,,Family Plan,0
ACC02D81EB7A1,CUST100030072,,Individual,0
ACC290A211D73,CUST100004430,,Business Master,0
ACC3C30942335,CUST100050018,,Individual,0
ACC8DF7F4E80B,CUST100079730,,Individual,1
ACC6F56F41880,CUST100090910,ACC53A9B77677,Individual,0
ACC95365940BB,CUST100028738,,Individual,0
ACCEA60F31E8E,CUST100059312,,Individual,0
ACC63EE121EAF,CUST100088924,,Individual,0
ACC6E59F952BA,CUST100032718,,Family Plan,0
ACCFC8C95E539,CUST100041449,,Family Plan,0
ACCF36F3DBD5A,CUST100019703,,Individual,0
ACC100FFB5D96,CUST100098362,,Business Sub-Account,2
ACC4A4749C9A9,CUST100057063,,Family Plan,2
ACC132BEB1729,CUST100083354,,Individual,0
ACCBB18928824,CUST100054034,,Family Plan,0
ACC0019E4E413,CUST100020829,,Individual,1
ACC4A72EF3D90,CUST100056375,,Family Plan,0
ACC2FF2D3EC7C,CUST100017527,,Individual,0
ACC8761E6CD0D,CUST100056341,,Business Master,1
ACC460A00D575,CUST100047892,,Business Master,0
ACCB07CA83986,CUST100013274,ACCE02A8AE113,Individual,0
ACCA6A24BD122,CUST100057133,,Individual,0
ACCE979136407,CUST100005696,,Individual,1
ACC663A1CFA9D,CUST100032851,ACCEF866E1D73,Business Master,0
ACCC6CE8AC181,CUST100080351,,Family Plan,0
ACCC19E6C036E,CUST100062445,,Individual,0
ACC38B4E9ADB1,CUST100014743,,Family Plan,0
ACC5AFBD04FC9,CUST100031445,,Individual,1
ACC5EA900B6D7,CUST100024492,,Individual,0
ACC63BC11AA0A,CUST100014894,,Individual,0
ACC76DA49AD13,CUST100052782,,Individual,0
ACC64F279B666,CUST100007138,ACC4CDBE94318,Individual,1
ACCD2C2D95D3C,CUST100080263,,Individual,0
ACCF59EE0733C,CUST100048208,,Business Master,0
ACC6CE81ABF5A,CUST100078986,,Business Master,0
ACC1A81E81965,CUST100043597,ACC16B73848B5,Individual,0
ACC05A8A356F9,CUST100055164,,Individual,0
ACC27683F816B,CUST100013462,,Individual,0
ACC7FB873DFC0,CUST100087729,,Individual,0
ACC9C04CE0E12,CUST100021865,,Individual,0
ACC8325B02B00,CUST100013238,,Business Sub-Account,1
ACCDEF6CA287F,CUST100066622,,Individual,0
ACC23980A84B8,CUST100031496,ACCCCF9B6082A,Business Sub-Account,0
ACC0F40877D68,CUST100056090,ACCD7AA6767F4,Individual,0
ACC6BFF9A1506,CUST100075685,,Family Plan,0
ACCB670D575D0,CUST100043718,,Family Plan,2
ACC8F72806B24,CUST100093381,,Family Plan,0
ACC4EAB5DD2EB,CUST100032739,,Family Plan,0
ACCBC794F78A6,CUST100046617,,Individual,1
ACC8773088775,CUST100069534,ACC3C30942335,Business Sub-Account,0
ACCD4AFF7E183,CUST100078556,,Family Plan,0
ACC9EC34E6DC8,CUST100003533,ACC63C167F415,Individual,0
ACC5AA3341BC2,CUST100041267,ACC0F36EDDF05,Individual,0
ACC5C9C3378E1,CUST100049724,,Business Sub-Account,1
ACC54F3A7B32C,CUST100007746,,Business Master,0
ACC18F0B4C876,CUST100018426,,Individual,0
ACC45EF9CEE90,CUST100092618,,Individual,1
ACC973B2B4872,CUST100085713,,Family Plan,2
ACC9A3DE68646,CUST100091032,,Business Master,1
ACCD854396F50,CUST100028387,ACC4D17D6CB1B,Individual,0
ACC6E69E88954,CUST100011129,,Business Master,0
ACCC01EE67678,CUST100047568,,Individual,0
ACCA33C2569C8,CUST100075834,,Individual,1
ACC1C0EE49646,CUST100009918,,Individual,0
ACCA70A565C7A,CUST100023618,,Individual,0
ACC88370F3E85,CUST100047416,,Individual,0
ACCE1D0B39C52,CUST100032474,ACCA213AD5D3F,Family Plan,1
ACC0FC08D7CA4,CUST100073306,ACC6C929B0BE3,Individual,1
ACC3F520940B0,CUST100083269,,Individual,0
ACC95101ED1CF,CUST100092118,,Individual,0
ACCD6DD69B68F,CUST100060215,,Business Sub-Account,0
ACCA7A27DF90C,CUST100069783,,Business Master,0
ACC1DC45FD2E0,CUST100000395,,Business Master,0
ACC6B64DC7511,CUST100018056,,Business Sub-Account,1
ACC309F71F406,CUST100040631,ACC47E3414AFE,Business Master,0
ACC3BDBA546C9,CUST100070478,,Business Master,0
ACCC1B1F9EDF1,CUST100039888,,Individual,0
ACC916413A953,CUST100039365,,Individual,0
ACC1E0DCD9E8D,CUST100093749,,Family Plan,1
ACC9924A6E1A2,CUST100090230,ACCF1B8E69B73,Individual,1
ACC817B941873,CUST100099576,,Business Sub-Account,0
ACC2771D122AE,CUST100065561,,Individual,0
ACC093C5006A3,CUST100027526,ACCCE7358C465,Individual,1
ACCED875BF3E5,CUST100035785,ACC23EF863EA9,Individual,0
ACCECF82A1A2A,CUST100007413,,Business Sub-Account,1
ACC25F65EF47B,CUST100002618,,Individual,0
ACC834A22219B,CUST100018779,,Individual,0
ACC38646BA46F,CUST100095655,,Business Master,1
ACC39075BC3A0,CUST100092241,ACC3FF4AF1E05,Individual,0
ACC90B8B7F5B9,CUST100077988,ACC445B83F6C3,Individual,0
ACC024CB880AA,CUST100019351,,Individual,0
ACC9735EA833B,CUST100072795,,Individual,0
ACCC1147D7771,CUST100092369,,Individual,0
ACC8C6BC1BD29,CUST100047172,,Business Master,0
ACCA446F1A076,CUST100004417,,Individual,0
ACC0717309598,CUST100087410,,Business Master,0
ACC0DD980F5EE,CUST100046094,,Individual,0
ACC6AF35D25E4,CUST100026280,,Individual,1
ACCEA89DF0377,CUST100063004,ACCB713581DE8,Individual,0
ACCA201715A1E,CUST100086558,,Family Plan,0
ACC135F7F3D73,CUST100095121,,Individual,0
ACCF9CF43CD63,CUST100045175,,Individual,2
ACCC110186771,CUST100040964,,Business Sub-Account,0
ACCD3594AC523,CUST100033785,,Individual,0
ACCB23B6F49BA,CUST100064303,,Individual,0
ACCF2556A8146,CUST100090099,,Individual,0
ACC4BF3867848,CUST100059887,,Individual,0
ACC4D79676ACA,CUST100053672,,Business Master,1
ACC50EE232136,CUST100026757,,Individual,1
ACC508D7F3C0E,CUST100082698,,Family Plan,0
ACC7A663D5211,CUST100081792,,Business Master,1
ACC9D95ECC165,CUST100084160,,Individual,0
ACC5C107A1726,CUST100086932,,Individual,1
ACC7E0023AEB6,CUST100030566,,Individual,0
ACC118AD0666B,CUST100045206,,Family Plan,1
ACC1F27655BFE,CUST100055352,ACC909217E104,Family Plan,1
ACCC7EE7C5748,CUST100002086,ACC5CEB8E60F4,Individual,1
ACCCA396BF216,CUST100079916,ACC99FE6F0375,Individual,0
ACC94E57631CF,CUST100054449,,Individual,0
ACC1AB1343CEB,CUST100093336,,Individual,0
ACCB593D67DAF,CUST100054605,,Individual,1
ACCE51007AC32,CUST100027347,,Business Master,1
ACCBC8FC7F3D3,CUST100062903,,Individual,0
ACCA3EB079FF1,CUST100068113,ACC0485CC2C63,Family Plan,0
ACC8C0E0B9F8D,CUST100008673,,Family Plan,0
ACC6AA35FFEB8,CUST100038169,,Individual,0
ACCB93E3005F5,CUST100088754,ACCCD0FB80B72,Family Plan,1
ACCD050500DE3,CUST100096878,,Family Plan,0
ACC46E1E92903,CUST100074562,,Individual,0
ACCC010A927E0,CUST100030541,,Individual,0
ACC323A63D53C,CUST100036154,,Family Plan,0
ACC1E3DC3C91B,CUST100068914,ACC946C29A41A,Individual,0
ACC258829F024,CUST100024226,,Individual,0
ACC19D3F1AF79,CUST100060821,,Business Master,0
ACC364ADDA77B,CUST100060288,,Individual,1
ACCF925E608D0,CUST100006843,ACCB4A2412310,Family Plan,0
ACC12429B1B0E,CUST100031308,ACCD0F58AD61D,Business Sub-Account,0
ACC3A5CD95960,CUST100045590,ACC53720BFFCE,Business Master,0
ACCDEA8632578,CUST100046519,,Individual,0
ACCFC56679CFF,CUST100079228,,Business Sub-Account,0
ACCF5B9C63551,CUST100008342,,Family Plan,0
ACC9D86A5DF67,CUST100051969,,Individual,0
ACC104559BE9E,CUST100020024,ACC4A59C7A8F9,Individual,0
ACC52C3301721,CUST100044091,,Individual,0
ACC2940DD8968,CUST100094448,,Individual,2
ACC7ED0B24EFC,CUST100015121,,Business Master,0
ACC56E1063D8D,CUST100061939,,Individual,0
ACCF4B2781012,CUST100029200,ACC6FF08A12E7,Individual,0
ACCC4C519F61E,CUST100017075,,Business Master,0
ACCCF5D05372A,CUST100037455,ACCB2027095DC,Family Plan,0
ACC611C3C4314,CUST100099190,,Business Master,0
ACC8DC13148D8,CUST100009479,,Individual,0
ACC6C4E7C7AFA,CUST100098636,,Individual,0
ACC178D311D14,CUST100034241,ACCD188171955,Individual,0
ACC6B672F7BA8,CUST100089557,,Individual,1
ACCB34A241A31,CUST100068625,,Family Plan,0
ACCB4726F3EFC,CUST100083042,,Individual,0
ACCC56A51821F,CUST100050627,,Individual,1
ACCC270256FA7,CUST100052251,,Individual,0
ACC3CF802998B,CUST100091464,,Business Master,0
ACCE3402FC61B,CUST100060348,,Individual,1
ACCD1A77A4C63,CUST100018415,ACCB03613D194,Family Plan,1
ACC83DA0D67F0,CUST100039962,,Business Master,0
ACCBE9DE4D2B5,CUST100084007,,Business Sub-Account,0
ACCD92A9EE590,CUST100095128,,Business Master,0
ACC30E27379E8,CUST100004078,,Family Plan,2
ACC5EF82BB94F,CUST100045600,ACC7CAE437CCD,Individual,0
ACCD6F4675688,CUST100063207,,Individual,0
ACC9EE78BA8EB,CUST100098428,,Family Plan,0
ACC2EC00A41E4,CUST100055832,,Individual,0
ACCBF44978CE8,CUST100060958,,Family Plan,0
ACC67C90CFB9A,CUST100055912,ACC9C68BDFB80,Family Plan,0
ACC6842F579DC,CUST100008201,,Individual,0
ACC84788911A4,CUST100011941,,Business Master,1
ACCB8798E5C01,CUST100085653,,Individual,1
ACC77E22FF45D,CUST100028262,,Individual,0
ACC3177BD93F5,CUST100004791,,Individual,1
ACCFD0340A6DB,CUST100010540,,Family Plan,0
ACCD673DC1812,CUST100004734,ACC05C2A97740,Family Plan,0
ACC848AA318AE,CUST100049344,,Business Sub-Account,0
ACCDCBEB1C33F,CUST100001109,ACC40B760C1FF,Family Plan,1
ACC8B7CB81C17,CUST100032599,,Family Plan,0
ACC86A4B07D03,CUST100060754,ACC91C58FF0DC,Individual,0
ACC5E145A6D12,CUST100041294,,Individual,1
ACCE88A961B60,CUST100056148,,Family Plan,1
ACCED2BE6BE56,CUST100026766,,Individual,0
ACC7339F96640,CUST100072695,,Individual,0
ACCBC962D828A,CUST100085541,ACC4A211DD1B5,Business Master,0
ACC9B8C8E4657,CUST100025633,,Business Master,0
ACCE0383E7AD1,CUST100022068,,Individual,1
ACC555927AC90,CUST100012057,,Individual,0
ACC39AF53E53B,CUST100002957,ACC16A96ABA71,Individual,1
ACCB218B11157,CUST100054045,,Individual,0
ACCD9747D98E4,CUST100055452,,Business Sub-Account,0
ACC55D9638A3C,CUST100017131,,Individual,0
ACC26FBB7FBA3,CUST100079693,,Business Master,0
ACCF57B6D007A,CUST100086659,ACC05A8A356F9,Individual,0
ACC1EC77105C0,CUST100076040,,Individual,0
ACC8DAC0B92C7,CUST100023363,ACCE54F3770F5,Family Plan,0
ACC2F782A625D,CUST100023074,,Family Plan,0
ACC27CB71404B,CUST100083796,,Business Master,0
ACC5F76A2A08E,CUST100077830,,Business Master,0
ACCC9E6F27983,CUST100023408,,Individual,2
ACCCBB0B430A5,CUST100091152,ACC6102CD5E9E,Business Master,0
ACC890B49D9E5,CUST100034739,,Individual,0
ACC8624BBD69D,CUST100063570,,Individual,0
ACCDD8D742D52,CUST100029431,,Family Plan,0
ACCA9C3CC076B,CUST100026215,ACC4764A45F57,Individual,0
ACC6709FD5540,CUST100046539,ACC01C7EBA2A3,Business Master,1
ACCA75D5674BE,CUST100078171,,Family Plan,0
ACC30C350F708,CUST100075099,,Family Plan,1
ACCA8B0B84F71,CUST100061586,,Family Plan,1
ACCA802F25C6D,CUST100099095,,Individual,0
ACCD17185A688,CUST100060471,ACC910EE29598,Individual,0
ACC7283FF0725,CUST100038297,,Individual,0
ACC4136610E44,CUST100025108,,Individual,0
ACC22EE8631E4,CUST100013445,,Business Sub-Account,0
ACC3FE8EA2E2E,CUST100006648,,Individual,0
ACC078BC62D57,CUST100017353,ACC9235C4D8B2,Individual,0
ACCD52CFBB1A6,CUST100073316,ACC46D176DF70,Individual,0
ACC6413D15AF6,CUST100050243,,Business Master,1
ACC07A31436B3,CUST100097737,,Family Plan,1
ACC1A960D40AC,CUST100007318,,Family Plan,0
ACC867DCDC4F5,CUST100002464,,Family Plan,1
ACCB457F68B72,CUST100071785,,Business Master,1
ACC6E3B427183,CUST100082637,,Individual,0
ACC30F9423148,CUST100052189,ACCEDE5380CF1,Family Plan,0
ACC015AE93C36,CUST100081433,ACC8AFEAA5688,Individual,0
ACC429F6F61CE,CUST100073652,ACC94B919DA5C,Family Plan,0
ACC45E1D5B63B,CUST100062954,,Business Master,1
ACC62F7B1D35C,CUST100085667,ACC2BDADEA322,Individual,0
ACC24338C7960,CUST100085869,ACCAB2BDF109C,Individual,0
ACC6A8B755125,CUST100047008,,Individual,0
ACCCFDF3132EE,CUST100021311,,Individual,0
ACC0834C4842C,CUST100019313,,Family Plan,0
ACC7B14AF322F,CUST100019116,,Family Plan,0
ACCA846B2F3EB,CUST100023920,,Individual,0
ACCF393BB9C2B,CUST100018012,,Business Sub-Account,0
ACC1EADAEA876,CUST100053343,,Individual,1
ACCA36055BF28,CUST100053521,,Family Plan,0
ACCD99F247A05,CUST100095343,,Individual,0
ACCA0707E20F0,CUST100025231,ACCD88847C8A7,Family Plan,1
ACC0881AAA507,CUST100031632,,Individual,0
ACC9C2F5C9ABA,CUST100074456,,Family Plan,0
ACC9A12B819F2,CUST100058190,,Family Plan,0
ACC151E7736C5,CUST100095069,,Individual,0
ACC3244811F28,CUST100081478,,Individual,0
ACCF59B4BAC49,CUST100001470,,Business Master,0
ACCE3FB875642,CUST100087486,,Individual,0
ACC7C598E652A,CUST100099010,,Individual,0
ACC1D0CFED1DA,CUST100058213,,Individual,0
ACCF5E174087F,CUST100083965,,Family Plan,0
ACC83BDC57EAF,CUST100046488,,Family Plan,0
ACC3181B80917,CUST100091829,,Individual,1
ACC2514FD120A,CUST100036465,,Family Plan,0
ACC3C3539F650,CUST100096581,,Family Plan,0
ACC1B9BB21FAF,CUST100061740,,Individual,0
ACC7F5D067A36,CUST100055305,,Individual,0
ACC9E9731610C,CUST100012101,,Individual,0
ACC3DA6DCDEE1,CUST100065671,,Individual,1
ACCF20CC533C8,CUST100049999,,Business Sub-Account,0
ACC8350071E38,CUST100097268,,Individual,0
ACCCC992072C3,CUST100080256,ACC48726B2EDD,Individual,1
ACCE131A1EBA1,CUST100098661,,Individual,0
ACCD100DCB6CD,CUST100061712,,Individual,0
ACC10759BCEFD,CUST100088694,,Individual,1
ACCC6D2BE6FA9,CUST100038671,,Individual,1
ACCB0A27879AC,CUST100061775,ACC1A8FCBA5CF,Business Sub-Account,0
ACC641E29FE80,CUST100073058,,Family Plan,0
ACC8906DFFFB0,CUST100011413,,Individual,0
ACCDDAA5870DA,CUST100066406,,Family Plan,1
ACC88EAAACDEB,CUST100086712,ACC9D80ADD520,Business Master,0
ACCE380DF12BC,CUST100017111,,Family Plan,1
ACC31631BCF01,CUST100013232,,Business Master,0
ACC84F2D29D88,CUST100067173,,Family Plan,1
ACC0121858CD4,CUST100040561,,Individual,0
ACC97E36B3ABB,CUST100030597,,Business Sub-Account,0
ACCA72C208F5F,CUST100020846,,Individual,0
