ar_id,customer_id,invoice_id,outstanding_balance,days_past_due,aging_bucket
AR0F531DD4AF,CUST100019854,INVE00BADBC27,226.59,0,Current
AR7B94081BF9,CUST100064745,INVEE95889946,127.55,0,Current
AR247642A209,CUST100059348,INVAA7DC60C98,139.34,0,Current
AR68A529EB16,CUST100014667,INVF78EA2FE47,6.37,15,1-30 Days
ARA1FC5F63C9,CUST100049073,INVF588354D44,78.13,90,61-90 Days
ARE1226F28D9,CUST100097194,INV5E24970BC8,193.89,15,1-30 Days
AR7E8EACB1C4,CUST100071112,INVCB2126430A,282.62,0,Current
AR09F311DEE3,CUST100021175,INVDC2241D564,45.5,15,1-30 Days
ARF5C2930084,CUST100008184,INV9086877876,283.88,15,1-30 Days
AR597123FD9A,CUST100003466,INV398B28F247,334.85,0,Current
AR1231EA702D,CUST100098169,INV6229243A7E,178.62,0,Current
AR29256C02EB,CUST100015313,INV3DE574F099,25.64,0,Current
AR6F3FD5FF22,CUST100063329,INV3AD680C74C,172.42,15,1-30 Days
AR98E309D981,CUST100062216,INV1D7B51C7FB,3.49,15,1-30 Days
ARC59EEF0BE1,CUST100014146,INV4DF7321F52,46.04,0,Current
ARBCF64F4427,CUST100007560,INV8FFE7093BE,37.89,0,Current
AR47ECEA1C35,CUST100073275,INVE91930F990,224.57,15,1-30 Days
ARD7916F2E98,CUST100056932,INV3B03D4FF87,78.56,60,31-60 Days
AR850AD48836,CUST100010226,INVF1652549F4,160.71,15,1-30 Days
ARBC7AC671E5,CUST100040596,INVF5EE052E4E,279.45,0,Current
AR9CA24102A6,CUST100041968,INV10681A386F,136.28,0,Current
ARBABE6265DE,CUST100096123,INVE76E660856,19.73,30,1-30 Days
AR9666A22D52,CUST100017241,INVDC316A1DD9,91.42,0,Current
AR7A17060664,CUST100047951,INV85389A68A6,65.82,15,1-30 Days
AR95902D297E,CUST100040304,INV51ADCCEF31,151.19,0,Current
AR3C71045166,CUST100051033,INV24BC06CDE8,243.37,60,31-60 Days
AR89D4525C89,CUST100025542,INV4BBB790A66,20.02,15,1-30 Days
AREC35B655B4,CUST100009685,INV337344A279,171.65,30,1-30 Days
AR3BC9750A7D,CUST100070358,INV84FF00ACCB,75.39,15,1-30 Days
AR0E955EA190,CUST100062936,INV53892D4CA2,52.4,60,31-60 Days
AR8A497950C5,CUST100017294,INVBA4E7324CA,1.35,90,61-90 Days
AR195809CDEA,CUST100090036,INV3160A5D6FA,47.74,0,Current
AR97DE49B351,CUST100014150,INVBB3F1ADA5E,25.43,0,Current
ARCA9268CA0E,CUST100034325,INV898360561B,37.02,0,Current
ARC16AF2E324,CUST100008852,INVFFFC87A2FC,260.26,0,Current
AR41E8B3A582,CUST100093163,INV8F138D3C38,87.75,15,1-30 Days
AR5033FAF1BA,CUST100044879,INV4F1149C0B8,310.65,15,1-30 Days
AR018F55279C,CUST100037963,INVCFA1A19A7B,149.4,30,1-30 Days
AR4B62075DD6,CUST100013470,INV8E5648071C,233.84,120,90+ Days
AR3F0B410F0A,CUST100080364,INV4D8A1D574A,184.27,0,Current
AR9C1975E6A5,CUST100015006,INV8DD95CF255,3.82,0,Current
AR3E4BFD39B9,CUST100009823,INV5D9BB7F016,27.9,0,Current
AR9CC0A16F7C,CUST100023594,INV6FBC3FEAD3,118.55,0,Current
AR777F73FFF7,CUST100051968,INV8B784AD461,66.76,60,31-60 Days
AR91A0A25405,CUST100024233,INVA0E18F70AC,18.68,120,90+ Days
AR825A5D7253,CUST100010437,INV2434E8A75E,34.74,0,Current
AR95E25DD206,CUST100081244,INV6A13F64FE7,224.77,0,Current
AR5870388D51,CUST100002705,INV037F2C5D83,15.62,60,31-60 Days
ARAE60B71132,CUST100034010,INV6CB4618495,379.72,30,1-30 Days
ARA283F144CA,CUST100007544,INV22A38A77D0,64.25,0,Current
AR7EBF122EAB,CUST100066480,INVD85784A00B,15.61,60,31-60 Days
ARACB56F2EAC,CUST100029076,INV868A72699A,87.99,0,Current
AR3401383609,CUST100003404,INV8F4DD159E8,84.11,0,Current
AREF32090C33,CUST100006418,INV164F9E790A,109.13,0,Current
AR4D6618602C,CUST100005941,INVB08C856E8D,31.1,15,1-30 Days
AR55E05C064B,CUST100044206,INV69FAA718C1,5.42,0,Current
AR2DC9914D9C,CUST100069513,INVE252FC7B8C,188.28,15,1-30 Days
AR9B46AD07B0,CUST100000825,INV40DC2B7B42,132.64,0,Current
AR5F19C60808,CUST100055583,INVA580AC9330,265.37,60,31-60 Days
ARD52427B8C9,CUST100074262,INV5C34D90E57,42.74,30,1-30 Days
AR947C66271A,CUST100066691,INV9F2987A048,155.04,0,Current
AR2B4EBA2BDC,CUST100031670,INVB1AB282C07,18.34,15,1-30 Days
ARF53765BF7D,CUST100059933,INVFE4A12CF79,136.21,0,Current
ARE2A9DFF9B3,CUST100075624,INVE466F346D3,59.97,0,Current
AR9F03996682,CUST100010121,INVA07EAB2CB1,138.38,30,1-30 Days
ARE346E763E1,CUST100025324,INV8FD2ED084E,245.32,15,1-30 Days
AR4B77DBD639,CUST100082869,INV4D88DC3036,52.9,0,Current
AR12A87849D5,CUST100093241,INVF4B2163809,80.54,0,Current
ARFA3616E66E,CUST100086474,INVA8D7556C10,81.01,15,1-30 Days
ARB0A342AD59,CUST100029720,INVCB99912399,5.95,0,Current
AR04623E7411,CUST100085961,INVAD9F958E82,180.32,30,1-30 Days
AR4E6B654063,CUST100032917,INV28CF9DA8AD,40.36,30,1-30 Days
AR32CB530DB9,CUST100073132,INV0595A43620,6.62,30,1-30 Days
AR312A356F6C,CUST100094986,INV90B0CF5552,62.97,0,Current
ARDE9309FDA5,CUST100040035,INV339DB0387D,87.08,0,Current
AR98CCA75389,CUST100054100,INVA554C3ADD9,291.06,0,Current
ARA653D5953B,CUST100089755,INVA3A411C85A,130.18,15,1-30 Days
ARB892E561A4,CUST100095243,INV0E79460315,91.67,0,Current
AR7085CE4FA0,CUST100077380,INV6A404AC8D4,0.94,0,Current
AR34347141F3,CUST100074041,INV3D8B23AA01,23.83,15,1-30 Days
AR2B0AB4CDC6,CUST100050581,INV9F51F11802,22.72,15,1-30 Days
ARDFBE8CC100,CUST100062048,INV92CEC89730,264.23,0,Current
AR40396AC281,CUST100099789,INVAE68B3002D,163.86,15,1-30 Days
ARAB679049FE,CUST100025484,INVBD9EBB3E2F,82.86,15,1-30 Days
ARCA07603566,CUST100033510,INV2F7C61A80A,11.7,15,1-30 Days
AR0B24F1D183,CUST100009301,INV63A050C1B2,225.0,15,1-30 Days
AR1DE690244F,CUST100039065,INVB591FD777C,326.41,15,1-30 Days
AR67B023DA75,CUST100043365,INV408DC1081A,161.83,60,31-60 Days
AR265BE763E5,CUST100049339,INVE0DE16CD7A,243.04,0,Current
ARD93A7D8408,CUST100000675,INV3D2C6E2C13,64.33,0,Current
AR37A5BAC6B7,CUST100052896,INV8377DA353B,223.41,15,1-30 Days
ARDCA17546E0,CUST100096853,INV2A2830A20E,34.46,0,Current
AR7C3B6F4037,CUST100076021,INVB8086FA218,183.76,0,Current
AR1C6C11D988,CUST100065276,INVF5687D9C6C,39.15,0,Current
AR8A8E060482,CUST100076373,INV4FA8AD257E,60.06,30,1-30 Days
ARDD41A369BC,CUST100079481,INV3D0D1CFFBA,301.86,0,Current
AR625DE01B65,CUST100045226,INV94879529E4,180.61,15,1-30 Days
AR1E171CF876,CUST100059519,INVEF73A2AB05,70.04,90,61-90 Days
AR3055B8C2C9,CUST100002337,INVB9E90D2E04,95.5,0,Current
AR4D7C96F6FF,CUST100017519,INV6D40DCB4FF,18.17,0,Current
AR2AC5AB44E9,CUST100072974,INV78481FD8E7,32.73,60,31-60 Days
ARB585CFC670,CUST100099207,INVF6169D9FA2,99.75,15,1-30 Days
AR3910014135,CUST100038480,INV3718684F9F,105.6,0,Current
AR4D41AFE1D7,CUST100022596,INV3E01ADEFAF,223.03,15,1-30 Days
AR0CD32F907C,CUST100029181,INVD3673741ED,86.0,30,1-30 Days
AR3BFC3A1508,CUST100029496,INVA4594D84E3,286.11,0,Current
ARDC06D143C2,CUST100003503,INVC4DC54B426,75.51,30,1-30 Days
ARE7A5720BA3,CUST100045140,INV8EB7F01007,271.14,0,Current
AREA7F99CAD9,CUST100014216,INV265F611811,56.0,15,1-30 Days
AREE0A298583,CUST100089469,INV5CD7FFDF96,78.92,90,61-90 Days
AR64C638F247,CUST100010403,INVF2B29DF12B,86.0,15,1-30 Days
AR19F26F77AB,CUST100036705,INV0E3F249FC5,15.83,60,31-60 Days
AR82DB7B7C93,CUST100096686,INV751B8BE277,146.84,30,1-30 Days
ARFC43E40BA5,CUST100099094,INVF606747469,34.71,0,Current
ARBE1403852D,CUST100031909,INVE75416F3C2,26.65,0,Current
AR5658E1C360,CUST100090967,INVB1187F36C1,42.18,0,Current
AR9CE1EFA3FF,CUST100072861,INV65B1BAB35B,178.77,120,90+ Days
AR4B70D4068E,CUST100063941,INV6A3DF03C40,80.15,15,1-30 Days
ARB110358B32,CUST100062935,INVB1E9C54077,110.8,15,1-30 Days
AR46A2FA4367,CUST100073140,INVCE15FC87F5,44.76,15,1-30 Days
ARF10423935C,CUST100021395,INVD12D9F15A3,85.22,15,1-30 Days
AR36D68AAE74,CUST100076888,INVA602ABFD72,11.93,0,Current
AR2E0944B215,CUST100088020,INVCBA52D8465,33.15,0,Current
AR0ACAEB12FB,CUST100067936,INVBFF5ADF997,141.1,60,31-60 Days
AR80C95E20EE,CUST100078868,INV32595F1612,49.63,0,Current
AR78C0F10A24,CUST100016004,INV8326BF2ED4,93.85,0,Current
AR63DEB95580,CUST100044001,INV4584395A24,203.29,15,1-30 Days
ARF47323E49D,CUST100024973,INV7B4861D841,128.05,90,61-90 Days
ARE286C4AF11,CUST100060130,INVC587D1FFB2,220.81,0,Current
AR010938E9FA,CUST100083036,INVA8AB64687A,32.34,15,1-30 Days
AREC369D604F,CUST100097192,INVAFC0DA8F22,106.48,0,Current
AR33AB9F661F,CUST100061916,INV7401699564,66.03,90,61-90 Days
AR4B1D0C7487,CUST100088144,INV029B6AA4E4,104.05,0,Current
AR8618171D31,CUST100023164,INVF224667A1D,57.47,60,31-60 Days
AR200AF54EE7,CUST100066527,INVC67C7D0514,55.79,30,1-30 Days
AR5F46DAACF9,CUST100045792,INV5A80A0B413,58.77,15,1-30 Days
AR3052D5B628,CUST100016660,INVB80818844C,161.98,15,1-30 Days
AR545181878A,CUST100063765,INV710C369B0B,217.62,0,Current
AR65028AD7C7,CUST100097006,INV42CDBC78E8,119.12,0,Current
AR3657BE7B69,CUST100083698,INVFBA2164E2E,20.69,30,1-30 Days
ARB0AC6D7365,CUST100002030,INVC8E1D31EFD,227.77,30,1-30 Days
ARA8058087EB,CUST100078257,INV1E8767369B,52.15,0,Current
ARA569EA7C9C,CUST100066542,INV3C41A36F8F,39.34,30,1-30 Days
ARC1EC1115D9,CUST100080240,INV136D646D30,119.28,0,Current
AR4FDD2B8BD2,CUST100045134,INV8FCBE234F2,309.54,0,Current
AR8EAC787322,CUST100069604,INV8B510EE619,139.51,0,Current
ARC7D3A616B8,CUST100036943,INV054DF615AA,187.26,0,Current
ARAEA1428E52,CUST100070077,INVB9BE81D6A0,135.58,0,Current
AR5452152DEB,CUST100060134,INVBC2C1E939A,51.16,15,1-30 Days
ARD24EF256AB,CUST100001642,INVFFC243962F,3.98,0,Current
AR6E3D81C812,CUST100063841,INV05E76742F0,102.17,15,1-30 Days
AR1536494E14,CUST100046499,INVE3EA163A05,198.97,0,Current
ARD6EE1352E2,CUST100088968,INV1CC012B112,0.28,60,31-60 Days
AR4300C626AC,CUST100086291,INVA3FD2FE92B,88.33,0,Current
ARD6DA657D1E,CUST100046158,INV243F11DF7F,9.36,15,1-30 Days
ARCA212D72B8,CUST100050526,INVBB3A0B8BA7,96.54,15,1-30 Days
AR86091F00FA,CUST100024050,INVC4143F35DF,196.35,90,61-90 Days
ARF70F31D66D,CUST100071125,INVDB3BDC0638,102.68,0,Current
AR86EC3C6D71,CUST100059972,INV4FE5C4979F,291.87,15,1-30 Days
AR22A0FACAB1,CUST100062738,INVA4300E1EDD,128.91,15,1-30 Days
AR087BC5FAFB,CUST100001750,INV4C9DAA1756,262.52,0,Current
AR6CC0E4182C,CUST100015896,INV76514D4A7C,348.69,0,Current
ARC630A3A9CF,CUST100076044,INVF88379D235,49.93,15,1-30 Days
AR4511D8C8D0,CUST100043712,INVC72C04FE04,85.84,60,31-60 Days
ARE5529568AB,CUST100052597,INV52FFBA6DF0,130.89,60,31-60 Days
AR3B77F1DF0E,CUST100093272,INV423B4D6DDA,82.93,0,Current
AR5E1F1FD8D3,CUST100008241,INV7F0A4D6D7E,43.76,0,Current
ARFB845D0551,CUST100073082,INV6DDCE5320E,264.85,60,31-60 Days
AR211D1B30D1,CUST100063812,INV39238CF2AC,13.02,30,1-30 Days
ARBC5694D39F,CUST100018272,INVECA3CC53F7,136.83,0,Current
ARC13E2D67FC,CUST100074000,INV7A34FD048E,262.59,15,1-30 Days
ARE0FFD08B77,CUST100018474,INV3BF12ED38E,3.87,15,1-30 Days
ARA6FD414DA0,CUST100046856,INVCFCB0F44B0,73.11,15,1-30 Days
AR256E987344,CUST100063205,INV3370230ADD,14.83,0,Current
AR393247E138,CUST100043012,INVE0CCDDBF9C,18.88,0,Current
AR7C85459A78,CUST100006589,INV3FFF402AC6,58.23,60,31-60 Days
ARB697C19F5B,CUST100060751,INVFC13D01B01,133.47,0,Current
ARC088F684F7,CUST100057360,INVF2CC4B1650,76.99,0,Current
AR4280B9EF74,CUST100016829,INV4760C92F77,71.46,90,61-90 Days
AR4D447C2A5B,CUST100034796,INVB359C28838,74.05,30,1-30 Days
ARDF1D7E45D2,CUST100021163,INVEEA8BD8F84,360.12,0,Current
ARF27E007BE3,CUST100034538,INV04630CB6D0,152.48,0,Current
AR09A0AADBE3,CUST100035387,INVC6BC9EA60C,18.25,0,Current
AR36027AE2B9,CUST100009606,INVDCD4E71642,209.59,0,Current
AR369F683F62,CUST100007739,INV3E519F36C1,39.89,0,Current
AR4DC7011A0B,CUST100049359,INVC5353F92EF,133.61,0,Current
AR5D93808733,CUST100099768,INV038038699E,14.28,30,1-30 Days
ARF48F0FE5B9,CUST100001099,INVA9D790C062,55.16,0,Current
ARAB5679CA29,CUST100047773,INV264B37E16D,199.25,30,1-30 Days
ARF5BD403D26,CUST100083481,INV0EB7A61019,370.34,30,1-30 Days
AR07ABFE61B7,CUST100057049,INV9521B38C2C,13.96,0,Current
AR8B28102456,CUST100065034,INVD6A70EFAA3,341.93,15,1-30 Days
AR751626E687,CUST100006504,INV193FC9CF32,37.71,15,1-30 Days
ARB279D19FA1,CUST100034269,INV66071E7D3B,43.74,30,1-30 Days
AR39EB7913DE,CUST100090402,INVBF57C98608,12.2,0,Current
ARF467653883,CUST100002333,INV97BC171FCA,274.76,0,Current
AR1AECA69AFB,CUST100070604,INVC545E7C328,3.13,0,Current
AR2B94DF268A,CUST100095826,INV4E9B4CE509,3.2,0,Current
ARD0C26A94C6,CUST100050347,INV6D9212DA0C,316.54,0,Current
AR5E1BA3FCEB,CUST100071548,INVFCD1E9A61E,301.18,0,Current
AR8B218B1C90,CUST100077791,INV6766B312C4,29.01,0,Current
AR94591434B3,CUST100033998,INV56837523DE,77.27,15,1-30 Days
AR63A9533F3F,CUST100068908,INVEADD66E26F,10.53,0,Current
AR25AA5CEB57,CUST100007244,INVA89A83080C,80.22,0,Current
AR1728CC52E4,CUST100074079,INVEF905FB24E,3.84,0,Current
ARC0A9E9B2F8,CUST100084187,INV224792A51B,97.22,60,31-60 Days
ARC25B02EAE5,CUST100031297,INV9972A582F0,89.17,0,Current
AR5E0C25CD63,CUST100095445,INV42EAB39E37,396.38,0,Current
AR0366545434,CUST100088169,INV8FFF44F49B,55.82,0,Current
AR6EF22CC6BB,CUST100015659,INV70B4992E32,6.24,15,1-30 Days
AR7660E0F434,CUST100082158,INV7D77A2542B,94.4,0,Current
AR5290A4B7BD,CUST100073876,INVBB535FD253,50.2,60,31-60 Days
AR7D79DAA3FC,CUST100013020,INV34B70B2F09,165.36,15,1-30 Days
ARA3B1F7F966,CUST100045472,INVDEBB92DA9D,302.85,0,Current
AR25D3C569B1,CUST100079769,INV88308D5ECD,200.69,90,61-90 Days
ARC4C2E0C04F,CUST100093134,INV46FF6F8A62,95.27,0,Current
AR8161442ECF,CUST100050564,INV68ADB09E8C,40.26,30,1-30 Days
AR30BF4F9A20,CUST100058322,INV76E95B3F42,313.5,0,Current
AR0C36222BBF,CUST100076693,INVCBFD56E1E7,34.83,0,Current
ARD1ABF28E81,CUST100069465,INV1B3DB4889E,140.93,0,Current
AR186576839B,CUST100010176,INV96B229A67C,57.59,60,31-60 Days
ARA22A0C5ED9,CUST100094724,INV17B94C3E12,68.78,0,Current
ARDCF0BB5EF0,CUST100073430,INV20D2D55193,1.07,30,1-30 Days
AR5E8C501D4D,CUST100041366,INV8DC88BBA77,6.25,30,1-30 Days
AR1417979095,CUST100099829,INV7E939A7FCA,169.84,0,Current
AR554FDD6B17,CUST100092677,INV10A335C1D7,157.55,0,Current
AR5B1856B907,CUST100098073,INV8F79B59CDE,36.34,0,Current
AR2DFDB3FE44,CUST100072948,INV30ADB111C7,114.45,30,1-30 Days
ARC529003F6A,CUST100035908,INV50F4CD07C0,58.64,60,31-60 Days
AR30019D79A6,CUST100062647,INV081E6960B4,26.82,90,61-90 Days
ARDCABBBEA2F,CUST100076293,INV73A796C9D9,40.44,15,1-30 Days
AR4AEA2F37DC,CUST100030264,INV308007CAC0,234.43,30,1-30 Days
AR283B8142B9,CUST100097994,INVD4A32609A6,131.95,15,1-30 Days
AR7F0CF72524,CUST100005525,INV2DACFBBB1E,175.32,0,Current
ARC595C3B5E3,CUST100043002,INV2FF1F19B1F,47.77,30,1-30 Days
ARDF6473D118,CUST100025104,INV65F99A910C,117.82,15,1-30 Days
AR719AB26E2C,CUST100077570,INVFE8DC97092,54.6,15,1-30 Days
AR8A954221DE,CUST100076597,INV3AABAC7DE3,107.17,0,Current
AREA5A202547,CUST100003566,INV5D55FEE496,148.89,30,1-30 Days
AR96C2C7AFEA,CUST100033387,INVE91FDD68C6,173.59,90,61-90 Days
AR432C83C6DE,CUST100018856,INV7D8B87D78C,4.77,15,1-30 Days
AR1DB14ABBE9,CUST100057759,INV872EEE8CF0,201.21,0,Current
AR5F8112C9ED,CUST100008188,INV5BDC4FEACC,304.76,0,Current
AR14AB74F67F,CUST100052416,INV3FCDEB7079,219.35,0,Current
ARC41DAEDCF6,CUST100041880,INVBECCA18DAB,18.64,0,Current
ARDB0A81E769,CUST100018144,INV4B62D24B0C,161.78,0,Current
AR74AD48DD8F,CUST100022226,INV77529D8FE3,79.18,30,1-30 Days
ARFBFE484B6C,CUST100012613,INV67834ED891,10.34,30,1-30 Days
AR53227A505C,CUST100011672,INV86CF6E5119,132.97,0,Current
AR53AA37B5CC,CUST100052651,INV30D3A3CCA8,156.45,30,1-30 Days
AR173681213E,CUST100015878,INVCAD2B88BAA,37.03,30,1-30 Days
AR0BEF7842A8,CUST100025784,INVF1E2B76529,32.48,0,Current
ARF6C94656B3,CUST100097271,INV87288F1C2C,20.61,90,61-90 Days
AR422A690918,CUST100048169,INV1EFF57404B,150.72,30,1-30 Days
AR8727949D57,CUST100030145,INVBDF1368489,102.76,30,1-30 Days
AR77CED89F8B,CUST100072087,INV43E0054760,173.64,0,Current
AR5DD1C129F9,CUST100041658,INV65856D46AD,43.04,0,Current
ARAE7BF77E46,CUST100082489,INVE08292EEDC,91.54,30,1-30 Days
AR181668D874,CUST100098023,INV0D18AA1629,46.28,0,Current
AR0E640DA228,CUST100069265,INVDDBA1BED49,258.34,0,Current
AR1F2974997F,CUST100080948,INVEEEAB02090,66.19,30,1-30 Days
AR0EF5EFF750,CUST100091542,INV2CC944BD1B,1.42,0,Current
ARB7C0F7F51F,CUST100025408,INVEBCBD7227B,96.41,0,Current
ARE67A2272F6,CUST100056224,INV0F602DB955,11.13,0,Current
AR688C11CD5D,CUST100050638,INV2EDBA32428,49.7,0,Current
AR3DE67A8A6C,CUST100064983,INV1049D8386C,63.13,30,1-30 Days
AR7614B83370,CUST100042747,INV635C69080D,55.86,15,1-30 Days
AR934A868FF9,CUST100035698,INV145A09A1D4,5.96,15,1-30 Days
ARD950E321C2,CUST100040455,INV2787422B5F,212.83,30,1-30 Days
AR16C57F9962,CUST100056284,INV66B0F7FCDD,39.07,30,1-30 Days
AR68DC3DBE4F,CUST100028925,INV5E815111F1,200.07,30,1-30 Days
ARB8B4989736,CUST100084337,INV11867EAA5F,302.37,0,Current
AR0218BA012A,CUST100068387,INV24A67CBFFD,29.71,120,90+ Days
AR40398339B3,CUST100052426,INVDA7FA02A8B,85.2,0,Current
ARDEABECCD2E,CUST100046039,INV9136FB7711,31.74,30,1-30 Days
AR111E9C8D0F,CUST100084093,INVD7DE3614A0,41.08,30,1-30 Days
ARAEC5E2503F,CUST100070527,INV03BE3910B6,20.11,0,Current
ARFBA86CD1A0,CUST100059329,INVD32D11389D,72.04,0,Current
AR8735AB5B23,CUST100053792,INVFCD427D744,26.13,0,Current
AR3BA63E12AF,CUST100094625,INVFA96BD2D31,275.86,60,31-60 Days
AR92EAB90AD1,CUST100069506,INV8CFDF805BA,96.69,15,1-30 Days
AR5AEF773045,CUST100085030,INV443C5E0E82,98.19,30,1-30 Days
AR2BF8367E8A,CUST100020343,INVDDFA30BDCC,139.37,0,Current
AR682A9D9D2C,CUST100005735,INVEBB813F052,354.67,0,Current
ARDB07706E18,CUST100042808,INVF0B589B8F4,333.02,0,Current
ARAC1844CC2D,CUST100030946,INVBDC209AC93,61.87,0,Current
ARC171622CF9,CUST100063148,INVBE289104AC,179.55,0,Current
ARA5B777EB65,CUST100059255,INV5FCE91E50C,42.14,30,1-30 Days
AR9BFD66C610,CUST100019015,INV75D7F48A68,4.5,0,Current
ARFDA3AE063A,CUST100083796,INVA89D78D2AA,247.65,30,1-30 Days
ARA648723D42,CUST100065805,INVFB006E4CB9,40.25,60,31-60 Days
AR8D23361939,CUST100091002,INV6683A9887C,194.91,0,Current
AR2AE84D6730,CUST100077023,INV1588117413,7.99,0,Current
ARFCC1E5C2AB,CUST100075631,INV83B987CD31,348.84,0,Current
ARE24B5ECC6D,CUST100004640,INV3FC66E1E53,3.56,0,Current
ARC4EAF38973,CUST100092738,INVC4E9BE6614,179.62,0,Current
AR052F613F05,CUST100033689,INVA20F5BD5DD,141.06,30,1-30 Days
AR66D994E964,CUST100011771,INVD3FDA7CFA0,41.28,15,1-30 Days
ARD25FD53D90,CUST100077477,INVB66BEF1CE4,305.75,0,Current
ARC14E5951A3,CUST100005298,INV993C021504,19.08,0,Current
AR0B6A5FEBBF,CUST100076341,INV29C91BDA64,256.08,15,1-30 Days
AR0EE9981C73,CUST100002614,INV198F26AD16,233.6,0,Current
AR02B170FE03,CUST100071949,INVF7353F9BD0,203.05,90,61-90 Days
AR3719E2FED0,CUST100008167,INV98A98F1EED,46.94,15,1-30 Days
ARDE0FE47301,CUST100096485,INV208697D621,146.58,0,Current
ARC76CBD47F7,CUST100002489,INV203DC35BB8,60.31,30,1-30 Days
AR99E2DDD3BF,CUST100083845,INV4A2D45FA57,217.05,15,1-30 Days
AR4FD43F3DFF,CUST100004368,INVD6DC176A30,143.62,0,Current
ARD66E82202D,CUST100084457,INVD2C8086B01,28.37,0,Current
AR9EA35E1FC1,CUST100007028,INV39EA95B269,28.86,0,Current
AR86BF42026B,CUST100058266,INVF73ECDD4ED,139.09,0,Current
ARF0838A39B1,CUST100049092,INV6A46EE4734,139.38,30,1-30 Days
AR2C55B991DA,CUST100062239,INV50FCAF9DD1,92.05,0,Current
AR7FB7D69324,CUST100059565,INV0F4AB99D9E,4.47,0,Current
AR8811460EBB,CUST100004606,INV2A39EFF0D6,65.04,60,31-60 Days
AR76C15417D7,CUST100085377,INVB3BB131C5A,52.99,0,Current
AR53407A3D37,CUST100033858,INVCE0BC86CC9,111.63,0,Current
AR74644446A2,CUST100083943,INV1371D2BF20,97.22,0,Current
ARD42D03262C,CUST100000907,INVA51ECF85D3,27.37,90,61-90 Days
AR55A60EF227,CUST100082516,INV33246FADEF,74.88,0,Current
ARF88C4273AF,CUST100013264,INV27D2C94047,14.32,15,1-30 Days
AR668A4F9383,CUST100087614,INVA61E57C4CD,18.13,0,Current
AR957170D8B1,CUST100090584,INVA3CD870098,53.1,0,Current
AR808B205E0D,CUST100020163,INV9AD195E33E,171.47,0,Current
AR957919D284,CUST100095803,INV6A57345C8B,250.14,0,Current
ARC448600221,CUST100096144,INV4EC8A8D73B,28.25,0,Current
AR0B7FE3E27A,CUST100093678,INV13D5EE7D55,95.93,0,Current
AR903F31A5BC,CUST100012615,INVDECF375FC1,324.51,0,Current
AR934ED4B8BD,CUST100040527,INV6C5DAEAD7F,57.13,0,Current
AR69AE407D07,CUST100094577,INV7570C080F2,90.18,0,Current
AR0F9F65F3CF,CUST100048373,INV754ECCC2FB,251.0,0,Current
AR60FA3946D7,CUST100070162,INVFF2471AAA0,85.89,0,Current
AR397F9E7B40,CUST100047571,INVA7A57C36C6,45.08,0,Current
ARF43B268691,CUST100051146,INVFF1C9A48C7,78.13,15,1-30 Days
AR41AEF3B41B,CUST100011754,INVD6CA27B34A,118.02,0,Current
AR0CB50161F4,CUST100065744,INVB5E592FEF8,34.55,15,1-30 Days
AR5D202201DA,CUST100018187,INV286AFDDDC2,15.31,60,31-60 Days
AR19D385148B,CUST100023684,INVEC1C36C8A3,185.36,30,1-30 Days
ARE33F632485,CUST100014033,INV4A6A2AD3DF,142.34,60,31-60 Days
AR036B7B0FF4,CUST100024719,INV5BF19D0F26,193.63,0,Current
AR8F727A7856,CUST100037853,INVF9CAFF800D,40.41,15,1-30 Days
AR7D29946584,CUST100048512,INVA546DF5B4E,32.75,30,1-30 Days
ARDD0F75BD79,CUST100010223,INV19D8B2D5E2,73.91,0,Current
ARDF4BC553E2,CUST100059546,INV3CD77B1C78,152.18,15,1-30 Days
AR346C747925,CUST100070494,INV847CF20F53,14.15,0,Current
ARBA3AA63BE3,CUST100009568,INV3721A7E3CA,64.49,0,Current
ARAEEAB9585F,CUST100008589,INV976F98F628,36.92,0,Current
AR50C2525662,CUST100000162,INV8929564A51,24.98,0,Current
AR3D4E3F9049,CUST100052182,INV930631925A,108.49,60,31-60 Days
AR4A0B569DF1,CUST100000416,INVFD5D65C6A9,285.33,15,1-30 Days
AR6B455EEF98,CUST100015190,INVCC372115C6,62.78,120,90+ Days
ARBA32A72D17,CUST100055075,INV75DD51192A,218.9,30,1-30 Days
AR695B103A3B,CUST100033359,INV5CC790F144,142.45,15,1-30 Days
AR1C595433EF,CUST100076456,INVF14BCA5298,50.06,0,Current
AR0C35CCEF91,CUST100078132,INVE4DDA5EB02,103.56,0,Current
ARD1AF9DF4D3,CUST100046960,INV82E352014A,93.65,0,Current
AR2364D8B4CD,CUST100003791,INV9907D382B9,85.71,15,1-30 Days
ARD82EAFB1D5,CUST100064272,INVF7EEC3B895,40.08,0,Current
AR56B5C038D1,CUST100041626,INV99B7D84B00,1.46,0,Current
ARCBDD7F7175,CUST100076843,INVD533597C53,52.65,0,Current
ARFE94623EDB,CUST100085946,INVBBEE09D801,22.02,0,Current
AR51B3896430,CUST100062379,INVBDBEF99023,94.13,0,Current
AR875A0379DC,CUST100090181,INVC3933CCF34,155.24,15,1-30 Days
AR6E8DF26DE0,CUST100018516,INV414104CED5,46.31,30,1-30 Days
AR8B64F81354,CUST100034679,INVE79BD7A26B,190.4,0,Current
AR4A7B7B4FA0,CUST100072626,INV7B7EDE60E0,26.99,15,1-30 Days
AR5C6948FBDD,CUST100011442,INV0B1D07D9C7,88.35,0,Current
