asset_id,customer_id,asset_type,manufacturer,serial_number,install_date,status
AST8CE735BDAE,CUST100069189,Handset,Apple,8812F49C89AA413E,2023-01-02,Active
ASTD38DB50150,CUST100097580,Router,Samsung,0257527E5E134484,2020-03-02,Active
AST5F981462D0,CUST100077291,Router,Samsung,37738BA72E184A0A,2020-10-25,Active
AST7935C3AF73,CUST100023546,Smartwatch,Samsung,8EA98F2B6D8C4C19,2018-01-21,Active
AST01E365A39D,CUST100049721,Router,Google,A70B1D6600A641C9,2018-01-19,Active
AST1458490CEF,CUST100094144,Set-Top Box,Nokia,9FCE210BC28F43BF,2017-12-02,Active
AST2040D98DE7,CUST100018195,Handset,Nokia,856ED50BF72D41E9,2018-10-26,Returned
AST96F5CD7740,CUST100027009,Handset,Cisco,9449C83A8D4F40BF,2017-10-27,Active
AST5656175071,CUST100065487,Modem,Cisco,5EC6BB0443C24802,2025-12-28,Active
ASTA893E30F61,CUST100036587,Modem,Google,535E0361B3DE493C,2024-07-10,Active
ASTCACFC0E315,CUST100039865,Router,Cisco,F4C595DF721A43CA,2024-10-23,Active
AST97F36B4C05,CUST100054345,Modem,Samsung,22C07E7E8FA04BFA,2016-09-09,Decommissioned
ASTA9EBE67C16,CUST100098806,Router,Huawei,51FAE42FDF5B4EA6,2022-08-12,Active
AST527920FAF0,CUST100061140,Handset,Nokia,681584628D1B4672,2018-05-03,Active
ASTF801B56748,CUST100053629,Router,Cisco,E3CDEEDDC6114C35,2016-01-06,Active
ASTA8CBFE3B65,CUST100043888,Set-Top Box,Apple,F1E69AAA34204302,2024-09-29,Active
AST2985F41E46,CUST100061856,Handset,Cisco,FD2D0684F60D46EE,2024-12-10,Returned
ASTEA66489530,CUST100071293,Set-Top Box,Huawei,DADD0C4A842B4209,2021-05-09,Active
ASTF29D99A5D4,CUST100042251,Modem,Arris,5FF2AE3777BF4F09,2016-01-29,Faulty
AST65DC98E62E,CUST100085235,Handset,Google,CF21958492584C3D,2020-07-05,Active
ASTA7C5011179,CUST100066784,Set-Top Box,Samsung,3D9908CFF618488F,2017-12-09,Active
ASTD660DFAA48,CUST100080015,Smartwatch,Cisco,384B4F287E22493A,2020-05-22,Active
ASTA9A49592EA,CUST100011664,Modem,Apple,FD4B85479FE34045,2025-12-27,Active
AST4AA3C447BA,CUST100033459,Handset,Cisco,5BA0085586BB498B,2023-05-04,Active
AST3A7248B4ED,CUST100044121,Set-Top Box,Google,F96F75F86F8847A2,2024-06-10,Active
AST4A00EE6E44,CUST100059851,Handset,Google,FA452E02199F4419,2024-03-25,Returned
ASTA6B16D57EB,CUST100083510,Modem,Cisco,85260768BD3D423A,2016-01-20,Active
ASTBF53F14951,CUST100093791,Modem,Huawei,BFA4306A2EA94612,2023-08-09,Active
AST714BBEE0B1,CUST100023719,Handset,Arris,53D7DBD52229468E,2018-10-09,Active
AST5546F8E4F0,CUST100095359,Handset,Arris,F331E97555CF4FF1,2018-02-05,Active
AST95539B8FD3,CUST100001717,Set-Top Box,Nokia,21C76DC4FEEA42F3,2018-12-26,Active
AST7D5708AD34,CUST100058585,Handset,Arris,0C6E589151D94147,2022-07-31,Active
AST7FE34B89E6,CUST100046164,Router,Samsung,194E5F1101D443C5,2016-04-12,Active
AST851A78A0B9,CUST100061814,Handset,Arris,2703BA20D42E467F,2022-03-27,Active
ASTAACEBB9A0B,CUST100067448,Handset,Arris,BCAA4E024AAA4A20,2024-06-11,Active
AST34E6AAD974,CUST100070513,Modem,Nokia,E55B1B20472F43E3,2025-02-07,Active
ASTB142D9992B,CUST100078097,Handset,Arris,323E791D32EB467E,2016-03-14,Active
AST60F2A84AFF,CUST100090145,Router,Google,D273AC7A30304815,2022-10-27,Active
AST8CAD4FAC2B,CUST100053280,Smartwatch,Apple,DFE4B2D19DA74B6A,2020-10-04,Active
AST59DDC1C8E5,CUST100026392,Modem,Nokia,9F075E7E9F204F47,2020-10-31,Active
AST8BE7132A18,CUST100005634,Handset,Samsung,4F0159D0BF544076,2018-12-12,Active
AST2EF776552F,CUST100052042,Router,Cisco,08DDAF123B0C432B,2020-07-08,Active
ASTD0854117EF,CUST100061773,Modem,Samsung,B40F56141D554367,2017-12-02,Returned
AST3D2CD759C9,CUST100081975,Router,Cisco,5D06A07E0218495A,2024-11-02,Active
AST124285EBDB,CUST100035619,Set-Top Box,Nokia,71F835F86322426C,2024-10-04,Returned
ASTA049C432EC,CUST100004976,Modem,Arris,B951B987CDAB4AAD,2024-09-01,Faulty
ASTC418CC3CD9,CUST100068135,Smartwatch,Arris,D22F4112E8F34CC2,2023-09-08,Active
AST1398A25487,CUST100006979,Home Security Hub,Cisco,C491ADB2254A4A86,2020-07-21,Active
AST81797BD93B,CUST100044668,Handset,Nokia,2CBDB38C67C44FE6,2020-03-24,Active
AST5BABEF7070,CUST100082922,Router,Google,57D03CF42A4D4FCC,2017-08-17,Active
AST5201938D24,CUST100029990,Handset,Huawei,120FCA42AA1E4A01,2022-02-16,Active
ASTF5E31BB6AD,CUST100003278,Handset,Google,76C478F069A54181,2019-05-24,Active
AST4798CE58D3,CUST100058586,Modem,Nokia,D634FE7254264F78,2022-12-05,Active
AST6917EB277E,CUST100043023,Router,Cisco,8DE7AEBD31B845C6,2017-09-13,Active
AST10A3B1AA0E,CUST100075739,Router,Cisco,0E3DB4D6CE6B49DC,2026-04-02,Active
AST2458FA3FAF,CUST100056512,Set-Top Box,Apple,8EC081002DF34053,2019-11-23,Decommissioned
AST128E48DF47,CUST100087834,Home Security Hub,Arris,27DBCE5CDA86420B,2018-10-12,Faulty
AST2D33A2AAED,CUST100078241,Home Security Hub,Google,5F8D16B6FC0043FA,2020-01-08,Active
AST4EE3F2AFEB,CUST100010102,Router,Apple,44BED7BB4D9646F3,2018-05-29,Returned
AST2622EEDDF8,CUST100077170,Handset,Cisco,E27759BE46C24F8C,2016-01-03,Returned
ASTD9FE8643E7,CUST100095440,Home Security Hub,Samsung,AC3047907AA04813,2024-05-13,Active
AST983084EF87,CUST100083882,Set-Top Box,Nokia,6F51D2475F7045B9,2017-02-04,Active
ASTB0E3BF8FBF,CUST100099988,Handset,Arris,F31DE7C250DC4861,2020-07-01,Returned
AST31F0063271,CUST100030301,Set-Top Box,Cisco,7F8C6453594E468E,2017-11-27,Active
ASTD32484E2E6,CUST100059494,Set-Top Box,Huawei,62C6E3A6BA164CF1,2026-02-23,Decommissioned
AST728499B7EF,CUST100003042,Handset,Google,B6541C36A2F34562,2018-03-01,Active
ASTD1B8DAAE9B,CUST100036689,Handset,Huawei,95FC4C3E691347D4,2025-02-28,Active
AST40BA9A6231,CUST100096287,Set-Top Box,Huawei,51810D5B9C7A4F2B,2023-02-01,Active
AST5F1F322D69,CUST100025982,Home Security Hub,Apple,01A124736101498E,2024-06-04,Returned
ASTF167FA5F76,CUST100028181,Handset,Samsung,8EE1E14AA2D04387,2016-01-04,Returned
ASTCF3A37C801,CUST100067453,Router,Google,85369705F3074580,2016-06-10,Active
AST6A57BE9589,CUST100022441,Handset,Google,486645FF3EAB4401,2019-09-02,Active
ASTD43A59953E,CUST100097895,Modem,Arris,D5F5123B53464A56,2019-11-29,Returned
ASTE96A62EEB4,CUST100063859,Modem,Google,A8F1A3F3CB714A51,2023-10-12,Active
AST67970BD455,CUST100011157,Router,Samsung,5B627A1E1E6940D8,2025-10-18,Returned
AST52562F1F65,CUST100063266,Handset,Apple,C6EB5ACFFB924016,2023-11-13,Active
AST59EE766987,CUST100034879,Handset,Cisco,A8C261C3183B4335,2022-01-25,Returned
AST1B14667542,CUST100034732,Handset,Apple,CC955DE23AC74C8A,2022-04-06,Active
ASTEEB105D03C,CUST100054328,Handset,Cisco,F9A6D4BAC7A24E06,2018-02-01,Active
ASTD61CD45C9D,CUST100000757,Handset,Google,B562C912FD5F46CE,2020-02-09,Active
AST61B01191B5,CUST100066037,Set-Top Box,Cisco,0CC8EC29FDF542C3,2017-08-26,Active
AST041CAA0781,CUST100081110,Set-Top Box,Samsung,4FC7C976F30747BC,2024-03-01,Active
ASTD84E9E81B8,CUST100074388,Router,Nokia,D97C9AE19C6E4927,2019-12-29,Active
AST1986616AC3,CUST100048393,Handset,Cisco,2FA11371FA6647EB,2024-09-20,Active
AST6C3C5D0B33,CUST100087991,Handset,Google,A934AD49272E41FD,2019-11-24,Active
ASTE090ABCE71,CUST100025954,Home Security Hub,Google,52D7A959FE5942FD,2026-01-18,Active
AST3F0D0FCD4F,CUST100025702,Handset,Apple,0BBCA4D2ED7A4461,2019-02-11,Active
AST802922F89A,CUST100079346,Set-Top Box,Cisco,39B6FD97A73445C1,2021-05-19,Returned
ASTB858EFD41D,CUST100009746,Router,Arris,F0E912116BC9405A,2023-08-11,Active
AST85F0F2B8E3,CUST100095076,Router,Arris,8819F899E8E0463C,2021-07-09,Active
AST63323C23DB,CUST100042935,Set-Top Box,Huawei,50332AD494874633,2017-10-09,Active
ASTDE4F473750,CUST100061432,Set-Top Box,Apple,F667709B95B740D8,2020-11-18,Active
AST6D924CC830,CUST100065123,Handset,Nokia,DE42971BCC3244A0,2017-08-27,Faulty
AST947F7C111D,CUST100022954,Modem,Arris,742F8B828D074AB6,2017-05-18,Active
ASTB9A3266975,CUST100004351,Router,Apple,52356A68D10644A8,2020-11-15,Active
AST9840ACB51E,CUST100083921,Handset,Arris,B04B145FB2074A72,2020-03-21,Faulty
AST3FCB6227E2,CUST100088382,Handset,Cisco,C34B38F87083495A,2025-12-27,Active
ASTB901309C6E,CUST100066973,Modem,Apple,097464F4EFDE45B5,2021-02-02,Active
AST31A63A29B1,CUST100081649,Modem,Apple,113E0E1E2A1549D1,2016-06-18,Active
ASTC8CB82E756,CUST100093944,Set-Top Box,Apple,5AF379010FEF412D,2017-05-16,Faulty
AST6AC4A3C96D,CUST100027872,Handset,Arris,EE99513F38514FBA,2021-07-01,Faulty
AST9AE129E865,CUST100088501,Router,Nokia,AC77EE17750B4E9F,2019-04-14,Active
AST5C5D91002A,CUST100074693,Handset,Google,FF857DAE1B7548FD,2019-11-22,Active
ASTB5DCEA34E3,CUST100082897,Router,Google,45F735AF38D94A25,2019-02-13,Active
AST8AD0165310,CUST100027894,Router,Apple,27D3BD16960E4974,2024-07-14,Active
ASTBC7810208A,CUST100050143,Router,Google,7FED9559A8364BD8,2017-01-29,Active
AST134551EDEF,CUST100095704,Handset,Cisco,42A97CF65DE64969,2019-11-20,Active
AST34159C1030,CUST100016281,Handset,Samsung,7DD152B23A144FBA,2018-09-28,Active
ASTAB7AE2F593,CUST100079696,Handset,Samsung,8C4770FEC13C492B,2026-03-07,Active
AST9A49DA7094,CUST100084034,Router,Nokia,3D4601E5E59748CB,2016-04-07,Faulty
ASTC24C415E87,CUST100027219,Set-Top Box,Google,BB183C266C114E08,2022-05-28,Active
AST0735E8D181,CUST100015211,Handset,Google,E67F7259CAB340CA,2023-01-22,Active
ASTAEB8C44659,CUST100008008,Handset,Google,0FF1E8E85A9C4E6F,2019-05-10,Returned
AST312FAF3408,CUST100004415,Modem,Cisco,B80C23DBF0224CEC,2021-08-11,Active
ASTDD0CECFE58,CUST100095371,Modem,Apple,F708A1FFB6024E03,2020-02-15,Active
AST4500D979A8,CUST100091927,Set-Top Box,Huawei,960DE8DAF6F84F3C,2024-09-01,Active
AST08F590A25B,CUST100099246,Router,Samsung,143250EE22A54BB7,2022-01-05,Active
ASTF4151230B5,CUST100076530,Handset,Samsung,029D1037754943A0,2016-04-17,Active
AST2B36A42D47,CUST100074954,Router,Apple,4E1C243553CA4AB6,2022-10-02,Returned
ASTFB2DED8C96,CUST100091782,Set-Top Box,Samsung,9C78091901E340A6,2017-12-23,Active
AST98B00E753F,CUST100022712,Handset,Cisco,B3332F3849FF43E3,2026-02-14,Active
AST1198F29F8A,CUST100029862,Handset,Cisco,63FB8C6EE7AD431B,2024-10-05,Active
ASTEFA7EFD403,CUST100026218,Home Security Hub,Nokia,CBA8093DC8A64346,2020-06-12,Active
ASTF18DCAE6C0,CUST100093588,Set-Top Box,Huawei,CAF4D1F5B3DB4F53,2020-07-29,Active
ASTDB8C105777,CUST100022106,Set-Top Box,Apple,85B0C2C8E23B48D7,2017-03-05,Active
ASTA62A8A7824,CUST100032148,Handset,Arris,9ED25BD169634CAF,2021-09-01,Active
AST7E1DD0D27B,CUST100071519,Home Security Hub,Cisco,3A5922AD3AC94C7C,2026-01-28,Active
AST57BC991F8C,CUST100096817,Handset,Arris,B3AF8E0A73D145BC,2025-03-13,Active
AST21706DAB54,CUST100046744,Modem,Huawei,ECB4E66F3109406C,2023-04-23,Active
AST5EB5C36918,CUST100036207,Handset,Apple,61E9997043EA4941,2017-10-06,Active
AST6540BE8B41,CUST100056383,Smartwatch,Google,06D1BF956FD74837,2024-03-21,Returned
AST2E662087A0,CUST100067863,Handset,Cisco,C3CB39EA3B0F4E95,2019-02-27,Active
AST5B813CA9B3,CUST100087896,Home Security Hub,Arris,452F9409A54749A6,2023-04-27,Active
AST50C6730ADF,CUST100039976,Handset,Huawei,B239BB39B5B14D90,2023-10-25,Returned
ASTD526955043,CUST100079868,Handset,Samsung,94035D556CB14DAF,2025-12-12,Active
ASTEDEAB7E2A7,CUST100065676,Modem,Huawei,21BDE2E555C94610,2018-11-08,Active
AST01D93273DC,CUST100064400,Handset,Nokia,88048A14AA8E41FC,2020-08-28,Active
AST368B7E94D0,CUST100080214,Handset,Google,64367EFD668E416B,2017-06-07,Active
ASTF2C7DF1F70,CUST100025796,Handset,Nokia,D6DC31E285A441D6,2021-02-16,Active
AST83C700BFC4,CUST100074767,Handset,Apple,D516C6B1311C4A87,2024-12-05,Returned
ASTB9C0E2C205,CUST100071489,Handset,Arris,0DD4AD1768214618,2017-02-13,Active
AST2FA74AAA01,CUST100023167,Modem,Nokia,DC50A44A2D20453C,2016-08-24,Active
AST372DA2F995,CUST100004556,Modem,Samsung,6E2CB81592DB4A42,2022-10-31,Active
AST4751A5923F,CUST100012810,Router,Huawei,436F8682C3944D9A,2016-12-18,Faulty
ASTCD373438CE,CUST100020877,Handset,Nokia,6CB52437C30E4110,2020-09-19,Active
ASTF9589DF48E,CUST100028485,Set-Top Box,Samsung,1AF3FA78887546D0,2017-08-19,Returned
AST8524B2D745,CUST100093887,Handset,Arris,5318C2801EE34DBA,2020-12-24,Active
ASTFB08D73A4C,CUST100089065,Handset,Samsung,2D140C3E94954723,2020-09-28,Active
AST091D66C8BA,CUST100072972,Handset,Google,57110A06B09E4ED7,2022-08-18,Decommissioned
AST8DDBDAC58B,CUST100054210,Handset,Apple,A01BC13AFA534102,2026-06-25,Active
ASTA85DAC0605,CUST100059401,Router,Arris,9C234867CD204509,2017-04-11,Active
ASTAA50FED8A2,CUST100087088,Handset,Huawei,DA1160FEF95D434D,2024-07-24,Active
AST77CA40A479,CUST100067306,Handset,Apple,0509091985C3402A,2023-02-12,Active
AST39372B0564,CUST100014931,Set-Top Box,Samsung,5DDCDF73DE0948A4,2020-03-08,Active
ASTF313FCF415,CUST100002140,Router,Arris,02E028BF7BA5410B,2018-06-04,Faulty
AST447AF44992,CUST100013925,Modem,Huawei,F84FCEFC86514BA7,2025-12-30,Active
AST377601BD0B,CUST100055413,Router,Cisco,F15C4A4560B34CD0,2024-04-06,Returned
AST2F96433530,CUST100082046,Modem,Google,A86951FC2A0A4163,2022-08-23,Active
ASTDE8928FD58,CUST100091618,Handset,Samsung,154D56E2200349A7,2026-05-18,Faulty
AST5D4F175E4A,CUST100016054,Router,Nokia,E5337C53D1174DCF,2019-06-11,Returned
ASTF28A5BFDE9,CUST100069360,Handset,Cisco,E3A7C9AA4EEE4388,2016-08-29,Faulty
AST1EBCC85CD2,CUST100063066,Router,Cisco,108E1DE790454057,2022-05-16,Returned
ASTF7DDB7AA5F,CUST100068565,Modem,Apple,849B684E8E68417C,2020-02-01,Active
AST5C327EE97B,CUST100062872,Modem,Nokia,BB038116727044BA,2021-03-30,Active
AST5CB45DAA6B,CUST100048795,Home Security Hub,Nokia,5F4BFC3A53AE4421,2025-01-20,Decommissioned
ASTA2F5F59A27,CUST100040036,Set-Top Box,Apple,2DFC75D223294005,2018-06-28,Active
AST9BA2764539,CUST100072123,Handset,Nokia,C671A497D7534FBE,2021-06-18,Active
ASTE0D9A179B5,CUST100091560,Handset,Google,03D12942AA7B4AEF,2024-09-13,Active
ASTF5F99AD590,CUST100042657,Smartwatch,Google,19C3F21E168748FD,2026-05-18,Active
AST4CAC3972BC,CUST100041549,Handset,Arris,619E75F6CF2240C1,2023-07-06,Faulty
AST58325EC66E,CUST100043315,Router,Apple,BDC9835DA7C74E72,2018-09-01,Faulty
AST2483541AA4,CUST100078952,Handset,Nokia,4FD366A455A64FF7,2020-04-04,Active
AST1708E3D8A5,CUST100076201,Handset,Arris,FAC0E0E0F5BB46C4,2016-09-25,Returned
ASTA5C218A994,CUST100057201,Modem,Samsung,D6806DA8A4D4430F,2018-05-18,Active
ASTAEB3E3572E,CUST100065573,Handset,Huawei,FB9D6170F5494E54,2025-10-21,Active
ASTE35A316CC3,CUST100060003,Handset,Nokia,984ED621C4FA40A0,2024-12-20,Active
AST4463BC5055,CUST100063116,Handset,Arris,D04601BCEA584F7B,2024-08-30,Active
ASTDE0D6E0C5E,CUST100061303,Home Security Hub,Cisco,1B04C37A4C9E4A68,2019-12-15,Active
ASTEF831980F4,CUST100013502,Handset,Arris,8190A1F322FB4C58,2022-10-07,Active
ASTA22BC18526,CUST100053144,Router,Nokia,3098334CC5C341E8,2020-04-30,Faulty
AST8EB6A25CD2,CUST100079752,Set-Top Box,Huawei,9D4511CE4B7840E6,2022-05-22,Active
ASTEC43DFC632,CUST100035275,Modem,Apple,82640D44346E4F2D,2017-05-06,Active
AST3559243121,CUST100085049,Handset,Cisco,B503B0D2884B4715,2025-11-11,Active
AST860E751A3D,CUST100024086,Handset,Google,69E1738146814E0B,2022-11-23,Active
AST9418A4F48C,CUST100046230,Set-Top Box,Arris,D1ABFE50C8264739,2019-12-24,Active
ASTB0FF77F533,CUST100022734,Set-Top Box,Apple,A3109FED2B3D460A,2019-11-14,Faulty
ASTFEC48E9A9C,CUST100003222,Router,Cisco,39E86B0A7114478C,2023-10-29,Active
AST5BE749CB53,CUST100029205,Router,Nokia,9365F5958430462D,2026-01-17,Active
AST994C3442E8,CUST100028835,Modem,Google,724A83106F6F40E6,2019-01-02,Faulty
AST3C4BC9D546,CUST100025931,Handset,Cisco,7931D19831C34822,2025-10-02,Active
ASTAD337A5DAD,CUST100000312,Handset,Nokia,9CA5FDB0D1F9451E,2017-07-02,Active
AST6397CA4C9F,CUST100008305,Modem,Google,0E9C5C8015644DB9,2019-06-04,Active
AST3DB6F99E75,CUST100041192,Smartwatch,Nokia,FB8C7D83EA0D49E2,2020-11-28,Active
AST20E5A396F3,CUST100065739,Handset,Apple,A5F218AC09B242E1,2023-04-08,Faulty
AST12A869CF25,CUST100041252,Handset,Huawei,5CBE4B09D3A24E2C,2025-11-23,Active
ASTDDAF935E90,CUST100068578,Home Security Hub,Huawei,80410A2E2FA14E8C,2021-02-10,Active
ASTE92448141D,CUST100033704,Handset,Samsung,B337EBD2CB434B95,2024-07-14,Faulty
AST931091F5A5,CUST100034249,Handset,Apple,5CD456FFB7FF49DD,2022-09-02,Active
ASTCCCB28FA42,CUST100072152,Handset,Cisco,5C596D1B65C74624,2018-12-31,Active
ASTE05FB82EBB,CUST100042777,Modem,Google,6F94E87892F94419,2026-03-31,Active
AST3FA359C164,CUST100083858,Set-Top Box,Nokia,C2D08CF235FD411E,2016-10-23,Active
AST6C908E37C5,CUST100039883,Modem,Huawei,91EF952018C84BF0,2016-02-27,Active
AST372C6C5C47,CUST100007525,Smartwatch,Arris,6408A9EB34DC42D7,2026-03-04,Active
AST41AE8C4E0E,CUST100087413,Router,Arris,720503A3A7D64E99,2023-06-28,Active
AST63FE39FF86,CUST100060221,Handset,Arris,9D9D12B1C1824F73,2020-06-03,Active
ASTACE0C5B88F,CUST100065784,Handset,Cisco,E1AE00E13FA74E1C,2018-07-01,Active
ASTF91B28B779,CUST100074225,Handset,Nokia,AECD91E345B04754,2019-02-27,Active
AST124FFD1B2E,CUST100091951,Set-Top Box,Samsung,46B192FCFE0F4D9B,2020-07-11,Active
AST7745D42E48,CUST100093220,Modem,Google,C57430A551D84DC6,2025-11-24,Active
AST924FB36A12,CUST100074969,Handset,Apple,C9C588C43D814B2A,2025-06-24,Active
ASTE49B4183C5,CUST100047097,Handset,Apple,46F5A02A83E5409D,2019-05-20,Active
AST5894AB636B,CUST100013886,Modem,Samsung,5632FF51708F4458,2021-07-12,Active
AST3A9AB49589,CUST100064236,Set-Top Box,Google,12439322DA134147,2018-02-21,Active
ASTC7F47C37A6,CUST100057431,Handset,Apple,5DE2ADFF98354212,2021-01-04,Active
ASTDB43F68CD7,CUST100020155,Router,Huawei,A0B19AE387154EB1,2017-01-15,Active
AST56D7A9EFCD,CUST100081997,Handset,Apple,686F8D00B36649FF,2016-04-09,Active
AST9D1039CB4C,CUST100051753,Home Security Hub,Google,60B50FCDF27E4C3D,2025-03-19,Active
AST38BE1B2281,CUST100097775,Set-Top Box,Huawei,D69ADFA694E145D1,2021-10-24,Active
ASTA68637F8A2,CUST100000499,Handset,Huawei,D241BA44CFE742DF,2017-07-21,Active
AST221861F8E6,CUST100056388,Set-Top Box,Cisco,224C975794744FD0,2022-03-05,Active
AST455F7FB807,CUST100090572,Set-Top Box,Google,88EC342C50EF41B9,2017-01-10,Active
AST76D94BDFBC,CUST100097782,Router,Apple,4D5194547F9948CB,2024-11-08,Active
AST3A17B6B420,CUST100093753,Handset,Samsung,2C5991565D8E4502,2019-07-01,Active
AST6704B25F84,CUST100072910,Set-Top Box,Samsung,F069B1242B0D4C2E,2019-06-16,Active
ASTCD24F0494C,CUST100047043,Home Security Hub,Google,B6877D54028F4764,2020-03-18,Active
AST0F352D6E9C,CUST100088659,Handset,Google,2BB34A2558154B0B,2026-05-13,Active
AST24D692B08A,CUST100062690,Set-Top Box,Google,91D8AC2570C3448B,2017-12-04,Active
ASTE0636F1108,CUST100034948,Smartwatch,Cisco,3187F34726654DE4,2017-12-05,Active
AST34D9197FA5,CUST100097798,Router,Apple,1EEC89F13D524FC1,2018-03-31,Returned
AST03FC98595D,CUST100099323,Set-Top Box,Huawei,981D1B9C9C204CBE,2020-02-05,Active
AST3974BA6C96,CUST100037156,Router,Arris,40C2DDE6109E440C,2019-06-05,Active
AST9B02CB1522,CUST100005807,Modem,Google,82C8C7F26B4D4F19,2022-08-12,Active
AST16DDD6AF9E,CUST100097959,Router,Samsung,AE64149EAD9F426F,2018-07-18,Returned
ASTB59DC34B68,CUST100040490,Modem,Arris,A21F10651F3348AB,2020-04-24,Active
ASTB5AADF6FF9,CUST100020332,Router,Huawei,88609DE23450470C,2019-01-29,Active
ASTD497EE867B,CUST100080814,Set-Top Box,Google,D6B67885967D4654,2024-06-26,Active
AST98C2F958C6,CUST100069964,Handset,Cisco,6AE7205924744D24,2022-01-08,Active
AST943847CFA8,CUST100072898,Modem,Apple,B29E80D96A054CA6,2022-02-02,Active
AST00DDA91B4B,CUST100069764,Set-Top Box,Huawei,15D74615B5F04FAC,2018-11-12,Active
AST8FACB2B419,CUST100087086,Handset,Samsung,F031CCE0F0BE4121,2023-07-11,Active
AST3B64734DD6,CUST100054905,Handset,Cisco,9972E54357704E8D,2024-07-17,Active
AST1270F8D3EE,CUST100077777,Handset,Google,99A1B1DD010F4EC7,2020-10-01,Active
AST4832092EFE,CUST100002088,Handset,Apple,A463ECA3D9C3403D,2018-03-06,Active
AST694BC646C2,CUST100078002,Handset,Arris,B1AD7430FE944743,2019-10-31,Active
ASTFB2C6D2411,CUST100083153,Modem,Arris,5B9AECF8A23D419C,2021-03-18,Active
AST34BDFC2A78,CUST100008635,Router,Apple,A89C2C61DA704781,2019-12-31,Active
ASTA26CD53D94,CUST100081389,Modem,Apple,13E5B49334914A55,2023-03-10,Faulty
ASTB176995188,CUST100047163,Set-Top Box,Arris,278A45E514A147EE,2023-02-27,Active
ASTE923D44F1E,CUST100052751,Router,Cisco,C6F7F47197CF4106,2016-06-15,Returned
AST50BDFC52B5,CUST100059565,Modem,Google,D3771B934CD444F2,2023-11-23,Active
AST40A7C44450,CUST100031472,Set-Top Box,Arris,453C006088A54C27,2018-11-21,Active
AST2ACD8EB54D,CUST100081114,Router,Cisco,D490E39A25BA4A7C,2024-06-07,Active
AST04A3FEB142,CUST100092083,Router,Arris,F35C010379564109,2025-09-18,Returned
ASTC44E9B32F9,CUST100073675,Router,Huawei,D37E653D075E4EF4,2017-06-10,Active
AST0AF93DD89A,CUST100063059,Handset,Huawei,06EF7FA545484C0D,2016-03-30,Active
ASTFF5622DD56,CUST100064213,Router,Google,D973E499E3E6400A,2017-06-20,Returned
AST2163B51A7E,CUST100003329,Handset,Nokia,861031D34DE245D4,2017-08-15,Active
AST809BB7189A,CUST100011102,Handset,Huawei,809A562D2EC64D20,2022-10-08,Faulty
AST8D3BED10A9,CUST100053973,Router,Nokia,5EAF3ED0A3D7438B,2018-08-01,Returned
AST922E1DEAF5,CUST100046691,Handset,Cisco,23CE1AD2F5464CBC,2023-09-18,Active
AST43CCA98E72,CUST100089907,Handset,Cisco,0CE656113751421B,2017-02-28,Decommissioned
ASTC98EA3C4EE,CUST100023381,Modem,Cisco,28A26F450F2C4679,2019-01-15,Active
ASTF709BA6F3E,CUST100002487,Handset,Arris,E663EDF9F0E44856,2021-07-14,Active
AST6BFB851A66,CUST100076298,Modem,Apple,9A9ACFA2435841C6,2025-05-08,Active
ASTC574EA043B,CUST100001784,Handset,Nokia,36BF5C347D114103,2025-04-05,Decommissioned
AST02F36CB504,CUST100061034,Modem,Arris,8B28B6D26F294685,2016-09-16,Active
AST446C329830,CUST100087268,Handset,Arris,4413C2D3715A4871,2021-05-28,Active
ASTA4E7A26739,CUST100025908,Handset,Apple,237E5A4BD2EF4D03,2023-10-16,Active
AST69C566089B,CUST100027442,Modem,Huawei,7A085C870A9045BC,2025-12-30,Active
AST8F45D6183E,CUST100021820,Router,Nokia,64734309F9EC4DDC,2025-01-27,Active
AST0CCE4B4898,CUST100098507,Router,Apple,5865CE59EC3A4183,2021-04-12,Active
AST93554C9CDF,CUST100023026,Router,Huawei,03BB0568CFF34E58,2020-08-10,Active
AST931923D20D,CUST100053830,Handset,Arris,F30F8DAD59374607,2017-11-02,Active
AST281962F268,CUST100012433,Handset,Google,30530839E42D4350,2022-12-29,Active
AST2E6158194C,CUST100096219,Modem,Cisco,F8E7D7BE88C143B3,2022-10-30,Active
AST0C9454CCA9,CUST100088837,Handset,Arris,A3F3144F235443A9,2016-08-27,Active
AST686BB50A9F,CUST100026113,Router,Samsung,3BCF43FC903B4C12,2025-10-09,Active
ASTAAE0063F09,CUST100022971,Handset,Samsung,275549E412A24F00,2023-10-24,Returned
ASTD2BD37F9BF,CUST100020142,Smartwatch,Nokia,589A164757AE4F83,2023-02-22,Active
AST07E8281D9F,CUST100059068,Handset,Google,C8A21BE03505467E,2016-02-03,Active
AST63EC3786E9,CUST100088346,Handset,Samsung,63089DDF1E64462F,2021-08-04,Active
AST447A9AE07E,CUST100075495,Handset,Huawei,F9A4BFAC0A6C4953,2017-05-22,Active
AST23D6AA1E8D,CUST100014273,Home Security Hub,Arris,54F4299390564D3F,2025-11-26,Active
ASTBDBD98B1C4,CUST100049596,Handset,Nokia,D234A1AC52F04576,2017-02-17,Active
ASTC3767B1D4C,CUST100089287,Handset,Apple,CBEA80F55D7B430D,2025-03-13,Returned
AST756D07E4A3,CUST100075563,Router,Samsung,42E92DF40F28497C,2025-05-22,Active
ASTB62BB7367C,CUST100074133,Handset,Nokia,D96DEE82F56F4164,2022-10-08,Active
