session_id,customer_id,ip_address,session_start,session_duration_min,bytes_uploaded_mb,bytes_downloaded_mb,apn
SES5A05081E8433,CUST100059651,197.233.35.203,2026-06-12 17:57:47,399,0.24,110.31,broadband.telco.com
SESB0263C0BF637,CUST100069729,150.56.169.242,2026-06-10 06:30:30,125,59.84,768.01,iot.telco.com
SES47F99DE00510,CUST100078991,41.17.93.26,2026-07-14 02:39:35,219,8.07,308.33,internet.telco.com
SES6D09954E5701,CUST100000564,146.134.164.247,2026-06-17 02:07:51,299,34.73,994.95,broadband.telco.com
SES4862FB0C87F1,CUST100067508,183.151.77.222,2026-06-25 00:26:04,154,0.67,589.07,internet.telco.com
SES08F7A81C558F,CUST100064373,199.26.247.183,2026-06-13 17:32:04,109,41.22,43.75,broadband.telco.com
SES069DE50BB693,CUST100054010,174.51.139.172,2026-06-16 04:48:04,141,4.9,163.2,iot.telco.com
SES37C8E05A1551,CUST100075677,211.223.29.9,2026-06-10 20:41:09,224,25.51,44.59,internet.telco.com
SESA0B39BF41C69,CUST100054567,107.96.20.25,2026-06-07 11:40:47,408,48.32,182.69,internet.telco.com
SESE32735B38FEC,CUST100034571,223.104.139.179,2026-06-23 19:17:49,234,81.97,142.48,internet.telco.com
SES94740889F8AB,CUST100083641,193.114.158.231,2026-07-02 22:05:03,253,4.08,422.19,internet.telco.com
SES6531CDA7E1D9,CUST100022726,201.188.193.220,2026-06-06 13:17:07,204,19.33,90.72,broadband.telco.com
SESC5B7DB47C8AA,CUST100028336,204.229.33.238,2026-06-01 07:44:17,464,41.74,324.44,iot.telco.com
SES2B1A4762A9C5,CUST100061689,87.108.46.97,2026-06-30 19:45:34,124,70.07,460.51,iot.telco.com
SESA45CD79EF7D6,CUST100000307,124.190.201.59,2026-06-27 11:05:49,464,9.92,195.9,iot.telco.com
SESF25F52E7105D,CUST100081569,149.166.79.113,2026-06-24 19:32:48,237,98.54,12.67,broadband.telco.com
SES77A0D46A1BF2,CUST100004587,189.221.61.4,2026-06-03 18:14:25,232,4.22,241.41,internet.telco.com
SES6E924AD5A825,CUST100012549,188.87.152.179,2026-07-02 05:31:04,246,50.29,65.4,broadband.telco.com
SES77A2D56C1C92,CUST100013354,141.120.225.138,2026-06-24 01:48:15,42,155.78,469.59,iot.telco.com
SESCC53F5CEA01E,CUST100030324,30.253.118.116,2026-07-11 12:00:37,460,67.11,28.7,broadband.telco.com
SES79254ABE26D0,CUST100072738,197.229.83.154,2026-07-15 22:01:54,292,110.33,25.19,iot.telco.com
SES45AA9A6175DA,CUST100001424,104.127.251.63,2026-07-06 04:08:59,269,38.55,96.84,internet.telco.com
SESD3FE21021FB3,CUST100011498,161.94.18.142,2026-06-20 01:02:55,364,46.22,426.16,broadband.telco.com
SESA23A6C5489AF,CUST100019763,223.250.242.6,2026-07-11 20:07:28,478,21.08,237.59,iot.telco.com
SESB1E32504E9FC,CUST100018156,147.82.3.243,2026-06-13 08:11:58,271,79.9,1098.49,broadband.telco.com
SESE90F94D43F63,CUST100004045,211.129.2.142,2026-07-13 21:56:53,457,93.1,456.89,iot.telco.com
SES8B1A1DCBE5B6,CUST100033474,192.249.84.210,2026-06-21 07:39:40,467,28.81,295.4,iot.telco.com
SESA085BA0B76CD,CUST100035669,85.14.164.30,2026-07-06 16:36:01,386,25.31,222.64,internet.telco.com
SESA0D97E6AE940,CUST100088772,168.66.240.186,2026-06-25 08:41:24,53,2.13,204.82,internet.telco.com
SESCA0CBCA252E1,CUST100035073,180.231.102.33,2026-07-10 01:03:34,68,84.64,309.93,iot.telco.com
SES587FA76DC282,CUST100030069,198.232.136.18,2026-07-03 05:59:17,253,6.62,174.03,broadband.telco.com
SESD59C18AA686E,CUST100016709,32.142.224.220,2026-07-22 08:42:34,13,21.67,104.96,internet.telco.com
SESB314AA7A8127,CUST100009687,138.11.218.159,2026-07-13 08:06:57,151,37.52,1138.14,iot.telco.com
SES0A35020D1B1A,CUST100060004,44.139.221.28,2026-06-11 18:59:28,260,56.13,111.54,iot.telco.com
SES406B427CEA71,CUST100016229,154.238.16.86,2026-07-21 19:27:40,472,14.68,50.24,broadband.telco.com
SES063CAFAF0AD0,CUST100065618,123.28.37.177,2026-07-04 12:21:39,473,27.0,666.51,internet.telco.com
SESC26F3E53037F,CUST100043712,69.13.43.154,2026-06-01 15:05:47,468,64.59,154.77,internet.telco.com
SES6B4FA8B4B1DA,CUST100066093,123.4.53.76,2026-06-03 23:58:26,349,19.37,282.11,internet.telco.com
SESEE7B21C06A07,CUST100019735,103.105.32.236,2026-06-02 15:38:40,238,126.71,126.53,iot.telco.com
SES275B8672E589,CUST100015104,218.169.255.32,2026-06-27 16:09:32,224,126.75,196.23,iot.telco.com
SESA03753779A6F,CUST100063402,182.246.114.204,2026-06-17 12:34:07,364,33.15,963.82,broadband.telco.com
SES540BE85A1B88,CUST100006091,129.104.156.236,2026-07-17 18:37:20,95,86.29,202.58,iot.telco.com
SES8200896BDAB3,CUST100016951,161.90.238.198,2026-06-05 22:38:58,214,81.62,98.15,iot.telco.com
SESF918C5B8FF7C,CUST100093462,194.248.91.43,2026-06-27 23:46:55,453,34.11,26.96,broadband.telco.com
SES6A869C3874EB,CUST100014736,137.86.152.136,2026-06-13 02:55:42,237,48.88,224.37,iot.telco.com
SES48CB479A820B,CUST100033567,206.17.87.125,2026-07-06 20:22:43,332,17.97,140.28,iot.telco.com
SES26F97562B564,CUST100047916,216.212.246.39,2026-06-27 01:39:59,234,16.0,47.07,iot.telco.com
SES0B00AA4209AA,CUST100047757,192.42.169.237,2026-07-06 04:46:01,362,62.2,151.28,broadband.telco.com
SES14E46B8A3177,CUST100089642,219.39.209.20,2026-07-02 10:38:19,348,1.98,588.64,broadband.telco.com
SES6439AB68A490,CUST100082286,135.183.115.3,2026-06-04 12:01:56,24,3.95,212.83,iot.telco.com
SES2095E5741C2A,CUST100020713,205.156.169.131,2026-07-03 09:59:20,237,30.28,374.38,broadband.telco.com
SES919BA83C91FE,CUST100059527,17.139.240.67,2026-06-08 09:50:32,178,85.21,719.66,internet.telco.com
SESB100D0BF9B6F,CUST100061630,55.146.85.212,2026-07-01 17:55:11,108,116.31,241.35,iot.telco.com
SES9CF92B9EA0B2,CUST100051448,206.215.12.141,2026-07-10 07:00:22,299,55.46,294.09,broadband.telco.com
SESD0CE25919D82,CUST100060641,141.55.27.191,2026-06-26 01:56:42,461,5.64,873.88,broadband.telco.com
SES1801D8C05AED,CUST100030343,78.151.230.201,2026-07-05 05:53:14,142,54.44,26.35,internet.telco.com
SES056FE27DE812,CUST100045215,202.82.92.50,2026-07-14 04:08:22,78,26.39,678.33,iot.telco.com
SES06E05C7E4B58,CUST100068077,121.94.208.141,2026-07-03 06:17:24,79,18.5,578.57,broadband.telco.com
SESD83C23475EE4,CUST100094365,19.81.133.77,2026-07-09 15:03:03,372,13.89,532.5,iot.telco.com
SESB94E547999DA,CUST100094497,7.217.109.21,2026-07-08 01:07:14,213,0.59,530.32,broadband.telco.com
SESEA474E551DA8,CUST100023837,130.208.126.154,2026-07-07 23:55:03,161,381.2,130.48,internet.telco.com
SES2DC7B7C60077,CUST100048300,194.46.102.110,2026-06-05 22:58:30,182,37.1,66.82,broadband.telco.com
SESAD83CC9DDDA4,CUST100045671,168.10.155.123,2026-07-02 04:39:20,62,144.01,11.8,internet.telco.com
SES5264E93D4C5F,CUST100086021,178.234.3.127,2026-06-27 01:29:34,255,62.12,294.68,broadband.telco.com
SES2A5A6AEE1EE1,CUST100018442,183.90.238.205,2026-06-28 23:16:59,450,18.61,238.7,iot.telco.com
SESBE7F5466AB16,CUST100063087,165.36.217.89,2026-07-05 13:19:37,226,88.91,375.5,internet.telco.com
SESD90076F393DA,CUST100035190,152.86.197.118,2026-06-09 09:15:22,238,28.73,608.34,internet.telco.com
SESAF0613F69CE7,CUST100006452,29.242.131.181,2026-07-15 19:02:27,395,53.76,286.62,broadband.telco.com
SES5C7864130D68,CUST100089752,173.179.183.123,2026-06-15 17:38:04,207,81.85,179.95,internet.telco.com
SESE29A5E1D37C2,CUST100048177,53.101.187.226,2026-06-23 11:54:50,372,16.21,936.45,iot.telco.com
SESEBFF35689235,CUST100083092,116.17.43.65,2026-06-15 17:04:41,134,2.1,1015.47,broadband.telco.com
SESBFA1B49A2C75,CUST100068439,187.109.112.125,2026-06-21 03:00:20,188,27.66,218.74,broadband.telco.com
SES1587302CBC20,CUST100064068,177.60.58.204,2026-07-18 15:58:51,29,165.15,203.56,internet.telco.com
SES35687C7C5D77,CUST100090683,67.78.222.20,2026-07-13 13:57:47,158,57.32,821.89,broadband.telco.com
SESAD11EA655B18,CUST100016568,218.168.151.175,2026-06-21 18:15:01,77,29.6,213.77,internet.telco.com
SESCF49F1BB59D5,CUST100039931,7.163.254.251,2026-06-30 13:26:01,310,187.1,131.17,internet.telco.com
SES568E755B6CBC,CUST100014339,138.46.151.243,2026-07-15 16:24:03,382,2.92,28.01,iot.telco.com
SES500B99039EDB,CUST100041709,142.171.180.209,2026-06-25 05:43:07,394,42.92,46.2,internet.telco.com
SES1683532B5B59,CUST100039820,195.113.48.21,2026-07-08 15:03:50,476,13.53,428.86,iot.telco.com
SES16D76E196EDD,CUST100060163,72.199.195.13,2026-06-01 14:25:57,424,59.4,327.73,broadband.telco.com
SES559DD85A38B5,CUST100032600,182.240.32.172,2026-06-19 07:18:33,71,54.98,383.96,iot.telco.com
SES151115E5C678,CUST100012124,161.15.89.102,2026-06-12 05:36:53,77,90.16,222.06,iot.telco.com
SESCA2D6E1DE94A,CUST100062377,187.172.190.182,2026-06-27 04:08:14,54,162.43,68.05,internet.telco.com
SES4440BFFD63F5,CUST100068783,45.48.177.84,2026-06-08 22:40:16,269,78.98,264.2,internet.telco.com
SES2D02B511A9BA,CUST100014408,211.167.151.237,2026-07-21 09:02:19,207,44.66,45.48,broadband.telco.com
SESB8199A81A5E1,CUST100064384,173.28.136.225,2026-07-09 16:09:00,49,34.44,7.21,internet.telco.com
SES2FEC73D4596F,CUST100099217,42.239.47.183,2026-07-04 14:45:01,156,33.76,1137.21,iot.telco.com
SES93A593D713B7,CUST100030985,220.13.147.188,2026-07-21 01:45:37,226,40.98,65.27,broadband.telco.com
SESA469D89D3DEC,CUST100081104,88.167.33.175,2026-07-09 18:50:53,261,263.25,161.6,broadband.telco.com
SESB76E1973F6E5,CUST100019683,51.169.196.61,2026-07-16 18:24:06,118,32.38,269.01,broadband.telco.com
SES61C66E6345EE,CUST100093871,5.141.176.79,2026-06-17 23:34:06,162,13.89,421.91,iot.telco.com
SESA9F2CFE846B1,CUST100026914,151.140.119.237,2026-07-14 14:52:56,36,7.51,407.84,iot.telco.com
SES595B8FF2F597,CUST100093355,69.36.243.33,2026-07-14 11:41:00,111,2.84,222.77,iot.telco.com
SESF27278AF14D7,CUST100054927,202.86.126.214,2026-06-06 13:25:56,221,108.7,341.21,iot.telco.com
SES87B18E34A3A5,CUST100045049,96.31.119.40,2026-06-07 21:48:07,292,34.13,449.94,broadband.telco.com
SESE32269CC8C49,CUST100051274,128.139.33.241,2026-07-07 05:34:02,349,0.76,250.52,broadband.telco.com
SESD552084E21B0,CUST100078482,205.139.119.21,2026-06-20 23:47:34,143,63.32,888.25,iot.telco.com
SESF7CF0B29BFCA,CUST100058892,156.18.54.95,2026-07-21 10:42:46,194,5.01,16.15,broadband.telco.com
SES5E74AAC0B6BE,CUST100086030,179.60.198.0,2026-07-20 01:24:49,165,18.69,130.76,broadband.telco.com
SES615556CD573A,CUST100059279,187.59.220.75,2026-07-01 12:23:37,184,167.34,287.56,iot.telco.com
SESF8114A6705E7,CUST100079637,122.72.42.1,2026-07-15 08:42:14,231,26.62,43.38,internet.telco.com
SES5D8E36DE76DA,CUST100066512,183.189.15.213,2026-06-05 09:05:18,426,55.91,251.61,iot.telco.com
SESF51EAD029CCA,CUST100026271,150.125.215.76,2026-07-16 09:42:20,407,98.22,21.33,internet.telco.com
SES01BDFDE59BAA,CUST100045660,197.218.16.36,2026-07-21 23:58:59,422,47.51,299.5,broadband.telco.com
SESD0A402278E7A,CUST100015696,100.46.244.22,2026-06-22 02:47:23,364,119.1,68.75,broadband.telco.com
SES6874DC0AA5C1,CUST100064014,132.145.6.58,2026-06-12 21:48:52,314,11.57,128.18,internet.telco.com
SES089C42C083DE,CUST100038548,132.121.69.102,2026-06-15 23:42:57,405,3.99,96.71,internet.telco.com
SES4CE449944DE5,CUST100085121,118.157.212.176,2026-07-21 08:14:49,191,2.71,392.51,broadband.telco.com
SES86E2E95D56B9,CUST100018430,36.68.174.87,2026-06-16 12:28:57,443,110.44,382.45,internet.telco.com
SESC6DD7C55930A,CUST100009871,56.134.223.37,2026-06-23 02:07:00,66,0.17,253.02,iot.telco.com
SES43639929A0A5,CUST100038038,201.100.122.249,2026-06-11 08:29:35,230,132.6,376.81,internet.telco.com
SESF76389BC8919,CUST100022701,203.237.114.129,2026-06-22 02:38:47,97,24.26,237.4,broadband.telco.com
SESAA9028C946FB,CUST100000361,79.54.115.173,2026-06-02 05:00:52,238,43.53,759.96,internet.telco.com
SES57B948C8E337,CUST100051221,34.124.22.203,2026-07-19 06:11:29,73,3.13,223.98,iot.telco.com
SES580B9C6B55E0,CUST100014443,38.91.60.188,2026-06-17 15:41:57,452,49.57,1067.05,iot.telco.com
SES68D56BCB5118,CUST100057563,170.139.237.58,2026-06-05 17:18:59,173,8.96,160.45,broadband.telco.com
SESD6341483B4B4,CUST100053012,207.204.228.129,2026-06-09 09:54:09,254,5.22,436.02,broadband.telco.com
SES6E2BC83C57D8,CUST100096587,104.149.228.57,2026-07-03 05:04:48,195,18.58,495.47,internet.telco.com
SESEA275A2AC21C,CUST100002168,201.108.216.30,2026-07-09 06:05:50,223,9.45,563.01,iot.telco.com
SES975D8DAEDAD1,CUST100070252,138.96.28.177,2026-06-05 22:46:39,11,4.81,100.44,internet.telco.com
SES61AEF262B0DB,CUST100091693,221.240.114.251,2026-07-07 21:03:42,413,0.25,162.55,iot.telco.com
SESCE55A970654A,CUST100058932,28.5.54.63,2026-06-08 15:21:40,84,28.13,73.56,broadband.telco.com
SES2C3DF7F5A55E,CUST100043719,170.165.240.82,2026-07-03 22:51:45,36,4.65,64.56,internet.telco.com
SESB752C1B183C3,CUST100041454,41.81.240.32,2026-06-03 22:16:04,281,92.31,820.83,broadband.telco.com
SES782741A14B8D,CUST100002510,156.169.152.184,2026-07-01 00:19:49,42,31.99,142.11,broadband.telco.com
SESA31DFC31DB07,CUST100044970,206.9.180.144,2026-07-09 23:20:11,471,178.79,99.28,internet.telco.com
SES2DBB30F29A76,CUST100041115,133.66.202.50,2026-06-04 06:34:10,162,172.98,122.68,broadband.telco.com
SES8C836A29ADAF,CUST100045095,104.59.5.33,2026-06-08 08:43:21,440,53.31,58.25,internet.telco.com
SESD4BB8D200D59,CUST100013124,192.0.143.114,2026-06-18 21:14:14,119,78.86,56.69,broadband.telco.com
SESF56E78DDEA58,CUST100085352,51.89.173.124,2026-06-05 14:16:55,466,33.43,461.71,broadband.telco.com
SES84E3C3815A6F,CUST100016336,210.196.6.205,2026-06-07 20:00:49,429,62.59,129.13,broadband.telco.com
SES726D80852C66,CUST100078164,171.22.205.100,2026-06-03 17:14:26,405,90.75,826.76,broadband.telco.com
SES2E650748CD4A,CUST100094038,136.38.157.220,2026-06-10 16:30:30,397,230.99,46.06,iot.telco.com
SES1226EE516406,CUST100024682,207.179.205.28,2026-06-23 11:22:02,384,14.8,3.7,iot.telco.com
SES35C90D924F2B,CUST100052198,131.81.164.238,2026-06-02 07:20:38,403,4.56,645.81,internet.telco.com
SES01434359FDF2,CUST100014542,218.83.94.223,2026-06-12 06:57:51,443,7.97,124.79,iot.telco.com
SES43328F5BD5F9,CUST100072259,181.226.209.82,2026-07-19 19:59:21,63,59.67,41.78,iot.telco.com
SESF96C88AB36B5,CUST100074030,202.32.29.64,2026-06-07 19:54:24,125,77.94,5.25,internet.telco.com
SES69645A12984F,CUST100016500,80.180.171.32,2026-06-28 04:22:58,101,8.85,89.54,broadband.telco.com
SES667945754604,CUST100058586,196.65.141.99,2026-06-06 17:59:43,233,9.73,48.86,internet.telco.com
SESF3355060987B,CUST100004135,163.244.39.190,2026-07-22 17:34:29,449,32.63,96.8,broadband.telco.com
SES829EB1929CE1,CUST100015715,201.142.160.242,2026-07-18 06:02:33,86,15.22,251.35,internet.telco.com
SESDDE22130DAEF,CUST100015880,35.161.209.12,2026-06-01 19:35:00,297,65.79,185.72,iot.telco.com
SESF28E33CF4C9C,CUST100027931,158.103.184.111,2026-06-22 04:26:01,22,62.26,515.36,iot.telco.com
SESB8CBFAE1F020,CUST100045901,148.113.15.20,2026-06-07 08:42:52,406,19.07,111.76,broadband.telco.com
SESA922370D3F83,CUST100045705,100.184.39.15,2026-06-19 21:36:39,228,3.97,42.37,broadband.telco.com
SES423CE855B4AC,CUST100047570,148.192.56.96,2026-07-22 04:39:24,244,70.08,944.68,internet.telco.com
SES766C873C2DCD,CUST100020893,54.19.142.180,2026-07-05 03:29:05,11,38.46,291.91,internet.telco.com
SES5DBFFE81A12E,CUST100054361,216.248.247.155,2026-07-12 10:24:56,117,25.91,11.19,iot.telco.com
SES2EE606CBAE3D,CUST100015731,217.181.101.193,2026-07-07 22:36:09,336,2.09,268.62,iot.telco.com
SESCD52645344A3,CUST100096764,193.56.69.36,2026-07-15 18:53:55,311,8.85,68.31,broadband.telco.com
SES33090EAB251A,CUST100069702,210.212.131.123,2026-06-24 19:50:28,187,29.44,477.58,internet.telco.com
SESB35A94C593E0,CUST100020160,156.116.111.135,2026-07-07 18:07:50,269,44.06,204.45,broadband.telco.com
SESBD17BCC2EB53,CUST100022314,48.22.92.199,2026-07-05 13:24:22,159,21.23,316.54,internet.telco.com
SESF5F5D9BF6D50,CUST100003586,136.165.48.2,2026-07-16 05:36:39,233,67.93,67.76,broadband.telco.com
SESDECA315BEE58,CUST100030858,217.198.154.243,2026-07-05 06:29:41,257,19.53,279.02,internet.telco.com
SESBC6492181A6D,CUST100017095,179.226.51.56,2026-07-10 13:15:16,456,5.33,27.49,internet.telco.com
SES15B408CD7FAB,CUST100077767,162.125.138.76,2026-07-16 21:12:45,90,221.48,191.94,iot.telco.com
SES2FB2C5E2673D,CUST100049391,206.81.111.168,2026-07-04 07:56:49,150,21.84,50.05,broadband.telco.com
SESF397CD33F2BB,CUST100067074,165.94.148.209,2026-06-30 14:30:33,54,3.65,397.23,broadband.telco.com
SES6C7A10E187BE,CUST100047062,194.176.138.104,2026-06-19 03:05:45,38,21.62,290.63,iot.telco.com
SES18416D732D86,CUST100074736,167.163.218.100,2026-06-13 07:52:20,297,64.64,135.56,broadband.telco.com
SESDAA31FEB4E5A,CUST100008695,217.74.80.87,2026-06-26 12:06:45,278,19.23,139.51,iot.telco.com
SESBC3DE1975C88,CUST100099609,209.6.20.213,2026-07-19 19:46:36,32,65.22,460.27,broadband.telco.com
SESF6693E9E454C,CUST100039657,80.182.23.162,2026-07-11 12:00:36,64,23.13,14.81,broadband.telco.com
SES54DB9EB6A6E5,CUST100059719,214.179.63.169,2026-06-06 14:42:41,216,28.12,51.95,internet.telco.com
SESE07D35F05B8C,CUST100016397,9.158.225.26,2026-06-11 21:12:38,203,104.68,58.95,iot.telco.com
SES4DA77D1F2F8F,CUST100049376,143.233.239.9,2026-07-17 06:36:22,101,23.2,11.63,iot.telco.com
SES537BEDFB2F61,CUST100035937,175.51.45.49,2026-06-02 17:48:43,447,16.67,167.83,internet.telco.com
SES968F5FF8D9AF,CUST100035973,217.116.74.35,2026-07-04 00:59:17,19,83.94,285.43,iot.telco.com
SES7C52BF26473B,CUST100089318,208.139.13.231,2026-06-20 12:26:54,238,18.47,40.87,internet.telco.com
SES554E4BBC0849,CUST100002713,166.64.201.150,2026-07-13 01:05:11,364,20.78,22.82,broadband.telco.com
SESE7E4AD6AAECC,CUST100056417,217.152.59.62,2026-07-23 20:19:21,16,78.84,99.9,broadband.telco.com
SESDBD16007EF35,CUST100027993,23.138.16.91,2026-06-02 12:26:36,238,56.84,732.45,internet.telco.com
SESAEC7CA659A51,CUST100012962,129.18.16.220,2026-06-13 20:07:32,334,18.6,65.93,broadband.telco.com
SESF71959560FB1,CUST100044808,136.193.56.120,2026-06-03 13:45:40,13,84.11,533.88,iot.telco.com
SES89C3E0595382,CUST100087088,223.126.92.182,2026-07-02 04:02:17,332,91.17,563.02,broadband.telco.com
SES27C8828B620A,CUST100006177,222.218.173.224,2026-06-16 04:16:51,352,14.49,112.4,iot.telco.com
SESC806C5AB2FC4,CUST100014212,199.197.82.183,2026-06-15 05:04:19,289,25.99,1184.23,internet.telco.com
SESFD242F11E692,CUST100061513,131.217.157.124,2026-07-21 01:20:40,336,21.6,46.33,broadband.telco.com
SES3E61A48FA800,CUST100023484,109.120.5.133,2026-07-02 10:24:26,433,9.43,352.84,broadband.telco.com
SES14430394ACB8,CUST100032619,36.213.89.202,2026-06-30 17:41:40,373,77.4,311.3,broadband.telco.com
SESEE9BB4E829A3,CUST100045442,1.234.162.3,2026-06-28 17:17:29,286,51.83,744.64,internet.telco.com
SES0F656D85A673,CUST100025967,80.56.38.49,2026-06-09 09:37:42,214,80.63,36.3,iot.telco.com
SES538094ED48BC,CUST100096571,34.219.198.202,2026-07-08 13:35:06,6,13.49,214.89,broadband.telco.com
SES59D9CFA63454,CUST100019090,133.108.85.37,2026-07-03 03:22:44,57,165.53,91.39,broadband.telco.com
SES846945A7B885,CUST100012676,211.148.157.59,2026-06-27 15:25:16,282,160.37,820.06,broadband.telco.com
SES3F54406EC31C,CUST100098187,54.152.155.102,2026-07-13 04:54:42,26,21.98,176.85,iot.telco.com
SESE55AA963F22B,CUST100090889,102.108.148.179,2026-07-21 11:38:49,25,68.7,605.02,iot.telco.com
SES04B4EC422418,CUST100090191,194.162.35.253,2026-06-09 20:28:32,280,97.79,18.51,broadband.telco.com
SES234106BC7023,CUST100019352,91.127.21.215,2026-06-29 09:51:25,410,30.05,320.62,broadband.telco.com
SESD49F74D7F2F4,CUST100005124,137.3.91.95,2026-06-01 23:08:42,11,39.18,312.14,iot.telco.com
SESCE2CDF5D3690,CUST100076819,83.21.232.244,2026-06-10 15:51:14,352,98.52,302.89,iot.telco.com
SES9DD48671CBB2,CUST100024575,88.118.198.117,2026-06-29 01:35:43,266,40.67,10.95,broadband.telco.com
SES4F721C79EE8A,CUST100019274,218.57.175.39,2026-06-09 03:47:53,396,5.98,869.37,broadband.telco.com
SES381370A03299,CUST100088898,207.236.117.15,2026-07-07 11:31:59,475,53.48,439.27,iot.telco.com
SESF233009FA07F,CUST100027357,87.105.95.181,2026-06-23 03:10:15,343,34.51,311.89,iot.telco.com
SESD7D5FBDFE730,CUST100093415,162.119.7.113,2026-07-16 18:58:25,246,44.25,186.49,internet.telco.com
SESC81559A0084D,CUST100048863,44.32.93.94,2026-06-24 18:42:55,188,120.47,140.83,broadband.telco.com
SESB513C2BF29AC,CUST100086832,165.226.97.101,2026-06-22 00:44:24,465,27.59,15.47,internet.telco.com
SES8C996F795C71,CUST100062622,220.244.175.189,2026-07-13 07:33:55,272,24.48,93.95,broadband.telco.com
SESAB0795E35608,CUST100060947,192.44.46.96,2026-06-06 02:30:44,477,41.86,991.53,iot.telco.com
SESC14911B4AAD2,CUST100067085,109.54.136.81,2026-07-08 18:37:13,291,48.52,15.23,internet.telco.com
SES3F3E6C3DC66A,CUST100087182,87.12.137.146,2026-06-13 13:20:20,154,102.33,527.96,internet.telco.com
SES40A8136A275A,CUST100028149,211.18.27.184,2026-06-28 08:59:34,5,22.93,56.12,internet.telco.com
SES374E7BBCAE35,CUST100015495,145.85.82.144,2026-06-29 03:57:03,196,0.41,156.94,internet.telco.com
SES9BDF91CA7087,CUST100003675,138.182.107.172,2026-06-21 06:13:45,228,61.84,197.64,broadband.telco.com
SESF66E4E5144C5,CUST100005408,177.105.61.7,2026-07-17 05:13:57,95,157.2,415.81,internet.telco.com
SES7456BDBBAF1B,CUST100033787,209.76.8.162,2026-06-12 14:05:03,418,16.01,306.19,internet.telco.com
SESD321ED54C4DC,CUST100003915,98.4.130.82,2026-07-02 19:12:50,116,8.79,879.87,broadband.telco.com
SESBD322F9828B4,CUST100033907,79.72.11.112,2026-07-22 03:16:37,239,18.89,37.19,broadband.telco.com
SESA088AD20331D,CUST100037474,211.88.254.67,2026-06-29 01:29:19,190,24.2,267.81,iot.telco.com
SESB34C0A8257F2,CUST100056183,74.45.206.157,2026-07-10 03:20:51,467,16.36,63.85,iot.telco.com
SESB5E309B1A386,CUST100057527,65.231.184.58,2026-07-11 07:01:01,410,2.05,898.66,broadband.telco.com
SESAF92E7A87437,CUST100072220,86.102.111.81,2026-07-16 18:08:00,45,70.75,916.94,iot.telco.com
SES3C8CDA047294,CUST100024526,216.241.179.86,2026-06-14 02:30:37,475,23.77,296.35,iot.telco.com
SES678AC4E2FD7A,CUST100035472,135.78.125.154,2026-07-12 06:32:14,389,64.74,647.91,internet.telco.com
