party_id,customer_id,party_type,role,relationship_to_account
PTYBD9E625F69,CUST100023789,Individual,Authorized User,Child
PTY24944DEA98,CUST100063249,Individual,Primary Account Holder,Self
PTYADF8C234BC,CUST100044637,Individual,Primary Account Holder,Spouse
PTYE3F77F57DC,CUST100099587,Individual,Primary Account Holder,Spouse
PTYD03A9F402E,CUST100031890,Individual,Authorized User,Dependent
PTYC5B7D0EAA1,CUST100054087,Individual,Primary Account Holder,Self
PTY4B25D996AF,CUST100089382,Individual,Primary Account Holder,Spouse
PTY7FE9D7565A,CUST100020669,Individual,Authorized User,Business Partner
PTY0DE136AA03,CUST100022891,Individual,Authorized User,Business Partner
PTY6E1BDC1FF6,CUST100045745,Individual,Authorized User,Child
PTY2CEA564572,CUST100047780,Individual,Primary Account Holder,Business Partner
PTY2AB2B1AF31,CUST100050133,Individual,Primary Account Holder,Self
PTYD1E4013C29,CUST100054753,Individual,Guarantor,Child
PTY5365D01995,CUST100010195,Individual,Guarantor,Business Partner
PTYB85D8FBE13,CUST100018832,Individual,Authorized User,Self
PTY57CBED99E2,CUST100029417,Individual,Primary Account Holder,Spouse
PTY9A01B91F6E,CUST100046955,Individual,Guarantor,Business Partner
PTYCA8AD2B308,CUST100084180,Individual,Primary Account Holder,Self
PTY963F9EA112,CUST100065843,Individual,Primary Account Holder,Spouse
PTY71EF06717E,CUST100040921,Individual,Guarantor,Spouse
PTY29FACBE9A7,CUST100041049,Individual,Primary Account Holder,Self
PTY150A7856EB,CUST100068094,Organization,Primary Account Holder,Dependent
PTY6906C3E7D4,CUST100056113,Individual,Primary Account Holder,Business Partner
PTYE154A3C803,CUST100039452,Individual,Authorized User,Spouse
PTY5B99C7A8CD,CUST100037671,Individual,Guarantor,Spouse
PTY324FC6E6CE,CUST100019673,Individual,Beneficiary,Spouse
PTYE71A7F349A,CUST100034161,Individual,Primary Account Holder,Business Partner
PTYD91BDB1F22,CUST100039067,Individual,Beneficiary,Self
PTY3CAB3036F9,CUST100082863,Individual,Primary Account Holder,Business Partner
PTY477D5DE9B8,CUST100065197,Organization,Primary Account Holder,Self
PTYE64D547BBF,CUST100024951,Individual,Authorized User,Self
PTY6C6FD3C9E5,CUST100025906,Individual,Primary Account Holder,Business Partner
PTY85EA0FFC9F,CUST100050048,Individual,Primary Account Holder,Dependent
PTYDDDF368DB4,CUST100090446,Individual,Authorized User,Child
PTY511CACB4D7,CUST100066313,Individual,Authorized User,Dependent
PTY47FEC02760,CUST100077265,Individual,Authorized User,Child
PTY87B95AA15D,CUST100015529,Organization,Authorized User,Dependent
PTY7140A308EC,CUST100039960,Individual,Primary Account Holder,Business Partner
PTY55140BB459,CUST100085691,Individual,Guarantor,Business Partner
PTYF53A93F86B,CUST100047507,Individual,Beneficiary,Dependent
PTY95856CB2C2,CUST100024929,Individual,Primary Account Holder,Spouse
PTY5F35393569,CUST100010751,Individual,Primary Account Holder,Dependent
PTYE619E3ED17,CUST100085009,Organization,Primary Account Holder,Spouse
PTYA2776D7D2A,CUST100020912,Individual,Authorized User,Business Partner
PTYFA723844EA,CUST100047322,Individual,Primary Account Holder,Self
PTY9949A894E2,CUST100011182,Individual,Guarantor,Self
PTYAFE132F8A8,CUST100054379,Individual,Beneficiary,Child
PTY5A8D7B9000,CUST100022276,Individual,Primary Account Holder,Dependent
PTYBB246435CB,CUST100007003,Individual,Primary Account Holder,Dependent
PTYE7A0311193,CUST100066383,Individual,Primary Account Holder,Child
PTY766EDE7A4D,CUST100086784,Individual,Authorized User,Child
PTY7A0A417C11,CUST100006561,Individual,Guarantor,Dependent
PTY8F0B2C4C10,CUST100016708,Individual,Primary Account Holder,Child
PTY4CCE250F88,CUST100037549,Individual,Primary Account Holder,Dependent
PTY526F573990,CUST100048728,Individual,Authorized User,Business Partner
PTY88DC5B6D49,CUST100086643,Individual,Primary Account Holder,Dependent
PTYA697459A8D,CUST100043245,Individual,Authorized User,Spouse
PTYC7907B2B22,CUST100047966,Individual,Primary Account Holder,Self
PTYED461BD2DA,CUST100074290,Individual,Primary Account Holder,Business Partner
PTY4E6916473E,CUST100041451,Individual,Beneficiary,Dependent
PTY59B75334F9,CUST100039263,Individual,Authorized User,Spouse
PTY596D7931C3,CUST100082725,Individual,Primary Account Holder,Dependent
PTYF2F50154F7,CUST100034260,Individual,Beneficiary,Child
PTYA2023185A8,CUST100086665,Individual,Primary Account Holder,Dependent
PTYAE1B79608C,CUST100075240,Individual,Authorized User,Business Partner
PTY7F0835884C,CUST100092441,Individual,Primary Account Holder,Business Partner
PTY9736CBCBA5,CUST100087802,Individual,Authorized User,Self
PTY0C4171FE9D,CUST100024340,Individual,Beneficiary,Child
PTY92A7870BAF,CUST100008514,Individual,Authorized User,Business Partner
PTYDDC37F0E73,CUST100084622,Individual,Primary Account Holder,Child
PTY807B355DD9,CUST100008390,Individual,Primary Account Holder,Business Partner
PTY89D8D3F66F,CUST100037575,Individual,Primary Account Holder,Business Partner
PTY479413F1C5,CUST100089495,Individual,Guarantor,Dependent
PTYA0E100654E,CUST100056079,Individual,Primary Account Holder,Self
PTYE76A481D6A,CUST100097298,Individual,Authorized User,Self
PTY8830F67B72,CUST100093321,Individual,Primary Account Holder,Child
PTY2729A55E53,CUST100062850,Individual,Primary Account Holder,Spouse
PTY823665C964,CUST100083842,Individual,Primary Account Holder,Spouse
PTY722D0085E1,CUST100090285,Individual,Authorized User,Spouse
PTYD68DBF65DE,CUST100036010,Individual,Primary Account Holder,Business Partner
PTY6BF82F30D9,CUST100020207,Individual,Primary Account Holder,Child
PTY736FA46D13,CUST100031642,Individual,Primary Account Holder,Self
PTYA03F4C94A7,CUST100091756,Individual,Authorized User,Business Partner
PTYE7BB3A998D,CUST100021710,Individual,Authorized User,Child
PTY24DE023BBE,CUST100002954,Individual,Primary Account Holder,Business Partner
PTYE97584496E,CUST100015256,Individual,Primary Account Holder,Child
PTYC291DB10CD,CUST100070505,Individual,Primary Account Holder,Business Partner
PTYAF2E3CA372,CUST100038134,Individual,Primary Account Holder,Spouse
PTY0462D0C0FC,CUST100034698,Individual,Primary Account Holder,Dependent
PTYE77228108C,CUST100050249,Organization,Beneficiary,Self
PTYBC23FCFF32,CUST100034449,Individual,Primary Account Holder,Child
PTY9AD71DA673,CUST100067014,Individual,Authorized User,Dependent
PTYA579CEAD2E,CUST100025798,Individual,Guarantor,Dependent
PTY5632B46D9F,CUST100020103,Individual,Primary Account Holder,Child
PTY07CD72742F,CUST100084752,Individual,Primary Account Holder,Dependent
PTY3903930D93,CUST100029020,Individual,Authorized User,Spouse
PTYD77DB24006,CUST100003938,Individual,Authorized User,Self
PTY86632C43A6,CUST100092767,Individual,Primary Account Holder,Business Partner
PTY9509980CC7,CUST100036668,Individual,Primary Account Holder,Spouse
PTY2DA604FE38,CUST100009249,Individual,Authorized User,Spouse
PTY7974634868,CUST100060153,Individual,Authorized User,Child
PTYF65BAB2FEB,CUST100000951,Individual,Authorized User,Business Partner
PTY8ED243252E,CUST100039398,Individual,Primary Account Holder,Business Partner
PTYC3B236CFCD,CUST100033283,Individual,Primary Account Holder,Self
PTYA48C6786D2,CUST100038972,Individual,Authorized User,Dependent
PTY9EE139D364,CUST100064945,Individual,Primary Account Holder,Child
PTY496ECD7AB7,CUST100001071,Individual,Primary Account Holder,Self
PTY85554F06B4,CUST100006180,Individual,Primary Account Holder,Child
PTY85F7FD10C8,CUST100062765,Individual,Primary Account Holder,Spouse
PTY9F950DE6B3,CUST100047381,Individual,Primary Account Holder,Dependent
PTYFCDA0E9BCA,CUST100005277,Individual,Authorized User,Dependent
PTY564A9A583E,CUST100089999,Individual,Beneficiary,Dependent
PTYFAD9A41349,CUST100056755,Individual,Primary Account Holder,Dependent
PTY155C07E638,CUST100053118,Individual,Primary Account Holder,Child
PTYE1D6DB1109,CUST100003341,Individual,Beneficiary,Business Partner
PTYA7553AD6B0,CUST100044195,Organization,Primary Account Holder,Child
PTYB2FE2B0E1C,CUST100051008,Individual,Primary Account Holder,Self
PTYD01BFBD216,CUST100087552,Individual,Authorized User,Self
PTY1D416666CC,CUST100066770,Individual,Primary Account Holder,Spouse
PTYD727856917,CUST100028378,Individual,Beneficiary,Self
PTY5EE8DD3955,CUST100064027,Individual,Primary Account Holder,Dependent
PTYC926DFF70B,CUST100004943,Individual,Guarantor,Business Partner
PTY6285DF5C47,CUST100003617,Organization,Primary Account Holder,Self
PTY169CB9A9DD,CUST100014874,Individual,Primary Account Holder,Dependent
PTY1CF9D4D43F,CUST100026311,Individual,Authorized User,Self
PTY3971F21CB1,CUST100018808,Individual,Primary Account Holder,Dependent
PTY40C9E17493,CUST100055415,Individual,Primary Account Holder,Self
PTY81CC1FC6D1,CUST100030564,Individual,Authorized User,Self
PTY64FEECA5A4,CUST100008128,Organization,Primary Account Holder,Spouse
PTY9B1542A749,CUST100005562,Individual,Authorized User,Child
PTY4842280357,CUST100095364,Individual,Authorized User,Child
PTYA9BC7B3B1E,CUST100036187,Individual,Primary Account Holder,Spouse
PTY10B277024A,CUST100058144,Individual,Authorized User,Self
PTY3234A6F6E3,CUST100009321,Individual,Primary Account Holder,Business Partner
PTY3BD3993D1C,CUST100075320,Organization,Guarantor,Spouse
PTY03FDBD8262,CUST100068367,Individual,Primary Account Holder,Dependent
PTY26461D37A2,CUST100078777,Individual,Primary Account Holder,Spouse
PTYCFECA770BC,CUST100095992,Individual,Beneficiary,Dependent
PTY1BA90F38BD,CUST100019930,Individual,Primary Account Holder,Business Partner
PTYCE44F04A09,CUST100093002,Organization,Guarantor,Spouse
PTYB50B2074BB,CUST100046379,Individual,Primary Account Holder,Business Partner
PTYB82F163247,CUST100004189,Individual,Primary Account Holder,Business Partner
PTYC594AD23EF,CUST100069410,Individual,Beneficiary,Child
PTY7F07CCFF84,CUST100026624,Individual,Primary Account Holder,Dependent
PTYE6B9532371,CUST100044774,Individual,Beneficiary,Self
PTY6F545B713F,CUST100024689,Individual,Primary Account Holder,Dependent
PTY73CAFA9447,CUST100066173,Individual,Beneficiary,Spouse
PTYCB97C291EE,CUST100092548,Individual,Primary Account Holder,Self
PTYD7D29E7CF7,CUST100000587,Individual,Primary Account Holder,Dependent
PTY2D8ADF4BDC,CUST100014537,Individual,Primary Account Holder,Dependent
PTY2BFE18C2BE,CUST100046851,Individual,Guarantor,Spouse
PTY07929C7D37,CUST100099501,Individual,Primary Account Holder,Dependent
PTYC41FD8E137,CUST100031850,Individual,Primary Account Holder,Spouse
PTYAE198F0D09,CUST100078865,Individual,Primary Account Holder,Business Partner
PTY6CEA10D7F1,CUST100042950,Individual,Primary Account Holder,Spouse
PTY52DC091911,CUST100051019,Individual,Primary Account Holder,Dependent
PTY1F75002A03,CUST100012679,Organization,Authorized User,Self
PTYF61242CFF8,CUST100083421,Individual,Authorized User,Spouse
PTY6F07105F48,CUST100026824,Individual,Primary Account Holder,Self
PTYDB1C373AB1,CUST100076229,Organization,Primary Account Holder,Dependent
PTY94C7D083C8,CUST100003056,Individual,Primary Account Holder,Self
PTY6DA4871ECB,CUST100032426,Individual,Guarantor,Child
PTYBADC3B2364,CUST100070255,Individual,Primary Account Holder,Business Partner
PTY9D53D749F2,CUST100053754,Individual,Primary Account Holder,Dependent
PTY1549702572,CUST100065778,Individual,Authorized User,Self
PTY06E4A0991B,CUST100090465,Individual,Authorized User,Dependent
PTYA2AF4A6262,CUST100043922,Organization,Primary Account Holder,Child
PTY075A1798C0,CUST100001707,Individual,Beneficiary,Business Partner
PTYA02E1935AE,CUST100024129,Individual,Primary Account Holder,Child
PTY1DD33C164F,CUST100095192,Individual,Primary Account Holder,Business Partner
PTYDE4F3C433A,CUST100093797,Individual,Primary Account Holder,Self
PTYFB16A327E5,CUST100016481,Individual,Primary Account Holder,Spouse
PTY0D99156D09,CUST100015170,Individual,Primary Account Holder,Business Partner
PTY57281A49DD,CUST100098632,Individual,Guarantor,Self
PTYEEEA036E6C,CUST100072024,Individual,Primary Account Holder,Dependent
PTY2E626C1477,CUST100006835,Individual,Primary Account Holder,Child
PTYEC10909FD6,CUST100095076,Individual,Primary Account Holder,Self
PTY03F7435F2B,CUST100069365,Individual,Primary Account Holder,Self
PTY919B645863,CUST100009434,Individual,Primary Account Holder,Child
PTYEF37782D97,CUST100070322,Individual,Authorized User,Dependent
PTY643E5B60B7,CUST100035048,Individual,Primary Account Holder,Dependent
PTY26C9A13B36,CUST100090018,Individual,Authorized User,Dependent
PTY3322DCC9F1,CUST100002085,Individual,Authorized User,Self
PTYEE18D9A08B,CUST100050384,Individual,Primary Account Holder,Dependent
PTYFAEA9E3A68,CUST100041519,Individual,Primary Account Holder,Business Partner
PTYB766A6F237,CUST100066103,Individual,Guarantor,Dependent
PTY6D80EEBC5D,CUST100013452,Individual,Primary Account Holder,Self
PTY1D1A40C53B,CUST100081826,Individual,Authorized User,Child
PTYDCE95C74DA,CUST100015329,Individual,Authorized User,Spouse
PTY004A7959EB,CUST100040249,Individual,Primary Account Holder,Business Partner
PTY63D2D83085,CUST100073346,Individual,Primary Account Holder,Child
PTY88485E23B7,CUST100098965,Individual,Primary Account Holder,Business Partner
PTY8E052CFBC3,CUST100037517,Individual,Primary Account Holder,Business Partner
PTY1ADB116304,CUST100013881,Individual,Primary Account Holder,Business Partner
PTYC8D88CE6CE,CUST100058187,Individual,Guarantor,Business Partner
PTYEC865C9F49,CUST100020813,Individual,Primary Account Holder,Self
PTYA083720DD1,CUST100046559,Individual,Primary Account Holder,Child
PTY9B88864C69,CUST100063335,Individual,Primary Account Holder,Dependent
PTYB652CEF7F1,CUST100065013,Individual,Primary Account Holder,Business Partner
PTYEC5C524176,CUST100048524,Individual,Authorized User,Child
PTY4CF72B2815,CUST100032830,Individual,Primary Account Holder,Self
PTY4A9DDDD689,CUST100009976,Individual,Primary Account Holder,Spouse
PTY12579FEA7B,CUST100094263,Organization,Primary Account Holder,Business Partner
PTYB4A5DCD2F0,CUST100037759,Individual,Primary Account Holder,Spouse
PTY18A02FB803,CUST100044057,Individual,Beneficiary,Spouse
PTY30A3408772,CUST100059253,Individual,Authorized User,Child
PTY83D28CE032,CUST100018956,Individual,Beneficiary,Self
PTY9108F9D934,CUST100011152,Individual,Authorized User,Self
PTY2031E6E00F,CUST100087520,Individual,Primary Account Holder,Child
PTY6AFA94F205,CUST100065841,Individual,Authorized User,Child
PTY2781EA4ACB,CUST100062609,Individual,Primary Account Holder,Child
PTYC6D9A5630A,CUST100027041,Individual,Beneficiary,Self
PTY5F0E0C30A8,CUST100072221,Individual,Authorized User,Spouse
PTYB5FA629B78,CUST100012209,Organization,Primary Account Holder,Dependent
PTY583D6C8A02,CUST100094229,Individual,Primary Account Holder,Child
PTY7B352A22E0,CUST100034769,Individual,Authorized User,Self
PTYBAD4610181,CUST100081754,Individual,Primary Account Holder,Business Partner
PTY7A00566A15,CUST100044660,Individual,Primary Account Holder,Spouse
PTYA63E28A884,CUST100040237,Individual,Authorized User,Dependent
PTYF070D25414,CUST100077005,Individual,Authorized User,Spouse
PTY4C95BCF5FF,CUST100086469,Organization,Beneficiary,Self
PTY3AEC278E67,CUST100015630,Individual,Authorized User,Business Partner
PTYF989FB6227,CUST100088653,Individual,Primary Account Holder,Child
PTY8B028E3B58,CUST100083198,Individual,Primary Account Holder,Dependent
PTY972558E860,CUST100054354,Organization,Primary Account Holder,Spouse
PTY5F105D7E7F,CUST100027155,Individual,Primary Account Holder,Self
PTY1C3B6D5F51,CUST100032462,Individual,Primary Account Holder,Child
PTY1837CE9542,CUST100025060,Organization,Beneficiary,Dependent
PTY6229FA24BD,CUST100067465,Individual,Beneficiary,Self
PTY28C846C748,CUST100093316,Organization,Authorized User,Self
PTY091A109C4F,CUST100018403,Individual,Primary Account Holder,Child
PTYA94C498D28,CUST100055023,Individual,Primary Account Holder,Business Partner
PTY89B252DA9E,CUST100069458,Individual,Beneficiary,Spouse
PTYD026F725FF,CUST100056466,Individual,Authorized User,Self
PTY2C952FEAE9,CUST100075238,Individual,Authorized User,Business Partner
PTY3BB0E1BA1A,CUST100002696,Individual,Primary Account Holder,Self
PTY466AE92FCA,CUST100066485,Individual,Primary Account Holder,Dependent
PTY2782CCAEE1,CUST100031112,Individual,Primary Account Holder,Self
PTY14F49FA85C,CUST100031051,Individual,Beneficiary,Spouse
PTY2689BB99E6,CUST100091170,Individual,Beneficiary,Dependent
PTY36E1877CCC,CUST100009021,Individual,Primary Account Holder,Dependent
PTY7A2DEFA758,CUST100067812,Individual,Primary Account Holder,Child
PTY1EED214EE2,CUST100042684,Individual,Primary Account Holder,Child
PTY6471C4CF4B,CUST100073157,Individual,Primary Account Holder,Self
PTY3A79DD7F8C,CUST100097834,Individual,Authorized User,Child
PTY5346C511D6,CUST100090924,Individual,Primary Account Holder,Child
PTYC68F76C96C,CUST100019000,Individual,Primary Account Holder,Spouse
PTY97B8DB6369,CUST100012410,Organization,Beneficiary,Dependent
PTY33DF9017AA,CUST100066294,Individual,Authorized User,Dependent
PTY4A5F35D25D,CUST100015753,Individual,Primary Account Holder,Dependent
PTY69647ABC7C,CUST100040905,Individual,Guarantor,Child
PTY63C8D2392F,CUST100023603,Individual,Beneficiary,Dependent
PTY17CA899152,CUST100094943,Individual,Authorized User,Dependent
PTY06E0592A93,CUST100092633,Individual,Authorized User,Spouse
PTYB780DD5028,CUST100096133,Individual,Authorized User,Self
PTY89004ABB66,CUST100091087,Individual,Beneficiary,Dependent
PTYCAFD58E29F,CUST100016314,Organization,Primary Account Holder,Spouse
PTY49B9D35EE3,CUST100011789,Individual,Primary Account Holder,Spouse
PTY665CC00656,CUST100039753,Individual,Authorized User,Dependent
PTY58C25C7366,CUST100013827,Organization,Primary Account Holder,Spouse
PTYD49CCE280B,CUST100017913,Individual,Primary Account Holder,Child
PTY0CD3916CE8,CUST100030788,Individual,Primary Account Holder,Self
