tower_id,tower_name,latitude,longitude,region,tower_type,capacity_status
TWR104692,Site-Torresborough-4692,33.821284,-90.004781,Pacific Northwest,Macro Cell,Congested
TWR104693,Site-LakeAmanda-4693,35.059536,-76.883279,Northeast,Macro Cell,Normal
TWR104694,Site-EastChristopherfurt-4694,33.892452,-105.779443,Midwest,Macro Cell,Normal
TWR104695,Site-Goodmanland-4695,28.350685,-86.176126,West,Macro Cell,Near Capacity
TWR104696,Site-Obrienton-4696,49.386331,-116.788737,Southeast,DAS,Near Capacity
TWR104697,Site-Reyesfurt-4697,36.525474,-103.755997,Southeast,Small Cell,Normal
TWR104698,Site-Stephensonfurt-4698,27.777802,-113.338049,West,Macro Cell,Near Capacity
TWR104699,Site-EastLauren-4699,45.152346,-75.561457,Southeast,DAS,Normal
TWR104700,Site-WestBenjamin-4700,33.286041,-97.749405,West,Macro Cell,Normal
TWR104701,Site-Thomasburgh-4701,26.11823,-97.87789,Midwest,DAS,Normal
TWR104702,Site-Sanchezport-4702,35.871638,-74.744256,West,Small Cell,Near Capacity
TWR104703,Site-Jennifermouth-4703,47.431422,-120.469577,Northeast,DAS,Near Capacity
TWR104704,Site-Swansonhaven-4704,44.222558,-93.393985,Northeast,Small Cell,Near Capacity
TWR104705,Site-WestLinda-4705,27.234893,-93.892038,Midwest,Macro Cell,Normal
TWR104706,Site-Scottfurt-4706,45.466495,-121.486475,Northeast,Macro Cell,Normal
TWR104707,Site-Richardland-4707,29.094031,-77.128851,West,Small Cell,Congested
TWR104708,Site-Leetown-4708,36.010444,-99.956754,Midwest,Small Cell,Normal
TWR104709,Site-Stevenshire-4709,26.726851,-108.748391,Southwest,Macro Cell,Normal
TWR104710,Site-PortAdamview-4710,26.480185,-110.515167,Midwest,Macro Cell,Congested
TWR104711,Site-LakeJamesmouth-4711,31.540913,-115.748703,Pacific Northwest,Small Cell,Congested
TWR104712,Site-NorthLauraville-4712,38.060456,-94.722262,Pacific Northwest,Small Cell,Normal
TWR104713,Site-SouthKelly-4713,34.411607,-80.361284,Pacific Northwest,Small Cell,Normal
TWR104714,Site-Kevinburgh-4714,37.19777,-75.9869,Southeast,Small Cell,Normal
TWR104715,Site-Brownfort-4715,32.570163,-76.415625,Southwest,Macro Cell,Normal
TWR104716,Site-Spencerberg-4716,44.689079,-121.209611,West,Macro Cell,Near Capacity
TWR104717,Site-Georgemouth-4717,43.545219,-112.207526,West,Macro Cell,Normal
TWR104718,Site-WestKimberly-4718,43.161576,-100.454512,Southwest,Macro Cell,Congested
TWR104719,Site-PortEmilytown-4719,27.142351,-98.079184,Southwest,Small Cell,Congested
TWR104720,Site-PortAmyfort-4720,43.040251,-114.592989,Midwest,Small Cell,Near Capacity
TWR104721,Site-SouthJamesmouth-4721,30.920813,-104.752016,Midwest,DAS,Normal
TWR104722,Site-NorthRobinview-4722,24.891682,-102.011332,West,Macro Cell,Normal
TWR104723,Site-LakeBradley-4723,48.415319,-112.653422,Midwest,Macro Cell,Near Capacity
TWR104724,Site-Albertfurt-4724,33.120287,-82.816984,Pacific Northwest,Macro Cell,Normal
TWR104725,Site-Loriburgh-4725,30.470973,-100.21275,West,Macro Cell,Normal
TWR104726,Site-Riosmouth-4726,47.756949,-69.180886,Southwest,Macro Cell,Normal
TWR104727,Site-Hughesport-4727,28.693426,-105.168947,Southwest,Macro Cell,Normal
TWR104728,Site-SouthKarina-4728,30.99049,-82.195527,Midwest,DAS,Normal
TWR104729,Site-Jesusmouth-4729,47.632502,-94.805093,Southeast,Small Cell,Normal
TWR104730,Site-LakeTerry-4730,28.935417,-111.953454,Northeast,Small Cell,Normal
TWR104731,Site-WestMargaretmouth-4731,36.927736,-90.730235,Midwest,Macro Cell,Near Capacity
TWR104732,Site-Weavershire-4732,37.583392,-98.887217,Northeast,Small Cell,Normal
TWR104733,Site-Lopezside-4733,41.400967,-84.046941,Midwest,Small Cell,Near Capacity
TWR104734,Site-Thomaschester-4734,44.061814,-109.046192,Midwest,Macro Cell,Normal
TWR104735,Site-SouthMarktown-4735,32.397782,-105.292424,Southwest,Macro Cell,Normal
TWR104736,Site-PortJosephborough-4736,37.989962,-109.983289,Southeast,Macro Cell,Normal
TWR104737,Site-WestRyan-4737,28.891718,-77.6399,Southeast,DAS,Normal
TWR104738,Site-Seanfurt-4738,47.211217,-89.424624,Southwest,Macro Cell,Normal
TWR104739,Site-NorthEricland-4739,37.756659,-73.629636,Northeast,Macro Cell,Normal
TWR104740,Site-PortDavidmouth-4740,33.018704,-111.79797,Southwest,DAS,Normal
TWR104741,Site-Jacquelineborough-4741,34.129905,-94.40392,Pacific Northwest,Small Cell,Normal
TWR104742,Site-EastMatthew-4742,39.814992,-96.8421,West,Macro Cell,Near Capacity
TWR104743,Site-Timothyfort-4743,42.52273,-95.061976,Midwest,Macro Cell,Normal
TWR104744,Site-NorthTracy-4744,32.911581,-89.485785,West,Macro Cell,Normal
TWR104745,Site-NorthJosephberg-4745,24.812745,-95.45669,Midwest,Macro Cell,Normal
TWR104746,Site-PortChristopher-4746,45.223947,-101.834574,Midwest,Small Cell,Near Capacity
TWR104747,Site-Anthonyview-4747,37.518338,-72.503853,Midwest,Macro Cell,Normal
TWR104748,Site-Josephview-4748,39.091799,-114.279076,Pacific Northwest,Small Cell,Congested
TWR104749,Site-WestJoshuahaven-4749,30.788051,-106.350637,Midwest,Macro Cell,Near Capacity
TWR104750,Site-WestDenise-4750,39.281136,-123.336887,Pacific Northwest,Macro Cell,Normal
TWR104751,Site-Ericburgh-4751,25.03504,-83.075477,Southeast,Macro Cell,Normal
TWR104752,Site-NewMollytown-4752,42.132326,-113.845851,Southeast,Small Cell,Near Capacity
TWR104753,Site-Jasonstad-4753,32.689402,-85.597974,Northeast,Macro Cell,Normal
TWR104754,Site-PortJames-4754,28.411432,-89.315003,Midwest,Macro Cell,Normal
TWR104755,Site-NewAmyhaven-4755,30.236808,-91.682846,Pacific Northwest,Small Cell,Normal
TWR104756,Site-Brittanychester-4756,42.93825,-71.036523,Northeast,Macro Cell,Normal
TWR104757,Site-LakeJeffreyside-4757,37.331518,-117.809729,Southeast,Small Cell,Normal
TWR104758,Site-SouthAbigailfort-4758,29.495709,-116.247864,Midwest,Macro Cell,Normal
TWR104759,Site-NewMichael-4759,35.274957,-120.977305,West,Macro Cell,Normal
TWR104760,Site-Lambstad-4760,29.323703,-74.874695,Midwest,DAS,Near Capacity
TWR104761,Site-NorthChelsea-4761,46.502612,-69.024876,Midwest,Macro Cell,Normal
TWR104762,Site-WestRichardside-4762,34.993692,-94.821184,Northeast,Macro Cell,Near Capacity
TWR104763,Site-Christopherport-4763,25.39923,-85.999344,Pacific Northwest,Small Cell,Near Capacity
TWR104764,Site-Vaughnfurt-4764,45.861013,-82.103205,Northeast,Macro Cell,Normal
TWR104765,Site-NewDannyview-4765,36.379222,-77.169607,West,DAS,Normal
TWR104766,Site-Stoutfort-4766,45.665801,-75.29989,Southwest,Small Cell,Normal
TWR104767,Site-Heatherfurt-4767,49.019132,-113.807806,West,Macro Cell,Normal
TWR104768,Site-Parkershire-4768,29.198822,-122.9191,Southeast,Small Cell,Normal
TWR104769,Site-WestCassie-4769,32.152262,-98.339625,Northeast,Small Cell,Near Capacity
TWR104770,Site-Dylanstad-4770,45.437421,-117.091036,Midwest,Macro Cell,Normal
TWR104771,Site-Johnburgh-4771,31.251862,-82.954481,Midwest,DAS,Near Capacity
TWR104772,Site-EastJames-4772,46.435516,-84.879488,West,Macro Cell,Normal
TWR104773,Site-SouthDawn-4773,38.826843,-99.838902,Southeast,Macro Cell,Normal
TWR104774,Site-WestStephenmouth-4774,25.451808,-103.545191,West,Macro Cell,Normal
TWR104775,Site-Seanshire-4775,40.147783,-89.688221,West,Macro Cell,Normal
TWR104776,Site-Harrisshire-4776,44.807882,-97.786067,Midwest,Macro Cell,Normal
TWR104777,Site-WestStephanie-4777,31.399682,-88.134351,Midwest,Macro Cell,Normal
TWR104778,Site-LakeDuane-4778,26.390774,-83.617218,West,Macro Cell,Near Capacity
TWR104779,Site-WestMatthewland-4779,44.511893,-88.337071,Pacific Northwest,Macro Cell,Normal
TWR104780,Site-NorthBrandonfurt-4780,31.741469,-103.837117,Northeast,Macro Cell,Normal
TWR104781,Site-EastSara-4781,32.758678,-76.794666,Southwest,Macro Cell,Normal
TWR104782,Site-PortPatricia-4782,47.39962,-90.496291,Pacific Northwest,Small Cell,Normal
TWR104783,Site-EastJennifer-4783,48.960809,-95.640423,Pacific Northwest,Macro Cell,Normal
TWR104784,Site-NorthMonicaview-4784,38.352632,-85.880166,Midwest,Macro Cell,Normal
TWR104785,Site-NorthThomas-4785,45.157114,-101.266053,Northeast,Macro Cell,Normal
TWR104786,Site-LakeRenee-4786,34.709453,-102.007855,Midwest,Macro Cell,Near Capacity
TWR104787,Site-WestPriscilla-4787,24.837818,-114.144362,Pacific Northwest,Small Cell,Normal
TWR104788,Site-Poncefort-4788,35.625147,-88.318276,Southeast,Small Cell,Normal
TWR104789,Site-Richardchester-4789,34.667869,-114.15123,Midwest,Small Cell,Near Capacity
TWR104790,Site-SouthMiguelborough-4790,31.612854,-82.508884,Midwest,Small Cell,Congested
TWR104791,Site-LakeTravis-4791,35.241136,-90.137922,Northeast,Macro Cell,Normal
TWR104792,Site-Amyland-4792,26.89647,-90.577153,Midwest,Macro Cell,Normal
TWR104793,Site-EastDanny-4793,36.45096,-111.287137,Pacific Northwest,Macro Cell,Normal
TWR104794,Site-Katherinebury-4794,40.790331,-98.929937,West,Macro Cell,Normal
TWR104795,Site-SouthJeffreyville-4795,25.439559,-104.938255,Southwest,Macro Cell,Normal
TWR104796,Site-Edwardfurt-4796,40.226032,-104.111158,Northeast,Macro Cell,Normal
TWR104797,Site-LakeJoshuaville-4797,30.88523,-72.570233,Southwest,Macro Cell,Congested
TWR104798,Site-WestMichael-4798,40.566121,-108.95493,Southeast,Macro Cell,Normal
TWR104799,Site-Santanaburgh-4799,30.871314,-111.464973,Northeast,Macro Cell,Near Capacity
TWR104800,Site-Courtneyside-4800,30.535222,-100.807591,Southwest,Small Cell,Near Capacity
TWR104801,Site-NorthLisa-4801,27.365289,-94.937886,Southeast,Small Cell,Normal
TWR104802,Site-EastLinda-4802,32.849508,-113.202866,Southwest,Small Cell,Normal
TWR104803,Site-Brownhaven-4803,27.127794,-110.732188,Southeast,Small Cell,Near Capacity
TWR104804,Site-LakeAndrewton-4804,46.309218,-72.915702,Pacific Northwest,Macro Cell,Normal
TWR104805,Site-Adamshire-4805,33.196093,-107.46928,Midwest,Macro Cell,Congested
TWR104806,Site-Rebeccaburgh-4806,40.378609,-104.554905,Midwest,Macro Cell,Near Capacity
TWR104807,Site-Hannahtown-4807,49.485462,-108.596739,Midwest,Macro Cell,Near Capacity
TWR104808,Site-PortStevenville-4808,27.07388,-86.569783,Southeast,Macro Cell,Normal
TWR104809,Site-EastSharonshire-4809,37.2624,-106.970282,Southwest,Rooftop,Normal
TWR104810,Site-SouthJimmy-4810,36.330931,-88.765855,Midwest,Small Cell,Normal
TWR104811,Site-LakeJames-4811,26.024305,-94.69352,Northeast,Macro Cell,Near Capacity
TWR104812,Site-NewJenniferstad-4812,26.537707,-84.178664,Pacific Northwest,Macro Cell,Near Capacity
TWR104813,Site-SouthJerryfort-4813,48.326353,-111.964968,West,DAS,Normal
TWR104814,Site-Yvonneport-4814,38.044223,-106.517265,West,Macro Cell,Normal
TWR104815,Site-WestDeniseberg-4815,38.849374,-91.988263,Midwest,Macro Cell,Normal
TWR104816,Site-PortTimothyfort-4816,34.598841,-109.226442,Midwest,Macro Cell,Normal
TWR104817,Site-Bellport-4817,43.756302,-109.960317,Southwest,Macro Cell,Normal
TWR104818,Site-Zacharychester-4818,48.784489,-107.367872,Midwest,Small Cell,Normal
TWR104819,Site-EastMichealhaven-4819,45.663423,-117.65132,Southwest,Small Cell,Normal
TWR104820,Site-Christopherburgh-4820,46.936832,-86.434971,Pacific Northwest,Small Cell,Normal
TWR104821,Site-PortLoganchester-4821,39.837009,-68.362976,Midwest,Macro Cell,Normal
TWR104822,Site-WestBettyhaven-4822,40.402383,-104.072309,Southwest,Macro Cell,Normal
TWR104823,Site-EastGregoryton-4823,29.607566,-67.65531,Midwest,Macro Cell,Normal
TWR104824,Site-NorthEricabury-4824,40.936169,-100.604652,Midwest,Macro Cell,Normal
TWR104825,Site-NewJayland-4825,44.927087,-100.737347,Pacific Northwest,Macro Cell,Normal
TWR104826,Site-Lauramouth-4826,46.608649,-109.327902,West,Macro Cell,Near Capacity
TWR104827,Site-LakeJamesfurt-4827,42.757512,-82.829434,West,Small Cell,Normal
TWR104828,Site-Gilbertton-4828,46.165344,-84.202377,Southeast,Macro Cell,Normal
TWR104829,Site-Simmonsburgh-4829,36.337204,-96.219515,Southeast,Macro Cell,Normal
TWR104830,Site-Andersonton-4830,45.735811,-106.293142,Pacific Northwest,Small Cell,Normal
TWR104831,Site-EastPaulafort-4831,25.635257,-79.440484,Pacific Northwest,Macro Cell,Normal
TWR104832,Site-Owenshire-4832,49.302029,-119.133541,West,Small Cell,Normal
TWR104833,Site-NorthRodneyborough-4833,41.9075,-83.991974,Southwest,Macro Cell,Normal
TWR104834,Site-Steventown-4834,31.647507,-118.422306,Midwest,Macro Cell,Normal
TWR104835,Site-Sabrinaville-4835,41.795093,-84.601425,Southeast,Macro Cell,Near Capacity
TWR104836,Site-Turnerstad-4836,44.865331,-71.54425,Northeast,Macro Cell,Normal
TWR104837,Site-Smithchester-4837,44.255815,-114.642466,West,DAS,Near Capacity
TWR104838,Site-PortMatthewland-4838,26.873658,-68.855584,Pacific Northwest,DAS,Normal
TWR104839,Site-EastJohn-4839,32.236723,-98.471545,Midwest,Macro Cell,Normal
TWR104840,Site-Shannonborough-4840,44.853411,-76.557527,Midwest,Small Cell,Normal
TWR104841,Site-WestSusanview-4841,28.180388,-92.63282,Midwest,Macro Cell,Normal
TWR104842,Site-EastJohn-4842,33.20701,-74.546678,Pacific Northwest,Macro Cell,Normal
TWR104843,Site-SouthElizabeth-4843,46.177002,-113.712204,Pacific Northwest,Macro Cell,Normal
TWR104844,Site-NorthAdrianview-4844,40.76867,-87.331137,Southeast,Macro Cell,Congested
TWR104845,Site-Loriview-4845,46.889472,-102.203259,Southeast,Small Cell,Near Capacity
TWR104846,Site-PortSteven-4846,34.601992,-98.355163,Pacific Northwest,DAS,Normal
TWR104847,Site-Rioshaven-4847,40.46074,-67.567174,Southwest,Macro Cell,Normal
TWR104848,Site-Kimberlyberg-4848,25.757117,-116.958154,Southwest,Macro Cell,Near Capacity
TWR104849,Site-Moniquemouth-4849,34.922238,-93.581192,Midwest,Macro Cell,Near Capacity
TWR104850,Site-NewAngelaborough-4850,24.760128,-101.467004,Midwest,Macro Cell,Congested
TWR104851,Site-Kendrastad-4851,31.660225,-73.067428,West,Small Cell,Normal
TWR104852,Site-EastDylan-4852,29.524305,-118.81519,West,Macro Cell,Normal
TWR104853,Site-NorthKaren-4853,35.98877,-78.380246,Southeast,DAS,Normal
TWR104854,Site-WestJames-4854,28.110236,-78.026917,Midwest,Macro Cell,Normal
TWR104855,Site-Callahanville-4855,25.239539,-74.729829,Northeast,Macro Cell,Normal
TWR104856,Site-Roblesville-4856,40.803224,-82.282806,West,Small Cell,Near Capacity
TWR104857,Site-Moranton-4857,41.046744,-74.977631,Southwest,Macro Cell,Near Capacity
TWR104858,Site-Jaredshire-4858,41.313237,-90.042953,Southeast,Macro Cell,Normal
TWR104859,Site-Erikshire-4859,32.112814,-103.85847,Southeast,DAS,Normal
TWR104860,Site-Davidmouth-4860,29.854375,-85.519279,Midwest,Macro Cell,Normal
TWR104861,Site-NewJohn-4861,48.671176,-69.562611,Pacific Northwest,Small Cell,Congested
TWR104862,Site-Stewartmouth-4862,25.777443,-121.191493,Pacific Northwest,Macro Cell,Normal
TWR104863,Site-Melissaborough-4863,29.931509,-75.814574,Southeast,Macro Cell,Normal
TWR104864,Site-Hartton-4864,26.663007,-97.460082,West,Macro Cell,Normal
TWR104865,Site-Douglasview-4865,31.254378,-95.535684,Pacific Northwest,Small Cell,Normal
TWR104866,Site-Smithbury-4866,28.173905,-101.425639,West,Small Cell,Normal
TWR104867,Site-Stevenside-4867,46.503118,-104.897352,West,DAS,Normal
TWR104868,Site-Simmonsberg-4868,40.551417,-84.054788,Southeast,Macro Cell,Normal
TWR104869,Site-EastPeter-4869,29.453013,-67.057259,West,Small Cell,Normal
TWR104870,Site-SouthKelly-4870,44.996417,-77.375966,Midwest,Small Cell,Normal
TWR104871,Site-Fredericktown-4871,45.65505,-89.587596,Northeast,Macro Cell,Normal
TWR104872,Site-NewWilliamtown-4872,29.402477,-72.410692,Southwest,Small Cell,Near Capacity
TWR104873,Site-EastLoriland-4873,37.741353,-101.859288,Midwest,Rooftop,Normal
TWR104874,Site-Pittsville-4874,39.69383,-89.938996,Midwest,Macro Cell,Normal
TWR104875,Site-Weaverfurt-4875,34.44239,-77.165352,Southwest,DAS,Normal
TWR104876,Site-Goodmanview-4876,43.507682,-67.123542,West,Macro Cell,Near Capacity
TWR104877,Site-SouthVanessa-4877,45.152873,-110.725331,West,Small Cell,Near Capacity
TWR104878,Site-SouthCodyview-4878,45.170417,-104.426593,Pacific Northwest,DAS,Normal
TWR104879,Site-Sandraland-4879,31.101726,-121.097251,Midwest,Small Cell,Normal
TWR104880,Site-Youngmouth-4880,40.2235,-110.001676,West,Rooftop,Normal
TWR104881,Site-Martinezville-4881,48.069554,-76.136453,Southwest,Macro Cell,Normal
TWR104882,Site-EastJason-4882,37.787697,-116.415552,Pacific Northwest,Macro Cell,Congested
TWR104883,Site-Rogersmouth-4883,47.289016,-101.407724,Midwest,DAS,Normal
TWR104884,Site-EastLoriview-4884,46.022493,-98.681898,Midwest,Rooftop,Normal
TWR104885,Site-NewCrystalshire-4885,28.209978,-107.945566,Southeast,Small Cell,Normal
TWR104886,Site-Masonbury-4886,36.742092,-92.371308,Northeast,Macro Cell,Normal
TWR104887,Site-Mannville-4887,27.004324,-124.056005,Northeast,DAS,Normal
TWR104888,Site-Jordanberg-4888,46.381472,-69.708717,West,Macro Cell,Near Capacity
TWR104889,Site-EastRobert-4889,25.411244,-69.969584,Southwest,Macro Cell,Near Capacity
TWR104890,Site-Loriland-4890,42.653749,-112.942281,Southeast,DAS,Near Capacity
TWR104891,Site-SouthRobertfurt-4891,31.794078,-100.77469,Midwest,Macro Cell,Normal
TWR104892,Site-Nicolebury-4892,44.93891,-82.570441,Southwest,Macro Cell,Normal
TWR104893,Site-NorthMary-4893,37.411372,-73.316827,West,Rooftop,Normal
TWR104894,Site-Smithberg-4894,26.33021,-86.782315,West,Macro Cell,Normal
TWR104895,Site-Julieville-4895,39.254486,-119.61601,Pacific Northwest,DAS,Normal
TWR104896,Site-NewMonica-4896,32.984359,-108.19089,Midwest,Small Cell,Normal
TWR104897,Site-Murphyfort-4897,37.957627,-70.912026,Northeast,Small Cell,Normal
TWR104898,Site-LakeNicole-4898,38.4138,-92.215557,Pacific Northwest,Macro Cell,Normal
TWR104899,Site-Gonzalezfurt-4899,45.074332,-104.726102,Northeast,Macro Cell,Normal
TWR104900,Site-WestTimothyton-4900,35.298198,-104.358915,Southeast,Small Cell,Near Capacity
TWR104901,Site-Navarromouth-4901,28.847217,-104.018825,Southwest,Rooftop,Normal
TWR104902,Site-Antonioside-4902,47.062826,-106.973629,Pacific Northwest,Macro Cell,Normal
TWR104903,Site-Brandonstad-4903,39.895575,-104.654912,Southwest,Macro Cell,Near Capacity
TWR104904,Site-Nielsenborough-4904,35.388847,-123.075117,Southeast,Small Cell,Normal
TWR104905,Site-Lynnstad-4905,30.524869,-93.112069,Southeast,Macro Cell,Normal
TWR104906,Site-Jacquelinechester-4906,38.186026,-88.618334,Midwest,Small Cell,Normal
TWR104907,Site-Williamsshire-4907,45.252423,-91.36241,Midwest,Macro Cell,Normal
TWR104908,Site-NewSean-4908,28.730745,-117.455802,Southwest,Macro Cell,Normal
TWR104909,Site-Chavezburgh-4909,43.753631,-74.037132,Southeast,Small Cell,Near Capacity
TWR104910,Site-Johnfort-4910,37.008896,-82.500844,Pacific Northwest,Macro Cell,Normal
TWR104911,Site-Jenniferhaven-4911,32.496669,-122.123951,Midwest,DAS,Normal
TWR104912,Site-LakeAmbermouth-4912,46.810475,-103.406658,Southwest,Macro Cell,Normal
TWR104913,Site-EastAndrew-4913,41.814212,-103.744975,West,Rooftop,Congested
TWR104914,Site-NorthMitchell-4914,34.85801,-84.416571,West,Small Cell,Normal
TWR104915,Site-Kellyhaven-4915,30.083241,-119.665699,Southwest,Macro Cell,Normal
TWR104916,Site-NorthKristin-4916,29.851039,-94.541633,Southeast,DAS,Normal
TWR104917,Site-SouthStephanie-4917,41.328604,-94.032115,Southeast,Macro Cell,Normal
TWR104918,Site-NewTeresahaven-4918,48.061244,-85.924598,West,Macro Cell,Congested
TWR104919,Site-Charlesstad-4919,34.033264,-69.770579,Midwest,Small Cell,Normal
TWR104920,Site-NewAmy-4920,32.141188,-114.287162,Midwest,Macro Cell,Normal
TWR104921,Site-Lisaton-4921,47.078038,-94.711226,Midwest,Macro Cell,Normal
TWR104922,Site-Jamesmouth-4922,35.147862,-109.065316,West,Macro Cell,Normal
TWR104923,Site-NorthMichael-4923,24.9463,-80.199985,Southeast,Small Cell,Near Capacity
TWR104924,Site-SouthMichelle-4924,36.593122,-77.991251,Northeast,Macro Cell,Normal
TWR104925,Site-SouthDavidtown-4925,47.438729,-80.098628,Southwest,Macro Cell,Congested
TWR104926,Site-Hallbury-4926,32.017262,-109.680811,Northeast,DAS,Near Capacity
TWR104927,Site-EastMary-4927,40.811426,-119.550895,Pacific Northwest,Macro Cell,Congested
TWR104928,Site-LakeMichaelside-4928,27.953197,-93.27747,Pacific Northwest,DAS,Near Capacity
TWR104929,Site-Snowburgh-4929,32.763439,-92.84871,Southwest,Macro Cell,Normal
TWR104930,Site-LakeJenniferside-4930,46.962852,-76.942567,Southwest,DAS,Near Capacity
TWR104931,Site-Gibsonburgh-4931,25.103452,-99.323976,West,Small Cell,Normal
TWR104932,Site-Williamsbury-4932,34.070325,-117.420065,West,Macro Cell,Normal
TWR104933,Site-Haleytown-4933,28.536753,-96.236353,Midwest,DAS,Normal
TWR104934,Site-Warrenshire-4934,31.972999,-80.695657,Southwest,Small Cell,Normal
TWR104935,Site-Velezborough-4935,44.264239,-72.356956,Pacific Northwest,Small Cell,Normal
TWR104936,Site-PortAdam-4936,33.27148,-101.808974,Southeast,Macro Cell,Normal
