customer_id,recommended_action,action_type,priority_rank,generated_date
CUST100096868,Offer Device Trade-In,Service,3,2026-07-04
CUST100090297,Recommend Plan Upgrade,Retention,2,2026-07-08
CUST100085342,Offer Retention Discount,Retention,2,2026-07-08
CUST100081636,Schedule Win-back Call,Loyalty,4,2026-07-01
CUST100007755,Recommend Plan Upgrade,Loyalty,2,2026-07-14
CUST100059197,Send Proactive Outage Alert,Upsell,2,2026-07-19
CUST100054875,Offer Device Trade-In,Retention,3,2026-07-14
CUST100016439,Send Proactive Outage Alert,Service,1,2026-07-09
CUST100063335,Send Proactive Outage Alert,Service,1,2026-07-18
CUST100080744,Offer Retention Discount,Service,4,2026-07-01
CUST100099432,Schedule Win-back Call,Loyalty,2,2026-07-21
CUST100006578,Send Proactive Outage Alert,Upsell,5,2026-07-23
CUST100064434,Invite to Loyalty Program,Loyalty,4,2026-07-20
CUST100008168,Offer Retention Discount,Upsell,4,2026-07-14
CUST100038475,Send Proactive Outage Alert,Loyalty,2,2026-07-18
CUST100091681,Invite to Loyalty Program,Upsell,1,2026-07-01
CUST100053272,Recommend Plan Upgrade,Upsell,4,2026-07-08
CUST100074835,Offer Retention Discount,Loyalty,2,2026-07-02
CUST100022592,Send Proactive Outage Alert,Service,4,2026-07-13
CUST100015579,Offer Device Trade-In,Service,1,2026-07-06
CUST100022422,Invite to Loyalty Program,Upsell,4,2026-07-19
CUST100065924,Schedule Win-back Call,Service,5,2026-07-02
CUST100048752,Send Proactive Outage Alert,Upsell,2,2026-07-20
CUST100078456,Send Proactive Outage Alert,Retention,3,2026-07-14
CUST100060971,Recommend Plan Upgrade,Upsell,1,2026-07-10
CUST100006065,Send Proactive Outage Alert,Retention,5,2026-07-22
CUST100070466,Offer Retention Discount,Upsell,1,2026-07-06
CUST100018619,Schedule Win-back Call,Loyalty,5,2026-07-02
CUST100080287,Schedule Win-back Call,Service,5,2026-07-04
CUST100013488,Recommend Plan Upgrade,Upsell,4,2026-07-16
CUST100087753,Offer Retention Discount,Retention,3,2026-07-19
CUST100017704,Offer Retention Discount,Loyalty,3,2026-07-17
CUST100008151,Invite to Loyalty Program,Service,3,2026-07-08
CUST100097596,Offer Retention Discount,Loyalty,5,2026-07-11
CUST100089508,Invite to Loyalty Program,Service,1,2026-07-17
CUST100092098,Offer Retention Discount,Retention,3,2026-07-10
CUST100050121,Offer Retention Discount,Service,3,2026-07-20
CUST100005272,Schedule Win-back Call,Upsell,3,2026-07-18
CUST100055853,Schedule Win-back Call,Loyalty,3,2026-07-09
CUST100095869,Invite to Loyalty Program,Service,2,2026-07-17
CUST100058882,Offer Retention Discount,Upsell,4,2026-07-16
CUST100054521,Send Proactive Outage Alert,Service,4,2026-07-17
CUST100098676,Send Proactive Outage Alert,Upsell,2,2026-07-02
CUST100005184,Schedule Win-back Call,Loyalty,5,2026-07-02
CUST100029838,Schedule Win-back Call,Service,4,2026-07-17
CUST100075259,Send Proactive Outage Alert,Loyalty,2,2026-07-22
CUST100022727,Invite to Loyalty Program,Service,1,2026-07-06
CUST100043622,Send Proactive Outage Alert,Retention,3,2026-07-01
CUST100056246,Invite to Loyalty Program,Service,2,2026-07-01
CUST100027072,Recommend Plan Upgrade,Loyalty,2,2026-07-22
CUST100033138,Offer Device Trade-In,Retention,1,2026-07-14
CUST100074658,Invite to Loyalty Program,Retention,3,2026-07-17
CUST100083522,Invite to Loyalty Program,Service,1,2026-07-11
CUST100050836,Offer Device Trade-In,Retention,1,2026-07-17
CUST100074020,Schedule Win-back Call,Upsell,5,2026-07-22
CUST100015973,Offer Device Trade-In,Loyalty,1,2026-07-14
CUST100078914,Schedule Win-back Call,Upsell,5,2026-07-08
CUST100004798,Invite to Loyalty Program,Service,5,2026-07-14
CUST100046681,Recommend Plan Upgrade,Loyalty,3,2026-07-20
CUST100044856,Send Proactive Outage Alert,Service,3,2026-07-11
CUST100033591,Offer Retention Discount,Upsell,1,2026-07-12
CUST100035335,Schedule Win-back Call,Retention,4,2026-07-18
CUST100069778,Recommend Plan Upgrade,Retention,2,2026-07-20
CUST100025568,Schedule Win-back Call,Upsell,1,2026-07-11
CUST100024232,Schedule Win-back Call,Upsell,5,2026-07-05
CUST100054209,Send Proactive Outage Alert,Loyalty,2,2026-07-01
CUST100035632,Offer Device Trade-In,Upsell,3,2026-07-18
CUST100065140,Send Proactive Outage Alert,Retention,2,2026-07-20
CUST100045895,Offer Device Trade-In,Loyalty,3,2026-07-20
CUST100008743,Schedule Win-back Call,Loyalty,2,2026-07-11
CUST100094291,Schedule Win-back Call,Loyalty,4,2026-07-14
CUST100075932,Offer Device Trade-In,Retention,4,2026-07-15
CUST100052964,Schedule Win-back Call,Service,5,2026-07-07
CUST100037627,Invite to Loyalty Program,Service,1,2026-07-09
CUST100036280,Send Proactive Outage Alert,Loyalty,1,2026-07-11
CUST100080387,Offer Device Trade-In,Loyalty,4,2026-07-17
CUST100054709,Send Proactive Outage Alert,Loyalty,5,2026-07-07
CUST100019101,Recommend Plan Upgrade,Upsell,3,2026-07-17
CUST100030856,Invite to Loyalty Program,Upsell,5,2026-07-22
CUST100024773,Schedule Win-back Call,Loyalty,4,2026-07-05
CUST100059000,Schedule Win-back Call,Loyalty,1,2026-07-08
CUST100070550,Invite to Loyalty Program,Service,2,2026-07-19
CUST100032835,Send Proactive Outage Alert,Loyalty,1,2026-07-05
CUST100084219,Recommend Plan Upgrade,Service,4,2026-07-12
CUST100028944,Schedule Win-back Call,Upsell,5,2026-07-16
CUST100006815,Send Proactive Outage Alert,Upsell,1,2026-07-12
CUST100045036,Invite to Loyalty Program,Retention,1,2026-07-15
CUST100082033,Offer Device Trade-In,Upsell,2,2026-07-23
CUST100050905,Send Proactive Outage Alert,Service,5,2026-07-02
CUST100019132,Recommend Plan Upgrade,Upsell,4,2026-07-20
CUST100097214,Offer Retention Discount,Service,1,2026-07-03
CUST100075580,Send Proactive Outage Alert,Loyalty,2,2026-07-15
CUST100070751,Offer Retention Discount,Service,3,2026-07-20
CUST100016024,Send Proactive Outage Alert,Loyalty,5,2026-07-03
CUST100036813,Send Proactive Outage Alert,Service,1,2026-07-11
CUST100074867,Recommend Plan Upgrade,Retention,4,2026-07-12
CUST100024712,Send Proactive Outage Alert,Loyalty,2,2026-07-06
CUST100065532,Send Proactive Outage Alert,Upsell,3,2026-07-20
CUST100085171,Offer Device Trade-In,Upsell,4,2026-07-21
CUST100004976,Recommend Plan Upgrade,Loyalty,5,2026-07-01
CUST100068945,Offer Device Trade-In,Loyalty,2,2026-07-04
CUST100079517,Recommend Plan Upgrade,Retention,5,2026-07-09
CUST100053981,Schedule Win-back Call,Service,1,2026-07-09
CUST100060764,Offer Retention Discount,Service,5,2026-07-14
CUST100099464,Recommend Plan Upgrade,Loyalty,4,2026-07-10
CUST100055481,Schedule Win-back Call,Service,3,2026-07-13
CUST100010465,Schedule Win-back Call,Retention,1,2026-07-07
CUST100087365,Offer Device Trade-In,Service,4,2026-07-09
CUST100074584,Recommend Plan Upgrade,Upsell,1,2026-07-20
CUST100078540,Send Proactive Outage Alert,Service,3,2026-07-16
CUST100039138,Recommend Plan Upgrade,Upsell,1,2026-07-22
CUST100078070,Schedule Win-back Call,Loyalty,4,2026-07-13
CUST100035019,Schedule Win-back Call,Upsell,1,2026-07-20
CUST100061111,Schedule Win-back Call,Loyalty,4,2026-07-08
CUST100082958,Schedule Win-back Call,Upsell,5,2026-07-12
CUST100035510,Send Proactive Outage Alert,Retention,4,2026-07-04
CUST100094509,Schedule Win-back Call,Upsell,4,2026-07-03
CUST100043976,Invite to Loyalty Program,Upsell,2,2026-07-23
CUST100087945,Send Proactive Outage Alert,Upsell,5,2026-07-19
CUST100014017,Schedule Win-back Call,Upsell,1,2026-07-06
CUST100093347,Send Proactive Outage Alert,Loyalty,5,2026-07-23
CUST100049453,Invite to Loyalty Program,Loyalty,5,2026-07-14
CUST100000468,Offer Device Trade-In,Upsell,4,2026-07-11
CUST100058981,Invite to Loyalty Program,Retention,4,2026-07-04
CUST100083411,Schedule Win-back Call,Loyalty,5,2026-07-13
CUST100025466,Schedule Win-back Call,Retention,4,2026-07-22
CUST100099606,Schedule Win-back Call,Retention,1,2026-07-22
CUST100054921,Send Proactive Outage Alert,Loyalty,1,2026-07-13
CUST100033179,Offer Device Trade-In,Retention,5,2026-07-21
CUST100072790,Invite to Loyalty Program,Upsell,1,2026-07-02
CUST100024849,Recommend Plan Upgrade,Upsell,2,2026-07-21
CUST100060801,Schedule Win-back Call,Retention,2,2026-07-14
CUST100004387,Offer Device Trade-In,Upsell,4,2026-07-18
CUST100028943,Offer Device Trade-In,Retention,5,2026-07-01
CUST100002032,Schedule Win-back Call,Service,4,2026-07-02
CUST100030606,Recommend Plan Upgrade,Retention,1,2026-07-09
CUST100087573,Offer Retention Discount,Loyalty,4,2026-07-22
CUST100078307,Recommend Plan Upgrade,Service,4,2026-07-05
CUST100004153,Offer Retention Discount,Service,2,2026-07-12
CUST100049655,Invite to Loyalty Program,Upsell,3,2026-07-12
CUST100043336,Recommend Plan Upgrade,Upsell,3,2026-07-12
CUST100087244,Invite to Loyalty Program,Loyalty,3,2026-07-01
CUST100029763,Invite to Loyalty Program,Upsell,2,2026-07-15
CUST100025830,Recommend Plan Upgrade,Service,3,2026-07-19
CUST100028216,Recommend Plan Upgrade,Service,3,2026-07-11
CUST100034431,Offer Retention Discount,Retention,2,2026-07-17
CUST100060418,Offer Retention Discount,Service,2,2026-07-17
CUST100088305,Send Proactive Outage Alert,Service,3,2026-07-11
CUST100011032,Recommend Plan Upgrade,Loyalty,2,2026-07-07
CUST100038885,Schedule Win-back Call,Retention,3,2026-07-05
CUST100024357,Invite to Loyalty Program,Upsell,2,2026-07-07
CUST100014001,Offer Retention Discount,Retention,1,2026-07-16
CUST100014530,Send Proactive Outage Alert,Loyalty,1,2026-07-23
CUST100061870,Schedule Win-back Call,Retention,5,2026-07-14
CUST100082244,Invite to Loyalty Program,Loyalty,5,2026-07-21
CUST100044231,Recommend Plan Upgrade,Upsell,1,2026-07-20
CUST100057828,Schedule Win-back Call,Service,1,2026-07-23
CUST100014892,Offer Device Trade-In,Upsell,1,2026-07-13
CUST100092000,Offer Device Trade-In,Service,4,2026-07-14
CUST100030005,Send Proactive Outage Alert,Loyalty,3,2026-07-04
CUST100096218,Recommend Plan Upgrade,Loyalty,4,2026-07-01
CUST100025422,Offer Retention Discount,Loyalty,2,2026-07-07
CUST100016747,Offer Device Trade-In,Service,3,2026-07-19
CUST100029924,Offer Retention Discount,Upsell,4,2026-07-22
CUST100085268,Invite to Loyalty Program,Retention,3,2026-07-01
CUST100023180,Recommend Plan Upgrade,Service,3,2026-07-03
CUST100093155,Offer Device Trade-In,Loyalty,2,2026-07-04
CUST100008579,Offer Device Trade-In,Loyalty,5,2026-07-04
CUST100070964,Schedule Win-back Call,Service,4,2026-07-05
CUST100094450,Offer Device Trade-In,Service,1,2026-07-11
CUST100001418,Schedule Win-back Call,Upsell,1,2026-07-21
CUST100069789,Send Proactive Outage Alert,Upsell,5,2026-07-10
CUST100071784,Invite to Loyalty Program,Loyalty,3,2026-07-13
CUST100025960,Offer Retention Discount,Upsell,4,2026-07-09
CUST100056297,Offer Retention Discount,Loyalty,5,2026-07-10
CUST100036314,Schedule Win-back Call,Service,4,2026-07-20
CUST100064765,Offer Device Trade-In,Retention,3,2026-07-17
CUST100028814,Schedule Win-back Call,Retention,4,2026-07-15
CUST100060086,Invite to Loyalty Program,Upsell,5,2026-07-01
CUST100066952,Schedule Win-back Call,Service,1,2026-07-03
CUST100003498,Send Proactive Outage Alert,Loyalty,4,2026-07-16
CUST100002136,Recommend Plan Upgrade,Loyalty,2,2026-07-10
CUST100019410,Schedule Win-back Call,Retention,1,2026-07-10
CUST100076294,Offer Device Trade-In,Upsell,1,2026-07-08
CUST100040251,Send Proactive Outage Alert,Loyalty,4,2026-07-02
CUST100005874,Schedule Win-back Call,Service,1,2026-07-13
CUST100059165,Schedule Win-back Call,Retention,3,2026-07-15
CUST100002963,Offer Device Trade-In,Upsell,5,2026-07-14
CUST100019206,Offer Device Trade-In,Service,4,2026-07-17
CUST100067518,Invite to Loyalty Program,Service,2,2026-07-01
CUST100076243,Recommend Plan Upgrade,Service,3,2026-07-18
CUST100080158,Send Proactive Outage Alert,Retention,5,2026-07-08
CUST100023313,Recommend Plan Upgrade,Service,2,2026-07-11
CUST100091666,Send Proactive Outage Alert,Retention,3,2026-07-15
CUST100081570,Schedule Win-back Call,Service,1,2026-07-03
CUST100001690,Offer Retention Discount,Service,5,2026-07-18
CUST100037358,Send Proactive Outage Alert,Service,5,2026-07-22
CUST100042481,Send Proactive Outage Alert,Loyalty,4,2026-07-06
CUST100068875,Offer Retention Discount,Retention,2,2026-07-18
CUST100086151,Offer Device Trade-In,Upsell,2,2026-07-11
CUST100073913,Offer Device Trade-In,Retention,4,2026-07-18
CUST100081750,Schedule Win-back Call,Upsell,3,2026-07-02
CUST100016420,Invite to Loyalty Program,Upsell,4,2026-07-17
CUST100030698,Invite to Loyalty Program,Service,1,2026-07-15
CUST100065813,Schedule Win-back Call,Service,3,2026-07-18
CUST100097331,Offer Retention Discount,Upsell,3,2026-07-10
CUST100010930,Offer Retention Discount,Retention,3,2026-07-07
CUST100040955,Invite to Loyalty Program,Retention,4,2026-07-01
CUST100081760,Offer Retention Discount,Retention,2,2026-07-07
CUST100094597,Offer Device Trade-In,Retention,2,2026-07-17
CUST100026026,Schedule Win-back Call,Loyalty,5,2026-07-19
CUST100074777,Offer Device Trade-In,Retention,1,2026-07-09
CUST100031337,Recommend Plan Upgrade,Service,1,2026-07-19
CUST100029586,Schedule Win-back Call,Retention,4,2026-07-16
CUST100008828,Invite to Loyalty Program,Service,4,2026-07-12
CUST100090946,Schedule Win-back Call,Service,1,2026-07-14
CUST100087369,Offer Device Trade-In,Service,3,2026-07-09
CUST100041141,Invite to Loyalty Program,Loyalty,1,2026-07-05
CUST100084280,Invite to Loyalty Program,Retention,3,2026-07-17
CUST100034819,Invite to Loyalty Program,Retention,1,2026-07-15
CUST100028503,Schedule Win-back Call,Upsell,2,2026-07-08
CUST100013931,Offer Device Trade-In,Loyalty,2,2026-07-12
CUST100041023,Offer Retention Discount,Retention,3,2026-07-18
CUST100077352,Send Proactive Outage Alert,Upsell,1,2026-07-15
CUST100095531,Offer Retention Discount,Retention,4,2026-07-01
CUST100030730,Invite to Loyalty Program,Loyalty,3,2026-07-06
CUST100080245,Invite to Loyalty Program,Loyalty,3,2026-07-09
CUST100083784,Recommend Plan Upgrade,Service,3,2026-07-02
CUST100035617,Schedule Win-back Call,Service,2,2026-07-15
CUST100087063,Send Proactive Outage Alert,Upsell,5,2026-07-19
CUST100008274,Offer Retention Discount,Upsell,4,2026-07-13
CUST100018201,Schedule Win-back Call,Upsell,5,2026-07-16
CUST100060082,Offer Device Trade-In,Service,1,2026-07-21
CUST100020301,Send Proactive Outage Alert,Loyalty,4,2026-07-05
CUST100013816,Schedule Win-back Call,Service,2,2026-07-13
CUST100046620,Schedule Win-back Call,Service,3,2026-07-06
CUST100019340,Offer Device Trade-In,Service,3,2026-07-08
CUST100012254,Offer Retention Discount,Retention,4,2026-07-08
CUST100056330,Offer Retention Discount,Upsell,3,2026-07-22
CUST100068052,Schedule Win-back Call,Retention,2,2026-07-01
CUST100025765,Recommend Plan Upgrade,Upsell,2,2026-07-08
CUST100003581,Offer Device Trade-In,Service,4,2026-07-18
CUST100008957,Invite to Loyalty Program,Upsell,2,2026-07-20
CUST100039906,Invite to Loyalty Program,Service,1,2026-07-11
CUST100028602,Invite to Loyalty Program,Service,4,2026-07-07
CUST100038887,Invite to Loyalty Program,Upsell,3,2026-07-14
CUST100087714,Send Proactive Outage Alert,Service,5,2026-07-01
CUST100045871,Invite to Loyalty Program,Retention,4,2026-07-05
CUST100062375,Recommend Plan Upgrade,Service,5,2026-07-11
CUST100032948,Recommend Plan Upgrade,Upsell,1,2026-07-03
CUST100069538,Schedule Win-back Call,Upsell,3,2026-07-04
CUST100059517,Schedule Win-back Call,Upsell,4,2026-07-22
CUST100031601,Offer Retention Discount,Loyalty,2,2026-07-10
CUST100080539,Invite to Loyalty Program,Retention,5,2026-07-03
CUST100032402,Invite to Loyalty Program,Service,3,2026-07-12
CUST100083905,Invite to Loyalty Program,Service,1,2026-07-16
CUST100066935,Offer Device Trade-In,Upsell,1,2026-07-16
CUST100098882,Offer Retention Discount,Service,5,2026-07-05
CUST100044726,Schedule Win-back Call,Loyalty,4,2026-07-11
CUST100013494,Send Proactive Outage Alert,Upsell,2,2026-07-15
CUST100022851,Recommend Plan Upgrade,Service,1,2026-07-07
CUST100018851,Offer Retention Discount,Loyalty,2,2026-07-18
CUST100042470,Recommend Plan Upgrade,Upsell,3,2026-07-18
CUST100076157,Recommend Plan Upgrade,Upsell,5,2026-07-17
CUST100082079,Offer Device Trade-In,Retention,1,2026-07-03
CUST100016944,Offer Retention Discount,Service,2,2026-07-22
CUST100041796,Send Proactive Outage Alert,Retention,2,2026-07-15
CUST100046965,Offer Retention Discount,Loyalty,5,2026-07-09
CUST100093331,Offer Retention Discount,Service,5,2026-07-03
CUST100096465,Invite to Loyalty Program,Retention,1,2026-07-22
CUST100027441,Offer Retention Discount,Loyalty,1,2026-07-20
CUST100037716,Offer Retention Discount,Upsell,4,2026-07-07
CUST100067317,Recommend Plan Upgrade,Retention,4,2026-07-21
CUST100009612,Schedule Win-back Call,Loyalty,5,2026-07-21
CUST100064895,Invite to Loyalty Program,Loyalty,4,2026-07-18
CUST100086667,Recommend Plan Upgrade,Service,4,2026-07-17
CUST100055911,Schedule Win-back Call,Loyalty,2,2026-07-17
CUST100037181,Schedule Win-back Call,Loyalty,1,2026-07-21
CUST100038361,Offer Device Trade-In,Retention,4,2026-07-05
CUST100030495,Schedule Win-back Call,Retention,1,2026-07-21
CUST100081937,Schedule Win-back Call,Upsell,2,2026-07-08
CUST100050438,Offer Retention Discount,Service,4,2026-07-03
CUST100032692,Offer Retention Discount,Upsell,5,2026-07-17
CUST100044945,Offer Retention Discount,Retention,4,2026-07-03
CUST100044704,Schedule Win-back Call,Retention,1,2026-07-23
CUST100085494,Send Proactive Outage Alert,Retention,4,2026-07-23
CUST100055364,Schedule Win-back Call,Loyalty,1,2026-07-10
CUST100059110,Send Proactive Outage Alert,Loyalty,4,2026-07-09
CUST100008758,Offer Retention Discount,Upsell,1,2026-07-21
CUST100049983,Schedule Win-back Call,Retention,2,2026-07-05
CUST100006025,Send Proactive Outage Alert,Loyalty,5,2026-07-20
CUST100002694,Send Proactive Outage Alert,Upsell,5,2026-07-15
CUST100059031,Recommend Plan Upgrade,Service,2,2026-07-17
CUST100017065,Recommend Plan Upgrade,Upsell,3,2026-07-01
CUST100066486,Schedule Win-back Call,Upsell,1,2026-07-11
CUST100049579,Invite to Loyalty Program,Upsell,2,2026-07-21
CUST100032856,Schedule Win-back Call,Loyalty,1,2026-07-14
CUST100035636,Offer Device Trade-In,Retention,4,2026-07-03
CUST100073460,Recommend Plan Upgrade,Service,4,2026-07-06
CUST100016451,Offer Retention Discount,Retention,1,2026-07-02
CUST100077994,Offer Retention Discount,Service,4,2026-07-16
CUST100072816,Offer Device Trade-In,Upsell,5,2026-07-08
CUST100067382,Send Proactive Outage Alert,Retention,4,2026-07-17
CUST100071217,Offer Retention Discount,Upsell,1,2026-07-01
CUST100095008,Invite to Loyalty Program,Service,4,2026-07-11
CUST100054731,Invite to Loyalty Program,Retention,4,2026-07-01
CUST100072697,Offer Device Trade-In,Loyalty,1,2026-07-18
CUST100065127,Recommend Plan Upgrade,Retention,2,2026-07-07
CUST100070282,Invite to Loyalty Program,Service,2,2026-07-21
CUST100095046,Offer Device Trade-In,Retention,4,2026-07-07
CUST100085178,Send Proactive Outage Alert,Upsell,3,2026-07-10
CUST100070073,Schedule Win-back Call,Upsell,5,2026-07-01
CUST100053247,Send Proactive Outage Alert,Loyalty,5,2026-07-08
CUST100037058,Invite to Loyalty Program,Upsell,2,2026-07-14
CUST100007476,Schedule Win-back Call,Upsell,1,2026-07-16
CUST100086505,Schedule Win-back Call,Upsell,4,2026-07-22
CUST100094383,Invite to Loyalty Program,Upsell,3,2026-07-21
CUST100032547,Schedule Win-back Call,Upsell,3,2026-07-16
CUST100033660,Send Proactive Outage Alert,Loyalty,4,2026-07-22
CUST100072263,Recommend Plan Upgrade,Upsell,1,2026-07-21
