dunning_id,customer_id,invoice_id,dunning_stage,notice_date,action_taken,resolved_flag
DUNF5312722EB,CUST100088451,INV2C55114D36,First Notice,2026-01-22,Service Restricted,True
DUN7DD37D6C98,CUST100065209,INV92987723F4,Reminder,2026-06-11,Call Placed,True
DUN177CFE45A1,CUST100043490,INVCD2F685D83,First Notice,2026-06-26,SMS Sent,True
DUN9E48DB50F0,CUST100034643,INVE0E9FED896,Reminder,2026-06-14,Email Sent,True
DUN14872211F3,CUST100031454,INV711122449C,Reminder,2026-02-20,SMS Sent,True
DUN76DD509C8C,CUST100015110,INVDECFA70BD7,Reminder,2026-05-16,Email Sent,False
DUNB54FA728EA,CUST100082571,INV407D00A0AF,Reminder,2026-06-04,Service Restricted,True
DUN36739EE640,CUST100072179,INVB2DD3D361F,Reminder,2026-04-17,None,True
DUN85E7AEDED9,CUST100029023,INVB9510C468D,Collections Referral,2026-02-11,SMS Sent,False
DUND135A7C4BE,CUST100087287,INV04E2DAA7C7,Final Notice,2026-05-07,None,True
DUN4E4750EA53,CUST100074072,INVCF15D0CC3F,First Notice,2026-07-21,SMS Sent,False
DUNF6E94DA5A6,CUST100096088,INV27EA72DCC2,Final Notice,2026-01-29,None,False
DUNE49E4AD5C2,CUST100082111,INV8D44BF78A7,Collections Referral,2026-05-14,Call Placed,True
DUNC37E706DD7,CUST100098879,INV73954C71E8,Final Notice,2026-03-06,Email Sent,True
DUN6E4B9A9E28,CUST100040793,INV25AB7D0447,Final Notice,2026-05-10,Call Placed,True
DUNC4B2A5B9BC,CUST100043257,INV43D84C850F,Service Suspension,2026-03-18,None,False
DUNDBB70A3FC7,CUST100001227,INV264C0EE96D,Collections Referral,2026-06-17,Service Restricted,True
DUN737BE5DECF,CUST100079036,INVE0028A0459,First Notice,2026-07-07,Email Sent,True
DUN5BF083E802,CUST100063076,INV331C149C3D,Reminder,2026-04-10,SMS Sent,True
DUN90C696F882,CUST100037165,INV301E90C1A3,Reminder,2026-04-23,SMS Sent,False
DUNE59818316E,CUST100091529,INVE6B83D84E6,Reminder,2026-01-29,Email Sent,True
DUN36E440C3AB,CUST100048021,INV49B22F6E20,First Notice,2026-04-07,None,False
DUN86FD699058,CUST100097253,INV565CCC1DD1,Reminder,2026-03-14,SMS Sent,True
DUN1EE58B81B2,CUST100014197,INVD934AD3257,Collections Referral,2026-03-13,None,True
DUN983C04196B,CUST100076217,INV8A3C3D0CFC,Reminder,2026-03-20,Service Restricted,False
DUN8059FFF0BC,CUST100067514,INVF17680417A,Reminder,2026-04-26,SMS Sent,True
DUN331623CCAF,CUST100062948,INV5371565E4B,Collections Referral,2026-04-13,Email Sent,False
DUN19F529668C,CUST100028520,INV5E8037C5C3,Reminder,2026-01-20,None,False
DUN9583A50DBC,CUST100044634,INV8EBF9EAB74,Final Notice,2026-03-28,Call Placed,True
DUN8D93E1C5E9,CUST100009975,INVF226B487AC,Collections Referral,2026-05-24,Email Sent,False
DUNBF42EF65DB,CUST100097394,INV0316F237A1,First Notice,2026-03-17,Service Restricted,False
DUN23C3961195,CUST100020765,INVDD1CBF7C37,First Notice,2026-02-04,Call Placed,True
DUN3072E4E18C,CUST100011163,INV4AA14EAAA2,First Notice,2026-06-21,Service Restricted,True
DUN6CD8735261,CUST100035273,INV72222438C7,Final Notice,2026-06-19,Call Placed,False
DUNF421761BFC,CUST100001279,INV4A789D96E4,Final Notice,2026-04-12,SMS Sent,False
DUNA9E8FB2530,CUST100079901,INV321838A0BF,Collections Referral,2026-05-22,SMS Sent,False
DUN0AF6B7E969,CUST100048838,INV0324284D92,Reminder,2026-02-12,Service Restricted,True
DUNC3F6E91BE5,CUST100052444,INVBAC3CAD274,Reminder,2026-01-02,Service Restricted,True
DUN67DD48259D,CUST100081857,INVCCD0B30B2C,First Notice,2026-04-02,SMS Sent,True
DUND7D24D8FB6,CUST100031536,INV6E6FACB3FD,First Notice,2026-05-01,Call Placed,False
DUN0AF6A40ED6,CUST100086574,INV58A092F7A3,First Notice,2026-01-03,None,False
DUNA5AD2FC6D1,CUST100038589,INV6B5CB01169,First Notice,2026-03-04,Email Sent,True
DUNAC9A28B9D0,CUST100048717,INV527AD5CBFE,First Notice,2026-02-24,Service Restricted,True
DUNFFB1C9C07D,CUST100051787,INV690CB43CE8,First Notice,2026-06-13,Call Placed,True
DUN3545C84B9D,CUST100001666,INVBF7EAEE0CD,Reminder,2026-07-18,Service Restricted,True
DUNE4BE321D98,CUST100069809,INV0463FEC76B,First Notice,2026-07-16,Call Placed,False
DUN0ED0CE4B6B,CUST100021439,INV0BDC8C2A54,Reminder,2026-06-29,Service Restricted,False
DUNCDD02B8427,CUST100020258,INV1C572A08F9,Reminder,2026-05-20,Call Placed,True
DUN455C343759,CUST100028670,INV071FFA7370,First Notice,2026-07-04,Email Sent,True
DUN68A738D2E4,CUST100051684,INVC87A707EDC,Final Notice,2026-06-20,Call Placed,True
DUNFEA8BCCD7D,CUST100089098,INV8E090CBDD2,Collections Referral,2026-01-03,Call Placed,True
DUNE6DE1BF3BB,CUST100048317,INV6EC53ADE76,Collections Referral,2026-06-28,Call Placed,True
DUN63D0A0EA15,CUST100074143,INV9D5E6D1B8B,Service Suspension,2026-01-26,None,False
DUN4D7E3E246C,CUST100065060,INV3F4BD4362E,First Notice,2026-04-07,None,True
DUND663626282,CUST100005841,INVB59F99F27A,Reminder,2026-05-04,Email Sent,True
DUN520D681D88,CUST100064685,INV014C605AF9,Reminder,2026-03-12,Service Restricted,False
DUNEB8B0DBBDA,CUST100029925,INV69CA7216D8,Reminder,2026-05-18,Call Placed,False
DUNA9BDBAE8C0,CUST100089036,INVB6A0D653B6,Reminder,2026-05-17,Call Placed,False
DUND575DB8E07,CUST100034726,INVB644B3BF0C,Final Notice,2026-07-17,None,True
DUN7E460C8586,CUST100099044,INV4B91EDC5E2,First Notice,2026-03-29,Service Restricted,False
DUN0B8AF51815,CUST100093348,INVF65A792321,Final Notice,2026-04-04,None,False
DUNCB12BCAF3D,CUST100087088,INVAECFD58913,Reminder,2026-07-10,SMS Sent,True
DUN8D90A1A0B3,CUST100057192,INV203A15F773,Service Suspension,2026-04-19,SMS Sent,True
DUNDC81F2396D,CUST100088906,INV7357A229DB,First Notice,2026-05-23,Service Restricted,False
DUN78A2803D15,CUST100060303,INV5004331D2F,Reminder,2026-04-26,None,False
DUNB05A2FA1B5,CUST100027440,INV9CFF57B42F,Collections Referral,2026-03-20,Email Sent,True
DUN621B406EE5,CUST100094540,INV6D55814C08,First Notice,2026-06-03,Call Placed,True
DUN533360CCBF,CUST100014438,INV3DA78E0421,Reminder,2026-06-05,Call Placed,True
DUNE0BF3B2FA1,CUST100055677,INV3DFA1FE79E,Final Notice,2026-04-28,Call Placed,False
DUN350F34A7B5,CUST100086085,INVCFD8FCF305,First Notice,2026-03-19,None,False
DUN59CB1566FF,CUST100062339,INV61BE3BCFB6,First Notice,2026-04-27,SMS Sent,True
DUN48DBB07783,CUST100046038,INV6586C3223D,First Notice,2026-05-04,None,True
DUN51C1422C7E,CUST100054528,INV27EDA72308,First Notice,2026-01-10,None,True
DUN1B07C8EDEA,CUST100032186,INV42C1D9A99E,Reminder,2026-05-31,Email Sent,True
DUN01139B1261,CUST100022461,INV1A954CB4ED,Reminder,2026-05-20,Email Sent,True
DUNF5FD8F2FD9,CUST100028603,INV0BA97ACF2A,Collections Referral,2026-06-16,Service Restricted,False
DUN0FDCDFDE95,CUST100036490,INV3F7913FEAA,First Notice,2026-05-13,Email Sent,False
DUN338FDDA3A7,CUST100081375,INVAC6AC24446,First Notice,2026-05-08,Call Placed,False
DUN10FFC4CF8D,CUST100080999,INVEE565006E1,Reminder,2026-03-24,Email Sent,True
DUNACA1E79209,CUST100052485,INV0C69401087,Final Notice,2026-03-13,Call Placed,False
DUN08E34004B1,CUST100003294,INVDD6C7DC86A,Reminder,2026-05-04,Call Placed,False
DUND46B73F260,CUST100067329,INV0271BC9D8B,Reminder,2026-05-28,None,True
DUNC5B1CC574C,CUST100085822,INVD8E99FE6FE,Reminder,2026-03-28,Email Sent,True
DUNC03C6040B9,CUST100026877,INV32CFAC651B,Collections Referral,2026-06-08,Service Restricted,True
DUND8C83070D2,CUST100072795,INV5184EFDB4C,First Notice,2026-03-11,Call Placed,True
DUN2AC28F1559,CUST100020630,INVEEC57076CE,Reminder,2026-05-26,SMS Sent,True
DUN169584CB73,CUST100088920,INV752808CF76,Reminder,2026-04-02,Service Restricted,True
DUN072713DAED,CUST100094204,INVF79F28450E,First Notice,2026-02-19,Service Restricted,True
DUN7848099076,CUST100072837,INVB2EB5D54D9,Reminder,2026-04-06,Email Sent,False
DUN2149D4255D,CUST100021978,INV934435B14E,First Notice,2026-06-07,Email Sent,True
DUND75A304907,CUST100017172,INVD334730891,First Notice,2026-05-14,Call Placed,False
DUN5DB4427BC1,CUST100035489,INV54600B4B08,First Notice,2026-01-13,None,True
DUND93D39B7B6,CUST100047712,INV2721C89D52,Reminder,2026-03-02,Service Restricted,False
DUN683CF2072B,CUST100009771,INVAC7E00E91A,Final Notice,2026-07-09,Service Restricted,True
DUNE2137D6CD3,CUST100071046,INVF14CDD3AD3,Collections Referral,2026-04-07,Call Placed,True
DUN3F3F67290F,CUST100027451,INV0E6739D5EE,Reminder,2026-07-06,Call Placed,False
DUN9E7C1B6A67,CUST100078241,INVCC49473023,Collections Referral,2026-07-15,Email Sent,False
DUN9783A13328,CUST100022134,INVDA1A8D3D7E,First Notice,2026-02-01,Email Sent,False
DUN51A48C4BAF,CUST100083503,INV4D4F3EE031,Reminder,2026-04-23,None,False
DUNBEBBF6CFB6,CUST100058936,INV319F28A8C6,Reminder,2026-01-15,Email Sent,False
DUN53C3B43EFA,CUST100078473,INV5E8E87FFD7,Reminder,2026-01-24,SMS Sent,True
DUN7EE33D80C4,CUST100033911,INV0EAD6993B9,Service Suspension,2026-04-29,None,False
DUND15CA1094D,CUST100052364,INV26FDC2CDA3,Reminder,2026-03-17,Email Sent,True
DUN304709D075,CUST100079109,INV76E31F863B,First Notice,2026-04-13,None,False
DUNE155DA1BDD,CUST100097518,INV5C67A84827,Reminder,2026-06-07,Call Placed,True
DUNF2C6CC0938,CUST100023222,INVF45A1C0C1D,Reminder,2026-01-13,Email Sent,False
DUN1CC10AE6F2,CUST100090705,INVB8DE3C2E54,Final Notice,2026-06-04,Call Placed,False
DUNBBDCB64B2C,CUST100087644,INVE63807F673,Reminder,2026-06-03,Email Sent,True
DUNC8F09B2950,CUST100043782,INV9024775216,Final Notice,2026-05-22,Email Sent,True
DUNAB55457453,CUST100003102,INVC28C17E38C,Reminder,2026-04-10,Email Sent,False
DUN3FDC87362E,CUST100028626,INV4930154B07,Reminder,2026-02-09,Call Placed,False
DUN79DB9653C1,CUST100059653,INV0AE7187784,First Notice,2026-03-10,Service Restricted,True
DUN98D4A2946B,CUST100045430,INVA97F5FF556,First Notice,2026-04-25,Email Sent,True
DUNC50299E49E,CUST100012339,INV65B5659167,Collections Referral,2026-07-14,Email Sent,False
DUN8A689DBDFA,CUST100086880,INV618EBA622F,Reminder,2026-01-09,SMS Sent,True
DUN2616780E1B,CUST100019134,INV51DE435D90,Service Suspension,2026-07-01,Email Sent,True
DUN2143FCB0A0,CUST100049752,INVCA608FE385,Reminder,2026-02-12,Service Restricted,False
DUN5D13D06B94,CUST100088493,INV622DE5A709,Reminder,2026-02-23,Call Placed,True
DUNCACA92E31C,CUST100000377,INV224143741B,Reminder,2026-04-18,SMS Sent,True
DUNF15328E64C,CUST100042381,INVCE351C92D2,Final Notice,2026-03-10,Email Sent,True
DUN1696BB7D1F,CUST100046635,INVA07C74E3D0,Collections Referral,2026-04-04,SMS Sent,True
DUN13F72986AE,CUST100085573,INV7035A508F9,Service Suspension,2026-02-10,Call Placed,False
DUNBC05837576,CUST100026367,INVB50538993E,First Notice,2026-03-10,Service Restricted,True
DUNB0F0106F31,CUST100086209,INVFA5ADB2997,Reminder,2026-05-05,None,True
DUNBAEE832A56,CUST100043743,INV9AE20958F9,Reminder,2026-01-14,Service Restricted,True
DUN85C3A8BC7D,CUST100063153,INVD09C97ABDD,First Notice,2026-04-22,Email Sent,True
DUN09611D46D6,CUST100084984,INVF6A17EEA00,Reminder,2026-01-12,Email Sent,True
DUNBE0678F62A,CUST100022885,INV33F8145018,Final Notice,2026-01-13,None,False
DUNE4B392949B,CUST100022589,INVDC6480C2FC,First Notice,2026-04-12,None,True
DUN29869DCCE8,CUST100001479,INV0317C61D83,Service Suspension,2026-05-22,None,True
DUNBC9BD8D3EE,CUST100044294,INVB7FCF70369,First Notice,2026-01-07,SMS Sent,True
DUN398E123E50,CUST100005084,INV2781C08850,Final Notice,2026-02-22,SMS Sent,False
DUN8F84BF52C0,CUST100043558,INVB99535A321,Collections Referral,2026-03-06,SMS Sent,True
DUN3F3653C7D8,CUST100012027,INVA639451C00,Reminder,2026-03-23,Service Restricted,True
DUNDE41041962,CUST100012264,INVFB2C4EF095,Reminder,2026-05-20,Service Restricted,True
DUNC8292DD8E7,CUST100023156,INVC0A5BC4D6E,First Notice,2026-02-20,Service Restricted,True
DUN434F59EB89,CUST100076758,INV9B60CC06C8,First Notice,2026-01-16,SMS Sent,True
DUN1DC31B4975,CUST100096760,INV4CA9E9DD31,Reminder,2026-07-10,SMS Sent,True
DUN6D7A645A6B,CUST100096743,INV76039C9D3F,Final Notice,2026-03-24,None,False
DUN466C149A38,CUST100029637,INV63CCDB25A1,Final Notice,2026-07-05,Email Sent,True
DUNE34506A98A,CUST100074348,INV9059407FCF,Reminder,2026-03-15,SMS Sent,True
DUN30D9244B6A,CUST100029699,INV54F7AAAF4D,First Notice,2026-07-16,Email Sent,False
DUN26EA9D506A,CUST100051818,INV27531EB48A,First Notice,2026-05-05,Email Sent,True
DUN357C800024,CUST100021996,INVF12FE46457,Reminder,2026-07-09,None,True
DUNEEC4CEBCD6,CUST100073646,INV81C8B4BD2A,First Notice,2026-02-22,None,True
DUN8F6CEEE073,CUST100087093,INV450AB76446,First Notice,2026-04-25,SMS Sent,True
DUNF5DE87C55E,CUST100030171,INVF5DCB7F3A6,Reminder,2026-03-28,SMS Sent,False
DUND9441F93E6,CUST100059991,INV7BB2841D1E,Reminder,2026-01-21,None,False
DUNB27501B117,CUST100006112,INVAB36B45C96,First Notice,2026-01-15,SMS Sent,False
DUNCF18FDCEE5,CUST100052134,INV664E0BACE2,Final Notice,2026-05-27,None,True
DUN06656802BD,CUST100045858,INV3DE97DA724,Reminder,2026-03-12,Call Placed,False
DUN7BAD90F8CB,CUST100098095,INV1BDE374C8F,Reminder,2026-07-22,SMS Sent,True
DUN2443611ED5,CUST100050430,INV72A40896B8,Final Notice,2026-05-06,Call Placed,False
DUN60516F5FA0,CUST100046400,INV11F43EC92B,First Notice,2026-01-28,Service Restricted,False
DUN24DF33F0FF,CUST100094900,INV5C4934DA40,Reminder,2026-02-21,Call Placed,True
DUN9083FBF26C,CUST100087540,INV271A0643E2,First Notice,2026-04-16,Call Placed,False
DUN75BF457C55,CUST100039252,INVBA024B7BAA,Reminder,2026-04-24,Service Restricted,True
DUN8FBD2B93DB,CUST100000529,INV5CAA1992C3,Reminder,2026-04-22,Email Sent,False
DUN722B59D8F2,CUST100010266,INV585544DF9B,Reminder,2026-01-16,Service Restricted,True
DUN1672DC89BE,CUST100098437,INV471B04E660,Reminder,2026-06-18,Service Restricted,False
DUNF0F7FF09CE,CUST100095904,INVD6C8E61EBE,First Notice,2026-01-23,Service Restricted,False
DUN0721A8FEEC,CUST100033155,INV752A98B3BB,Reminder,2026-05-23,Call Placed,True
DUN69C12F70F2,CUST100064530,INV2453727995,Reminder,2026-02-27,Email Sent,True
DUNA82EBA0185,CUST100074580,INVB78B213EBE,Collections Referral,2026-02-09,Call Placed,False
DUN896DA9DF28,CUST100034513,INV1208B1B139,First Notice,2026-05-22,None,True
DUNA16B373333,CUST100046309,INVEA5D224F7D,First Notice,2026-02-23,SMS Sent,True
DUND847E87565,CUST100097602,INVD99FA0F62D,Final Notice,2026-07-12,Email Sent,False
DUN8DFBA1801C,CUST100055068,INVF9921E53BA,Final Notice,2026-04-04,None,False
DUN74582CFD8C,CUST100005250,INV041BB62D4A,Reminder,2026-04-08,SMS Sent,True
DUN9CE95F5A36,CUST100068639,INVBA4A7F5E9E,First Notice,2026-04-26,None,True
DUNBC052A99D8,CUST100096178,INVFCCD7F79BB,Final Notice,2026-03-13,None,False
DUNC3ED2762CE,CUST100030898,INV773EC1B3CE,Reminder,2026-02-11,Service Restricted,True
DUNB7B2B3A7EA,CUST100069380,INV4121836024,Final Notice,2026-04-12,Email Sent,True
DUN43803B0EC2,CUST100097272,INVCC2D1D4EF9,First Notice,2026-01-02,Service Restricted,False
DUNCD04A77D36,CUST100067400,INVD074227FE5,Collections Referral,2026-01-10,Call Placed,False
DUNA87A43914B,CUST100098785,INVC2148E20C1,Reminder,2026-07-04,None,True
DUNDB752B42A2,CUST100068149,INVF4CA304CC5,Reminder,2026-06-28,Service Restricted,True
DUNABDFB9CA6D,CUST100016157,INVDAED1C0CC9,First Notice,2026-01-25,Call Placed,False
DUN04A6D0BC55,CUST100062634,INV8540BADAEF,Final Notice,2026-06-23,Email Sent,False
DUND6DC3F4D44,CUST100091836,INVE51A2B29BC,First Notice,2026-01-26,Call Placed,False
DUN7C302BBB54,CUST100002830,INV5D056FBB68,First Notice,2026-05-03,Service Restricted,True
DUN22F4BC6778,CUST100098135,INVF9B2E3EE54,Reminder,2026-05-11,Email Sent,True
DUN26E16CA3CA,CUST100025718,INV776FDD67E9,Collections Referral,2026-05-25,Call Placed,True
DUN07EBC00FD8,CUST100067520,INVF9E33B0A23,Collections Referral,2026-02-13,Service Restricted,False
DUNEEDF1B4032,CUST100065285,INV3D3F260639,First Notice,2026-04-29,None,True
DUN73BDE10C7B,CUST100063997,INVEC2233E9AB,Reminder,2026-01-20,None,False
DUN2F5F3600EA,CUST100005263,INVA059467A09,First Notice,2026-05-23,Call Placed,True
DUN12824089BD,CUST100013537,INV41F3A3FDA5,Service Suspension,2026-05-12,None,True
DUN5ACDA2F8CD,CUST100069635,INV9B776EC190,Reminder,2026-02-08,None,True
DUNB539DAC52D,CUST100048883,INVECEBF06912,Reminder,2026-02-18,Service Restricted,True
DUN57F61B9347,CUST100069768,INV7ABCB40728,First Notice,2026-01-06,Call Placed,False
DUN364B997B4A,CUST100004105,INVAA43883D10,Reminder,2026-03-13,Service Restricted,False
DUN2A3C27281A,CUST100091885,INVAD13378E73,Collections Referral,2026-06-09,Email Sent,False
DUN248A47DE9A,CUST100084692,INVF068A464B9,First Notice,2026-03-27,None,False
DUN07F330FE6E,CUST100087759,INV415DA984F8,First Notice,2026-06-27,SMS Sent,True
DUN2F1D6C6D75,CUST100009679,INV7053679B45,Reminder,2026-02-13,Email Sent,True
DUN1D7FE5CF44,CUST100010337,INV414DB9FF06,Final Notice,2026-03-28,None,True
DUN5829D9ACCF,CUST100042689,INV000DB4F467,Reminder,2026-04-05,None,False
DUN82782979AA,CUST100015041,INV62D662E8C9,Collections Referral,2026-04-11,None,False
DUN7B9753DEF0,CUST100019042,INVE343905041,Reminder,2026-01-10,Call Placed,True
DUN1106AC2203,CUST100024222,INV4C290E6674,First Notice,2026-01-02,Call Placed,True
DUN067C4E526D,CUST100062230,INV56A8A1F647,Reminder,2026-05-18,Call Placed,True
DUN9E763BE8BE,CUST100037433,INV9CE2590824,First Notice,2026-03-01,SMS Sent,True
DUN3F71563BBB,CUST100026943,INVE2CFD89A88,First Notice,2026-07-03,Email Sent,False
DUN896A41B639,CUST100094793,INVF261860019,Reminder,2026-06-29,Email Sent,True
DUNEA2EF0614A,CUST100070615,INVB9C3EA9640,Reminder,2026-06-06,Service Restricted,False
DUNDCC6441558,CUST100082552,INV545536A297,Reminder,2026-07-03,Email Sent,False
DUN71289DA2D4,CUST100000213,INVCF845FDA9E,Reminder,2026-05-26,Email Sent,True
DUN7959306A8E,CUST100023205,INV043E15F823,Reminder,2026-07-18,None,False
DUN3C1CA3C7CA,CUST100084806,INVF61BF67477,Final Notice,2026-05-23,Email Sent,False
DUN1B3266EA6B,CUST100002297,INVFC1522491F,Reminder,2026-05-18,None,False
DUN7E189028C0,CUST100039268,INV2BDEC9BB6D,Reminder,2026-01-16,None,False
DUN15D3F796CA,CUST100053340,INVA3BC06162B,Reminder,2026-03-26,None,True
DUN3A81E4E234,CUST100035375,INVC433F5E078,First Notice,2026-03-28,Email Sent,True
DUNEA5CFB9A27,CUST100021616,INVA7580AE6E0,Reminder,2026-02-26,None,False
DUN9350B6752F,CUST100059359,INV5CC57A5A25,Collections Referral,2026-05-30,Call Placed,True
DUN867C73A9E2,CUST100035439,INV86E3FFED9E,First Notice,2026-02-08,SMS Sent,True
DUNFCAD44FB73,CUST100018655,INV729D2614FF,Reminder,2026-05-02,Service Restricted,True
DUNB0254AA17F,CUST100015400,INVEC53009905,Reminder,2026-02-15,SMS Sent,True
DUN3C47CE1403,CUST100045204,INV9350288B57,Reminder,2026-02-10,SMS Sent,True
DUN86E2141466,CUST100076382,INVC8D86FAB95,Reminder,2026-01-12,Email Sent,False
DUN00770FD509,CUST100075007,INV11C89D0161,Reminder,2026-02-02,Service Restricted,True
DUN60DE7B623E,CUST100078182,INV0DB09D6810,First Notice,2026-04-05,Service Restricted,False
DUN9856D624DB,CUST100007101,INVD44435EA5D,Reminder,2026-07-20,None,True
DUN4CB4FD6AC8,CUST100030173,INV6643E1A627,Service Suspension,2026-02-21,Service Restricted,True
DUNCC807C6F25,CUST100037488,INV469C9DFD94,Collections Referral,2026-03-04,Service Restricted,True
DUN1CC959F09B,CUST100086575,INVF951793603,Reminder,2026-07-12,SMS Sent,True
DUNE0DFE19193,CUST100029988,INV1DE768A6B4,Reminder,2026-04-12,Email Sent,False
DUN120472AE57,CUST100072550,INVD1A6DAEB27,First Notice,2026-05-25,Service Restricted,False
DUN0DC55EDF8F,CUST100089773,INV59EFCFAE4B,Final Notice,2026-03-05,Email Sent,True
DUNAFCA2A19D4,CUST100050091,INV566522740F,Reminder,2026-05-08,Call Placed,True
DUNCBDD58CB3B,CUST100068866,INVBF828AA096,First Notice,2026-07-01,None,True
DUN7E0988F731,CUST100003836,INV43BEA2C1D4,Reminder,2026-07-21,Service Restricted,True
DUNAD2A40719D,CUST100038783,INV31463F0B88,Reminder,2026-01-18,None,False
DUN4EDDA33C77,CUST100068918,INVD6241B5719,Reminder,2026-06-25,Call Placed,False
DUNF0CDFD3675,CUST100046121,INV3F1E9DF504,Collections Referral,2026-03-15,Call Placed,True
DUND810FA4B4C,CUST100075910,INVE85E5CA049,Final Notice,2026-03-16,None,True
DUNCA31A64C66,CUST100073513,INVDE0E670687,Reminder,2026-04-06,SMS Sent,True
DUNAAF118ADED,CUST100035078,INV919328FF78,Reminder,2026-07-12,Email Sent,True
DUN613737CC98,CUST100019009,INV51D8DCBAAB,Final Notice,2026-06-28,Service Restricted,True
DUNDF6C8B5EC6,CUST100035133,INV241D0E8D87,First Notice,2026-02-03,Service Restricted,True
DUN9845E38597,CUST100073982,INV5248AEF91D,Final Notice,2026-06-10,Service Restricted,False
DUN7B0A949F53,CUST100087769,INV6104078CAA,Reminder,2026-03-10,SMS Sent,True
DUN7FC1A410D1,CUST100092557,INV60163453F1,First Notice,2026-01-30,Call Placed,True
DUNAF28F9237C,CUST100072719,INV2211437C4D,Final Notice,2026-02-26,Email Sent,False
DUN6C801BEA15,CUST100065359,INV2C72C13173,Reminder,2026-06-26,Call Placed,True
DUN6F8FBA8499,CUST100054287,INVF0EEB17506,Reminder,2026-02-18,SMS Sent,False
DUN75A19D6DFB,CUST100069034,INVEA0F297916,Reminder,2026-02-08,SMS Sent,True
DUN54A05F20AF,CUST100000808,INVE28C80333F,First Notice,2026-01-07,None,False
DUNBAE4B8B8F9,CUST100003070,INV10E6EECE8F,Collections Referral,2026-06-24,Service Restricted,False
DUN90C819C5EC,CUST100001970,INV993BDDEB6A,Reminder,2026-05-28,Email Sent,False
DUN8A02F0DB68,CUST100074191,INVCDF7CC1D67,Reminder,2026-05-10,Service Restricted,True
DUND8454BCF97,CUST100087346,INV61E14DC871,Collections Referral,2026-07-02,Service Restricted,False
DUN56F2631C02,CUST100067199,INVE17155320B,Final Notice,2026-02-07,Service Restricted,False
DUN2B0A0870F5,CUST100070329,INVAE96350067,Collections Referral,2026-03-04,Service Restricted,False
DUN37726F1B82,CUST100008595,INVB13B73FFFC,Reminder,2026-05-27,Email Sent,False
DUN562E4938C4,CUST100021274,INV7387A99B26,First Notice,2026-02-18,Email Sent,True
DUNFF99168A5B,CUST100003484,INV157B7713D0,Final Notice,2026-02-16,Email Sent,True
DUN4C5C2B3576,CUST100073203,INV80FEF7DC27,First Notice,2026-06-30,Call Placed,True
DUN87F166F65D,CUST100007559,INVA212D70DD1,Reminder,2026-06-14,None,True
