plan_id,customer_id,plan_name,plan_type,monthly_fee_usd,data_allowance_gb,voice_minutes,sms_allowance,start_date
PLN2B880A787D,CUST100043903,Prepaid 5GB,Postpaid Mobile,102.27,20,1000,100,2023-04-24
PLNDF7EF0197C,CUST100078421,Fiber 500Mbps,IoT,33.48,2,-1,500,2015-10-26
PLN829BF03279,CUST100015904,Unlimited Plus,Postpaid Mobile,110.42,5,-1,500,2024-12-17
PLN22684DAAB5,CUST100086347,Fiber 1Gbps,Broadband,88.69,-1,500,100,2016-01-18
PLN4E1E236B08,CUST100090541,Fiber 500Mbps,Postpaid Mobile,137.77,50,-1,-1,2020-01-17
PLN281CB79C03,CUST100032912,Unlimited Plus,Postpaid Mobile,104.29,50,-1,500,2024-09-08
PLN46707A9960,CUST100018652,Prepaid 5GB,Postpaid Mobile,54.75,10,-1,100,2016-10-31
PLNF2418794FC,CUST100081681,Unlimited Premium,IoT,34.59,2,-1,500,2026-03-22
PLN03904B303A,CUST100010150,Prepaid 5GB,Postpaid Mobile,17.0,-1,-1,500,2015-01-10
PLN573180C448,CUST100093763,Fiber 500Mbps,Postpaid Mobile,113.73,5,500,100,2017-01-28
PLN4951B26BA4,CUST100099792,IoT Data Plan,Postpaid Mobile,138.56,50,-1,-1,2025-09-20
PLN1705EE32D5,CUST100013739,Unlimited Basic,Postpaid Mobile,31.15,50,500,-1,2024-03-07
PLN15E22124B5,CUST100040089,Prepaid 5GB,Postpaid Mobile,96.3,-1,-1,-1,2025-05-16
PLN678FC6BEEC,CUST100073029,IoT Data Plan,Broadband,37.98,2,500,100,2023-03-31
PLN26BACDA4F2,CUST100053469,Unlimited Plus,Postpaid Mobile,32.77,-1,-1,100,2019-05-14
PLN4829052B2E,CUST100008801,Prepaid 5GB,Broadband,40.2,2,1000,-1,2019-12-16
PLNC3D68F6857,CUST100028390,Fiber 1Gbps,Postpaid Mobile,56.73,5,-1,100,2017-08-23
PLNFE6FEB16F7,CUST100094018,Unlimited Premium,Prepaid Mobile,143.52,2,-1,-1,2015-02-16
PLN68E5C24CD3,CUST100025724,Unlimited Plus,Prepaid Mobile,116.6,5,-1,100,2023-07-18
PLND12DA392CE,CUST100089597,Unlimited Basic,Prepaid Mobile,118.04,-1,500,-1,2020-06-17
PLNDAF241FB51,CUST100072386,Fiber 1Gbps,Broadband,34.54,50,1000,100,2017-05-11
PLN33D8FCD0B5,CUST100086033,Fiber 500Mbps,Broadband,91.19,2,-1,500,2019-12-22
PLN9D2E01F5EB,CUST100062494,Unlimited Premium,Postpaid Mobile,64.13,5,1000,100,2023-04-03
PLN37217C06F2,CUST100008199,Family Share 10GB,Postpaid Mobile,112.7,2,1000,100,2023-07-24
PLN88E4415663,CUST100036517,IoT Data Plan,Postpaid Mobile,127.4,2,500,-1,2024-07-26
PLN5EE3838F37,CUST100039140,Unlimited Basic,Postpaid Mobile,41.7,20,1000,500,2020-01-08
PLN3EF01C1C57,CUST100031978,Fiber 500Mbps,IoT,38.14,-1,1000,500,2024-10-19
PLNE1BBB8F021,CUST100048807,Unlimited Plus,Postpaid Mobile,71.35,20,500,100,2016-08-29
PLN5C5DD1C16E,CUST100013413,Prepaid 5GB,Broadband,48.31,-1,1000,500,2015-02-01
PLNA9D9382F93,CUST100055285,Fiber 1Gbps,Broadband,18.61,-1,500,-1,2022-03-16
PLNEFF36CB4D9,CUST100092695,Fiber 1Gbps,Postpaid Mobile,46.55,20,-1,500,2026-01-30
PLN050A4B782D,CUST100038857,IoT Data Plan,Postpaid Mobile,57.45,2,1000,500,2019-10-30
PLNF538F87C51,CUST100001843,Unlimited Plus,Prepaid Mobile,21.47,2,-1,-1,2026-02-02
PLNB3BE953EC5,CUST100083082,Family Share 10GB,Postpaid Mobile,54.08,2,500,-1,2024-09-14
PLN78218DE41D,CUST100094033,Unlimited Premium,Postpaid Mobile,56.34,10,1000,500,2017-12-09
PLN52DE6BD1D6,CUST100073969,Fiber 1Gbps,Broadband,116.47,50,500,500,2019-10-24
PLNA20BFB1553,CUST100009012,Unlimited Plus,Postpaid Mobile,83.63,50,1000,500,2017-04-28
PLN84A7C76244,CUST100098973,Fiber 500Mbps,Postpaid Mobile,105.27,20,-1,100,2022-09-01
PLN8BF5A90A4B,CUST100005131,Fiber 500Mbps,IoT,106.94,10,-1,-1,2019-02-12
PLN3F6B7EE9F2,CUST100031630,IoT Data Plan,Postpaid Mobile,63.22,10,-1,100,2015-08-11
PLNEE3A2B0824,CUST100098296,Fiber 500Mbps,Postpaid Mobile,68.48,2,500,500,2023-11-04
PLN25DFBB04A6,CUST100006533,Unlimited Plus,Postpaid Mobile,71.62,20,1000,100,2017-01-03
PLNAC7E69DF15,CUST100043638,Prepaid 5GB,Prepaid Mobile,102.12,2,-1,100,2024-08-25
PLN3675014323,CUST100038172,Family Share 10GB,Postpaid Mobile,109.27,-1,1000,100,2015-07-29
PLN984459F715,CUST100088148,Fiber 500Mbps,Broadband,112.28,50,-1,100,2025-02-15
PLN863848AE3D,CUST100041983,IoT Data Plan,Postpaid Mobile,34.18,5,-1,-1,2026-01-15
PLNE3FCE28AE1,CUST100051868,Prepaid 5GB,Postpaid Mobile,37.54,50,500,-1,2015-09-30
PLNE75A90D247,CUST100065764,Unlimited Basic,Postpaid Mobile,91.79,2,-1,-1,2022-07-07
PLN6FA7C0B74E,CUST100015196,Family Share 10GB,Postpaid Mobile,71.1,-1,-1,100,2025-08-14
PLNDD8A94567B,CUST100097934,Fiber 500Mbps,Postpaid Mobile,66.43,50,-1,-1,2015-06-13
PLN46BB3CE1FA,CUST100029951,Unlimited Plus,Postpaid Mobile,131.79,-1,500,-1,2016-06-04
PLN0D63F35C74,CUST100061349,IoT Data Plan,Prepaid Mobile,114.62,20,-1,100,2025-11-12
PLN213DEA86F0,CUST100090603,Unlimited Premium,Postpaid Mobile,127.04,20,1000,-1,2025-02-11
PLN464235227F,CUST100068417,Fiber 1Gbps,Postpaid Mobile,138.49,-1,500,-1,2020-02-19
PLN3B7095ACCC,CUST100083148,Unlimited Plus,Postpaid Mobile,111.8,10,-1,500,2020-04-29
PLN42C431A519,CUST100041876,Family Share 10GB,Broadband,62.34,20,500,-1,2026-02-22
PLNF32E0D7E72,CUST100033002,Prepaid 5GB,Broadband,107.07,20,500,500,2018-06-06
PLNF4A7D547DE,CUST100065681,Fiber 500Mbps,IoT,113.57,50,500,100,2015-04-02
PLNE8DAF73F87,CUST100003821,Prepaid 5GB,Postpaid Mobile,79.72,2,1000,500,2026-01-09
PLN3EF97ED884,CUST100076437,Unlimited Basic,Postpaid Mobile,69.58,2,1000,100,2015-05-15
PLNBF1DD14D04,CUST100089315,Unlimited Premium,Prepaid Mobile,105.89,10,500,-1,2018-09-08
PLN6A335C0AC7,CUST100068547,Prepaid 5GB,Broadband,52.87,2,-1,500,2024-02-11
PLNE9CBBEC198,CUST100006749,Unlimited Basic,Prepaid Mobile,122.0,50,-1,-1,2025-12-02
PLN6C6C17BB12,CUST100008246,Unlimited Plus,Postpaid Mobile,16.25,5,-1,500,2021-04-06
PLNFEA35BD27C,CUST100015872,Fiber 500Mbps,Postpaid Mobile,26.86,50,500,100,2025-03-05
PLNC56A69C942,CUST100028494,Prepaid 5GB,Postpaid Mobile,42.96,20,500,-1,2016-03-02
PLN36B268FFC0,CUST100081191,Unlimited Plus,Prepaid Mobile,37.89,2,500,-1,2023-02-13
PLNE97854F200,CUST100065663,Fiber 500Mbps,Prepaid Mobile,92.02,50,500,500,2021-07-20
PLN28F2B5EFD2,CUST100027767,Unlimited Premium,Postpaid Mobile,70.73,-1,-1,100,2025-07-04
PLN097223B0AA,CUST100033276,Unlimited Basic,Postpaid Mobile,60.53,2,500,100,2017-03-31
PLND3C18AA5E6,CUST100031928,Family Share 10GB,Postpaid Mobile,64.05,20,-1,-1,2023-09-17
PLN5F74A3FFF8,CUST100064175,Family Share 10GB,Postpaid Mobile,20.95,5,500,-1,2023-01-24
PLN93C65F3DC9,CUST100043084,Unlimited Basic,IoT,65.21,20,500,100,2019-07-24
PLN6AA19A7AD7,CUST100007913,Unlimited Plus,Broadband,35.11,2,500,500,2017-03-18
PLN3248205052,CUST100055781,Unlimited Premium,Postpaid Mobile,139.04,-1,1000,-1,2026-06-28
PLNF53A46AC03,CUST100014926,Unlimited Basic,Prepaid Mobile,75.77,2,-1,100,2017-08-24
PLNAEF1D06E21,CUST100001259,Family Share 10GB,Broadband,115.19,10,1000,100,2026-05-23
PLN389AA575EF,CUST100093993,IoT Data Plan,Postpaid Mobile,29.79,20,500,-1,2019-04-11
PLN9091D33D2D,CUST100034295,Fiber 500Mbps,Postpaid Mobile,27.8,5,1000,-1,2017-09-05
PLNC9CBA8EA20,CUST100061336,Prepaid 5GB,Postpaid Mobile,69.23,50,1000,-1,2017-07-06
PLN720E586173,CUST100001276,Unlimited Plus,Prepaid Mobile,58.1,2,500,500,2017-03-11
PLNDE11E78BEF,CUST100013023,Unlimited Basic,Postpaid Mobile,55.48,5,1000,500,2019-10-26
PLN473E9F8983,CUST100008976,Family Share 10GB,Prepaid Mobile,77.49,10,-1,500,2015-12-31
PLNA0D378C65B,CUST100028473,Unlimited Premium,Prepaid Mobile,45.38,20,-1,-1,2026-03-30
PLN5642D48204,CUST100071078,Unlimited Premium,Postpaid Mobile,94.32,-1,-1,100,2026-01-08
PLNE792C3EC4B,CUST100028370,Unlimited Premium,Postpaid Mobile,73.32,20,500,500,2019-10-14
PLNB95DFCE8E6,CUST100001072,Prepaid 5GB,Postpaid Mobile,79.36,2,1000,-1,2017-06-05
PLN82E4B7250F,CUST100041734,Unlimited Plus,Postpaid Mobile,120.03,50,500,500,2017-04-05
PLNB7091127D5,CUST100003473,Unlimited Plus,Broadband,108.94,5,500,500,2016-06-16
PLNB350CB35A8,CUST100052747,Unlimited Plus,Prepaid Mobile,121.76,2,1000,100,2019-02-19
PLNB232D982AB,CUST100056343,IoT Data Plan,Postpaid Mobile,79.13,2,500,500,2016-09-28
PLN3CC3994408,CUST100039284,Unlimited Basic,Postpaid Mobile,58.74,20,500,100,2017-12-06
PLNFAACF21259,CUST100073586,Fiber 500Mbps,Broadband,69.38,50,-1,100,2015-05-25
PLN33F460E6F6,CUST100089420,Family Share 10GB,Prepaid Mobile,30.88,20,500,100,2024-05-26
PLN7BA2BB6DD9,CUST100055192,Fiber 500Mbps,Postpaid Mobile,113.05,5,500,500,2019-02-16
PLN5FAE00947A,CUST100000799,Fiber 1Gbps,Postpaid Mobile,23.9,10,1000,100,2020-10-22
PLNA74D64B472,CUST100033125,Fiber 1Gbps,Broadband,87.61,50,500,-1,2025-11-14
PLNFA7E1CC195,CUST100081610,Fiber 500Mbps,Broadband,81.48,2,1000,500,2024-11-18
PLNA318C7D846,CUST100011702,Unlimited Basic,Postpaid Mobile,61.32,10,500,500,2019-08-10
PLNB3F9784557,CUST100082198,Fiber 500Mbps,Postpaid Mobile,24.05,2,1000,500,2021-04-13
PLN07AD612B52,CUST100045190,Family Share 10GB,Postpaid Mobile,142.58,5,-1,100,2024-09-21
PLNF742322E9D,CUST100078931,Unlimited Plus,Broadband,22.01,2,500,-1,2023-01-09
PLN945954E107,CUST100069282,IoT Data Plan,Postpaid Mobile,76.75,50,500,100,2015-08-23
PLNC3B4D6444C,CUST100087472,IoT Data Plan,Postpaid Mobile,19.48,50,500,-1,2018-09-09
PLN5FF6C20DB2,CUST100027848,Unlimited Basic,Prepaid Mobile,133.07,20,1000,100,2025-02-27
PLN703AC4E374,CUST100057625,IoT Data Plan,Broadband,129.18,5,500,100,2023-11-19
PLNEF4E89826D,CUST100070352,Unlimited Premium,Postpaid Mobile,39.4,20,1000,500,2016-01-29
PLN6B7EA5D472,CUST100082196,Unlimited Premium,Broadband,106.02,2,500,500,2020-12-20
PLN39A24F824D,CUST100062093,Prepaid 5GB,Postpaid Mobile,102.52,-1,1000,-1,2018-05-14
PLNE8522E2045,CUST100065839,Unlimited Premium,Postpaid Mobile,87.81,10,-1,-1,2023-11-06
PLN14AE82610C,CUST100081007,Unlimited Basic,Postpaid Mobile,124.26,20,500,500,2020-08-31
PLN41001E7851,CUST100020315,Family Share 10GB,Postpaid Mobile,41.86,20,500,100,2015-01-26
PLN10F41C9668,CUST100054846,Family Share 10GB,Broadband,119.73,10,1000,500,2026-05-10
PLN09EE73E323,CUST100097549,IoT Data Plan,IoT,116.29,50,1000,500,2018-01-21
PLNBFDE1C08E7,CUST100034435,Unlimited Basic,Postpaid Mobile,90.45,5,-1,100,2022-03-23
PLN7138C0AE9F,CUST100092178,Fiber 1Gbps,Broadband,93.46,50,1000,-1,2020-11-28
PLN31C4462D38,CUST100012636,Unlimited Basic,IoT,39.97,20,-1,500,2018-09-27
PLN41F4A6251D,CUST100053372,Unlimited Plus,Postpaid Mobile,116.49,10,500,100,2023-08-20
PLN064DF6CF85,CUST100070963,Unlimited Premium,Postpaid Mobile,23.51,-1,-1,100,2015-02-21
PLN498935EA00,CUST100077366,Unlimited Basic,Postpaid Mobile,61.64,5,-1,500,2016-04-27
PLN99DF919513,CUST100090449,Unlimited Plus,Broadband,70.47,20,500,-1,2023-06-18
PLN5912CC0D69,CUST100058537,Fiber 500Mbps,Postpaid Mobile,20.83,2,500,-1,2025-03-22
PLNC971228163,CUST100062052,Fiber 1Gbps,Broadband,54.89,2,1000,500,2023-04-02
PLNC25F0BD4A0,CUST100007046,Prepaid 5GB,Postpaid Mobile,97.61,5,-1,100,2023-06-13
PLNCB10680A75,CUST100093958,Fiber 1Gbps,Postpaid Mobile,35.31,50,-1,100,2017-04-12
PLNDF65819836,CUST100031876,Unlimited Basic,Postpaid Mobile,46.92,-1,1000,-1,2018-07-11
PLNAA63478A7C,CUST100005575,Unlimited Plus,Broadband,73.7,10,-1,500,2016-01-02
PLN713DECA7DE,CUST100033190,Fiber 1Gbps,Postpaid Mobile,133.11,2,500,100,2016-01-23
PLNC984F95A37,CUST100041106,Family Share 10GB,Postpaid Mobile,74.67,50,500,-1,2017-01-06
PLNBB0ED1983C,CUST100095045,Unlimited Premium,Broadband,27.63,2,500,500,2022-11-14
PLNDDDBB49027,CUST100036802,Prepaid 5GB,Postpaid Mobile,106.57,-1,-1,-1,2025-04-10
PLNE9B9794DDB,CUST100095080,Prepaid 5GB,Postpaid Mobile,85.5,5,1000,100,2018-12-31
PLN8F0C835063,CUST100061948,Fiber 1Gbps,Postpaid Mobile,149.83,20,-1,100,2025-07-30
PLN99A1643D5B,CUST100019728,Fiber 1Gbps,Prepaid Mobile,130.26,50,1000,100,2018-07-25
PLNBEA5DD53FE,CUST100039882,IoT Data Plan,Postpaid Mobile,36.4,10,1000,100,2019-09-15
PLN5863265137,CUST100026422,Unlimited Basic,Postpaid Mobile,132.76,10,1000,-1,2017-05-15
PLN1211BC60A5,CUST100058046,Unlimited Premium,Postpaid Mobile,59.77,20,-1,-1,2022-12-31
PLNB8F2AD2AE0,CUST100019618,Family Share 10GB,Prepaid Mobile,132.88,2,1000,-1,2024-09-30
PLN20E2E4573F,CUST100023473,Unlimited Basic,Postpaid Mobile,41.26,10,-1,100,2024-05-26
PLNE7B5F150FC,CUST100033097,Prepaid 5GB,Postpaid Mobile,17.92,2,500,500,2020-04-06
PLND7D92C5C09,CUST100042350,Unlimited Basic,Prepaid Mobile,96.9,10,500,100,2019-03-30
PLN00A0F7A100,CUST100091815,Prepaid 5GB,Postpaid Mobile,68.89,10,500,-1,2024-10-18
PLNFEC082CD86,CUST100086177,Unlimited Basic,Postpaid Mobile,142.15,-1,500,100,2017-02-04
PLN008B837BE9,CUST100037497,Fiber 1Gbps,Postpaid Mobile,112.0,5,-1,-1,2023-05-18
PLND779BBB11C,CUST100006772,Unlimited Premium,Prepaid Mobile,15.88,20,1000,-1,2019-01-02
PLN466600CD6C,CUST100027752,IoT Data Plan,Postpaid Mobile,43.02,20,500,500,2026-01-12
PLN4DE1244792,CUST100087059,IoT Data Plan,IoT,53.3,20,-1,500,2025-02-28
PLN36EF1599FC,CUST100082009,Fiber 500Mbps,Postpaid Mobile,89.53,-1,1000,500,2024-02-06
PLNC83A3B41D0,CUST100035707,Unlimited Premium,Prepaid Mobile,148.75,2,-1,-1,2018-11-05
PLN7C3BE422BF,CUST100062388,IoT Data Plan,Postpaid Mobile,114.64,5,500,100,2022-11-16
PLNFD577BAF8C,CUST100002323,Prepaid 5GB,IoT,41.86,2,-1,500,2025-02-22
PLNC801C97FAF,CUST100002042,Unlimited Premium,Postpaid Mobile,88.97,50,-1,100,2019-07-03
PLN636DBA7B92,CUST100072879,Fiber 500Mbps,Prepaid Mobile,24.97,5,500,100,2022-06-15
PLN9D57819BE3,CUST100068454,Prepaid 5GB,Postpaid Mobile,26.52,50,1000,500,2024-03-25
PLNB772A6718D,CUST100038785,Prepaid 5GB,Postpaid Mobile,36.34,10,1000,-1,2017-07-30
PLND809242CDD,CUST100076509,Family Share 10GB,Postpaid Mobile,85.38,10,-1,100,2018-12-24
PLN637A8C3317,CUST100064459,IoT Data Plan,Postpaid Mobile,114.21,2,1000,100,2020-08-23
PLNABBFDA323B,CUST100069176,Unlimited Plus,Postpaid Mobile,15.12,50,500,100,2024-03-05
PLN8B755150D4,CUST100071591,Unlimited Plus,Postpaid Mobile,139.54,2,1000,-1,2016-05-13
PLN12E4F934C3,CUST100047356,Fiber 500Mbps,Prepaid Mobile,59.69,10,500,-1,2018-12-14
PLN0012B62E70,CUST100028952,Fiber 500Mbps,Postpaid Mobile,127.33,5,1000,-1,2021-09-20
PLN156A4A84B6,CUST100097617,Unlimited Basic,Postpaid Mobile,67.41,-1,500,-1,2019-06-16
PLN5697ED5A0C,CUST100018882,Prepaid 5GB,Postpaid Mobile,102.85,5,500,100,2020-09-14
PLNA36236AA1D,CUST100028127,Fiber 500Mbps,Postpaid Mobile,106.34,-1,500,100,2022-10-08
PLN8BB23ECD4B,CUST100084635,Family Share 10GB,Prepaid Mobile,108.46,10,1000,-1,2017-01-24
PLNCF105B0A52,CUST100081000,IoT Data Plan,Postpaid Mobile,73.43,50,-1,500,2018-01-19
PLND88FE9D484,CUST100031047,IoT Data Plan,Prepaid Mobile,136.65,2,-1,100,2020-08-25
PLND624D43198,CUST100036484,Unlimited Premium,Prepaid Mobile,17.52,2,-1,-1,2022-10-23
PLN6F7174819C,CUST100051947,IoT Data Plan,Postpaid Mobile,50.91,50,1000,500,2026-03-21
PLN4D18DDB7BF,CUST100087171,Fiber 1Gbps,Broadband,113.96,2,500,-1,2015-02-25
PLN966D6470A6,CUST100011583,Fiber 1Gbps,Postpaid Mobile,90.39,2,500,-1,2023-02-06
PLN0EB3ADFAAC,CUST100087058,Unlimited Basic,IoT,134.56,10,-1,100,2021-12-13
PLN4AAB8C8E28,CUST100088301,Unlimited Premium,Postpaid Mobile,125.57,2,-1,500,2019-10-03
PLNE435BACC4F,CUST100081011,Fiber 1Gbps,Broadband,69.38,2,-1,500,2020-03-29
PLND57ED3760C,CUST100070079,Family Share 10GB,Broadband,128.56,2,500,500,2019-10-24
PLNF3B360B8F2,CUST100098345,Unlimited Basic,Prepaid Mobile,78.69,20,-1,500,2021-02-17
PLNBECEFCA613,CUST100088373,Fiber 500Mbps,IoT,78.15,5,500,500,2025-01-28
PLNE1F00252B3,CUST100069601,Unlimited Premium,Broadband,58.6,5,-1,-1,2019-05-06
PLNCBFD5F5C2B,CUST100011253,Family Share 10GB,Prepaid Mobile,103.92,2,1000,100,2018-08-12
PLNE59E6CE3D4,CUST100041384,Unlimited Plus,Postpaid Mobile,112.98,-1,1000,100,2017-11-15
PLN72938B4BD6,CUST100056530,Family Share 10GB,Postpaid Mobile,126.9,10,1000,100,2024-11-22
PLN3197F2EBF1,CUST100087163,Unlimited Premium,IoT,118.54,10,-1,100,2024-05-22
PLNAE53DD1524,CUST100037673,Unlimited Basic,Postpaid Mobile,23.28,2,1000,-1,2015-05-20
PLN5746026EDB,CUST100074612,Unlimited Plus,Postpaid Mobile,121.73,20,500,-1,2017-07-06
PLN6D7D7EAB78,CUST100069938,Family Share 10GB,Postpaid Mobile,117.0,50,1000,100,2022-07-24
PLNC3D632BD0F,CUST100030251,Unlimited Basic,Postpaid Mobile,83.95,20,-1,100,2020-06-30
PLN7414F76F5A,CUST100039331,Fiber 500Mbps,Postpaid Mobile,129.61,50,-1,100,2021-04-01
PLNB000FB6555,CUST100069975,IoT Data Plan,Prepaid Mobile,64.4,-1,500,100,2025-01-29
PLNFDA4BF62C2,CUST100059945,Unlimited Basic,Postpaid Mobile,51.78,-1,-1,-1,2019-04-05
PLN47B56F40DE,CUST100022865,Family Share 10GB,Postpaid Mobile,102.59,10,1000,500,2017-09-27
PLN353CF21988,CUST100037270,Unlimited Plus,Prepaid Mobile,134.43,20,500,100,2024-08-07
PLN903322FFCA,CUST100015833,Unlimited Plus,Prepaid Mobile,75.22,50,1000,500,2023-03-21
PLN1F35CF2673,CUST100083837,Unlimited Basic,Postpaid Mobile,62.19,-1,500,-1,2025-01-30
PLN05FB506CDC,CUST100019698,Unlimited Plus,Broadband,70.51,5,1000,500,2021-10-08
PLN695AD037A8,CUST100049829,IoT Data Plan,Postpaid Mobile,85.91,2,500,-1,2025-10-23
PLN1598630FB4,CUST100088915,IoT Data Plan,Broadband,134.79,10,500,-1,2026-04-22
PLNC7E9E5A245,CUST100030252,Family Share 10GB,Postpaid Mobile,120.32,50,1000,500,2021-04-14
PLNAEE235B9A5,CUST100058748,Prepaid 5GB,Prepaid Mobile,83.43,20,500,100,2021-07-02
PLN1A7F9ECD78,CUST100064184,Unlimited Plus,Postpaid Mobile,109.0,10,500,-1,2016-05-17
PLN8EE13E7897,CUST100001479,Family Share 10GB,Postpaid Mobile,105.28,20,-1,100,2025-04-03
PLN32FCAEA53F,CUST100065182,Unlimited Basic,Postpaid Mobile,113.28,2,1000,-1,2019-05-08
PLN55888F2D8C,CUST100058972,Unlimited Basic,Prepaid Mobile,149.82,-1,500,500,2015-04-18
PLN9F443C4B12,CUST100094031,Family Share 10GB,Postpaid Mobile,113.47,5,1000,500,2017-08-12
PLN36F6BAEE41,CUST100097136,Unlimited Plus,Broadband,100.08,2,500,-1,2018-08-05
PLN5B4AD05498,CUST100010298,IoT Data Plan,IoT,122.3,-1,1000,-1,2026-06-18
PLN19BFA81803,CUST100067357,Fiber 500Mbps,Prepaid Mobile,49.07,50,-1,500,2024-02-05
PLN256656235A,CUST100066875,Unlimited Basic,Prepaid Mobile,45.39,5,500,-1,2018-08-12
PLN7F35BD84B0,CUST100078771,Unlimited Premium,Prepaid Mobile,68.03,50,1000,100,2024-12-08
PLNFE601199C0,CUST100073909,Unlimited Plus,Postpaid Mobile,78.7,5,-1,500,2025-01-22
PLN94154A029B,CUST100067287,Unlimited Basic,Prepaid Mobile,28.5,-1,-1,500,2025-09-30
PLN8F1AA4D82D,CUST100075089,IoT Data Plan,Postpaid Mobile,100.56,50,1000,100,2022-05-26
PLN1986C53EF9,CUST100040795,Family Share 10GB,Postpaid Mobile,60.66,10,-1,-1,2020-06-25
PLN312531AE0C,CUST100072081,Unlimited Premium,Postpaid Mobile,149.88,50,500,100,2017-08-29
PLN9C6063A764,CUST100075366,Fiber 500Mbps,Prepaid Mobile,97.45,20,1000,500,2020-11-16
PLNE7E7072467,CUST100003176,Fiber 500Mbps,Broadband,114.34,20,1000,100,2026-06-19
PLND1DE64BB2E,CUST100076716,Unlimited Premium,Prepaid Mobile,141.63,50,1000,100,2022-07-22
PLN5E9E629770,CUST100092415,Fiber 1Gbps,Prepaid Mobile,74.01,5,1000,-1,2020-10-20
PLN54BA461FBE,CUST100051068,Unlimited Premium,Postpaid Mobile,37.73,50,500,500,2025-06-23
PLN918937E33C,CUST100040118,Unlimited Premium,Broadband,96.73,5,1000,100,2018-04-21
PLN07BE16B052,CUST100053568,Unlimited Plus,Postpaid Mobile,62.92,-1,-1,100,2016-03-06
PLN9D0D246820,CUST100077015,Fiber 500Mbps,Postpaid Mobile,97.75,2,-1,-1,2015-03-05
PLNEA6582ED55,CUST100031889,Fiber 500Mbps,Prepaid Mobile,138.68,10,500,100,2022-02-08
PLN4B770F7246,CUST100045498,Fiber 500Mbps,Postpaid Mobile,87.23,-1,-1,500,2020-04-28
PLN66372A5DE8,CUST100076897,Fiber 1Gbps,Prepaid Mobile,87.08,10,-1,100,2025-03-10
PLNE379FDED6C,CUST100022769,Unlimited Basic,Prepaid Mobile,70.85,10,500,500,2020-03-27
PLN2B1E22A8BB,CUST100051779,Fiber 500Mbps,Postpaid Mobile,91.08,-1,-1,100,2017-11-14
PLND7BA71E9EB,CUST100088975,Fiber 500Mbps,Broadband,31.27,50,500,500,2015-04-20
PLN6A6022EC70,CUST100082865,Fiber 1Gbps,Postpaid Mobile,108.31,-1,1000,-1,2017-12-18
PLNB9C12F7D72,CUST100060986,Unlimited Basic,Postpaid Mobile,81.52,20,-1,100,2026-02-26
PLN878D6A9E6D,CUST100093351,IoT Data Plan,Postpaid Mobile,68.63,50,-1,500,2015-08-19
PLNDCB37DBAAC,CUST100083460,Unlimited Basic,Postpaid Mobile,27.05,2,-1,100,2024-11-21
PLN7004EF3894,CUST100091501,Fiber 1Gbps,Broadband,61.74,-1,-1,-1,2019-06-25
PLN8D28D9E170,CUST100077225,Prepaid 5GB,Postpaid Mobile,19.62,-1,500,-1,2023-02-19
PLN3ABB5555C8,CUST100084098,IoT Data Plan,Prepaid Mobile,41.72,10,500,500,2023-12-13
PLN50F777E53F,CUST100064629,Fiber 1Gbps,Postpaid Mobile,85.31,5,1000,500,2026-05-14
PLNE1D730C580,CUST100006590,Unlimited Premium,Postpaid Mobile,129.01,20,-1,-1,2017-11-19
PLNA80C533745,CUST100014791,Unlimited Plus,Postpaid Mobile,87.41,5,1000,500,2015-12-30
PLNB89B9F5B55,CUST100095788,Unlimited Basic,Prepaid Mobile,73.85,50,1000,100,2024-11-23
PLN4EE455187F,CUST100070314,Prepaid 5GB,Prepaid Mobile,67.76,2,-1,-1,2024-03-16
PLN75EAE7CF93,CUST100086689,Unlimited Plus,Broadband,88.36,-1,1000,100,2020-09-21
PLN5D5CFD98BA,CUST100034805,Unlimited Premium,Prepaid Mobile,20.71,-1,1000,500,2016-05-04
PLNEED6AA9BE5,CUST100053826,Unlimited Basic,Broadband,73.31,50,1000,-1,2021-02-04
PLNC322048C53,CUST100071667,Prepaid 5GB,Broadband,128.47,5,500,100,2024-01-20
PLN5621D4B756,CUST100065179,Fiber 500Mbps,Postpaid Mobile,149.02,-1,1000,500,2023-12-10
PLNA7877A26F9,CUST100008656,Unlimited Premium,Postpaid Mobile,66.19,-1,-1,100,2017-03-07
PLN1A36724C7B,CUST100095607,IoT Data Plan,Prepaid Mobile,114.44,20,-1,500,2015-12-07
PLNCF3A853A42,CUST100041180,Family Share 10GB,Postpaid Mobile,141.56,50,1000,-1,2020-03-12
PLN62904F99C6,CUST100044613,Prepaid 5GB,Postpaid Mobile,88.04,5,500,500,2023-04-09
PLNB882944578,CUST100046720,IoT Data Plan,Postpaid Mobile,44.18,50,1000,-1,2024-01-16
PLN683EBDE058,CUST100055610,IoT Data Plan,Postpaid Mobile,49.18,50,-1,500,2016-07-31
PLN7A7E1350DC,CUST100032671,Unlimited Premium,Postpaid Mobile,22.57,-1,-1,-1,2018-07-14
PLN85EE002E3A,CUST100038351,Unlimited Plus,Prepaid Mobile,107.44,-1,-1,-1,2019-04-15
PLNFA25E6F16B,CUST100021576,Family Share 10GB,Postpaid Mobile,65.41,20,1000,100,2016-02-23
PLNB41CA430D2,CUST100077228,Unlimited Plus,Prepaid Mobile,31.22,50,1000,-1,2019-07-19
PLNCA4E0EFD99,CUST100003568,Fiber 1Gbps,Broadband,55.51,2,500,100,2016-10-16
