contract_id,customer_id,contract_type,start_date,term_months,end_date,auto_renew,status
CTR0AA10888F3,CUST100044485,Fixed Term,2018-11-07,0,,True,Active
CTRA3C2672F95,CUST100070534,Fixed Term,2022-11-12,12,2023-11-12,False,Active
CTR995722864F,CUST100008965,Month-to-Month,2015-01-15,36,2018-01-15,True,Expired
CTREBE34293F7,CUST100025726,Fixed Term,2016-08-27,12,2017-08-27,True,Active
CTRB7DCF2A3A2,CUST100009536,Month-to-Month,2022-06-27,0,,False,Expired
CTR769ADA9387,CUST100031485,Fixed Term,2019-10-21,24,2021-10-21,False,Active
CTRC9E73CC900,CUST100034814,Month-to-Month,2016-02-12,24,2018-02-12,False,Active
CTRCDABE89CBD,CUST100085009,Month-to-Month,2019-09-07,24,2021-09-07,True,Expired
CTRE4CF199CAF,CUST100048884,Month-to-Month,2019-05-08,0,,True,Active
CTRC29D7B15D8,CUST100026920,Fixed Term,2020-05-02,24,2022-05-02,True,Active
CTRBF0D33F6FC,CUST100095850,Month-to-Month,2019-05-02,0,,False,Active
CTR789C51381B,CUST100004045,Month-to-Month,2018-11-23,24,2020-11-23,True,Active
CTR1D5B9D2E6F,CUST100055838,Month-to-Month,2023-08-17,0,,True,Active
CTR83CFB66E24,CUST100035835,Month-to-Month,2019-05-10,0,,True,Pending Renewal
CTRFF46070FBD,CUST100073473,Fixed Term,2017-04-22,12,2018-04-22,False,Active
CTR0A3E853357,CUST100069612,Fixed Term,2015-01-01,36,2018-01-01,False,Active
CTR7DE3D407F1,CUST100029066,Fixed Term,2016-06-01,0,,True,Active
CTR7687F34247,CUST100049405,Fixed Term,2021-01-19,24,2023-01-19,True,Active
CTR887798CFC3,CUST100086408,Fixed Term,2025-11-01,36,2028-11-01,False,Expired
CTRAFD336070A,CUST100043659,Fixed Term,2023-05-23,24,2025-05-23,True,Active
CTR3F99EAFBCC,CUST100036615,Fixed Term,2024-11-05,0,,True,Active
CTR8106724A50,CUST100084409,Fixed Term,2024-01-11,12,2025-01-11,True,Active
CTR0544BB75D2,CUST100004393,Fixed Term,2023-08-16,12,2024-08-16,False,Active
CTRC0E8B84502,CUST100025149,Month-to-Month,2015-10-04,24,2017-10-04,True,Active
CTR6093CE55D3,CUST100008715,Fixed Term,2021-05-09,36,2024-05-09,True,Active
CTR584ED326D9,CUST100032145,Fixed Term,2016-08-31,12,2017-08-31,True,Active
CTR4DB2DF29B0,CUST100032947,Month-to-Month,2020-01-16,0,,False,Pending Renewal
CTRD8326781C3,CUST100054633,Fixed Term,2015-08-21,24,2017-08-21,False,Terminated Early
CTRB09A89B622,CUST100029490,Month-to-Month,2021-11-16,0,,False,Pending Renewal
CTRECB88454D0,CUST100057462,Month-to-Month,2023-01-10,24,2025-01-10,True,Active
CTR72E2F552A0,CUST100030268,Month-to-Month,2016-11-21,12,2017-11-21,False,Active
CTR6EE9FFF16D,CUST100019483,Month-to-Month,2020-08-06,0,,True,Active
CTR7348BDAC2D,CUST100034433,Fixed Term,2024-07-21,12,2025-07-21,True,Expired
CTR58B857B6B8,CUST100077250,Month-to-Month,2017-01-02,12,2018-01-02,True,Expired
CTR3D5DF9C9DE,CUST100002562,Fixed Term,2022-02-28,0,,True,Pending Renewal
CTR49B4B65542,CUST100080624,Fixed Term,2018-02-26,24,2020-02-26,True,Active
CTR8CA061A798,CUST100091630,Fixed Term,2017-08-23,24,2019-08-23,False,Active
CTRF040BD9077,CUST100068311,Month-to-Month,2024-10-04,12,2025-10-04,True,Active
CTR92F25E029E,CUST100026821,Month-to-Month,2017-08-17,24,2019-08-17,True,Terminated Early
CTR65497DB011,CUST100096298,Fixed Term,2016-01-24,12,2017-01-24,True,Active
CTR79016B45BC,CUST100015502,Fixed Term,2025-06-02,24,2027-06-02,True,Active
CTR15456AFBA4,CUST100059506,Fixed Term,2019-06-05,24,2021-06-05,False,Active
CTR2304A8BE0D,CUST100042509,Fixed Term,2015-06-19,24,2017-06-19,False,Terminated Early
CTRB1661D70F4,CUST100031484,Fixed Term,2021-06-23,12,2022-06-23,True,Pending Renewal
CTR422F7A8903,CUST100007951,Fixed Term,2022-11-03,0,,False,Active
CTRB243991441,CUST100050840,Month-to-Month,2018-07-22,24,2020-07-22,False,Active
CTRD2235F56A3,CUST100008662,Month-to-Month,2015-10-27,12,2016-10-27,True,Terminated Early
CTR4F5C67DC4A,CUST100075907,Fixed Term,2015-01-18,24,2017-01-18,False,Active
CTR169C9C0802,CUST100084308,Fixed Term,2022-09-19,0,,False,Active
CTRC9669E74D3,CUST100091076,Enterprise SLA,2019-02-11,24,2021-02-11,True,Active
CTR8730E90B56,CUST100099953,Fixed Term,2024-02-04,12,2025-02-04,True,Active
CTR1DA7B3AE36,CUST100042110,Month-to-Month,2020-06-16,24,2022-06-16,False,Expired
CTRA14797D91B,CUST100057698,Fixed Term,2019-01-22,24,2021-01-22,True,Active
CTR5F2E9F3689,CUST100035194,Fixed Term,2017-03-05,36,2020-03-05,True,Terminated Early
CTRF0167239E9,CUST100059439,Month-to-Month,2015-10-24,0,,True,Active
CTR5E7D3983B7,CUST100050911,Fixed Term,2017-04-16,24,2019-04-16,True,Active
CTR9374B99151,CUST100040508,Month-to-Month,2019-10-17,12,2020-10-17,False,Expired
CTRC037A7B66E,CUST100032648,Fixed Term,2022-03-25,12,2023-03-25,True,Expired
CTR290AE03E85,CUST100015582,Month-to-Month,2024-05-28,12,2025-05-28,False,Active
CTRF8C9D258BC,CUST100035338,Fixed Term,2024-04-22,12,2025-04-22,False,Active
CTR0019AC28DB,CUST100020485,Fixed Term,2016-08-26,12,2017-08-26,True,Active
CTR588C69C672,CUST100035959,Fixed Term,2018-06-05,24,2020-06-05,False,Active
CTR9281D95528,CUST100040869,Fixed Term,2021-05-13,0,,False,Expired
CTRB13F1FADA9,CUST100028595,Month-to-Month,2017-10-10,24,2019-10-10,True,Active
CTRDE111431BA,CUST100010309,Month-to-Month,2024-06-11,24,2026-06-11,False,Active
CTR7DFCA1C3AA,CUST100016763,Fixed Term,2022-04-05,24,2024-04-05,True,Active
CTR1D7B2F2178,CUST100094672,Fixed Term,2024-01-16,24,2026-01-16,True,Active
CTR219E6307D0,CUST100075703,Month-to-Month,2019-03-15,12,2020-03-15,False,Active
CTR3238F79F6A,CUST100049423,Fixed Term,2022-07-05,0,,False,Active
CTRD12E5A3E3E,CUST100096943,Enterprise SLA,2024-08-03,0,,True,Expired
CTR8C4B33343E,CUST100056569,Fixed Term,2021-04-13,0,,False,Active
CTR62C6DD52C3,CUST100087686,Month-to-Month,2020-03-09,12,2021-03-09,True,Expired
CTREAF4B9A546,CUST100042855,Fixed Term,2019-04-04,0,,True,Active
CTRA97DFEE9B2,CUST100059808,Month-to-Month,2017-01-20,24,2019-01-20,True,Active
CTRB714852428,CUST100027968,Month-to-Month,2024-05-01,12,2025-05-01,True,Terminated Early
CTRAC9537E740,CUST100010657,Fixed Term,2020-10-13,24,2022-10-13,True,Active
CTRE65DF459DA,CUST100010073,Fixed Term,2017-10-15,12,2018-10-15,True,Expired
CTR6B17B3BD1A,CUST100099371,Month-to-Month,2025-12-04,0,,True,Active
CTR0F9D26A3B3,CUST100071158,Fixed Term,2023-08-27,24,2025-08-27,True,Pending Renewal
CTR86B2A69E05,CUST100018027,Fixed Term,2025-05-04,24,2027-05-04,False,Terminated Early
CTR752F6DCAC9,CUST100077573,Fixed Term,2021-07-04,24,2023-07-04,False,Active
CTR1D3A458FDB,CUST100065849,Fixed Term,2021-12-06,24,2023-12-06,False,Active
CTRAECBCAFC27,CUST100067187,Fixed Term,2019-07-22,24,2021-07-22,True,Active
CTR878BEA3F1A,CUST100035542,Fixed Term,2017-12-25,12,2018-12-25,False,Active
CTRE012AC8FE3,CUST100084762,Fixed Term,2023-12-18,0,,True,Active
CTR2E19E573B2,CUST100010630,Fixed Term,2020-05-04,36,2023-05-04,False,Active
CTR039351549B,CUST100015260,Enterprise SLA,2022-08-10,24,2024-08-10,True,Active
CTR92442199C3,CUST100065370,Month-to-Month,2023-03-05,24,2025-03-05,False,Active
CTRDFA985F40E,CUST100090914,Fixed Term,2022-09-13,0,,False,Active
CTR2162939724,CUST100058632,Fixed Term,2017-05-13,12,2018-05-13,True,Active
CTRC0CE663E78,CUST100061877,Month-to-Month,2015-03-19,0,,True,Terminated Early
CTR729CF666D8,CUST100094946,Enterprise SLA,2016-07-30,12,2017-07-30,True,Terminated Early
CTR027B3C72ED,CUST100045020,Enterprise SLA,2021-12-09,0,,True,Active
CTRF1FF036BAC,CUST100059639,Month-to-Month,2024-05-01,0,,True,Active
CTR6C36DB49C9,CUST100089739,Fixed Term,2019-03-12,0,,True,Active
CTRF9CC024A89,CUST100008748,Fixed Term,2025-06-20,24,2027-06-20,False,Expired
CTREE8DDD534A,CUST100025095,Enterprise SLA,2015-11-08,24,2017-11-08,False,Active
CTR3CBC81A3DD,CUST100002455,Fixed Term,2015-03-10,0,,True,Active
CTR5022ED60E8,CUST100089320,Fixed Term,2015-02-02,36,2018-02-02,False,Active
CTR472E4BAD47,CUST100071835,Fixed Term,2019-07-12,24,2021-07-12,True,Active
CTR348EEAFEA1,CUST100004687,Month-to-Month,2023-02-17,0,,True,Active
CTR220E261A0B,CUST100044668,Month-to-Month,2022-10-12,0,,True,Active
CTRB351A40AB6,CUST100079670,Fixed Term,2024-08-19,12,2025-08-19,True,Active
CTRCBEE409CD4,CUST100046855,Month-to-Month,2019-04-26,12,2020-04-26,True,Active
CTR5A580D86C2,CUST100098758,Fixed Term,2016-05-04,12,2017-05-04,True,Active
CTR1A54593E6A,CUST100090521,Month-to-Month,2023-03-11,24,2025-03-11,True,Terminated Early
CTR3A0CF5E225,CUST100018150,Month-to-Month,2016-03-07,12,2017-03-07,True,Active
CTRF088AAB2EC,CUST100083108,Fixed Term,2024-06-28,24,2026-06-28,True,Active
CTR9B055E084A,CUST100095320,Month-to-Month,2019-09-07,24,2021-09-07,False,Active
CTRF381181C8D,CUST100018440,Fixed Term,2019-10-29,24,2021-10-29,True,Active
CTR2478DC1BD5,CUST100070091,Fixed Term,2021-11-09,0,,True,Expired
CTR0B0F18280F,CUST100035132,Fixed Term,2016-02-23,0,,True,Active
CTR3FD70DA64B,CUST100008566,Month-to-Month,2019-02-27,0,,False,Active
CTRBFC63615CB,CUST100013473,Fixed Term,2021-02-11,24,2023-02-11,True,Active
CTR7705D157BE,CUST100056546,Month-to-Month,2023-04-27,12,2024-04-27,False,Active
CTR679380A1CB,CUST100027718,Month-to-Month,2022-09-09,12,2023-09-09,True,Active
CTR18BA65D806,CUST100074888,Month-to-Month,2021-10-05,0,,True,Active
CTRC29598E560,CUST100006949,Fixed Term,2024-05-31,12,2025-05-31,True,Expired
CTRCEDFBCA458,CUST100047439,Fixed Term,2022-07-01,24,2024-07-01,True,Active
CTR03C11A89F3,CUST100053885,Fixed Term,2021-11-26,12,2022-11-26,True,Active
CTR44886A7E3F,CUST100049122,Fixed Term,2022-04-13,12,2023-04-13,False,Active
CTR7B68C7CB08,CUST100067635,Month-to-Month,2016-03-21,0,,False,Pending Renewal
CTR481A551830,CUST100019681,Fixed Term,2017-02-24,12,2018-02-24,False,Terminated Early
CTR81350ED07D,CUST100085141,Fixed Term,2019-12-04,12,2020-12-04,True,Active
CTR085A84DA45,CUST100075330,Fixed Term,2023-04-01,0,,True,Active
CTR5211D62570,CUST100067994,Month-to-Month,2020-06-07,36,2023-06-07,True,Expired
CTRE6FE0812B6,CUST100030278,Month-to-Month,2023-02-16,24,2025-02-16,True,Expired
CTR1ECE3E820C,CUST100046285,Fixed Term,2015-11-17,36,2018-11-17,False,Active
CTRCA72519558,CUST100042989,Fixed Term,2025-04-14,0,,True,Active
CTR0CFB003F9D,CUST100069384,Fixed Term,2018-07-28,0,,True,Active
CTRA8CDA0CA98,CUST100007618,Fixed Term,2023-07-26,12,2024-07-26,False,Active
CTRDC3640B017,CUST100054041,Month-to-Month,2015-07-07,24,2017-07-07,False,Active
CTR28272AE50B,CUST100089784,Month-to-Month,2024-12-10,12,2025-12-10,True,Active
CTR27AC5987FF,CUST100032536,Fixed Term,2015-03-28,0,,True,Active
CTRA14C1F8F23,CUST100027670,Fixed Term,2018-06-03,0,,False,Active
CTR8B5290720F,CUST100068270,Fixed Term,2015-07-17,12,2016-07-17,False,Active
CTRAA5A214713,CUST100013856,Month-to-Month,2017-02-10,12,2018-02-10,False,Active
CTR7571AAD80A,CUST100063703,Month-to-Month,2025-02-07,24,2027-02-07,False,Pending Renewal
CTRF3EF528EDB,CUST100042321,Month-to-Month,2025-04-09,24,2027-04-09,False,Active
CTR5DFA96BAFB,CUST100036016,Fixed Term,2020-06-29,12,2021-06-29,True,Active
CTR0103E6D86E,CUST100054533,Enterprise SLA,2015-10-09,0,,False,Expired
CTRDDB6F30690,CUST100018651,Month-to-Month,2020-03-08,24,2022-03-08,True,Active
CTRF6EC2FA1A2,CUST100014255,Month-to-Month,2022-01-28,0,,True,Expired
CTRB7413952E6,CUST100013311,Fixed Term,2019-04-05,24,2021-04-05,True,Expired
CTR0EA95B18AD,CUST100054018,Fixed Term,2021-12-18,0,,False,Active
CTR1EEB097063,CUST100065220,Fixed Term,2017-08-07,12,2018-08-07,False,Active
CTRB6D3E75B33,CUST100055010,Fixed Term,2022-04-23,0,,False,Terminated Early
CTR395EF67BF8,CUST100024451,Enterprise SLA,2015-08-06,24,2017-08-06,False,Active
CTRF532682154,CUST100057155,Fixed Term,2017-10-18,0,,False,Active
CTR860CB1BCF9,CUST100005336,Month-to-Month,2017-04-01,24,2019-04-01,True,Active
CTRCAC95C08AD,CUST100004417,Fixed Term,2024-12-29,0,,False,Active
CTR237E78123E,CUST100028444,Fixed Term,2025-11-09,24,2027-11-09,True,Active
CTR57DC57FCC6,CUST100063029,Fixed Term,2019-06-10,24,2021-06-10,True,Active
CTR3A980D99D6,CUST100045004,Fixed Term,2023-11-27,12,2024-11-27,True,Active
CTRA2F90382A2,CUST100054431,Month-to-Month,2020-02-25,0,,True,Active
CTR3F822FADC6,CUST100090799,Fixed Term,2017-07-14,12,2018-07-14,True,Terminated Early
CTRF6863B1864,CUST100081499,Fixed Term,2020-10-12,12,2021-10-12,False,Active
CTRE5BA84ADCF,CUST100024572,Fixed Term,2017-03-08,24,2019-03-08,True,Expired
CTR90D8E256D9,CUST100002467,Fixed Term,2018-09-17,24,2020-09-17,False,Active
CTR31C1E7A471,CUST100007727,Month-to-Month,2016-10-12,0,,True,Expired
CTR356B73E886,CUST100064310,Enterprise SLA,2019-06-14,0,,True,Active
CTR6AF1D8E20E,CUST100070156,Fixed Term,2020-11-03,12,2021-11-03,True,Expired
CTR0D4D68825F,CUST100067787,Fixed Term,2021-09-15,24,2023-09-15,True,Active
CTR202330714D,CUST100092551,Fixed Term,2016-04-22,12,2017-04-22,True,Active
CTRDDF7152363,CUST100092248,Fixed Term,2016-10-19,24,2018-10-19,True,Expired
CTR2CEFC359A8,CUST100025593,Fixed Term,2021-05-11,24,2023-05-11,False,Active
CTRDA38CA2184,CUST100030663,Month-to-Month,2017-06-20,0,,False,Active
CTR5BA38061C6,CUST100088231,Month-to-Month,2024-12-27,24,2026-12-27,True,Active
CTR0BB73D3277,CUST100077469,Fixed Term,2022-11-24,0,,True,Terminated Early
CTR997C547092,CUST100039740,Month-to-Month,2021-08-10,0,,False,Active
CTR6DFE694DF1,CUST100032169,Fixed Term,2021-08-27,0,,False,Active
CTR0A030A7A7C,CUST100098511,Enterprise SLA,2016-01-03,24,2018-01-03,True,Expired
CTR6FBBB1DD19,CUST100071705,Fixed Term,2018-09-08,12,2019-09-08,False,Active
CTR660F7C9E3F,CUST100096977,Fixed Term,2023-08-12,24,2025-08-12,True,Active
CTR5EB00BDB93,CUST100060018,Month-to-Month,2016-01-07,12,2017-01-07,True,Expired
CTR985DFBAD9D,CUST100067914,Fixed Term,2018-01-28,12,2019-01-28,True,Active
CTR29622396AE,CUST100017493,Month-to-Month,2024-09-30,12,2025-09-30,True,Active
CTR7D6BD2E587,CUST100062951,Month-to-Month,2024-01-21,12,2025-01-21,False,Active
CTR1B33F3C4AB,CUST100011258,Enterprise SLA,2021-12-01,12,2022-12-01,False,Active
CTR51D129D35C,CUST100040360,Fixed Term,2019-01-21,24,2021-01-21,False,Active
CTR927C7EB7F5,CUST100058196,Fixed Term,2020-11-13,36,2023-11-13,False,Active
CTRDBC7044EBB,CUST100007252,Fixed Term,2023-08-08,24,2025-08-08,True,Active
CTR0DBE4FC6F5,CUST100079868,Fixed Term,2025-04-30,0,,False,Pending Renewal
CTRAD333D153E,CUST100062097,Month-to-Month,2022-02-20,12,2023-02-20,True,Active
CTR02DE1D151A,CUST100051608,Month-to-Month,2018-06-03,24,2020-06-03,True,Expired
CTR350AE7FA57,CUST100009228,Fixed Term,2021-06-20,0,,False,Active
CTR7966848790,CUST100049926,Month-to-Month,2018-03-23,12,2019-03-23,True,Expired
CTR7AF9FF2ACF,CUST100017718,Month-to-Month,2021-03-29,12,2022-03-29,False,Expired
CTRDDAACC5D2A,CUST100076294,Fixed Term,2019-12-24,0,,False,Pending Renewal
CTRFEFDE0916A,CUST100013996,Month-to-Month,2018-03-12,24,2020-03-12,False,Active
CTR5C3BCE174F,CUST100047744,Month-to-Month,2022-09-03,12,2023-09-03,False,Active
CTRF17247987C,CUST100032138,Fixed Term,2016-05-30,24,2018-05-30,False,Active
CTRF9BB250825,CUST100020530,Fixed Term,2016-06-16,0,,True,Active
CTRFD67B3C304,CUST100038789,Enterprise SLA,2025-04-23,0,,True,Active
CTRB14FA6CC09,CUST100028644,Month-to-Month,2020-12-18,24,2022-12-18,False,Expired
CTR302879B3A4,CUST100043883,Month-to-Month,2015-02-25,12,2016-02-25,True,Expired
CTRB484255BCD,CUST100052283,Fixed Term,2017-07-22,24,2019-07-22,True,Active
CTRE75ABD44B7,CUST100039931,Fixed Term,2023-11-12,24,2025-11-12,False,Active
CTR8726582F47,CUST100073310,Fixed Term,2017-05-02,24,2019-05-02,True,Active
CTR542BC8E171,CUST100032598,Fixed Term,2021-01-27,0,,False,Active
CTRB7BB6A6745,CUST100037032,Month-to-Month,2018-01-12,24,2020-01-12,True,Active
CTR643AC17D20,CUST100034098,Fixed Term,2016-10-06,24,2018-10-06,False,Active
CTRD6978ED584,CUST100091360,Fixed Term,2016-09-05,0,,False,Terminated Early
CTRA9DA79B675,CUST100096534,Fixed Term,2015-08-27,24,2017-08-27,True,Active
CTR1C9ACFBA3B,CUST100096520,Fixed Term,2025-04-20,12,2026-04-20,False,Terminated Early
CTRE07FE8F7CE,CUST100020049,Fixed Term,2017-10-10,24,2019-10-10,False,Terminated Early
CTR6D71DB1BCB,CUST100073901,Month-to-Month,2020-07-16,24,2022-07-16,True,Pending Renewal
CTR3CEE5737DE,CUST100044101,Month-to-Month,2025-12-02,0,,False,Active
CTR45E44DF416,CUST100064552,Enterprise SLA,2019-07-21,0,,False,Terminated Early
CTRA1C1F66B8B,CUST100094206,Month-to-Month,2015-11-21,24,2017-11-21,True,Active
CTRAC230769CB,CUST100065080,Fixed Term,2018-04-11,24,2020-04-11,False,Active
CTR156B5C0A04,CUST100025336,Fixed Term,2018-01-07,24,2020-01-07,True,Active
CTR29B76A2276,CUST100030082,Month-to-Month,2022-12-02,12,2023-12-02,True,Active
CTR7AF407D818,CUST100006324,Fixed Term,2024-06-23,0,,False,Expired
CTR13D8E96EEC,CUST100032567,Fixed Term,2016-09-20,24,2018-09-20,False,Active
CTR80E0F82C1F,CUST100089108,Month-to-Month,2019-03-20,24,2021-03-20,True,Active
CTR35832C1E42,CUST100085846,Fixed Term,2019-05-31,24,2021-05-31,True,Active
CTR407E9503F0,CUST100090088,Month-to-Month,2015-02-10,24,2017-02-10,True,Terminated Early
CTRC20EF8EC7E,CUST100051958,Month-to-Month,2018-03-22,0,,True,Active
CTR6606BAC4EA,CUST100083906,Month-to-Month,2021-04-05,24,2023-04-05,True,Active
CTRBA909261A7,CUST100015126,Month-to-Month,2018-03-13,0,,False,Expired
CTRF8F1F5D8AA,CUST100078438,Month-to-Month,2021-04-12,24,2023-04-12,True,Active
CTR8F0526A2EC,CUST100074437,Fixed Term,2015-08-16,0,,False,Active
CTR7849323AD6,CUST100010120,Fixed Term,2016-02-10,0,,True,Active
CTRD1324E8166,CUST100091546,Month-to-Month,2022-07-13,0,,False,Active
CTR236E5A9E54,CUST100030674,Fixed Term,2025-10-13,12,2026-10-13,True,Active
CTR0DBA34E1D9,CUST100027162,Fixed Term,2022-01-13,0,,True,Active
CTR7203050226,CUST100000575,Fixed Term,2022-07-15,24,2024-07-15,True,Active
CTR3AA8E5152A,CUST100019066,Month-to-Month,2016-05-07,24,2018-05-07,False,Active
CTR92BD7FE8E1,CUST100080576,Fixed Term,2017-02-16,24,2019-02-16,True,Active
CTRCBB3A284F9,CUST100088627,Fixed Term,2018-01-24,12,2019-01-24,True,Active
CTR45F0458BA5,CUST100007583,Fixed Term,2015-10-07,24,2017-10-07,False,Active
CTRC19758B097,CUST100029678,Month-to-Month,2022-01-08,0,,False,Active
CTRA0356ECA79,CUST100054775,Month-to-Month,2019-04-15,24,2021-04-15,True,Active
CTR682F4414D4,CUST100072800,Fixed Term,2017-06-26,24,2019-06-26,False,Active
CTRACF779294A,CUST100009256,Month-to-Month,2022-10-30,12,2023-10-30,True,Terminated Early
CTR6FB6979EA2,CUST100072247,Fixed Term,2015-06-13,12,2016-06-13,False,Terminated Early
CTRFED3B080FE,CUST100003711,Month-to-Month,2021-04-09,12,2022-04-09,True,Active
CTREB9637DDF1,CUST100040762,Month-to-Month,2024-12-10,12,2025-12-10,True,Terminated Early
CTR7CA1C44259,CUST100076927,Month-to-Month,2017-03-04,12,2018-03-04,True,Active
CTR132D3748A6,CUST100097915,Fixed Term,2018-10-04,0,,False,Active
CTRFA96361A4E,CUST100061984,Month-to-Month,2016-07-15,0,,True,Active
CTR28C41FC0A7,CUST100033579,Month-to-Month,2021-04-26,12,2022-04-26,True,Expired
CTR23526D7C4F,CUST100063678,Fixed Term,2015-03-29,24,2017-03-29,False,Active
CTRA0598EF409,CUST100056335,Month-to-Month,2019-03-11,0,,False,Terminated Early
CTRA086392E55,CUST100036935,Fixed Term,2019-07-18,36,2022-07-18,False,Expired
CTRB13B076928,CUST100072914,Fixed Term,2015-05-27,12,2016-05-27,True,Active
CTR4701E9655D,CUST100079785,Month-to-Month,2023-06-29,0,,False,Pending Renewal
CTRD9326636A6,CUST100092895,Fixed Term,2021-01-22,12,2022-01-22,True,Terminated Early
CTR5CD5DDB801,CUST100024402,Month-to-Month,2015-04-29,24,2017-04-29,True,Expired
CTR4D3C1D581B,CUST100008532,Month-to-Month,2016-09-08,0,,False,Active
CTRFEAADF579B,CUST100031749,Fixed Term,2018-12-19,24,2020-12-19,False,Active
CTRE5097AA21B,CUST100003563,Month-to-Month,2017-07-28,0,,False,Expired
CTR4BD4FEDAC7,CUST100088582,Fixed Term,2022-08-12,24,2024-08-12,True,Expired
CTR3BC33996C6,CUST100027487,Month-to-Month,2019-04-03,24,2021-04-03,True,Terminated Early
CTRFFD2B17C40,CUST100042576,Fixed Term,2016-08-06,12,2017-08-06,True,Active
CTR2DEA16FC87,CUST100011574,Fixed Term,2022-06-01,24,2024-06-01,False,Terminated Early
CTR2D46BD9269,CUST100071743,Month-to-Month,2018-03-02,36,2021-03-02,False,Active
CTR70FD58FCD7,CUST100081383,Fixed Term,2015-03-14,36,2018-03-14,True,Expired
CTR0F83A20B6C,CUST100040410,Fixed Term,2018-03-16,24,2020-03-16,False,Expired
CTR1132C7FFC2,CUST100040800,Fixed Term,2018-02-10,24,2020-02-10,False,Active
CTR7A33516652,CUST100017837,Month-to-Month,2021-06-27,24,2023-06-27,True,Active
CTR44C3C7DF8D,CUST100011415,Month-to-Month,2022-11-14,12,2023-11-14,True,Active
CTR3CCFF23052,CUST100078602,Enterprise SLA,2025-04-27,12,2026-04-27,False,Expired
CTR04F97D207A,CUST100052387,Fixed Term,2016-08-23,12,2017-08-23,True,Active
CTR1FE5BE08B6,CUST100024736,Month-to-Month,2018-07-19,24,2020-07-19,True,Active
CTR10CD3C28F0,CUST100051666,Month-to-Month,2018-03-11,12,2019-03-11,True,Active
CTR2ACE18EE8D,CUST100082644,Fixed Term,2022-07-10,12,2023-07-10,True,Active
CTRBC3930621B,CUST100094973,Fixed Term,2018-02-04,0,,False,Active
CTR62DA958F81,CUST100039937,Enterprise SLA,2019-07-03,12,2020-07-03,False,Active
CTRA53BAE34D9,CUST100027042,Month-to-Month,2017-08-13,24,2019-08-13,False,Active
CTR84A2E4E200,CUST100028294,Month-to-Month,2022-02-28,12,2023-02-28,True,Active
CTRA38BF7661C,CUST100062418,Month-to-Month,2022-08-28,24,2024-08-28,False,Active
CTR3CF582243F,CUST100073283,Fixed Term,2020-06-14,0,,True,Active
CTRF589FFA411,CUST100067486,Fixed Term,2019-10-04,0,,False,Pending Renewal
CTR7BE09DE305,CUST100062527,Fixed Term,2025-04-15,24,2027-04-15,True,Pending Renewal
CTR2283FE2138,CUST100059093,Fixed Term,2019-05-11,24,2021-05-11,True,Active
CTRA43E186B24,CUST100080869,Fixed Term,2015-04-14,0,,True,Active
CTR796EB29D12,CUST100000385,Fixed Term,2019-09-06,12,2020-09-06,True,Active
CTRE23B655F59,CUST100068739,Fixed Term,2018-02-18,0,,True,Active
CTR5BBF556E91,CUST100032786,Fixed Term,2015-07-29,24,2017-07-29,False,Active
CTR12E7B2F83A,CUST100053291,Fixed Term,2015-06-05,36,2018-06-05,False,Active
CTRB95B982024,CUST100069095,Month-to-Month,2024-10-16,12,2025-10-16,False,Active
