usage_id,customer_id,usage_date,data_used_gb,peak_hour_usage_gb,throttled_flag
BWU6F75B3793508,CUST100060756,2026-06-13,4.804,2.437,False
BWUA9BE1ECD11C1,CUST100002257,2026-07-15,6.415,1.663,False
BWUE3F382FCFEE5,CUST100089147,2026-06-27,8.925,1.256,False
BWU0EC314D76B60,CUST100021766,2026-07-20,0.554,1.443,False
BWUB3973CB3CFCB,CUST100069258,2026-06-09,0.642,0.524,False
BWUDDCFDBFC2CD1,CUST100009841,2026-06-01,1.327,0.539,False
BWU24CB9A327A84,CUST100030585,2026-07-20,4.768,0.24,False
BWU7B3449C8BD77,CUST100017845,2026-07-07,8.347,2.463,False
BWU60041A30E6DF,CUST100034586,2026-07-13,3.919,1.604,True
BWU8C6F5AFC4EFF,CUST100034684,2026-06-19,5.907,2.819,False
BWU93E0456F72E6,CUST100078851,2026-06-08,0.838,2.522,False
BWUD4A31760EA5B,CUST100081061,2026-06-18,8.613,0.822,False
BWU1925FE2FABE2,CUST100042585,2026-06-10,0.962,0.576,False
BWUA807194545D5,CUST100075705,2026-06-02,18.384,0.087,False
BWUFFAA23BA16BC,CUST100099551,2026-06-16,1.158,5.241,False
BWU630EDF84A94A,CUST100008821,2026-07-21,1.423,1.639,False
BWU38A29C8269D3,CUST100012986,2026-06-17,5.232,2.678,False
BWU38059FA245F8,CUST100066314,2026-06-17,0.689,0.685,False
BWUE057BFF7814A,CUST100099190,2026-06-18,9.868,3.537,False
BWUC9CA74396DB2,CUST100060687,2026-07-07,5.59,0.009,True
BWU6467104F2207,CUST100041493,2026-07-12,3.453,0.386,False
BWU73DC06CC1863,CUST100084214,2026-06-28,2.209,1.904,False
BWUD906849EE66C,CUST100052070,2026-07-09,0.431,0.743,False
BWU90B32E9C5075,CUST100002557,2026-07-17,25.439,1.698,False
BWUFA7E531FC883,CUST100032037,2026-06-03,10.122,0.164,False
BWUC7EBAB7AD2DF,CUST100091675,2026-06-19,10.147,1.475,False
BWUFB6E87B4B23F,CUST100052324,2026-07-19,0.613,5.259,False
BWUDFE79F705F23,CUST100073083,2026-07-19,0.392,0.654,False
BWU5C707358BDD3,CUST100086206,2026-07-23,0.848,0.129,False
BWU970F2CEE255E,CUST100092990,2026-06-15,3.045,1.713,False
BWU8773534137B2,CUST100077383,2026-07-18,0.476,0.706,False
BWUEF1D7FC886AB,CUST100002244,2026-07-03,7.188,0.793,False
BWU327042695730,CUST100025329,2026-06-20,2.906,2.28,False
BWUB7465D058504,CUST100069735,2026-06-15,4.22,1.519,False
BWU9D24885857D7,CUST100020030,2026-06-27,9.251,0.852,False
BWU73E0345A1DFC,CUST100003963,2026-07-10,0.763,3.984,True
BWU9B959A8EFD58,CUST100080991,2026-06-08,5.521,2.724,False
BWU4832741F0C04,CUST100072508,2026-06-08,5.162,0.334,False
BWU13D83144FB4C,CUST100092805,2026-07-06,2.822,1.019,False
BWUF765A0A92201,CUST100033899,2026-07-07,5.736,0.791,False
BWUAC6B89D41060,CUST100002771,2026-06-29,6.519,0.084,False
BWUEA13BD3B12F4,CUST100015450,2026-06-07,6.372,0.242,False
BWU64A3E96A811F,CUST100000513,2026-07-11,1.453,0.137,False
BWUCB69884048ED,CUST100023166,2026-06-26,0.77,1.483,False
BWU23F0A92E2260,CUST100080546,2026-07-13,14.674,0.939,False
BWUA588CD49EC0F,CUST100047003,2026-07-06,17.384,0.145,False
BWU436735DCDE7B,CUST100069611,2026-06-16,5.428,0.738,False
BWU27623C13F580,CUST100065836,2026-06-28,11.138,2.764,True
BWUDEB495AF0A92,CUST100018389,2026-06-14,1.385,2.462,False
BWU3BC997069E30,CUST100078282,2026-06-12,0.249,1.416,False
BWU3FB2B6BD1A0E,CUST100081884,2026-07-12,4.279,0.047,False
BWU5B302455EA9B,CUST100033333,2026-07-18,1.381,0.89,False
BWU6F9F11E17E34,CUST100022918,2026-06-18,1.151,1.047,False
BWU944A7B2D68DB,CUST100016052,2026-06-17,7.356,3.912,False
BWU1698037FDF4E,CUST100033736,2026-06-23,14.406,4.795,False
BWUB8A7A934F1B8,CUST100047868,2026-06-12,2.494,1.564,False
BWU2134FF50374E,CUST100044394,2026-06-11,1.729,0.212,False
BWU79F8B9E012B7,CUST100013537,2026-07-01,7.91,0.349,False
BWU54D97986E799,CUST100090172,2026-06-11,4.299,0.48,False
BWU84CC5CB8EFC3,CUST100029768,2026-07-12,0.241,0.52,False
BWUDD1289CDF754,CUST100054400,2026-06-30,7.909,3.074,False
BWU29B2459567FC,CUST100024382,2026-07-17,4.607,1.089,False
BWU29CAE313868E,CUST100027715,2026-06-13,5.93,0.693,False
BWUA79D1DA9DEAA,CUST100042118,2026-06-07,1.041,1.074,False
BWU15E4E3D813AF,CUST100015062,2026-06-01,1.492,0.537,False
BWU355E04E55FDC,CUST100080122,2026-06-11,2.009,0.016,False
BWU8509FD9D07F9,CUST100089496,2026-07-09,2.304,0.293,False
BWU7F9FD19DF847,CUST100090521,2026-06-23,0.253,0.563,False
BWU52931B313E84,CUST100034207,2026-06-05,2.5,0.984,False
BWU5D9ADD724CF5,CUST100060988,2026-06-11,0.362,0.665,False
BWUD28241B04070,CUST100095835,2026-06-14,3.978,1.113,False
BWU5108A94CA4A5,CUST100053678,2026-07-06,7.502,1.804,False
BWUB0F20C5EF1D0,CUST100066845,2026-07-08,2.953,0.303,False
BWU7B86269C7A56,CUST100043116,2026-07-14,0.731,1.4,False
BWUA57DC78EE102,CUST100047682,2026-07-22,6.995,2.144,False
BWU8F01DBC2E8A0,CUST100056073,2026-06-13,2.063,0.247,False
BWU1B38F25DEF41,CUST100061019,2026-07-05,5.707,4.208,False
BWUF607D875F369,CUST100038489,2026-07-08,1.35,1.59,False
BWUA778A6D2315C,CUST100069784,2026-07-14,14.002,1.022,False
BWUEF0FA3D53589,CUST100090816,2026-07-23,6.114,0.684,False
BWU58A2666947D6,CUST100017422,2026-07-02,0.42,2.94,False
BWU61F78642CA98,CUST100089005,2026-07-20,2.387,0.372,False
BWU1BB1399CE7B1,CUST100048289,2026-06-20,8.999,0.121,False
BWUBCB6ABA9652A,CUST100067046,2026-07-05,14.735,0.57,True
BWU62E685D27A7A,CUST100029991,2026-06-22,0.032,5.655,False
BWU7B93C26B56E5,CUST100072211,2026-07-18,2.252,1.25,False
BWU94A41E9534B4,CUST100082860,2026-06-08,0.992,2.598,False
BWU5E69E40FEC0A,CUST100093844,2026-06-09,1.831,0.269,False
BWU2090BEEE704B,CUST100034861,2026-06-16,0.488,1.963,False
BWUD966E8653CE7,CUST100061836,2026-07-17,7.914,0.154,False
BWU74FE3819F3AE,CUST100026624,2026-07-17,0.41,1.577,False
BWUAE8236E2BD5B,CUST100074585,2026-07-11,2.285,0.328,False
BWU8F4C2E51D0FD,CUST100087294,2026-06-18,1.126,3.401,False
BWUEFB64431667A,CUST100053534,2026-06-19,0.132,5.581,False
BWU1BCD4A6652C5,CUST100070224,2026-07-12,5.121,8.621,True
BWUF2D41963587B,CUST100057289,2026-06-23,3.355,0.434,False
BWU13AF0D94E3EE,CUST100054938,2026-07-17,0.249,2.451,False
BWU8E458CE7D7F2,CUST100016293,2026-06-01,0.44,1.076,False
BWU4413BE369399,CUST100044912,2026-07-21,4.046,0.444,False
BWU450E6576AAC2,CUST100093953,2026-07-20,3.554,2.563,False
BWUD1CEC7897D0E,CUST100035510,2026-06-23,5.588,1.697,False
BWU2E671AE32A9F,CUST100080264,2026-06-20,0.447,2.584,False
BWUD170F40F253F,CUST100013588,2026-06-15,0.759,3.319,False
BWU9C589DF6CEAE,CUST100022338,2026-06-17,0.181,2.437,False
BWUC229E2CB31F3,CUST100043990,2026-06-03,2.826,0.538,False
BWU835E0334E81C,CUST100090392,2026-06-26,2.601,0.463,False
BWU5C9263BF133D,CUST100059909,2026-06-03,6.76,5.503,False
BWUEA05C8A0A706,CUST100094125,2026-06-23,4.516,0.138,False
BWUE99DFC8CDD34,CUST100090498,2026-06-23,3.617,1.344,False
BWUA31F35DF1B1C,CUST100066545,2026-06-27,0.152,3.314,False
BWU6DDBF2B96DB4,CUST100066638,2026-07-21,6.334,0.664,False
BWUD955A327DFAA,CUST100016684,2026-06-01,6.365,0.404,False
BWU66A2CE14D000,CUST100051262,2026-06-12,0.68,1.231,False
BWU0E267FFFC8BB,CUST100013363,2026-06-10,2.84,3.922,False
BWU1284D6050675,CUST100065647,2026-06-23,3.956,0.562,False
BWU4E2833787DA7,CUST100051750,2026-07-22,0.3,8.574,False
BWUD56D5E80B74F,CUST100010469,2026-07-23,13.368,0.283,False
BWU8B8FC40A728D,CUST100059234,2026-07-21,5.008,2.651,False
BWU85DF41647941,CUST100096633,2026-07-20,4.797,3.021,False
BWU4E75BB4BF6C3,CUST100067601,2026-06-02,0.456,0.094,False
BWU4EDD040783D1,CUST100050433,2026-07-16,2.392,1.643,False
BWU9851F034E85D,CUST100052898,2026-06-19,4.404,2.304,False
BWUCCCE3641D1C0,CUST100045585,2026-06-12,1.884,0.404,False
BWUB25DBBFC50D1,CUST100029346,2026-07-01,5.37,0.972,False
BWU520ABC82F210,CUST100048990,2026-07-17,0.761,2.331,False
BWUC538DD3C7CB0,CUST100099360,2026-06-14,2.627,0.747,False
BWUDC0AB41B1821,CUST100063614,2026-06-15,5.49,0.5,False
BWU9A5FE5AC874D,CUST100012704,2026-07-16,2.915,1.181,False
BWU80129388D747,CUST100033104,2026-07-20,3.522,2.112,False
BWU41617B586B79,CUST100045213,2026-07-07,1.099,1.086,False
BWU5DC9430BD350,CUST100074439,2026-06-05,7.843,0.088,False
BWU7820D88AC67F,CUST100073956,2026-06-05,2.041,1.452,False
BWU2BFF73386D09,CUST100039098,2026-06-11,1.078,1.237,False
BWU4681970A8040,CUST100018824,2026-06-30,1.736,1.286,False
BWUEB770D2FE6C2,CUST100027696,2026-06-15,13.761,2.055,False
BWU7ECCB9A757F8,CUST100044589,2026-07-18,4.522,0.114,False
BWUCE4EC41952E0,CUST100016765,2026-06-18,1.063,2.099,False
BWU44B4F7CF2B62,CUST100006331,2026-07-03,6.284,0.962,False
BWU2103BD7E7D41,CUST100026014,2026-07-04,2.858,1.123,False
BWU264152BBE1FC,CUST100059567,2026-06-12,5.466,0.74,False
BWUCE45B175C8EC,CUST100018632,2026-06-07,0.08,0.212,False
BWU7BC43588A111,CUST100069729,2026-06-20,20.556,1.223,False
BWUF3583623AC7B,CUST100002286,2026-07-11,7.14,2.93,False
BWUB0FA9C4D90F7,CUST100041809,2026-07-09,2.23,0.733,False
BWUF913B6ECAA8E,CUST100020519,2026-06-14,4.194,0.563,False
BWUA4812644AD80,CUST100089816,2026-06-19,4.034,2.265,False
BWU45DE7B4B695B,CUST100036503,2026-07-04,0.544,5.297,False
BWU84171C6616ED,CUST100037241,2026-06-20,6.43,2.993,True
BWUD0278CB0EDE0,CUST100087775,2026-07-19,1.775,0.438,False
BWU4A3B99D00013,CUST100085872,2026-06-04,6.171,6.53,False
BWUC3263C80CD59,CUST100052887,2026-06-16,2.915,3.607,True
BWU197A4D80065D,CUST100094052,2026-07-20,3.409,1.529,False
BWU0FED632D7EE9,CUST100019127,2026-06-30,1.851,1.43,False
BWU8B4E9EDC3149,CUST100087039,2026-07-16,2.62,3.809,False
BWU88C65B35EAD5,CUST100063906,2026-06-03,0.27,2.776,False
BWUA36A331DA614,CUST100070991,2026-06-14,5.1,1.462,False
BWUEB5090D5BB2C,CUST100005319,2026-06-22,0.69,1.272,False
BWUECA190CB189E,CUST100029370,2026-06-20,3.762,0.987,False
BWUAC2F1272DFB0,CUST100086354,2026-07-07,4.112,1.525,False
BWU064D2760D9A9,CUST100057312,2026-07-10,0.007,2.803,False
BWUBE7B20674A18,CUST100020444,2026-07-17,1.134,1.36,False
BWU799E3556D145,CUST100088206,2026-06-02,3.962,0.293,False
BWU8C3D1178DB7F,CUST100098168,2026-07-21,2.804,2.512,False
BWUC48E4E7CD470,CUST100067614,2026-07-03,15.545,1.679,True
BWU0DF2DBD7BA6F,CUST100021767,2026-06-28,6.397,1.419,False
BWU17387F29544C,CUST100021937,2026-07-07,1.326,1.625,False
BWUA9262AEF13E7,CUST100000891,2026-06-04,2.382,0.294,False
BWU812A09F3C385,CUST100070032,2026-06-11,2.29,0.731,False
BWUFC397B43FEC2,CUST100066338,2026-06-06,17.017,2.59,False
BWU9C089E817717,CUST100001537,2026-07-17,9.588,2.321,False
BWUED99FE6518E2,CUST100092989,2026-07-18,8.184,2.444,False
BWU6442AD3B9B26,CUST100001481,2026-07-17,1.92,7.586,False
BWUE9D8F7BFE1DB,CUST100092099,2026-07-04,0.494,2.685,False
BWUA6B76AF467D3,CUST100073097,2026-06-14,17.389,0.293,False
BWUF6059F9E5D5F,CUST100076985,2026-06-06,20.014,1.103,False
BWU7E83C9006C86,CUST100058116,2026-06-05,0.369,0.255,False
BWU2C672BAC8F29,CUST100006168,2026-06-24,0.781,2.653,False
BWU93E8146F8EEB,CUST100016212,2026-07-17,8.519,0.863,False
BWU149B10B154A3,CUST100078414,2026-06-22,1.255,0.03,False
BWUE0B25E16F7E2,CUST100039201,2026-06-28,5.165,1.434,False
BWU0268EBAB239B,CUST100036495,2026-07-09,4.548,2.878,False
BWU2D200A371F92,CUST100013405,2026-07-01,3.232,0.198,False
BWUFD91D17A47EE,CUST100051351,2026-07-07,2.051,0.747,False
BWU94D437D0FEE5,CUST100099136,2026-07-09,5.311,5.425,False
BWUBBE9EE053BAF,CUST100036048,2026-06-05,0.063,0.612,False
BWU9F4470E643D8,CUST100088333,2026-06-08,1.281,0.125,False
BWU7F2536072322,CUST100076271,2026-07-02,18.555,8.669,False
BWUCAD6FFF8F99B,CUST100028291,2026-07-14,0.444,2.935,False
BWU2124A39DF53A,CUST100040479,2026-07-17,4.759,0.285,False
BWUD3CCF85DE12C,CUST100042022,2026-06-05,3.787,0.34,True
BWU8597A6988078,CUST100024512,2026-06-19,1.91,0.915,False
BWU5511264C987C,CUST100044467,2026-06-27,4.288,2.836,False
BWU967F37055F19,CUST100066089,2026-07-17,0.671,0.793,True
BWU017015B691C1,CUST100043558,2026-06-01,0.496,2.618,False
BWU9D0C6F249A81,CUST100026926,2026-07-11,5.209,0.359,False
BWU83666F30503D,CUST100056942,2026-07-14,0.823,0.017,False
BWUA3936035F9C4,CUST100028522,2026-06-08,13.352,1.985,False
BWUCFC9E2687A15,CUST100015658,2026-06-09,0.301,0.96,True
BWU4385E73D31A9,CUST100012445,2026-07-01,0.955,1.417,False
BWU2013CCC79237,CUST100078597,2026-07-23,3.702,7.262,False
BWU60712638ED54,CUST100087511,2026-07-04,0.527,1.049,False
BWU12281A015491,CUST100057069,2026-07-13,0.509,0.642,False
BWU2F2C672C8486,CUST100054933,2026-07-16,0.272,2.915,True
BWUFC00EA00DE54,CUST100099356,2026-06-14,1.659,0.139,False
BWUECAC02B2577C,CUST100014122,2026-07-10,2.668,0.263,False
BWU7B937A57AC8E,CUST100023486,2026-07-03,3.869,0.76,False
BWU5E99B6A507C8,CUST100015120,2026-07-02,2.858,2.967,False
BWU2712B0A4E890,CUST100088055,2026-07-13,7.395,2.358,False
BWUC3BE626A28DA,CUST100057329,2026-06-22,9.304,0.121,False
BWU227E35D145C2,CUST100009923,2026-07-03,2.437,0.122,False
BWU733B4A1890B6,CUST100094689,2026-07-08,5.37,0.483,False
BWU907ADB16DB05,CUST100003020,2026-06-11,0.973,5.162,False
BWU78F83D5936BA,CUST100055166,2026-07-14,2.309,0.192,False
BWUF180372F2153,CUST100066904,2026-06-07,1.739,1.348,False
BWUD1CEAE704E41,CUST100024091,2026-06-20,5.502,0.402,False
BWU9F33E9CE01C8,CUST100014892,2026-07-18,14.416,0.699,False
BWU1E6A1E6F18DC,CUST100058575,2026-07-10,5.526,0.606,False
BWU7B5E5DCECEE5,CUST100099031,2026-07-17,12.472,0.424,False
BWU2E2D45579F5B,CUST100064406,2026-07-07,7.418,0.029,False
BWU47E66862CDFB,CUST100068107,2026-07-23,0.797,0.693,False
BWU60502CC557EC,CUST100060351,2026-06-20,8.991,1.256,True
BWU93DB28ABEB43,CUST100069874,2026-07-20,11.081,2.037,False
BWU20BDE9EBA1D3,CUST100016361,2026-06-21,3.427,0.485,False
BWU65430DCCE928,CUST100094412,2026-06-16,0.77,3.372,False
BWU8D578E2D3F24,CUST100088794,2026-06-09,1.794,5.87,False
BWUA8D78B750AD2,CUST100083833,2026-06-26,3.38,0.059,False
BWU5F512212A368,CUST100023090,2026-06-25,5.219,1.639,True
BWU2BF7FD6CB6DD,CUST100028920,2026-07-09,18.075,0.126,False
BWU43008185C403,CUST100076887,2026-06-08,0.89,0.43,False
BWUF4B0FE9BD3BA,CUST100031788,2026-07-20,4.782,0.471,False
BWU511B96733B40,CUST100024798,2026-07-10,1.604,1.075,False
BWU2B22FA96407D,CUST100095763,2026-07-22,1.571,0.892,True
BWUAF901F7738B3,CUST100016595,2026-06-10,10.205,0.154,False
BWUA5857AE3DCA0,CUST100013555,2026-06-19,1.553,1.333,False
BWU7BE1A1D80A82,CUST100057666,2026-06-26,4.86,0.199,False
BWU52D74CDD190B,CUST100057982,2026-07-10,2.467,0.296,True
BWUB89C91F75F8E,CUST100037039,2026-06-18,8.723,2.201,False
BWUC77DC7BB4215,CUST100083803,2026-06-29,5.082,2.313,False
BWU7514AD6FF923,CUST100092637,2026-06-30,1.959,0.719,False
BWU67821B4BCC77,CUST100071797,2026-06-08,0.483,0.512,False
BWUD4E4D6FCE98B,CUST100015541,2026-06-24,0.699,3.725,False
BWU4851303D6DE4,CUST100026258,2026-06-25,1.774,2.072,False
BWU74AC37B6799E,CUST100049731,2026-07-20,8.504,0.237,False
BWU8CF2B1028FFB,CUST100017633,2026-06-06,2.412,2.44,False
BWUF431E86ADF53,CUST100044554,2026-06-03,0.738,0.961,False
BWU45EB73B1DEE5,CUST100074075,2026-07-03,4.468,4.759,False
BWUF2630AF8B5BA,CUST100063856,2026-07-17,1.728,0.974,False
BWUFD8A8E058119,CUST100000709,2026-06-07,1.293,0.96,False
BWU5E8CE381EC32,CUST100005705,2026-06-29,2.336,2.291,False
BWU058745CFB744,CUST100026778,2026-06-04,2.891,0.891,False
BWUEF56BD1061A2,CUST100047234,2026-07-03,0.0,1.052,False
BWU2CF4E03780FE,CUST100005900,2026-06-19,8.773,1.207,False
BWUC91B903284F2,CUST100033287,2026-06-15,3.966,2.771,False
BWUA8DCF6C97A98,CUST100090013,2026-06-09,6.692,0.044,False
BWU6D8E2D7319A2,CUST100036939,2026-07-16,0.481,0.52,False
BWU649C7DD330AA,CUST100028611,2026-06-08,1.923,1.016,False
BWU723BD5B475CA,CUST100056599,2026-06-08,1.573,2.613,False
BWUECC4A818B09E,CUST100096174,2026-06-27,8.774,0.555,False
BWUC699149453FE,CUST100064313,2026-06-03,1.966,0.371,False
BWU84C821982DCF,CUST100046856,2026-06-10,1.664,0.828,False
BWUAAD93695A876,CUST100033310,2026-07-21,7.29,0.284,False
BWU9F79EEC5EC45,CUST100091547,2026-07-08,8.473,6.083,False
BWUBD182D7E505C,CUST100046377,2026-06-01,2.399,1.861,False
BWU4DBBE2FAC930,CUST100038293,2026-06-23,3.08,1.207,False
BWU2554478BE447,CUST100036546,2026-06-29,2.817,1.202,False
BWU9061B117D2AC,CUST100002641,2026-07-14,3.41,1.546,False
BWU5798FC182C52,CUST100083892,2026-07-22,3.449,5.171,False
BWU1E1D9BF0BCEE,CUST100089053,2026-06-21,0.99,0.24,True
BWUB914572F165F,CUST100026243,2026-06-08,1.846,0.091,False
BWUBB52A84EB22B,CUST100039818,2026-06-01,1.492,1.773,False
BWU6CD0E09D5213,CUST100032726,2026-06-09,5.202,0.114,False
BWU13947FEB8DB1,CUST100035387,2026-07-19,0.359,2.14,False
BWUA71F8CE0912F,CUST100053343,2026-06-27,1.266,2.019,False
BWU17618F50B233,CUST100034873,2026-06-12,4.552,0.85,False
BWUF3168F597A19,CUST100081669,2026-07-05,1.5,0.734,False
BWUF9B46CD7D42E,CUST100064587,2026-07-17,5.579,1.686,False
BWUC02864AE9739,CUST100098784,2026-06-30,2.962,0.165,False
BWU73712E8DC153,CUST100076235,2026-06-07,4.757,0.286,False
BWUA3B3D1D7AD63,CUST100010333,2026-06-10,0.168,0.588,False
BWU789105116B03,CUST100060214,2026-06-11,3.029,0.047,False
BWUFD3B8638CC03,CUST100084155,2026-06-16,3.912,2.786,False
BWU23467AE00BCB,CUST100051763,2026-06-27,3.709,0.988,True
BWUDD997735470B,CUST100013817,2026-06-29,1.666,0.456,False
BWU482F08DC1A96,CUST100067439,2026-06-10,1.153,0.775,False
BWU512FA8A92062,CUST100004026,2026-07-16,3.457,7.391,False
BWU4759E03CF933,CUST100024600,2026-07-06,5.913,0.515,True
BWUED5EFD70D7F0,CUST100041421,2026-07-23,2.692,0.171,False
BWUF19F5955CB2C,CUST100032566,2026-06-20,0.151,1.322,False
BWUCE3C8474FA4B,CUST100007521,2026-06-19,0.435,1.45,False
BWUA529819BCED6,CUST100046949,2026-06-04,1.355,2.207,False
BWU409C89DC3FB7,CUST100026534,2026-06-20,1.883,0.579,False
BWU60910D066FD7,CUST100019004,2026-07-07,7.744,0.17,False
BWU34A87C5F3DA0,CUST100086665,2026-06-14,0.009,1.493,False
BWUB8C892856F86,CUST100067212,2026-07-18,4.429,0.376,False
BWU51F1DA2257A9,CUST100091540,2026-07-08,0.162,0.023,False
BWU98BA1CD0972C,CUST100059315,2026-07-10,1.71,0.923,False
BWU2F29966D5A85,CUST100007398,2026-06-02,1.335,2.507,False
BWUB9AEE652F13E,CUST100050890,2026-06-13,5.258,0.245,False
BWUD62BBB667230,CUST100008589,2026-06-08,3.063,1.23,False
BWU1F4F9ACDFDD4,CUST100083492,2026-07-11,5.224,1.486,False
BWU638094835E33,CUST100050183,2026-07-01,4.326,1.111,False
BWU6D12ABD80448,CUST100015076,2026-06-07,1.187,0.825,False
BWU729A9E9EBEE2,CUST100030861,2026-06-26,4.447,1.288,False
BWUDED4F6C37F74,CUST100068029,2026-06-09,3.771,0.594,False
BWU7584F256099A,CUST100093162,2026-06-27,8.768,0.168,False
BWU597F5DB4F165,CUST100008243,2026-06-09,2.692,2.743,False
BWUACD78EA9F5AF,CUST100028011,2026-06-06,3.597,1.587,False
BWU17B605D3C1EE,CUST100076972,2026-07-06,2.666,4.702,False
BWU02CC19BA8D46,CUST100079897,2026-07-11,1.349,1.315,False
BWU37E856129D8F,CUST100071416,2026-06-21,0.722,1.068,False
BWUBF8A888BDB6E,CUST100007377,2026-06-25,0.136,1.202,True
BWUCACBFF9182E8,CUST100035785,2026-07-23,11.686,2.729,False
BWUE07B10E8BEB9,CUST100088096,2026-07-13,9.046,1.659,False
BWU1D57AAB625BD,CUST100040244,2026-07-22,2.744,1.622,False
BWUDEE0F6557A0F,CUST100024857,2026-06-26,3.782,1.921,False
BWUC41200AF8B65,CUST100014926,2026-06-07,0.94,4.546,False
BWU961373EB0A18,CUST100057354,2026-06-05,2.867,0.248,False
BWU656D4822E7DE,CUST100056129,2026-07-05,1.423,0.314,False
BWU29F8004BC91A,CUST100045474,2026-06-21,0.363,0.793,False
BWU807EBAC5FE84,CUST100021913,2026-07-19,1.377,2.263,False
BWU8D6BCF227074,CUST100043515,2026-06-24,1.854,1.291,False
BWU5E4481BF3F99,CUST100091687,2026-07-11,0.089,1.5,True
BWUE408206F694D,CUST100000526,2026-06-06,7.838,1.553,False
BWU3B76645BF650,CUST100075350,2026-06-07,1.084,0.277,False
BWUBA99D4F7B0B2,CUST100021710,2026-07-11,3.035,0.66,True
BWUCC4D7213895E,CUST100048054,2026-07-13,0.44,0.667,False
BWUFC8E277DAD85,CUST100095559,2026-06-16,0.529,0.429,False
BWU19CF001CB999,CUST100019505,2026-06-11,9.879,2.062,False
BWUAB213265568C,CUST100030459,2026-06-12,2.846,0.259,False
BWU9FBD36B43440,CUST100030055,2026-07-04,1.852,2.329,False
BWUED967CC41168,CUST100029465,2026-07-05,1.159,0.345,False
BWUCC558E3BB3CE,CUST100098103,2026-07-08,4.433,0.03,False
BWU4960CE340160,CUST100091375,2026-07-04,0.311,0.846,True
BWU506D6374F129,CUST100062634,2026-07-04,0.961,1.192,False
BWU8C5D20A53AFA,CUST100010542,2026-07-11,3.001,1.711,False
BWUF16F6695CDC4,CUST100079947,2026-06-29,7.606,0.338,False
BWUC055FDD04AFD,CUST100099452,2026-06-22,0.765,0.504,False
BWU09BC8DE0226B,CUST100088075,2026-07-09,3.623,0.648,False
BWU067C00855E69,CUST100066104,2026-06-27,1.209,0.34,False
BWU2192880577E8,CUST100034125,2026-06-02,2.093,1.795,False
BWU9CC646074786,CUST100081199,2026-06-07,1.906,2.65,False
BWU8F173F06821F,CUST100045111,2026-07-08,8.353,1.732,False
BWUD7DAEC04A4A1,CUST100050829,2026-06-13,5.759,3.031,True
BWU67C80C5584FB,CUST100070687,2026-07-15,3.347,2.398,True
BWU5BD35EFEBFB3,CUST100090217,2026-06-15,6.694,0.567,False
BWUBAAF9F54943B,CUST100003609,2026-06-16,0.979,0.176,False
BWUF3A2C4806585,CUST100075531,2026-07-06,1.149,4.551,False
BWUF74D6AC9615C,CUST100042030,2026-06-20,7.787,4.364,False
BWU6EB13D13498D,CUST100018375,2026-06-30,0.348,0.701,False
BWU4ED84670162E,CUST100052888,2026-07-23,1.77,1.246,False
BWU407C0E0D3091,CUST100039977,2026-07-21,0.954,0.219,False
BWUFEE80349E057,CUST100045348,2026-07-19,5.85,2.199,False
BWU93FB7A549EC7,CUST100009344,2026-07-17,5.122,2.086,False
BWU65AC4402ABA2,CUST100078150,2026-06-23,6.88,0.078,False
BWUDD54465D9E0C,CUST100074109,2026-07-01,4.839,0.862,False
BWU1F84D57F5656,CUST100031432,2026-06-17,5.967,0.674,False
BWU74B7A0F213E0,CUST100006413,2026-06-28,0.39,0.316,False
BWU4C09BD7120FE,CUST100014719,2026-07-05,1.33,4.097,False
BWUA31E6CA1980C,CUST100036124,2026-06-25,1.889,0.495,False
BWU74F095D98BC3,CUST100051721,2026-07-11,3.595,0.016,False
BWU45C2F0BA0708,CUST100007820,2026-07-21,15.522,0.11,False
BWU0366C0578292,CUST100031599,2026-07-22,15.415,0.889,False
BWUB76550ADDE08,CUST100014957,2026-07-10,5.058,1.14,False
BWU835B268BF8D9,CUST100097365,2026-06-11,0.911,0.524,False
BWUAA192FE28886,CUST100050316,2026-06-01,0.474,3.344,False
BWU955685DED3FE,CUST100018416,2026-07-12,15.672,3.441,False
BWUF24E9EB955B8,CUST100098805,2026-07-09,1.687,0.868,False
BWU9B11C27BE3B6,CUST100088254,2026-07-07,3.554,0.443,False
BWUA5A4FAD17D6A,CUST100056113,2026-06-11,1.163,5.69,False
BWUC36BD01615CE,CUST100068440,2026-06-09,6.942,2.178,False
BWU1000903CE167,CUST100000822,2026-06-26,0.936,0.083,False
BWU563D4B6F2B0A,CUST100014023,2026-07-15,7.929,0.027,False
BWU41236111556D,CUST100002478,2026-06-18,1.789,0.869,False
BWUD404C7AE0B47,CUST100082043,2026-06-02,2.87,4.663,False
BWU90430B469FC3,CUST100014208,2026-06-03,1.569,0.472,False
BWUA05B1F13A140,CUST100056514,2026-06-24,4.916,5.298,False
BWUD6FD9CF5147E,CUST100036420,2026-06-25,6.293,1.427,False
BWU7DD2F042EFB2,CUST100037188,2026-07-18,0.07,0.952,False
BWU9B20104FC1AD,CUST100092613,2026-06-06,6.414,0.361,False
BWUDC228A1AB176,CUST100015161,2026-07-02,4.708,0.107,False
BWU71E49C722E2B,CUST100085424,2026-07-03,0.317,0.253,False
BWU9F69DFEFF857,CUST100018847,2026-06-24,11.265,2.038,False
BWU29C9867BB3EF,CUST100010276,2026-07-17,3.152,0.017,False
