dispatch_id,customer_id,technician_id,dispatch_date,issue_type,resolution_time_hr,status
DSPFF0300EE6B,CUST100092499,TECH1345,2026-01-28,Router Replacement,0.52,Completed
DSP0870599656,CUST100059290,TECH1386,2026-07-07,Equipment Install,3.84,Completed
DSPF719168DB6,CUST100003010,TECH1199,2026-04-26,Equipment Install,0.39,Completed
DSP9D12046053,CUST100050732,TECH1125,2026-01-18,Line Repair,0.66,Completed
DSP461868A05F,CUST100091957,TECH1384,2026-03-27,Slow Internet,0.6,Completed
DSP38774B4D47,CUST100050702,TECH1210,2026-04-01,Line Repair,1.59,Completed
DSP3AF2633675,CUST100008695,TECH1326,2026-06-12,Router Replacement,1.46,Completed
DSP011DC8E220,CUST100001964,TECH1476,2026-06-30,Line Repair,0.29,Scheduled
DSPBAB25C4583,CUST100070998,TECH1059,2026-05-04,Router Replacement,1.13,Completed
DSP71BF9DC37E,CUST100074971,TECH1015,2026-02-20,Router Replacement,2.18,Scheduled
DSP92A42F9737,CUST100005118,TECH1142,2026-07-18,Slow Internet,1.05,Scheduled
DSP420C837A61,CUST100039263,TECH1415,2026-07-07,No Service,0.38,Scheduled
DSP552B37E732,CUST100099296,TECH1326,2026-01-27,No Service,1.78,Completed
DSPF42A3EAC1D,CUST100002006,TECH1116,2026-01-24,Line Repair,2.97,Completed
DSPC153CB9661,CUST100042887,TECH1388,2026-03-11,Slow Internet,0.35,Completed
DSPB6F5C8B058,CUST100063908,TECH1377,2026-06-29,Router Replacement,4.2,Completed
DSP440187FB23,CUST100029285,TECH1143,2026-06-29,No Service,0.38,Completed
DSP6EF130DB3E,CUST100002988,TECH1038,2026-05-14,Router Replacement,3.41,Completed
DSP78116AC01A,CUST100077040,TECH1196,2026-04-29,Router Replacement,1.83,Completed
DSPF19395CEAA,CUST100000081,TECH1492,2026-02-24,Line Repair,6.4,Completed
DSPE934CABEDC,CUST100052692,TECH1462,2026-06-07,Equipment Install,1.83,Completed
DSP89F43D8C73,CUST100049377,TECH1223,2026-03-02,Equipment Install,1.82,Completed
DSPB5989054EA,CUST100047531,TECH1249,2026-03-20,Slow Internet,3.82,Completed
DSP5BED5641C1,CUST100068739,TECH1169,2026-01-01,Equipment Install,2.67,Scheduled
DSPC0D602F4EF,CUST100083917,TECH1343,2026-02-07,Router Replacement,5.2,Completed
DSP39D447249C,CUST100065489,TECH1183,2026-02-11,Equipment Install,7.2,Completed
DSPC00ECF1A91,CUST100078709,TECH1421,2026-01-25,No Service,0.65,Rescheduled
DSP065B625C7F,CUST100087127,TECH1108,2026-05-23,Router Replacement,0.03,Scheduled
DSPE94966C824,CUST100070283,TECH1483,2026-07-05,Slow Internet,0.54,Completed
DSP2C84D88F7B,CUST100036543,TECH1218,2026-01-11,Equipment Install,0.69,Completed
DSPC829552218,CUST100025052,TECH1116,2026-01-28,Line Repair,0.61,Completed
DSP36BFEB5AAA,CUST100080327,TECH1326,2026-06-26,Equipment Install,2.6,Completed
DSP978434C176,CUST100032809,TECH1108,2026-01-29,No Service,2.46,Completed
DSP0F06BC63DC,CUST100047343,TECH1382,2026-07-21,No Service,2.92,Rescheduled
DSP7DE376871C,CUST100044277,TECH1442,2026-06-05,Equipment Install,1.84,Completed
DSP54868CD681,CUST100035046,TECH1074,2026-01-02,Slow Internet,3.68,Completed
DSPF82F34B529,CUST100014296,TECH1113,2026-03-17,Slow Internet,3.12,Completed
DSP33BE25057D,CUST100051132,TECH1392,2026-07-16,Router Replacement,2.85,Completed
DSPED733A7D90,CUST100069858,TECH1367,2026-07-17,No Service,4.43,Scheduled
DSP4D70075506,CUST100043735,TECH1402,2026-01-10,Slow Internet,0.64,Completed
DSPDAEA1BE146,CUST100007228,TECH1251,2026-04-27,Slow Internet,1.39,Completed
DSPFAA7BE09F5,CUST100067166,TECH1470,2026-03-14,Line Repair,3.49,Completed
DSPA262A15C0C,CUST100021147,TECH1051,2026-03-28,No Service,1.55,Scheduled
DSP013FA49AE0,CUST100052831,TECH1480,2026-01-13,Line Repair,3.02,Completed
DSPA8FA820178,CUST100055437,TECH1281,2026-06-07,Router Replacement,0.05,Scheduled
DSPF88BFB3696,CUST100052018,TECH1162,2026-03-27,No Service,3.02,Completed
DSPBD4A3122BD,CUST100029244,TECH1220,2026-07-20,Line Repair,0.44,Scheduled
DSP3904EF127B,CUST100028354,TECH1219,2026-07-18,Router Replacement,3.86,Completed
DSPA89476774B,CUST100065049,TECH1082,2026-03-16,Line Repair,5.69,Completed
DSP2EA7DDF092,CUST100002554,TECH1197,2026-01-03,Equipment Install,4.08,Scheduled
DSPCB12E25C99,CUST100008556,TECH1371,2026-06-03,Router Replacement,0.48,Completed
DSP81406DD8F7,CUST100081389,TECH1339,2026-06-06,Slow Internet,1.79,Completed
DSP6DD350D580,CUST100068407,TECH1252,2026-02-12,No Service,0.51,Completed
DSPA05D3302A4,CUST100073579,TECH1016,2026-05-27,Equipment Install,12.56,Rescheduled
DSP21CD109504,CUST100068563,TECH1185,2026-01-12,Line Repair,0.57,Completed
DSP9C2B95B519,CUST100005220,TECH1034,2026-04-01,Slow Internet,1.75,Scheduled
DSP7498F5A5C6,CUST100032840,TECH1309,2026-04-19,Slow Internet,1.65,Completed
DSP87F56176AB,CUST100014724,TECH1070,2026-07-20,Router Replacement,1.82,Completed
DSPD3A8141086,CUST100030604,TECH1103,2026-05-29,Slow Internet,4.16,Completed
DSP3D8FBBD736,CUST100086375,TECH1143,2026-06-06,Slow Internet,0.06,Cancelled
DSP0E14F6D6B1,CUST100061125,TECH1410,2026-02-13,Line Repair,9.62,Completed
DSP89B46FC7FF,CUST100077513,TECH1242,2026-07-22,Router Replacement,2.02,Rescheduled
DSP0AE98A166A,CUST100060624,TECH1199,2026-04-06,Line Repair,1.01,Completed
DSP4B5F71CDBC,CUST100048050,TECH1332,2026-04-23,Router Replacement,1.64,Completed
DSP5C72F77B11,CUST100006286,TECH1104,2026-04-23,Equipment Install,0.47,Completed
DSP433F63DEAF,CUST100067818,TECH1090,2026-06-01,Line Repair,0.15,Scheduled
DSP1598148876,CUST100040771,TECH1106,2026-06-21,Slow Internet,0.47,Completed
DSP9B97A796CB,CUST100076065,TECH1273,2026-05-06,Router Replacement,2.45,Completed
DSPD450A83FEE,CUST100058690,TECH1177,2026-07-10,Slow Internet,2.08,Completed
DSP701B2391CE,CUST100005012,TECH1010,2026-07-21,No Service,1.39,Scheduled
DSP3AEADFA97F,CUST100007289,TECH1303,2026-01-19,Slow Internet,1.94,Scheduled
DSP95160E0F6A,CUST100004055,TECH1429,2026-04-05,No Service,0.88,Completed
DSPA8CEBD31AA,CUST100054151,TECH1459,2026-02-01,No Service,3.35,Scheduled
DSP55ED6820CE,CUST100033198,TECH1400,2026-07-04,Router Replacement,0.28,Completed
DSP9BAD99DD66,CUST100047769,TECH1348,2026-06-16,Router Replacement,0.38,Completed
DSPF22412C3C6,CUST100024174,TECH1393,2026-05-13,Line Repair,2.08,Completed
DSP82E5FAC4F8,CUST100046395,TECH1304,2026-06-23,No Service,0.27,Completed
DSP43DA20F70A,CUST100004927,TECH1304,2026-04-16,Slow Internet,0.08,Rescheduled
DSPFF91A0C713,CUST100038392,TECH1211,2026-03-20,Line Repair,2.21,Completed
DSP9D35AF8630,CUST100098132,TECH1420,2026-07-22,Slow Internet,2.67,Completed
DSPD5780DE602,CUST100064682,TECH1145,2026-02-04,Router Replacement,0.34,Scheduled
DSPF18AA72110,CUST100067789,TECH1076,2026-07-08,No Service,1.47,Completed
DSP5C8BBCED21,CUST100076170,TECH1481,2026-02-14,No Service,2.18,Rescheduled
DSP23B2879F7B,CUST100056883,TECH1265,2026-01-29,Equipment Install,0.43,Rescheduled
DSP46A8B39568,CUST100018671,TECH1007,2026-07-11,Equipment Install,1.28,Completed
DSPD14E905EA0,CUST100067622,TECH1275,2026-07-07,Router Replacement,5.77,Completed
DSP6935400752,CUST100033990,TECH1334,2026-06-06,Line Repair,7.1,Completed
DSPA83FBF900F,CUST100085037,TECH1190,2026-01-19,Slow Internet,0.74,Completed
DSPE69D8AA564,CUST100026303,TECH1402,2026-07-05,No Service,3.35,Completed
DSP69771C74DE,CUST100005711,TECH1103,2026-04-15,No Service,0.53,Scheduled
DSP6F14C8FC1D,CUST100045796,TECH1059,2026-07-17,No Service,1.59,Cancelled
DSP3A480A485C,CUST100004815,TECH1196,2026-06-08,Slow Internet,3.14,Completed
DSPECBE69B986,CUST100089566,TECH1306,2026-01-11,No Service,11.79,Completed
DSP376BF00BF2,CUST100085512,TECH1399,2026-05-08,Router Replacement,1.77,Rescheduled
DSP60380F946D,CUST100060331,TECH1476,2026-03-30,Equipment Install,0.22,Cancelled
DSP6F1DDD727F,CUST100049603,TECH1402,2026-06-29,Slow Internet,0.81,Completed
DSP5D332D129D,CUST100023596,TECH1227,2026-01-25,Line Repair,0.35,Completed
DSP07222CEA72,CUST100041987,TECH1484,2026-03-23,Equipment Install,4.23,Completed
DSP35A4664CF9,CUST100091915,TECH1093,2026-06-30,Router Replacement,0.06,Completed
DSP600046BEF3,CUST100049023,TECH1161,2026-05-29,Line Repair,2.88,Scheduled
DSP60010B2B41,CUST100052439,TECH1482,2026-02-10,Equipment Install,1.35,Scheduled
DSP92A53F2511,CUST100090808,TECH1302,2026-04-15,Equipment Install,1.16,Completed
DSP532D57997A,CUST100059640,TECH1363,2026-04-11,Equipment Install,1.55,Completed
DSP04AFB98D2E,CUST100096879,TECH1114,2026-05-18,No Service,0.87,Completed
DSPF83D870748,CUST100092964,TECH1124,2026-06-21,Router Replacement,2.46,Completed
DSPABF1398AA7,CUST100057728,TECH1490,2026-05-25,Equipment Install,12.82,Completed
DSP7D8EB8A3C6,CUST100045983,TECH1120,2026-03-14,Equipment Install,0.47,Completed
DSP6F3463EA5C,CUST100002798,TECH1284,2026-05-21,Router Replacement,4.53,Rescheduled
DSPFDA85D7DF3,CUST100084318,TECH1041,2026-07-11,Slow Internet,1.51,Completed
DSP1D50BA862C,CUST100023802,TECH1421,2026-02-23,Equipment Install,0.26,Completed
DSPFB9725EEF4,CUST100054199,TECH1414,2026-03-14,Router Replacement,0.65,Completed
DSP85C2482D98,CUST100054336,TECH1202,2026-03-04,Router Replacement,1.45,Scheduled
DSP3F79E8C148,CUST100091453,TECH1262,2026-07-16,Line Repair,2.79,Completed
DSP0AE5E63C28,CUST100064290,TECH1025,2026-07-21,Line Repair,1.47,Completed
DSPEC55E79D62,CUST100019188,TECH1270,2026-04-19,Equipment Install,0.39,Completed
DSPD53815BB83,CUST100094354,TECH1492,2026-06-21,Slow Internet,2.14,Completed
DSP728BE3A172,CUST100090964,TECH1121,2026-01-22,No Service,0.88,Completed
DSP0905DDD757,CUST100010783,TECH1170,2026-02-16,No Service,1.83,Completed
DSP7F4A6DAF7B,CUST100056512,TECH1465,2026-03-09,Slow Internet,0.23,Scheduled
DSP9484578307,CUST100028192,TECH1160,2026-07-08,Router Replacement,0.16,Rescheduled
DSP1BD9A8110D,CUST100008210,TECH1364,2026-04-01,Equipment Install,1.56,Completed
DSPA9A3ABCABB,CUST100034412,TECH1337,2026-05-23,No Service,0.99,Completed
DSP2061C146BE,CUST100095394,TECH1246,2026-05-31,Line Repair,2.5,Rescheduled
DSP512A4524E0,CUST100088899,TECH1373,2026-06-19,Equipment Install,0.2,Completed
DSP8BD12F1D8D,CUST100079286,TECH1307,2026-01-07,Line Repair,2.44,Completed
DSPE001B291CF,CUST100033702,TECH1027,2026-06-24,Line Repair,0.74,Completed
DSP4AE395BB50,CUST100089068,TECH1109,2026-04-02,Router Replacement,1.82,Completed
DSP880CFDFF19,CUST100064395,TECH1042,2026-04-29,Slow Internet,6.19,Completed
DSP5A50002096,CUST100000116,TECH1022,2026-06-22,Line Repair,1.95,Scheduled
DSP50F949F9C5,CUST100001915,TECH1244,2026-05-14,Slow Internet,0.22,Completed
DSPD85EF63F18,CUST100014695,TECH1116,2026-06-20,Equipment Install,1.88,Completed
DSP9790BC70CE,CUST100016014,TECH1286,2026-04-05,Line Repair,1.6,Completed
DSPD1EA3CD16A,CUST100017126,TECH1464,2026-04-24,Line Repair,2.82,Completed
DSP4643758C05,CUST100013194,TECH1479,2026-04-09,No Service,3.73,Completed
DSP2BEB4F7C65,CUST100002232,TECH1180,2026-01-19,Router Replacement,0.29,Completed
DSP1719375DE5,CUST100028336,TECH1068,2026-04-25,Router Replacement,0.06,Scheduled
DSP40E43D5949,CUST100088539,TECH1004,2026-01-31,Router Replacement,2.24,Completed
DSPD5AF1C672B,CUST100017730,TECH1111,2026-05-24,Equipment Install,0.78,Scheduled
DSP18EFDE5D41,CUST100019751,TECH1257,2026-03-01,Line Repair,5.15,Completed
DSPD57F24B759,CUST100070769,TECH1111,2026-05-29,Equipment Install,0.47,Completed
DSP7D1A30BA15,CUST100008135,TECH1142,2026-03-10,Equipment Install,4.84,Cancelled
DSP9B46FC686A,CUST100081076,TECH1048,2026-01-05,Equipment Install,0.2,Completed
DSPA8FA6D07B9,CUST100028963,TECH1243,2026-06-15,Equipment Install,0.31,Completed
DSP947270119D,CUST100056256,TECH1107,2026-01-18,Slow Internet,1.05,Completed
DSPF2E6F6F122,CUST100060626,TECH1169,2026-02-08,Equipment Install,3.31,Completed
DSP2EA7A2D080,CUST100024951,TECH1458,2026-04-24,Line Repair,3.96,Completed
DSP35502FBA04,CUST100005275,TECH1255,2026-01-05,Slow Internet,1.49,Completed
DSPE8283ACD81,CUST100090905,TECH1446,2026-05-06,No Service,3.91,Completed
DSP7AAA89B87E,CUST100071036,TECH1447,2026-02-18,Slow Internet,0.14,Rescheduled
DSP653C018B98,CUST100020923,TECH1284,2026-06-07,Slow Internet,5.53,Cancelled
DSP8AA836218E,CUST100067281,TECH1069,2026-03-14,Slow Internet,2.58,Completed
DSPBF4626D4EE,CUST100001316,TECH1003,2026-02-09,Router Replacement,1.24,Completed
DSP3901BD15A2,CUST100055977,TECH1441,2026-01-17,Line Repair,3.5,Completed
DSPAC644876D0,CUST100048051,TECH1078,2026-07-14,Slow Internet,10.71,Scheduled
DSPFDEA3B3F73,CUST100066143,TECH1251,2026-02-15,No Service,5.53,Scheduled
DSP8A6ACDE11E,CUST100092635,TECH1278,2026-06-14,Equipment Install,0.36,Completed
DSP31DC940D28,CUST100060117,TECH1377,2026-05-01,Line Repair,0.74,Completed
DSP0B20966947,CUST100078054,TECH1006,2026-01-11,Router Replacement,3.26,Rescheduled
DSP673311A901,CUST100063313,TECH1320,2026-02-02,Slow Internet,0.73,Completed
DSP3CB79B3B2F,CUST100006104,TECH1288,2026-04-06,Slow Internet,4.39,Completed
DSPC947FF5D1A,CUST100038287,TECH1223,2026-02-17,Slow Internet,1.27,Completed
DSPA74112FFDB,CUST100051058,TECH1435,2026-04-16,Equipment Install,1.61,Completed
DSPBCB9CA261F,CUST100013168,TECH1277,2026-03-22,No Service,4.75,Rescheduled
DSPFA91640865,CUST100020763,TECH1343,2026-05-14,Line Repair,4.0,Cancelled
DSP27F1624D4E,CUST100028932,TECH1119,2026-04-02,Equipment Install,1.34,Completed
DSP812DF151B6,CUST100079694,TECH1117,2026-03-13,Slow Internet,0.41,Completed
DSPA51C77CA67,CUST100081583,TECH1343,2026-05-08,No Service,6.26,Scheduled
DSP7BE47F9315,CUST100092877,TECH1289,2026-01-27,No Service,1.5,Completed
DSP500A338B4F,CUST100005626,TECH1390,2026-01-24,Router Replacement,1.67,Completed
DSP96B5FFD043,CUST100018267,TECH1234,2026-01-25,Router Replacement,4.75,Completed
DSP071B071283,CUST100000271,TECH1371,2026-05-18,Router Replacement,4.73,Completed
DSPC7EC062F90,CUST100024690,TECH1256,2026-06-05,Equipment Install,0.8,Completed
DSPD80E655CB5,CUST100083457,TECH1228,2026-05-31,Line Repair,2.04,Completed
DSPAAC36DFDB1,CUST100050576,TECH1188,2026-06-04,Equipment Install,2.49,Completed
DSP4D3B452F2B,CUST100042167,TECH1371,2026-03-23,No Service,1.91,Completed
DSP811475A2D2,CUST100094647,TECH1239,2026-05-24,Line Repair,0.49,Scheduled
DSPDBDF089012,CUST100009315,TECH1428,2026-01-17,Slow Internet,4.52,Completed
DSP2ABA82EFF5,CUST100061866,TECH1250,2026-03-31,Line Repair,3.28,Completed
DSP1FCBCB7E26,CUST100071856,TECH1443,2026-07-06,Equipment Install,1.67,Scheduled
DSP3F4F4FFC21,CUST100036696,TECH1073,2026-06-14,Slow Internet,1.97,Completed
DSP3DC3478CC3,CUST100068201,TECH1123,2026-01-23,Slow Internet,0.02,Completed
DSP717D01BD1B,CUST100043690,TECH1494,2026-05-20,Equipment Install,0.91,Completed
DSP35D1A5B814,CUST100029827,TECH1183,2026-07-22,No Service,2.22,Completed
DSPE83E7BA921,CUST100039966,TECH1052,2026-06-08,Line Repair,2.51,Completed
DSP1BA38CB4A1,CUST100028548,TECH1356,2026-07-21,Equipment Install,0.29,Completed
DSP2EB94A8098,CUST100050311,TECH1329,2026-07-16,No Service,0.99,Completed
DSP3A1C2284ED,CUST100092771,TECH1171,2026-07-18,Line Repair,0.19,Scheduled
DSP7F1E1DE54E,CUST100002586,TECH1197,2026-03-30,Equipment Install,5.24,Completed
DSPB3EDCB52F2,CUST100087874,TECH1431,2026-01-18,Equipment Install,1.28,Completed
DSPF83D690BC7,CUST100036519,TECH1233,2026-02-18,Router Replacement,8.52,Completed
DSPA37AFEF0D4,CUST100027353,TECH1402,2026-06-24,Equipment Install,5.0,Completed
DSP1133AEB8B0,CUST100081119,TECH1456,2026-06-08,Equipment Install,2.61,Scheduled
DSP6456A07325,CUST100021054,TECH1430,2026-06-29,No Service,7.78,Completed
DSPA59C2AFCDC,CUST100010641,TECH1148,2026-02-19,No Service,4.98,Completed
DSP146725FAE4,CUST100006438,TECH1206,2026-01-17,No Service,0.26,Rescheduled
DSP9948D63EF7,CUST100030444,TECH1221,2026-06-11,Router Replacement,1.14,Completed
DSPEC771F2248,CUST100076714,TECH1132,2026-02-04,Equipment Install,6.78,Completed
DSP6659888E68,CUST100082764,TECH1268,2026-05-17,Slow Internet,2.01,Completed
DSPEEC6015A55,CUST100017107,TECH1309,2026-01-31,Slow Internet,3.94,Completed
DSP089668E91D,CUST100075818,TECH1211,2026-02-14,Router Replacement,1.23,Completed
DSP8A92675563,CUST100089018,TECH1010,2026-04-27,Router Replacement,0.33,Completed
DSP69D74B4645,CUST100085595,TECH1046,2026-03-16,Router Replacement,2.74,Scheduled
DSP90E395CF67,CUST100037490,TECH1424,2026-06-24,Slow Internet,1.58,Completed
DSPD2F5AB6861,CUST100054559,TECH1387,2026-03-09,Router Replacement,2.92,Completed
DSP77124644AB,CUST100022407,TECH1244,2026-06-19,Equipment Install,10.11,Completed
DSP19C70AB8C7,CUST100021264,TECH1446,2026-04-10,Equipment Install,6.54,Completed
DSP13B5C27987,CUST100035273,TECH1401,2026-04-22,Line Repair,2.88,Completed
DSPA8A3FE070F,CUST100068401,TECH1380,2026-05-11,Line Repair,2.07,Completed
DSP559B16EB71,CUST100099796,TECH1454,2026-05-24,Line Repair,1.36,Completed
DSP0C1FAA80AC,CUST100080621,TECH1010,2026-05-20,No Service,0.87,Completed
DSPA36BD501C2,CUST100043488,TECH1197,2026-05-11,Equipment Install,2.52,Completed
DSP06BD192645,CUST100059953,TECH1485,2026-02-24,No Service,1.73,Cancelled
DSP00B750675E,CUST100016209,TECH1103,2026-04-11,Line Repair,4.17,Scheduled
DSP05FB42CFFD,CUST100079614,TECH1495,2026-01-30,Router Replacement,7.22,Completed
DSPBAB02480F7,CUST100009772,TECH1026,2026-06-26,Equipment Install,2.35,Scheduled
DSP4F76A261EE,CUST100028729,TECH1378,2026-05-27,No Service,0.13,Completed
DSP41B192D23C,CUST100081662,TECH1311,2026-02-17,Equipment Install,6.89,Completed
DSP7165F308B0,CUST100042086,TECH1121,2026-07-21,No Service,4.39,Completed
DSPA7B6953D0B,CUST100035871,TECH1199,2026-06-25,Slow Internet,4.21,Completed
DSP7D37CBF48F,CUST100079670,TECH1014,2026-05-10,No Service,0.18,Completed
DSP2CCADC9794,CUST100079576,TECH1149,2026-07-12,No Service,0.09,Completed
DSP9377F8DA41,CUST100028621,TECH1413,2026-01-22,Equipment Install,1.5,Scheduled
DSP9D9A7DC072,CUST100051569,TECH1219,2026-04-07,Equipment Install,0.27,Completed
DSPEB49435ACC,CUST100068308,TECH1044,2026-05-14,Equipment Install,4.29,Completed
DSP38A8494ACB,CUST100040810,TECH1364,2026-02-01,No Service,6.28,Completed
DSPF04C791736,CUST100090082,TECH1060,2026-01-06,Router Replacement,2.68,Scheduled
DSP19CD405CA1,CUST100068980,TECH1446,2026-03-28,Line Repair,8.28,Completed
DSPCD0B063091,CUST100086153,TECH1012,2026-01-06,Equipment Install,0.71,Scheduled
DSPA3B050C05F,CUST100072870,TECH1350,2026-05-08,No Service,5.19,Completed
DSP74ED1E4BB1,CUST100009211,TECH1071,2026-03-08,Slow Internet,0.1,Completed
DSPA42CF84DAB,CUST100012576,TECH1044,2026-07-12,No Service,3.07,Completed
DSP9067466490,CUST100047058,TECH1470,2026-04-21,Slow Internet,0.21,Completed
DSP46491E4D1B,CUST100001661,TECH1333,2026-07-21,Router Replacement,0.67,Completed
DSPBFAB0870F2,CUST100051559,TECH1228,2026-04-11,Router Replacement,2.14,Completed
DSPF9F5AF4E1D,CUST100079585,TECH1480,2026-04-16,Line Repair,7.99,Completed
DSP1DAF74F6F3,CUST100090667,TECH1374,2026-01-15,Router Replacement,1.07,Scheduled
DSP019EBE069A,CUST100090867,TECH1158,2026-04-03,Line Repair,1.02,Completed
DSP192994CDF4,CUST100054647,TECH1266,2026-01-18,No Service,0.96,Completed
DSP99D5B5068E,CUST100055396,TECH1149,2026-03-25,Router Replacement,1.27,Completed
DSP764F3C7864,CUST100020091,TECH1314,2026-05-14,No Service,1.64,Completed
DSP7662AFECE2,CUST100079912,TECH1390,2026-04-09,Router Replacement,0.01,Completed
DSPE104856E66,CUST100036041,TECH1445,2026-07-15,No Service,2.7,Completed
DSPA9A4EBB245,CUST100010019,TECH1328,2026-03-17,Slow Internet,1.18,Completed
DSP2D59B747E2,CUST100034989,TECH1462,2026-07-03,Router Replacement,1.31,Completed
DSPF41A79D04C,CUST100007508,TECH1253,2026-01-27,Equipment Install,1.1,Completed
DSP9FC438A4C7,CUST100007117,TECH1419,2026-07-04,Equipment Install,4.81,Rescheduled
DSP688156EEDE,CUST100069683,TECH1467,2026-01-14,Equipment Install,1.51,Completed
DSP2C254CF39A,CUST100095292,TECH1488,2026-03-07,Slow Internet,0.22,Completed
DSP07BE747F2F,CUST100007632,TECH1304,2026-01-06,Equipment Install,3.47,Completed
DSPC86B0C72A5,CUST100019699,TECH1452,2026-07-20,Slow Internet,2.92,Completed
DSP3D27485D1B,CUST100021411,TECH1186,2026-05-02,Slow Internet,2.03,Completed
DSP31F4DDF5A9,CUST100056210,TECH1316,2026-07-17,Router Replacement,0.84,Completed
DSP710DC47EC9,CUST100041324,TECH1151,2026-01-23,Line Repair,1.33,Scheduled
DSP073DCA7DF8,CUST100064852,TECH1327,2026-06-21,Router Replacement,1.36,Completed
DSPC5D780ABDA,CUST100080617,TECH1390,2026-07-18,Slow Internet,10.55,Scheduled
DSP8E648E48BF,CUST100091993,TECH1323,2026-01-26,Equipment Install,6.42,Completed
DSPDB4A6DC0BB,CUST100095900,TECH1381,2026-06-11,Equipment Install,0.88,Completed
DSPBC106ACCD8,CUST100091184,TECH1340,2026-02-03,Router Replacement,2.22,Scheduled
DSP5EDC141E6E,CUST100020323,TECH1012,2026-07-19,Slow Internet,3.16,Scheduled
DSPDD92680BCE,CUST100002413,TECH1162,2026-02-03,Router Replacement,1.39,Completed
DSPEDC8CA706F,CUST100050638,TECH1049,2026-03-07,Equipment Install,1.83,Completed
DSP232C93EF4D,CUST100026115,TECH1093,2026-07-01,Equipment Install,0.17,Completed
DSP79E502DC78,CUST100081457,TECH1320,2026-06-30,Router Replacement,1.8,Completed
DSP1C71762B97,CUST100020876,TECH1109,2026-05-05,Router Replacement,1.99,Completed
DSPF3A0208276,CUST100085645,TECH1000,2026-07-02,Line Repair,1.47,Completed
DSPF4DD865169,CUST100009573,TECH1114,2026-02-14,Equipment Install,0.3,Completed
DSP2BE61AD020,CUST100039398,TECH1125,2026-01-20,Line Repair,0.14,Completed
DSP889AB1D0B5,CUST100049275,TECH1163,2026-03-18,Equipment Install,2.07,Completed
DSPED32C43C47,CUST100075599,TECH1376,2026-06-24,No Service,4.71,Cancelled
DSPD17FE5AD7E,CUST100054048,TECH1083,2026-03-29,Line Repair,1.63,Completed
DSP2E308E1D4C,CUST100002111,TECH1160,2026-01-23,Equipment Install,0.95,Completed
DSP6AF6951643,CUST100031939,TECH1032,2026-05-07,Router Replacement,2.8,Completed
DSPDDED712C58,CUST100050044,TECH1041,2026-01-27,No Service,2.51,Scheduled
