order_id,customer_id,store_id,employee_id,membership_id,order_channel,order_type,order_status,ordered_at,promised_at,subtotal_amount,tax_amount,delivery_fee,discount_amount,total_amount,currency
ORD0911,CUS0636,STR0302,EMP0168,MEM0636,web,delivery,ready_pickup,2025-11-27 19:40:16,2025-11-27 20:14:16,47.73,3.94,3.99,4.77,50.88,USD
ORD0912,CUS0874,STR0663,EMP0886,MEM0874,in_store,dine_in,cancelled,2025-09-11 15:41:50,2025-09-11 16:47:50,41.75,3.44,0.00,2.09,43.11,USD
ORD0913,CUS0720,STR0994,EMP0404,MEM0720,mobile_app,delivery,ready_pickup,2024-03-04 08:40:37,2024-03-04 09:24:37,57.89,4.78,3.99,5.79,60.87,USD
ORD0914,CUS0238,STR0663,EMP0385,MEM0238,mobile_app,takeout,completed,2025-10-25 11:07:29,2025-10-25 11:41:29,47.41,3.91,3.99,4.74,50.57,USD
ORD0915,CUS0885,STR0382,EMP0810,MEM0885,phone,takeout,out_for_delivery,2024-07-18 07:22:37,2024-07-18 08:05:37,43.06,3.55,0.00,0.00,46.62,USD
ORD0916,CUS0377,STR0012,EMP0237,MEM0377,delivery_partner,delivery,placed,2025-02-03 07:26:58,2025-02-03 08:22:58,31.99,2.64,3.99,3.20,35.42,USD
ORD0917,CUS0053,STR0101,EMP0135,MEM0053,web,dine_in,out_for_delivery,2024-04-13 09:01:58,2024-04-13 10:12:58,87.70,7.24,3.99,13.15,85.77,USD
ORD0918,CUS0915,STR0658,EMP0873,MEM0915,in_store,delivery,ready_pickup,2025-12-30 02:47:44,2025-12-30 03:44:44,93.72,7.73,0.00,4.69,96.77,USD
ORD0919,CUS0673,STR0515,EMP0425,MEM0673,mobile_app,delivery,completed,2026-04-14 14:09:56,2026-04-14 14:33:56,18.76,1.55,3.99,0.00,24.29,USD
ORD0920,CUS0425,STR0437,EMP0135,MEM0425,phone,delivery,placed,2025-02-09 17:43:39,2025-02-09 18:04:39,56.05,4.62,0.00,0.00,60.67,USD
ORD0921,CUS0149,STR0175,EMP0996,MEM0149,web,delivery,completed,2024-10-06 05:36:07,2024-10-06 06:22:07,33.59,2.77,0.00,0.00,36.37,USD
ORD0922,CUS0334,STR0095,EMP0870,MEM0334,web,takeout,completed,2026-01-05 01:44:07,2026-01-05 02:26:07,56.85,4.69,0.00,0.00,61.54,USD
ORD0923,CUS0997,STR0510,EMP0206,MEM0997,phone,dine_in,baking,2024-03-22 20:28:12,2024-03-22 21:36:12,55.37,4.57,0.00,5.54,54.40,USD
ORD0924,CUS0585,STR0180,EMP0122,MEM0585,delivery_partner,dine_in,completed,2024-11-03 11:21:44,2024-11-03 12:30:44,31.06,2.56,3.99,4.66,32.95,USD
ORD0925,CUS0405,STR0912,EMP0375,MEM0405,mobile_app,takeout,placed,2026-07-19 12:30:12,2026-07-19 13:18:12,43.25,3.57,0.00,4.33,42.50,USD
ORD0926,CUS0999,STR0903,EMP0978,MEM0999,mobile_app,takeout,preparing,2025-04-05 21:57:35,2025-04-05 22:20:35,26.24,2.17,0.00,2.62,25.78,USD
ORD0927,CUS0696,STR0699,EMP0137,MEM0696,web,takeout,placed,2025-12-11 06:47:04,2025-12-11 07:24:04,34.10,2.81,0.00,3.41,33.50,USD
ORD0928,CUS0869,STR0896,EMP0471,MEM0869,web,delivery,completed,2025-08-26 16:48:31,2025-08-26 17:46:31,78.16,6.45,3.99,3.91,84.69,USD
ORD0929,CUS0843,STR0258,EMP0440,MEM0843,delivery_partner,takeout,placed,2026-01-02 12:17:59,2026-01-02 13:11:59,60.56,5.00,3.99,9.08,60.47,USD
ORD0930,CUS0045,STR0502,EMP0030,MEM0045,in_store,dine_in,completed,2024-12-27 04:52:56,2024-12-27 05:40:56,71.17,5.87,0.00,0.00,77.05,USD
ORD0931,CUS0583,STR0483,EMP0164,MEM0583,mobile_app,dine_in,out_for_delivery,2025-12-31 06:00:26,2025-12-31 06:21:26,89.91,7.42,0.00,0.00,97.32,USD
ORD0932,CUS0664,STR0942,EMP0171,MEM0664,mobile_app,dine_in,completed,2025-01-23 15:23:50,2025-01-23 15:58:50,34.79,2.87,0.00,3.48,34.18,USD
ORD0933,CUS0352,STR0328,EMP0170,MEM0352,in_store,takeout,preparing,2024-10-08 00:07:54,2024-10-08 00:48:54,60.41,4.98,0.00,0.00,65.39,USD
ORD0934,CUS0671,STR0721,EMP0174,MEM0671,in_store,takeout,preparing,2025-09-15 22:01:42,2025-09-15 22:37:42,20.86,1.72,0.00,0.00,22.59,USD
ORD0935,CUS0833,STR0663,EMP0806,MEM0833,web,takeout,ready_pickup,2024-02-11 05:56:30,2024-02-11 06:37:30,17.21,1.42,3.99,1.72,20.90,USD
ORD0936,CUS0268,STR0357,EMP0426,MEM0268,web,delivery,baking,2024-09-04 18:15:59,2024-09-04 19:14:59,16.49,1.36,3.99,0.00,21.84,USD
ORD0937,CUS0574,STR0226,EMP0671,MEM0574,delivery_partner,dine_in,baking,2025-10-17 14:23:27,2025-10-17 15:09:27,89.78,7.41,0.00,8.98,88.21,USD
ORD0938,CUS0152,STR0524,EMP0744,MEM0152,mobile_app,dine_in,baking,2026-01-19 05:00:49,2026-01-19 06:05:49,21.28,1.76,3.99,3.19,23.83,USD
ORD0939,CUS0921,STR0102,EMP0104,MEM0921,phone,takeout,completed,2025-03-21 19:02:49,2025-03-21 19:37:49,82.40,6.80,0.00,4.12,85.08,USD
ORD0940,CUS0832,STR0182,EMP0464,MEM0832,web,dine_in,ready_pickup,2026-03-03 21:36:40,2026-03-03 22:34:40,89.88,7.42,3.99,0.00,101.29,USD
ORD0941,CUS0675,STR0597,EMP0566,MEM0675,delivery_partner,delivery,out_for_delivery,2024-02-03 11:31:13,2024-02-03 11:59:13,58.05,4.79,3.99,0.00,66.83,USD
ORD0942,CUS0229,STR0808,EMP0061,MEM0229,in_store,takeout,placed,2026-01-04 04:44:11,2026-01-04 05:10:11,30.43,2.51,0.00,3.04,29.90,USD
ORD0943,CUS0673,STR0108,EMP0056,MEM0673,mobile_app,takeout,completed,2024-12-13 15:21:14,2024-12-13 16:26:14,30.09,2.48,3.99,3.01,33.55,USD
ORD0944,CUS0546,STR0921,EMP0614,MEM0546,delivery_partner,dine_in,out_for_delivery,2026-03-31 06:58:22,2026-03-31 07:27:22,35.33,2.91,3.99,0.00,42.23,USD
ORD0945,CUS0660,STR0822,EMP0985,MEM0660,mobile_app,delivery,cancelled,2025-12-16 20:39:04,2025-12-16 21:33:04,61.76,5.09,0.00,0.00,66.85,USD
ORD0946,CUS0761,STR0512,EMP0748,MEM0761,delivery_partner,takeout,placed,2025-06-01 10:40:51,2025-06-01 11:11:51,68.41,5.64,3.99,0.00,78.05,USD
ORD0947,CUS0858,STR0592,EMP0924,MEM0858,in_store,takeout,completed,2025-12-02 18:06:35,2025-12-02 19:12:35,28.00,2.31,0.00,4.20,26.11,USD
ORD0948,CUS0780,STR0805,EMP0888,MEM0780,phone,dine_in,preparing,2026-02-06 03:33:10,2026-02-06 04:09:10,90.04,7.43,0.00,0.00,97.47,USD
ORD0949,CUS0927,STR0093,EMP0428,MEM0927,phone,delivery,completed,2025-02-02 07:26:58,2025-02-02 08:29:58,22.35,1.84,0.00,3.35,20.84,USD
ORD0950,CUS0661,STR0963,EMP0785,MEM0661,web,dine_in,completed,2025-04-30 15:52:21,2025-04-30 16:25:21,18.72,1.54,0.00,0.00,20.26,USD
ORD0951,CUS0834,STR0145,EMP0179,MEM0834,delivery_partner,delivery,placed,2024-01-23 03:17:15,2024-01-23 04:21:15,93.16,7.69,0.00,4.66,96.18,USD
ORD0952,CUS0195,STR0962,EMP0306,MEM0195,delivery_partner,dine_in,baking,2024-12-13 01:27:18,2024-12-13 01:52:18,50.27,4.15,0.00,0.00,54.42,USD
ORD0953,CUS0066,STR0921,EMP0225,MEM0066,web,dine_in,out_for_delivery,2025-03-18 15:19:57,2025-03-18 16:23:57,42.52,3.51,0.00,2.13,43.90,USD
ORD0954,CUS0325,STR0087,EMP0886,MEM0325,web,dine_in,placed,2025-01-24 04:17:18,2025-01-24 04:48:18,84.79,6.99,0.00,0.00,91.78,USD
ORD0955,CUS0287,STR0232,EMP0486,MEM0287,delivery_partner,delivery,placed,2024-08-20 18:49:20,2024-08-20 19:53:20,47.86,3.95,3.99,0.00,55.80,USD
ORD0956,CUS0409,STR0117,EMP0730,MEM0409,in_store,dine_in,baking,2025-12-19 17:26:28,2025-12-19 18:31:28,27.87,2.30,0.00,4.18,25.99,USD
ORD0957,CUS0039,STR0041,EMP0160,MEM0039,delivery_partner,takeout,out_for_delivery,2025-05-31 08:19:36,2025-05-31 08:52:36,93.75,7.73,0.00,4.69,96.80,USD
ORD0958,CUS0278,STR0058,EMP0793,MEM0278,mobile_app,dine_in,ready_pickup,2025-08-30 17:49:33,2025-08-30 18:33:33,78.47,6.47,0.00,0.00,84.94,USD
ORD0959,CUS0199,STR0736,EMP0951,MEM0199,in_store,dine_in,cancelled,2024-01-10 00:19:11,2024-01-10 01:14:11,77.94,6.43,0.00,0.00,84.38,USD
ORD0960,CUS0970,STR0657,EMP0046,MEM0970,phone,delivery,preparing,2026-06-18 06:51:44,2026-06-18 07:20:44,61.36,5.06,0.00,0.00,66.42,USD
ORD0961,CUS0149,STR0078,EMP0043,MEM0149,mobile_app,dine_in,preparing,2024-12-15 01:56:16,2024-12-15 02:57:16,10.66,0.88,3.99,1.60,13.93,USD
ORD0962,CUS0527,STR0420,EMP0036,MEM0527,phone,takeout,out_for_delivery,2024-01-26 07:17:41,2024-01-26 07:45:41,61.89,5.11,0.00,0.00,67.00,USD
ORD0963,CUS0516,STR0469,EMP0847,MEM0516,web,dine_in,cancelled,2024-10-18 23:07:52,2024-10-19 00:06:52,37.14,3.06,0.00,0.00,40.21,USD
ORD0964,CUS0453,STR0691,EMP0738,MEM0453,web,dine_in,ready_pickup,2024-08-14 23:23:23,2024-08-14 23:50:23,36.98,3.05,0.00,3.70,36.34,USD
ORD0965,CUS0389,STR0926,EMP0201,MEM0389,phone,delivery,completed,2024-03-02 20:38:29,2024-03-02 21:43:29,49.14,4.05,0.00,2.46,50.73,USD
ORD0966,CUS0304,STR0548,EMP0937,MEM0304,mobile_app,delivery,cancelled,2025-11-16 15:13:47,2025-11-16 15:39:47,75.70,6.25,0.00,3.79,78.16,USD
ORD0967,CUS0137,STR0543,EMP0804,MEM0137,delivery_partner,dine_in,out_for_delivery,2024-03-27 07:40:31,2024-03-27 08:07:31,81.04,6.69,0.00,0.00,87.72,USD
ORD0968,CUS0108,STR0037,EMP0343,MEM0108,web,takeout,cancelled,2026-07-16 06:16:48,2026-07-16 07:27:48,26.45,2.18,0.00,0.00,28.63,USD
ORD0969,CUS0401,STR0484,EMP0275,MEM0401,web,dine_in,completed,2026-05-10 06:27:38,2026-05-10 06:54:38,61.36,5.06,3.99,0.00,70.42,USD
ORD0970,CUS0969,STR0850,EMP0863,MEM0969,phone,delivery,ready_pickup,2024-07-21 22:34:33,2024-07-21 22:58:33,62.97,5.20,0.00,9.45,58.72,USD
ORD0971,CUS0009,STR0277,EMP0333,MEM0009,phone,delivery,cancelled,2024-09-19 04:02:50,2024-09-19 04:33:50,55.93,4.61,0.00,8.39,52.16,USD
ORD0972,CUS0260,STR0462,EMP0332,MEM0260,web,takeout,baking,2025-09-14 06:33:10,2025-09-14 07:09:10,33.23,2.74,0.00,3.32,32.65,USD
ORD0973,CUS0554,STR0531,EMP0793,MEM0554,delivery_partner,delivery,ready_pickup,2025-06-06 03:23:25,2025-06-06 04:37:25,82.45,6.80,3.99,12.37,80.88,USD
ORD0974,CUS0045,STR0397,EMP0528,MEM0045,web,delivery,placed,2026-06-10 14:24:16,2026-06-10 15:18:16,28.91,2.38,3.99,1.45,33.84,USD
ORD0975,CUS0984,STR0621,EMP0786,MEM0984,web,takeout,ready_pickup,2026-06-18 00:38:36,2026-06-18 01:52:36,62.08,5.12,3.99,0.00,71.19,USD
ORD0976,CUS0002,STR0406,EMP0651,MEM0002,mobile_app,takeout,preparing,2024-03-01 13:40:11,2024-03-01 14:38:11,58.44,4.82,3.99,5.84,61.41,USD
ORD0977,CUS0315,STR0050,EMP0540,MEM0315,phone,delivery,completed,2025-06-20 20:33:05,2025-06-20 21:32:05,17.16,1.42,0.00,1.72,16.86,USD
ORD0978,CUS0019,STR0192,EMP0979,MEM0019,mobile_app,delivery,cancelled,2024-01-02 17:12:21,2024-01-02 17:37:21,48.45,4.00,0.00,4.85,47.60,USD
ORD0979,CUS0338,STR0236,EMP0817,MEM0338,delivery_partner,takeout,preparing,2024-02-01 09:15:19,2024-02-01 10:03:19,27.18,2.24,0.00,1.36,28.06,USD
ORD0980,CUS0063,STR0354,EMP0315,MEM0063,mobile_app,dine_in,ready_pickup,2024-08-07 12:12:50,2024-08-07 13:17:50,58.31,4.81,0.00,5.83,57.29,USD
ORD0981,CUS0797,STR0148,EMP0383,MEM0797,in_store,dine_in,ready_pickup,2025-11-28 15:16:53,2025-11-28 15:51:53,76.51,6.31,0.00,0.00,82.82,USD
ORD0982,CUS0144,STR0720,EMP0800,MEM0144,delivery_partner,delivery,ready_pickup,2025-07-09 16:09:30,2025-07-09 16:30:30,52.31,4.32,0.00,7.85,48.78,USD
ORD0983,CUS0312,STR0777,EMP0141,MEM0312,phone,dine_in,out_for_delivery,2024-05-03 00:31:54,2024-05-03 00:59:54,50.30,4.15,0.00,0.00,54.45,USD
ORD0984,CUS0688,STR0847,EMP0943,MEM0688,web,delivery,placed,2024-06-23 10:38:19,2024-06-23 11:46:19,34.19,2.82,0.00,5.13,31.89,USD
ORD0985,CUS0359,STR0016,EMP0695,MEM0359,web,delivery,completed,2024-08-14 16:45:27,2024-08-14 17:09:27,73.81,6.09,3.99,0.00,83.89,USD
ORD0986,CUS0399,STR0852,EMP0912,MEM0399,in_store,takeout,placed,2026-04-09 22:50:44,2026-04-09 23:41:44,51.04,4.21,0.00,0.00,55.25,USD
ORD0987,CUS0695,STR0595,EMP0646,MEM0695,in_store,takeout,preparing,2026-01-31 02:16:02,2026-01-31 02:42:02,89.81,7.41,0.00,13.47,83.75,USD
ORD0988,CUS0723,STR0311,EMP0316,MEM0723,mobile_app,dine_in,placed,2025-09-04 00:21:57,2025-09-04 00:56:57,24.56,2.03,3.99,0.00,30.57,USD
ORD0989,CUS0651,STR0183,EMP0078,MEM0651,web,takeout,placed,2025-04-08 19:29:13,2025-04-08 20:24:13,34.40,2.84,0.00,0.00,37.23,USD
ORD0990,CUS0351,STR0978,EMP0205,MEM0351,phone,takeout,completed,2025-10-22 03:39:03,2025-10-22 04:03:03,86.30,7.12,0.00,0.00,93.42,USD
ORD0991,CUS0281,STR0346,EMP0017,MEM0281,in_store,takeout,cancelled,2025-07-20 19:08:05,2025-07-20 19:43:05,15.38,1.27,0.00,1.54,15.11,USD
ORD0992,CUS0085,STR0935,EMP0450,MEM0085,mobile_app,takeout,ready_pickup,2024-09-05 01:14:08,2024-09-05 01:58:08,54.64,4.51,3.99,2.73,60.41,USD
ORD0993,CUS0301,STR0409,EMP0782,MEM0301,phone,dine_in,cancelled,2026-02-18 12:44:58,2026-02-18 13:06:58,41.30,3.41,0.00,0.00,44.71,USD
ORD0994,CUS0583,STR0290,EMP0196,MEM0583,in_store,dine_in,completed,2026-03-23 15:55:05,2026-03-23 16:52:05,43.36,3.58,0.00,0.00,46.94,USD
ORD0995,CUS0921,STR0593,EMP0069,MEM0921,delivery_partner,takeout,placed,2026-07-15 23:32:07,2026-07-16 00:16:07,49.08,4.05,3.99,0.00,57.11,USD
ORD0996,CUS0116,STR0951,EMP0168,MEM0116,in_store,takeout,out_for_delivery,2026-03-11 14:44:07,2026-03-11 15:48:07,76.21,6.29,0.00,11.43,71.07,USD
ORD0997,CUS0842,STR0234,EMP0313,MEM0842,mobile_app,delivery,baking,2024-07-20 08:20:29,2024-07-20 09:30:29,48.16,3.97,3.99,0.00,56.12,USD
ORD0998,CUS0398,STR0287,EMP0752,MEM0398,in_store,dine_in,baking,2024-09-02 07:07:48,2024-09-02 07:42:48,52.21,4.31,0.00,5.22,51.30,USD
ORD0999,CUS0145,STR0793,EMP0443,MEM0145,phone,delivery,completed,2025-02-15 16:44:46,2025-02-15 17:50:46,62.31,5.14,0.00,6.23,61.22,USD
ORD1000,CUS0313,STR0998,EMP0161,MEM0313,mobile_app,takeout,completed,2025-11-26 23:17:23,2025-11-27 00:32:23,26.53,2.19,0.00,1.33,27.39,USD
